particule,x,y,vx,vy
0,-14431336048315.25,-1764538931946.37,-16034817831.46,-1960598813.27
1,0.07,-0.06,-177565.33,145116.84
2,-0.00,0.00,54147823.57,-99348310.13
3,515.11,2427.36,0.26,1.21
4,-78281975671007054265509744738304.00,-585141490883007385641511513227264.00,-391409878355035293845546860544.00,-2925707454415036725545574334464.00
5,3.03,-3.27,0.00,-0.00
6,472322312996.31,350143943675.89,429383920.91,318312676.07
7,103293528810917298176.00,22896104817113604096.00,258233822027293248.00,57240262042784008.00
8,-16912157620137758250886613917750489880985600.00,3549086604458756293019729362689663982108672.00,-169121576201377582508866139177504898809856.00,35490866044587564477622342733621983444992.00
9,1203744084292483957194800769085210624.00,-201882292466295531328288222116577280.00,12037440842924839295246846585208832.00,-2018822924662955255636806990823424.00
10,-2.03,-0.28,27213991715812397390166491136.00,-14115787790188898545926406144.00
11,-0.00,-0.00,-82605482666939136.00,310050367238692416.00
12,117008.22,123654.88,61.58,65.08
13,330258264937283.19,211031820984574.97,330258264937.28,211031820984.58
14,7477416561717054.00,1107445176658926.12,10682023659595.79,1582064538084.18
15,487232356881405475544891392.00,12087136316503001841509859328.00,2436161784407027334774784.00,60435681582515009894744064.00
16,-1790273418217887709003776.00,452421409452064986103808.00,-2983789030363146747904.00,754035682420108296192.00
17,-77021.86,-97336.33,-42.79,-54.08
18,-5563334216655938369219461120.00,53194593544968118010707443712.00,-11126668433311876996136960.00,106389187089936240556900352.00
19,-112230532989325047916134400.00,-26271808312540770022195200.00,-1122305329893250479161344.00,-262718083125407700221952.00
20,-190430.22,199655.89,-105.79,110.92
21,-114909.34,41272.55,-4608563664527470683369607528448.00,1538249020613556809521893998592.00
22,-2615745765057624.00,34031609636696336.00,2601094931226038656312531103782571708776448.00,1238936403380753311859292355786952107098112.00
23,174584132970364224.00,-19678219462632784.00,436460341120484.75,-49195549208912.31
24,-85.11,326.07,-0.05,0.19
25,-10413932740397114589184.00,-23299972853332225032192.00,-20827865480794230784.00,-46599945706664452096.00
26,-16576395682145708740063530509571981312.00,-19304521284443285878246272994516140032.00,-165763956821457099944421275218214912.00,-193045212844432867636899885325746176.00
27,1826577029022196.25,-2234026898778482.50,1660524571838.36,-2030933544344.08
28,-437826711321004343296.00,-800325090478800896000.00,-34676694458789531648.00,-55567656073411657728.00
29,-9233568195956598784.00,7793839255903526912.00,-46041760612822824.00,37794826156487760.00
30,3452970340087097131381293056.00,-7731185721928094271498354688.00,34529703400870974062592000.00,-77311857219280945807360000.00
31,-1598092408326275894791275394973564928.00,-2982450515268170935401419489130053632.00,-7990462041631379889008118633332736.00,-14912252576340854492539656708554752.00
32,-11.82,-18.97,-0.01,-0.01
33,-51814457002494647702776725897216.00,-160568031865094471952318374871040.00,-129536142506236629108565999616.00,-401420079662736222102042443776.00
34,-813899893110660654585538282520576.00,620055618373337008679698405785600.00,-2712999643702201904229817253888.00,2066852061244456695598994685952.00
35,-1950686.53,2006477.43,-1219.18,1254.05
36,391.73,-40.85,0.20,-0.02
37,-748304186058265560901656380138586112.00,-1438551909042826774202239528728526848.00,-7483041860582655470665983248564224.00,-14385519090428267188620073075998720.00
38,-11368069674552883359192268987695104.00,15431664364023092943178487910367232.00,-113680696745528841518258034049024.00,154316643640230938799272104034304.00
39,-55001724509309.19,26179394782191.34,-13709554719641029012203896364184109056.00,-9354346508664598038456246656277938176.00
40,828450220837423472666661874532840636416.00,1191443435904525657452084869983687933952.00,8284502208374234915561278060114214912.00,11914434359045256007836870755479453696.00
41,178389223326096946712752209002496.00,117794929180959419189440907575296.00,1783892233260969422091525816320.00,1177949291809594146858412802048.00
42,28634564248524599296.00,20879150226660843520.00,574579640365652907871197203504562176.00,6507675510856537173951940445339648.00
43,-17710916477613340884992.00,-28401584390115080273920.00,-25301309253733339136.00,-40573691985878687744.00
44,-0.29,-0.06,-0.00,-0.00
45,-0.14,0.20,-0.00,0.00
46,19.32,63.45,0.02,0.07
47,-448652419285632992517277351936.00,-611793018126035674979836624896.00,-1121631048214082519776100352.00,-1529482545315089473322614784.00
48,126.21,-42.49,0.07,-0.02
49,11715506.26,-25177709.13,5857.75,-12588.85
50,123979022969239469063489757694038472916992.00,-778176638762430025168391153744781045137408.00,1239790229692394787348963146110718705664.00,-7781766387624300154969845968277476474880.00
51,-0.23,0.06,-0.00,0.00
52,-413.00,-1058.43,-0.22,-0.56
53,1223552257776203333632.00,644458242763846713344.00,24869699260100527119138816.00,11556081739285720314413056.00
54,4726512287786658787709943808.00,-2705269876816889250932850688.00,11816280719466648601362432.00,-6763174692042222826684416.00
55,771.65,-1293.74,0.45,-0.76
56,169262020297398290986409917402337771520.00,333877554747793517198727925766490685440.00,846310101486991425417259069076406272.00,1669387773738967526964058592961888256.00
57,27396068840807344940293029888.00,1853370502631799944040677376.00,54792137681614697371009024.00,3706741005263598977548288.00
58,0.06,-0.08,-1338681791129552683008.00,1632461580380688351232.00
59,-3731770093.76,-483452982.06,-3731770.09,-483452.98
60,-0.00,-0.00,1947350148750287.00,2836142589280468.50
61,188060620.30,-186800009.28,188060.62,-186800.01
62,5042940.01,-10481080.05,4584.49,-9528.25
63,-477195852340608092600896437903949824.00,18763851528782555218602299175731200.00,-954391704681216072215485424336896.00,37527703057565113139364374773760.00
64,116101837379.67,-4156741119086.66,105547124.89,-3778855562.81
65,-1942.96,-7331.01,-118057135735893192523789631488.00,-429594470509454456833699741696.00
66,-11087983.35,6588065.63,-11087.98,6588.07
67,-64982113278023757201408.00,10232967976372366475264.00,-216607044260079206400.00,34109893254574559232.00
68,7491006491012331506499584.00,-50508603186474008826609664.00,9363758113765414928384.00,-63135753983092513046528.00
69,-0.00,0.00,19797347646455928.00,-46087892808436224.00
70,8306842040230716624269704429568.00,6033566057805495003754189029376.00,20767105100576793847658446848.00,15083915144513738125111984128.00
71,9662269635098112525103792128.00,-4390349099748158078053253120.00,16103782725163521820065792.00,-7317248499580262246514688.00
72,1270929348405219920267182080.00,-290684711994296383228084224.00,2118215580675366587465728.00,-484474519990494014996480.00
73,-49001629447468926621269180284928.00,-170188487748790042908565004353536.00,-490016294474689299989689008128.00,-1701884877487900552934639796224.00
74,-154857196493262263681024.00,55223200373165900431360.00,-516190654258206670848.00,184077334659895164928.00
75,-272.63,-21.22,-0.15,-0.01
76,-8445629644869277319168.00,32422719025993320759296.00,-12065185206956111872.00,46318170037133320192.00
77,-356309789972129766041703480603889893376.00,-110176466090373629015245908522402054144.00,-1781548949860648983685428096282918912.00,-550882330451868183445457215927877632.00
78,1449212249232470712147509248.00,-545955199850164997716967424.00,4830707497441568854376448.00,-1819850666167216744955904.00
79,200249861704741063950726887389528064.00,-232533625456004245843995265408696320.00,2002498617047410766328634380648448.00,-2325336254560042516086027884429312.00
80,666312.24,1429873.63,666.31,1429.87
81,-104927509432939528192.00,116999929694298177536.00,-524719410733195328.00,584952081560184320.00
82,216195.19,-33381.21,120.11,-18.55
83,7575824912308960102205345497088.00,-1174962876152531345556281229312.00,15151649824617922649724551168.00,-2349925752305062664724283392.00
84,29214287890357573174886762824073216.00,28770214766029649831531525238161408.00,73035719725893931856352996491264.00,71925536915074128541996485181440.00
85,789316134091533.62,-2084223761359925.50,1778232860280.06,-5352178142350.21
86,-69177319419204128378565165056.00,-35445558731825656615338508288.00,-115295532365340231602274304.00,-59075931219709421049348096.00
87,-1095163826010995885984163963364303699968.00,539883381293215742031558538319649308672.00,-3650546086703319690782710454259023872.00,1799611270977385598200675467656167424.00
88,-748539414025.49,-1042054318690.67,-748539414.02,-1042054318.69
89,-8673352026533406906913579335680.00,2163402657774797229770131111936.00,-17346704053066814517514600448.00,4326805315549594930131238912.00
90,-86246009100835079893980733767680.00,-31141003097127625627837902356480.00,-431230045504175427617401339904.00,-155705015485638138694501138432.00
91,752986663066934528.00,2652802186989938176.00,1254977771569602.50,4421336978016198.00
92,92239579115421180335489024.00,120643461495748292039933952.00,131770827307744558579712.00,172347802136783301378048.00
93,264572309500.87,777894543971.28,220476924.58,648245453.31
94,6337526865135087276766789632.00,830160699241961392745480192.00,7921908581418859138908160.00,1037700874052452132847616.00
95,5974316782910350336.00,27223765692820131840.00,8534738261300501.00,38891093846885896.00
96,0.06,-0.06,0.00,-0.00
97,-9304555796985073664.00,-3791457594939735040.00,-11630694746231340.00,-4739321993674669.00
98,-124123569007.62,224649618062.70,-124123569.01,224649618.06
