//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
76,72.00,-34.00,0.00,1.00,0.00,0.00
77,-68.00,-92.00,-1.00,-1.00,0.00,0.00
78,-34.00,68.00,1.00,1.00,0.00,0.00
79,-63.00,50.00,-1.00,0.00,0.00,0.00
80,70.00,9.00,0.00,-1.00,0.00,0.00
81,63.00,-97.00,0.00,1.00,0.00,0.00
82,60.00,-10.00,1.00,-1.00,0.00,0.00
83,-37.00,32.00,1.00,1.00,0.00,0.00
84,50.00,1.00,1.00,0.00,0.00,0.00
85,91.00,90.00,1.00,1.00,0.00,0.00
86,40.00,41.00,0.00,0.00,0.00,0.00
87,-98.00,-68.00,0.00,-1.00,0.00,0.00
88,87.00,77.00,1.00,0.00,0.00,0.00
89,-81.00,61.00,-1.00,-1.00,0.00,0.00
90,-55.00,-49.00,1.00,0.00,0.00,0.00
91,5.00,-94.00,-1.00,-1.00,0.00,0.00
92,-71.00,-2.00,-1.00,1.00,0.00,0.00
93,-60.00,-57.00,0.00,-1.00,0.00,0.00
94,37.00,-79.00,1.00,-1.00,0.00,0.00
95,-95.00,-95.00,-1.00,1.00,0.00,0.00
96,34.00,57.00,0.00,-1.00,0.00,0.00
97,-29.00,-5.00,-1.00,-1.00,0.00,0.00
98,-1.00,6.00,1.00,-1.00,0.00,0.00
99,-36.00,95.00,0.00,1.00,0.00,0.00
###### Tour 1 ######
0,-65.00,84.00,-1.00,1.00,-0.00,0.01
1,-92.00,-89.00,1.00,-0.00,-0.12,-0.30
2,27.00,31.00,1.00,1.00,0.33,0.41
3,90.00,-4.00,-1.00,1.00,0.57,-0.50
4,-81.00,-77.00,1.00,-1.00,2.01,-1.40
5,45.00,-71.00,1.00,-1.00,-0.01,-0.01
6,1.00,-56.00,-0.42,-1.29,11519.87,-5759.86
7,-78.00,-81.00,-0.00,0.00,-1.61,2.22
8,-97.00,38.00,-1.00,-1.00,0.01,-0.00
9,1.00,-84.00,1.00,-1.00,-1.05,2.32
10,0.00,79.00,0.71,-0.58,-5760.00,-11520.00
11,-25.00,69.00,-1.00,1.00,-0.61,0.15
12,92.00,44.00,1.00,-0.00,2.72,-6.80
13,25.00,-54.00,1.00,0.00,0.72,0.70
14,-58.00,-39.00,1.00,-0.00,0.01,-0.03
15,-67.00,95.00,-1.00,-1.00,0.00,-0.01
16,33.00,54.00,-0.00,1.00,-24.02,-72.12
17,70.00,-84.00,-0.42,-1.29,11520.07,-5759.97
18,95.00,-58.00,-0.00,-1.00,-0.44,0.42
19,-89.00,-78.00,-1.00,-1.00,0.16,-0.05
20,66.00,49.00,1.00,-1.00,-0.54,0.93
21,96.00,78.00,1.00,1.00,-2.38,-0.47
22,91.00,77.00,-0.00,0.00,-5.17,0.45
23,24.00,-66.00,1.00,1.00,-0.41,-0.72
24,88.00,17.00,1.00,-0.00,-0.06,-0.11
25,-15.00,-43.00,1.00,1.00,0.82,-0.54
26,-1.00,-55.00,0.42,-0.71,-11520.56,5761.79
27,-81.00,71.00,0.00,-1.00,0.55,-0.21
28,21.00,66.00,-0.00,1.00,-1.01,0.30
29,-4.00,-50.00,187.75,-186.75,3735007.36,-3734998.80
30,79.00,-33.00,-1.00,-0.00,-0.33,-0.04
31,1.00,81.00,-0.71,0.58,5760.00,11520.00
32,-50.00,57.00,-1.00,1.00,0.01,-0.01
33,66.00,32.00,1.00,-0.00,-0.17,-0.35
34,78.00,-79.00,1.00,1.00,-0.03,-0.01
35,93.00,-50.00,-1.00,1.00,-0.49,0.77
36,68.00,-33.00,-0.58,1.29,-11513.19,5758.31
37,-31.00,94.00,-1.00,0.00,-2.33,0.46
38,-39.00,-77.00,1.00,0.00,1.53,2.24
39,56.00,-34.00,-1.00,-0.00,-0.17,-0.37
40,-77.00,-97.00,0.00,-1.00,0.02,0.01
41,35.00,-40.00,1.00,-1.00,0.07,0.14
42,-66.00,-60.00,-1.00,0.00,-6.49,1.91
43,-10.00,-46.00,-1.00,0.00,-0.62,0.38
44,-27.00,-72.00,185.75,-186.75,3734999.78,-3734999.73
45,74.00,-66.00,1.00,1.00,-0.29,-0.00
46,-43.00,-3.00,0.00,-1.00,0.01,0.03
47,63.00,54.00,0.00,1.00,0.51,-0.85
48,57.00,-82.00,-1.00,1.00,-0.60,-0.07
49,-70.00,-59.00,-1.00,-1.00,6.79,-1.41
50,-19.00,-23.00,0.00,-1.00,0.04,-0.06
51,31.00,36.00,-0.00,1.00,-0.25,-0.28
52,16.00,61.00,-1.00,-0.00,2.45,-6.58
53,95.00,-9.00,-0.00,1.00,-4.72,4.70
54,88.00,-71.00,1.00,-1.00,0.01,-0.17
55,35.00,43.00,1.00,-1.00,-0.36,0.94
56,13.00,-24.00,-1.00,-1.00,-1.32,-1.94
57,17.00,51.00,1.00,1.00,-0.18,0.36
58,-72.00,-49.00,-1.00,0.00,0.05,0.00
59,40.00,5.00,-0.00,1.00,-0.02,-0.68
60,-34.00,-85.00,-1.00,0.00,-0.11,0.06
61,6.00,-74.00,-0.00,-0.00,-0.01,-0.13
62,-92.00,-64.00,-0.00,-0.00,-0.19,-0.13
63,31.00,46.00,1.00,-1.00,2.17,-1.55
64,-78.00,-71.00,-186.75,186.75,-3735000.17,3734999.63
65,80.00,-1.00,-1.00,-1.00,-0.84,-0.52
66,3.00,-40.00,1.00,-1.00,2.40,-4.12
67,17.00,-66.00,-1.00,-0.00,0.57,-0.00
68,-51.00,99.00,-1.00,1.00,0.00,-0.00
69,77.00,65.00,-1.00,1.00,-0.78,0.09
70,-99.00,6.00,0.00,-0.00,0.01,-0.01
71,-48.00,-31.00,1.00,-1.00,0.01,-0.05
72,-2.00,-80.00,1.00,1.00,1.67,-2.14
73,-29.00,2.00,1.00,-0.00,0.13,-0.44
74,14.00,57.00,1.00,-1.00,2.44,4.07
75,91.00,-79.00,-0.00,0.00,-7.53,0.07
76,72.00,-34.00,-0.00,1.00,-6.55,1.74
77,-68.00,-92.00,-1.00,-1.00,-0.00,-0.00
78,-34.00,68.00,1.00,1.00,1.61,-0.62
79,-63.00,50.00,-1.00,-0.00,-0.09,-0.02
80,70.00,9.00,-0.00,-1.00,-4.47,2.28
81,63.00,-97.00,-0.00,1.00,-0.07,0.03
82,60.00,-10.00,1.00,-1.00,0.01,0.01
83,-37.00,32.00,1.00,1.00,-0.00,0.01
84,50.00,1.00,1.00,-0.00,-7.41,-0.11
85,91.00,90.00,1.00,1.00,-0.01,-0.02
86,40.00,41.00,-0.00,0.00,-0.09,2.88
87,-98.00,-68.00,0.00,-1.00,0.20,0.12
88,87.00,77.00,1.00,-0.00,7.55,-0.02
89,-81.00,61.00,-1.00,-1.00,0.02,0.00
90,-55.00,-49.00,-185.75,186.75,-3734999.53,3735000.18
91,5.00,-94.00,-1.00,-1.00,-2.19,4.52
92,-71.00,-2.00,-1.00,1.00,0.15,-0.28
93,-60.00,-57.00,-0.00,-1.00,-0.27,-0.10
94,37.00,-79.00,1.00,-1.00,7.46,0.17
95,-95.00,-95.00,-1.00,1.00,0.17,0.35
96,34.00,57.00,0.00,-1.00,24.54,71.80
97,-29.00,-5.00,-1.00,-1.00,0.02,0.28
98,-1.00,6.00,1.00,-1.00,-0.08,-3.11
99,-36.00,95.00,0.00,1.00,2.32,-0.47
###### Tour 2 ######
0,-65.00,84.00,-1.00,1.00,-0.00,0.02
1,-92.00,-89.00,1.00,-0.00,-0.24,-0.61
2,27.00,31.00,1.00,1.00,0.66,0.83
3,90.00,-4.00,-1.00,1.00,1.14,-1.00
4,-81.00,-77.00,1.00,-1.00,4.01,-2.80
5,45.00,-71.00,1.00,-1.00,-0.01,-0.01
6,1.00,-56.00,1.30,-2.15,23051.87,-11526.36
7,-78.00,-81.00,-0.00,0.00,-3.21,4.44
8,-97.00,38.00,-1.00,-1.00,0.02,-0.00
9,1.00,-84.00,1.00,-1.00,0.58,4.64
10,0.00,79.00,-0.15,-2.30,-11522.17,-23046.64
11,-25.00,69.00,-1.00,1.00,-1.21,0.31
12,92.00,44.00,1.00,-0.00,5.44,-13.61
13,25.00,-54.00,1.00,0.00,1.45,1.40
14,-58.00,-39.00,1.00,-0.00,0.02,-0.06
15,-67.00,95.00,-1.00,-1.00,0.01,-0.02
16,33.00,54.00,-0.00,0.99,-48.06,-144.32
17,70.00,-84.00,-1.53,-2.15,-33641.77,-11526.76
18,95.00,-58.00,-0.00,-1.00,-0.87,0.84
19,-89.00,-78.00,-5.79,-23957.82,-95817.40,-479136470.45
20,66.00,49.00,1.00,-1.00,-1.08,1.87
21,96.00,78.00,1.00,1.00,-4.76,-0.94
22,91.00,77.00,-0.00,0.00,-10.35,0.90
23,24.00,-66.00,1.00,1.00,-0.82,-1.45
24,88.00,17.00,1.00,-0.00,-0.12,-0.21
25,-15.00,-43.00,1.00,1.00,1.64,-1.09
26,-1.00,-55.00,-1.30,0.15,-23053.25,11530.22
27,-81.00,71.00,0.00,-1.00,1.09,-0.41
28,21.00,66.00,-0.00,1.00,-2.03,0.60
29,-3.96,-50.04,748.00,-747.00,7470014.72,-7469997.59
30,79.00,-33.00,-1.00,-0.00,-0.65,-0.08
31,1.00,81.00,0.15,2.30,11522.16,23046.64
32,-50.00,57.00,-1.00,1.00,0.01,-0.01
33,66.00,32.00,1.00,-0.00,-0.34,-0.69
34,78.00,-79.00,1.00,1.00,-0.05,-0.02
35,93.00,-50.00,-1.00,1.00,-0.98,1.53
36,68.00,-33.00,-2.30,2.15,-23025.81,11517.78
37,-31.00,94.00,-1.00,0.00,-4.65,0.92
38,-39.00,-77.00,5.79,23956.82,95820.76,479136474.82
39,56.00,-34.00,-1.00,-0.00,-3.01,-0.74
40,-77.00,-97.00,0.00,-1.00,0.04,0.03
41,35.00,-40.00,1.00,-1.00,0.13,0.29
42,-66.00,-60.00,-1.00,0.00,-12.98,3.83
43,-10.00,-46.00,-3.40,-23956.83,-47910.10,-479136570.20
44,-26.96,-72.04,746.11,-747.13,7472245.72,-7472619.37
45,74.00,-66.00,1.00,1.00,-0.57,-0.00
46,-43.00,-3.00,0.00,-1.00,0.02,0.05
47,63.00,54.00,0.00,1.00,1.02,-1.71
48,57.00,-82.00,-1.00,1.00,-1.19,-0.14
49,-70.00,-59.00,-1.00,-1.00,13.59,-2.83
50,-19.00,-23.00,0.00,-1.00,0.09,-0.12
51,31.00,36.00,-0.00,1.00,-0.49,-0.55
52,16.00,61.00,-1.00,-0.00,4.90,-13.17
53,95.00,-9.00,-0.00,1.00,-9.44,9.40
54,88.00,-71.00,1.00,-1.00,0.01,-0.34
55,35.00,43.00,1.00,-1.00,-0.72,1.87
56,13.00,-24.00,-1.00,-1.00,-2.64,-3.88
57,17.00,51.00,1.00,1.00,-0.36,0.72
58,-72.00,-49.00,-1.00,0.00,0.09,0.01
59,40.00,5.00,2.40,23957.83,47908.83,479136569.62
60,-34.00,-85.00,-1.00,0.00,-0.21,0.13
61,6.00,-74.00,-0.00,-0.00,-0.01,-0.25
62,-92.00,-64.00,-0.00,-0.00,-0.38,-0.27
63,31.00,46.00,1.00,-1.00,4.34,-3.09
64,-78.04,-70.96,-747.11,747.13,-7472246.50,7472619.18
65,80.00,-1.00,-1.00,-1.00,-1.68,-1.03
66,3.00,-40.00,1.00,-1.00,4.80,-8.25
67,17.00,-66.00,-1.00,-0.00,1.14,-0.01
68,-51.00,99.00,-1.00,1.00,0.00,-0.00
69,77.00,65.00,-1.00,1.00,-1.56,0.18
70,-99.00,6.00,0.00,-0.00,0.02,-0.02
71,-48.00,-31.00,1.00,-1.00,0.02,-0.10
72,-2.00,-80.00,1.00,1.00,3.34,-4.28
73,-29.00,2.00,1.00,-0.00,0.25,-0.87
74,14.00,57.00,1.00,-1.00,4.89,8.14
75,91.00,-79.00,-0.00,0.00,-15.05,0.14
76,72.00,-34.00,2.83,1.00,56668.22,9.15
77,-68.00,-92.00,-1.00,-1.00,-0.00,-0.01
78,-34.00,68.00,1.00,1.00,3.21,-1.24
79,-63.00,50.00,-1.00,-0.00,-0.18,-0.04
80,70.00,9.00,-0.00,-1.00,-8.93,4.55
81,63.00,-97.00,-0.00,1.00,-0.14,0.07
82,60.00,-10.00,1.00,-1.00,0.01,0.02
83,-37.00,32.00,1.00,1.00,-0.01,0.02
84,50.00,1.00,1.00,-0.00,-14.83,-0.22
85,91.00,90.00,1.00,1.00,-0.03,-0.03
86,40.00,41.00,-0.00,0.00,-0.17,5.77
87,-98.00,-68.00,0.00,-1.00,0.40,0.25
88,87.00,77.00,1.00,-0.00,15.09,-0.03
89,-81.00,61.00,-1.00,-1.00,0.05,0.00
90,-55.04,-48.96,-746.00,747.00,-7469999.07,7470000.35
91,5.00,-94.00,-1.00,-1.00,-4.37,9.05
92,-71.00,-2.00,-1.00,1.00,0.30,-0.55
93,-60.00,-57.00,-0.00,-1.00,-0.54,-0.20
94,37.00,-79.00,1.00,-1.00,14.92,0.34
95,-95.00,-95.00,-1.00,1.00,0.35,0.69
96,34.00,57.00,0.00,-0.99,49.11,143.68
97,-29.00,-5.00,-1.00,-1.00,0.05,0.56
98,-1.00,6.00,1.00,-1.00,-0.15,-6.22
99,-36.00,95.00,0.00,1.00,4.65,-0.94
###### Tour 3 ######
0,-65.00,84.00,-1.00,1.00,-0.00,0.03
1,-92.00,-89.00,1.00,-0.00,-0.36,-0.91
2,27.00,31.00,1.00,1.00,0.99,1.24
3,90.00,-4.00,-1.00,1.00,1.71,-1.49
4,-81.00,-77.00,1.00,-1.00,6.02,-4.20
5,45.00,-71.00,1.00,-1.00,-0.02,-0.02
6,1.00,-56.00,4.19,-3.59,34578.19,-17290.59
7,-78.00,-81.00,-0.00,0.00,-4.82,6.66
8,-97.00,38.00,-1.00,-1.00,0.03,-0.01
9,1.00,-84.00,1.00,-1.00,2.21,6.96
10,0.00,79.00,-1.59,-5.18,-17277.61,-34562.12
11,-25.00,69.00,-1.00,1.00,-1.82,0.46
12,92.00,44.00,1.00,-0.00,8.16,-20.41
13,25.00,-54.00,1.00,0.00,2.17,2.09
14,-58.00,-39.00,1.00,-0.00,0.02,-0.09
15,-67.00,95.00,-1.00,-1.00,0.01,-0.03
16,33.00,54.00,-0.01,0.97,-72.13,-216.60
17,70.00,-84.00,-7.15,-3.59,-78827.64,-17293.12
18,95.00,-58.00,-0.00,-1.00,-1.31,1.26
19,-89.00,-82.79,-24.94,-95797.14,-287190.88,-957649873.72
20,66.00,49.00,1.00,-1.00,-1.62,2.80
21,96.00,78.00,1.00,1.00,-7.13,-1.41
22,91.00,77.00,-0.00,0.00,-15.52,1.35
23,24.00,-66.00,-22881808167217429706398077623522891360334855536687339662571000400160390558617309944229273160290125741794787328.00,-133429553713282928698901257141304799562856166157165354537161092792066206441329249364704500941078061838141227008.00,-457636163344348542997771880113672729875865019300093049949180504090832130565037711640200777331719348661240790515712.00,-2668591074265658501888462680495380710425140739920923222901944226304293143113930723294174273724942673487854106050560.00
24,88.00,17.00,1.00,-0.00,-0.18,-0.32
25,-15.00,-43.00,1.00,1.00,2.46,-1.63
26,-1.00,-55.00,-4.19,1.59,-34580.29,17296.44
27,-81.00,71.00,0.00,-1.00,1.64,-0.62
28,21.00,66.00,-0.00,1.00,-3.04,0.90
29,-3.85,-50.15,1568.05,-1567.04,8930894.03,-8930868.06
30,79.00,-33.00,-1.00,-0.00,-0.98,-0.12
31,1.00,81.00,1.59,5.18,17277.60,34562.12
32,-50.00,57.00,-1.00,1.00,0.02,-0.02
33,66.00,32.00,1.00,-0.00,-0.51,-1.03
34,78.00,-79.00,1.00,1.00,-0.08,-0.03
35,93.00,-50.00,-1.00,1.00,-1.48,2.30
36,68.00,-33.00,-5.18,3.59,-34520.08,17269.50
37,-31.00,94.00,-1.00,0.00,-6.98,1.38
38,-39.00,-72.21,24.94,95796.14,287195.92,957649880.27
39,56.00,-34.00,-1.00,-0.00,-5.85,-1.10
40,-77.00,-97.00,0.00,-1.00,0.06,0.04
41,35.00,-40.00,1.00,-1.00,0.20,0.43
42,-66.00,-60.00,-1.00,0.00,-19.47,5.74
43,-10.00,-50.79,-12.97,-95796.19,-143597.25,-957650583.25
44,-26.85,-72.15,1566.46,-1567.53,8934754.97,-8935400.82
45,74.00,-66.00,22881808167217429706398077623522891360334855536687339662571000400160390558617309944229273160290125741794787328.00,133429553713282928698901257141304799562856166157165354537161092792066206441329249364704500941078061838141227008.00,457636163344348542997771880113672729875865019300093049949180504090832130565037711640200777331719348661240790515712.00,2668591074265658501888462680495380710425140739920923222901944226304293143113930723294174273724942673487854106050560.00
46,-43.00,-3.00,0.00,-1.00,0.03,0.08
47,63.00,54.00,0.00,1.00,1.53,-2.56
48,57.00,-82.00,-1.00,1.00,-1.79,-0.22
49,-70.00,-59.00,-1.00,-1.00,20.38,-4.24
50,-19.00,-23.00,0.00,-1.00,0.13,-0.18
51,31.00,36.00,-0.00,1.00,-0.74,-0.83
52,16.00,61.00,-1.00,-0.00,7.34,-19.76
53,95.00,-9.00,-0.00,1.00,-14.16,14.10
54,88.00,-71.00,1.00,-1.00,0.02,-0.51
55,35.00,43.00,1.00,-1.00,-1.07,2.81
56,13.00,-24.00,-1.00,-1.00,-3.95,-5.81
57,17.00,51.00,1.00,1.00,-0.54,1.09
58,-72.00,-49.00,-1.00,0.00,0.14,0.01
59,40.00,9.79,11.97,95797.19,143595.33,957650582.37
60,-34.00,-85.00,-1.00,0.00,-0.32,0.19
61,6.00,-74.00,-0.00,-0.00,-0.02,-0.38
62,-92.00,-64.00,-0.00,-0.00,-0.57,-0.40
63,31.00,46.00,1.00,-1.00,6.52,-4.64
64,-78.15,-70.85,-1567.46,1567.53,-8934756.16,8935400.52
65,80.00,-1.00,-1.00,-1.00,-2.53,-1.55
66,3.00,-40.00,1.00,-1.00,7.20,-12.37
67,17.00,-66.00,-1.00,-0.00,1.71,-0.01
68,-51.00,99.00,-1.00,1.00,0.00,-0.00
69,77.00,65.00,-1.00,1.00,-2.33,0.27
70,-99.00,6.00,0.00,-0.00,0.03,-0.03
71,-48.00,-31.00,1.00,-1.00,0.02,-0.15
72,-2.00,-80.00,1.00,1.00,5.00,-6.41
73,-29.00,2.00,1.00,-0.00,0.38,-1.31
74,14.00,57.00,1.00,-1.00,7.33,12.21
75,91.00,-79.00,-0.00,0.00,-22.58,0.20
76,72.00,-34.00,11.33,1.00,113348.69,23.87
77,-68.00,-92.00,-1.00,-1.00,-0.00,-0.01
78,-34.00,68.00,1.00,1.00,4.82,-1.86
79,-63.00,50.00,-1.00,-0.00,-0.26,-0.06
80,70.00,9.00,-0.00,-1.00,-13.40,6.83
81,63.00,-97.00,-0.00,1.00,-0.22,0.11
82,60.00,-10.00,1.00,-1.00,0.02,0.04
83,-37.00,32.00,1.00,1.00,-0.01,0.03
84,50.00,1.00,1.00,-0.00,-22.34,-0.43
85,91.00,90.00,1.00,1.00,-0.04,-0.05
86,40.00,41.00,-0.00,0.00,-0.26,8.66
87,-98.00,-68.00,0.00,-1.00,0.60,0.37
88,87.00,77.00,1.00,-0.00,22.64,-0.05
89,-81.00,61.00,-1.00,-1.00,0.07,0.00
90,-55.15,-48.85,-1566.04,1567.04,-8930870.42,8930872.24
91,5.00,-94.00,-1.00,-1.00,-6.56,13.57
92,-71.00,-2.00,-1.00,1.00,0.46,-0.82
93,-60.00,-57.00,-0.00,-1.00,-0.81,-0.29
94,37.00,-79.00,1.00,-1.00,22.39,0.51
95,-95.00,-95.00,-1.00,1.00,0.52,1.04
96,34.00,57.00,0.01,-0.97,73.71,215.65
97,-29.00,-5.00,-1.00,-1.00,0.07,0.84
98,-1.00,6.00,1.00,-1.00,-0.23,-9.33
99,-36.00,95.00,0.00,1.00,6.97,-1.41
###### Tour 4 ######
0,-65.00,84.00,-1.00,1.00,-0.00,0.04
1,-92.00,-89.00,1.00,-0.00,-0.34,-0.95
2,27.00,31.00,1.00,1.00,1.31,1.66
3,90.00,-4.00,-1.00,1.00,2.28,-1.99
4,-81.00,-77.00,1.00,-1.00,8.11,-5.63
5,45.00,-71.00,1.00,-1.00,-0.03,-0.03
6,1.00,-56.00,8.22,-5.61,46063.31,-23034.78
7,-78.00,-81.00,-0.00,0.00,-6.43,8.88
8,-97.00,38.00,-1.00,-1.00,0.04,-0.01
9,1.00,-84.00,1.00,-1.00,3.84,9.29
10,-0.00,79.00,-3.61,-9.21,-23008.61,-46031.00
11,-25.00,69.00,-1.00,1.00,-2.42,0.62
12,92.00,44.00,1.00,-0.01,10.87,-27.22
13,25.00,-54.00,1.00,0.00,2.89,2.79
14,-58.00,-39.00,1.00,-0.00,0.03,-0.12
15,-67.00,95.00,-1.00,-1.00,0.01,-0.04
16,33.00,54.00,-0.02,0.94,-96.23,-288.95
17,70.00,-84.00,-17.28,-5.61,-123701.92,-23063.19
18,95.00,-58.00,-0.00,-1.00,-1.75,1.68
19,-89.01,-97.16,-53.66,-191562.13,-287189.60,-957649874.59
20,66.00,49.00,1.00,-1.00,-2.16,3.74
21,96.00,78.00,1.00,1.00,-9.51,-1.88
22,91.00,77.00,-0.00,0.00,-20.70,1.81
23,-52.00,-84.00,-68645424842805058867575823683026102803226973850619890006380004976284766399075313053757177843402356425383477248.00,-400288663129112986844151391330789949506234100514414639627371426573054470232229795357530187743383439553108901888.00,-457636170167403974410682496763349585185371025629233425731166492317291912250902809528212015714538317428013704151040.00,-2668591114050942636986685849184083861498423752816601189621836572803128470799862108562367547288958693053175913512960.00
24,88.00,17.00,1.00,-0.00,-0.24,-0.42
25,-15.00,-43.00,1.00,1.00,3.43,-1.15
26,-1.00,-55.00,-8.22,3.61,-46066.24,23042.79
27,-81.00,71.00,0.00,-1.00,2.18,-0.82
28,21.00,66.00,-0.00,1.00,-4.05,1.21
29,-3.65,-50.35,2467.28,-2466.27,9053804.05,-9053769.56
30,79.00,-33.00,-1.00,-0.00,-1.30,-0.16
31,1.00,81.00,3.61,9.21,23008.60,46031.00
32,-50.00,57.00,-1.00,1.00,0.02,-0.02
33,66.00,32.00,1.00,-0.00,-0.69,-1.38
34,78.00,-79.00,1.00,1.00,-0.11,-0.04
35,93.00,-50.00,-1.00,1.00,-1.46,2.23
36,68.00,-33.00,-9.21,5.61,-45994.83,23014.53
37,-31.00,94.00,-1.00,0.00,-9.31,1.84
38,-38.99,-57.84,53.66,191561.13,287195.93,957649880.37
39,56.00,-34.00,-1.00,-0.00,-8.70,-1.47
40,-77.00,-97.00,0.00,-1.00,0.08,0.05
41,35.00,-40.00,1.00,-1.00,0.26,0.57
42,-66.00,-60.00,-1.01,0.00,-25.95,7.66
43,-10.00,-65.16,-27.33,-191561.24,-143596.57,-957650583.14
44,-26.65,-72.35,2466.09,-2467.22,9057768.81,-9058443.88
