//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
34,0.00,5.00,0.00,-1.00,0.00,0.00
35,-3.00,1.00,-1.00,-1.00,0.00,0.00
36,-9.00,-3.00,1.00,0.00,0.00,0.00
37,-1.00,-4.00,-1.00,1.00,0.00,0.00
38,5.00,-7.00,1.00,-1.00,0.00,0.00
39,3.00,-2.00,1.00,-1.00,0.00,0.00
40,-1.00,7.00,0.00,0.00,0.00,0.00
41,-1.00,2.00,0.00,-1.00,0.00,0.00
42,8.00,0.00,0.00,1.00,0.00,0.00
43,-2.00,4.00,0.00,0.00,0.00,0.00
44,-1.00,-6.00,1.00,-1.00,0.00,0.00
45,2.00,-6.00,-1.00,-1.00,0.00,0.00
46,-5.00,-4.00,0.00,-1.00,0.00,0.00
47,7.00,-3.00,-1.00,1.00,0.00,0.00
48,7.00,7.00,1.00,0.00,0.00,0.00
49,1.00,5.00,-1.00,0.00,0.00,0.00
50,9.00,-3.00,1.00,1.00,0.00,0.00
51,1.00,9.00,-1.00,-1.00,0.00,0.00
52,-6.00,6.00,1.00,-1.00,0.00,0.00
53,-8.00,-3.00,1.00,-1.00,0.00,0.00
54,4.00,-4.00,-1.00,0.00,0.00,0.00
55,5.00,-3.00,-1.00,0.00,0.00,0.00
56,-8.00,2.00,1.00,-1.00,0.00,0.00
57,1.00,2.00,0.00,0.00,0.00,0.00
58,1.00,-8.00,1.00,1.00,0.00,0.00
59,7.00,-1.00,1.00,1.00,0.00,0.00
60,-2.00,-4.00,1.00,-1.00,0.00,0.00
61,2.00,6.00,1.00,1.00,0.00,0.00
62,-7.00,-9.00,-1.00,-1.00,0.00,0.00
63,3.00,1.00,-1.00,0.00,0.00,0.00
64,-7.00,-6.00,-1.00,0.00,0.00,0.00
65,9.00,0.00,0.00,0.00,0.00,0.00
66,1.00,1.00,-1.00,0.00,0.00,0.00
67,-10.00,9.00,-1.00,1.00,0.00,0.00
68,-5.00,6.00,-1.00,0.00,0.00,0.00
69,-6.00,5.00,0.00,0.00,0.00,0.00
70,6.00,-2.00,0.00,0.00,0.00,0.00
71,9.00,3.00,-1.00,1.00,0.00,0.00
72,-10.00,-9.00,-1.00,0.00,0.00,0.00
73,2.00,1.00,1.00,1.00,0.00,0.00
74,0.00,6.00,1.00,-1.00,0.00,0.00
75,-6.00,-8.00,-1.00,1.00,0.00,0.00
76,5.00,5.00,0.00,0.00,0.00,0.00
77,-10.00,-1.00,0.00,1.00,0.00,0.00
78,1.00,3.00,0.00,1.00,0.00,0.00
79,-3.00,8.00,0.00,1.00,0.00,0.00
80,-1.00,-8.00,-1.00,1.00,0.00,0.00
81,8.00,-6.00,-1.00,-1.00,0.00,0.00
82,-3.00,6.00,1.00,1.00,0.00,0.00
83,-7.00,6.00,1.00,1.00,0.00,0.00
84,1.00,-5.00,0.00,1.00,0.00,0.00
85,-4.00,-9.00,0.00,0.00,0.00,0.00
86,5.00,-8.00,0.00,1.00,0.00,0.00
87,2.00,-2.00,1.00,0.00,0.00,0.00
88,-4.00,3.00,-1.00,1.00,0.00,0.00
89,-9.00,4.00,1.00,0.00,0.00,0.00
90,0.00,9.00,0.00,1.00,0.00,0.00
91,-2.00,-10.00,0.00,1.00,0.00,0.00
92,4.00,-8.00,1.00,1.00,0.00,0.00
93,-8.00,-7.00,0.00,-1.00,0.00,0.00
94,-6.00,7.00,-1.00,1.00,0.00,0.00
95,-1.00,3.00,-1.00,0.00,0.00,0.00
96,2.00,-3.00,-1.00,-1.00,0.00,0.00
97,-6.00,-5.00,1.00,-1.00,0.00,0.00
98,9.00,5.00,0.00,-1.00,0.00,0.00
99,8.00,3.00,0.00,1.00,0.00,0.00
###### Tour 1 ######
0,-0.00,0.00,0.02,0.02,372.78,336.02
1,1.00,-1.00,-23799.37,-184.75,-476007476.13,-3694928.19
2,-5.00,-8.00,-23427.49,187.77,-468549731.61,3735485.17
3,-10.00,3.00,48539.26,-24177.88,970805141.87,-483557515.30
4,-4.00,-3.00,23990.11,1.87,479782268.85,17405.82
5,3.00,-6.00,-48161.50,-184.61,-963249929.37,-3712150.24
6,-4.00,-6.00,1.67,-23984.95,33457.93,-479719081.58
7,4.00,9.00,0.24,-374.70,4896.29,-7493932.76
8,-6.00,9.00,186.64,-190.52,3752899.72,-3810395.41
9,-10.00,-5.00,24177.83,24176.88,483536522.07,483557688.25
10,-3.00,-9.00,-23987.10,3.92,-479741908.31,58466.41
11,-4.00,-7.00,-184.90,23798.19,-3718028.73,475963714.04
12,-8.00,-6.00,47976.92,-23987.53,959538398.26,-479730696.92
13,-2.00,5.00,23991.24,-23988.88,479844738.68,-479777678.04
14,-10.00,6.00,24364.67,-24361.11,487293358.64,-487242226.66
15,-3.00,9.00,-0.25,-23990.77,-5067.72,-479795445.06
16,0.00,-6.00,-23612.23,24363.65,-472244617.16,487293024.72
17,-8.00,3.00,-23989.66,-23615.53,-479793214.61,-472330628.27
18,4.00,1.00,-23805.69,-186.44,-476093871.70,-3728869.40
19,-4.00,7.00,23989.26,-374.54,479765238.49,-7470857.72
20,-9.00,3.00,0.61,23613.60,12272.91,472272071.26
21,-10.00,2.00,24551.53,186.31,491050676.75,3746274.13
22,-10.00,-3.00,23996.11,4.70,479902247.90,74017.77
23,8.00,7.00,-24363.34,-1.01,-487286875.53,-169.29
24,3.00,4.00,-377.24,-375.41,-7544790.30,-7488282.02
25,9.00,2.00,-189.07,24169.19,-3781413.10,483403794.12
26,5.00,-0.00,-373.22,-1.60,-7464432.21,-12031.90
27,-4.00,2.00,373.17,-372.25,7483353.58,-7464994.86
28,-6.00,-1.00,188.62,186.85,3752488.59,3716959.75
29,-2.00,0.00,23988.57,1.17,479771379.62,23452.19
30,9.00,-1.00,-375.37,24357.67,-7527460.48,487173358.77
31,5.00,8.00,-558.69,-23803.01,-11193898.73,-476060262.31
32,0.00,-9.00,-0.59,747.87,-11726.34,14957476.73
33,1.00,6.00,-24361.07,-48349.41,-487241312.28,-967008206.60
34,0.00,5.00,23985.46,-1.88,479709135.94,-17574.24
35,-3.00,1.00,374.28,-373.04,7505579.65,-7440795.25
36,-9.00,-3.00,24175.46,187.61,483489279.55,3752173.60
37,-1.00,-4.00,-23988.16,23985.32,-479743107.48,479686488.31
38,5.00,-7.00,-374.83,-24357.66,-7516691.62,-487133146.82
39,3.00,-2.00,-24174.60,-188.29,-483512021.80,-3745783.63
40,-1.00,7.00,-0.26,-24362.38,-5182.65,-487247591.23
41,-1.00,2.00,188.71,23799.10,3774157.50,476002063.23
42,8.00,0.00,23801.50,-185.17,476029946.59,-3723356.85
43,-2.00,4.00,560.26,23799.81,11205124.72,475996148.45
44,-1.00,-6.00,23990.17,374.25,479783352.58,7504973.34
45,2.00,-6.00,23608.93,375.96,472198670.25,7539142.08
46,-5.00,-4.00,1.74,373.08,34704.55,7481648.71
47,7.00,-3.00,-24176.89,190.60,-483517703.18,3791964.61
48,7.00,7.00,-0.74,-0.33,-34857.80,-6581.98
49,1.00,5.00,-24175.51,24170.45,-483490205.20,483409029.45
50,9.00,-3.00,-189.21,-182.58,-3804207.35,-3671556.27
51,1.00,9.00,-47789.68,-189.22,-955773640.88,-3764479.44
52,-6.00,6.00,188.34,-24175.49,3746783.73,-483489718.22
53,-8.00,-3.00,-23802.48,185.50,-476069514.96,3729914.93
54,4.00,-4.00,183.99,187.33,3699808.46,3746675.05
55,5.00,-3.00,0.10,23989.47,22077.31,479789362.45
56,-8.00,2.00,184.32,23801.10,3666371.85,476041936.15
57,1.00,2.00,-24364.32,-373.48,-487286329.88,-7469695.10
58,1.00,-8.00,-562.64,23803.76,-11272740.29,476055291.80
59,7.00,-1.00,3.54,-1.87,50776.01,-57336.38
60,-2.00,-4.00,24361.34,373.05,487206829.30,7480941.93
61,2.00,6.00,-24367.06,-377.66,-487361105.70,-7573160.03
62,-7.00,-9.00,186.32,561.03,3746465.03,11240500.67
63,3.00,1.00,-190.93,187.34,-3798578.91,3746826.06
64,-7.00,-6.00,-23799.87,189.58,-475977398.55,3791635.97
65,9.00,0.00,-47977.15,-23985.16,-959543023.79,-479703209.80
66,1.00,1.00,23801.92,24175.05,476058417.67,483500969.67
67,-10.00,9.00,23987.90,-2.75,479778008.05,-74915.11
68,-5.00,6.00,-24361.63,-0.29,-487212574.45,-5769.16
69,-6.00,5.00,23801.56,24176.37,476031129.57,483527414.57
70,6.00,-2.00,184.45,-185.89,3688918.57,-3717716.93
71,9.00,3.00,-24176.09,-23796.89,-483501725.90,-475957873.43
72,-10.00,-9.00,373.69,24365.81,7493886.54,487316211.90
73,2.00,1.00,-184.39,188.61,-3707714.13,3752165.82
74,0.00,6.00,24177.71,-24179.48,483534288.59,-483569519.26
75,-6.00,-8.00,47975.29,2.49,959525760.36,29875.60
76,5.00,5.00,-24177.33,183.92,-483546636.87,3678461.44
77,-10.00,-1.00,23989.21,-2.13,479784118.95,-62593.35
78,1.00,3.00,-24178.72,-48163.19,-483574424.70,-963283706.55
79,-3.00,8.00,-185.33,23424.71,-3706603.35,468474243.89
80,-1.00,-8.00,188.29,23805.67,3785740.90,476093350.10
81,8.00,-6.00,182.04,186.05,3660882.64,3741057.77
82,-3.00,6.00,186.36,188.84,3707230.88,3756793.55
83,-7.00,6.00,24552.36,-189.45,491027242.80,-3808942.97
84,1.00,-5.00,-24175.34,24176.63,-483506828.34,483512520.93
85,-4.00,-9.00,23801.27,24180.45,476025361.97,483608975.80
86,5.00,-8.00,-47976.63,23988.78,-959532615.41,479755612.62
87,2.00,-2.00,23427.04,-23800.39,468520838.59,-476007821.44
88,-4.00,3.00,-184.31,-24177.70,-3666173.18,-483574012.69
89,-9.00,4.00,190.60,-24548.24,3792071.96,-490964760.60
90,0.00,9.00,23988.30,0.10,479765910.59,-17945.17
91,-2.00,-10.00,-372.65,376.83,-7452950.79,7516528.37
92,4.00,-8.00,23986.94,3.34,479718730.94,46824.08
93,-8.00,-7.00,374.96,24732.88,7499116.24,494677612.13
94,-6.00,7.00,375.64,-24363.91,7532771.34,-487298248.00
95,-1.00,3.00,-183.49,-47789.29,-3649774.90,-955785787.57
96,2.00,-3.00,-23805.41,24174.07,-476088281.78,483501492.16
97,-6.00,-5.00,1.60,24362.76,11980.26,487275269.69
98,9.00,5.00,-24362.67,-377.04,-487253388.41,-7520808.23
99,8.00,3.00,24171.03,-186.64,483420573.17,-3752863.85
###### Tour 2 ######
0,0.00,0.00,371.31,4.59,7425498.71,91176.84
1,-3.76,-1.04,-143238.49,-545.18,-1912774913.59,-3513833.67
2,-9.69,-7.96,-93676.37,24798.79,-936427943.27,488484845.12
3,-0.29,-1.84,194100.09,-96677.92,1940411485.30,-966443306.22
4,0.80,-3.00,96020.41,4.97,960823671.10,44550.60
5,-6.63,-6.04,-6144000000186145025611580341560637461641483157241856.00,-3072000000093072512805790170780318730820741578620928.00,-122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
6,-4.00,-10.80,9.09,-95911.64,114845.34,-958814716.47
7,4.00,8.93,-240000000007271232296032888275553480318819403106265071616.00,-1501.51,-4800000000145424450789137278368117117938853176452138254991360.00,-15042383.05
8,-5.96,8.96,240000000007271232296032888275553480318819403106265071616.00,-761.82,4800000000145424450789137278368117117938853176452138254991360.00,-7615589.86
9,-5.16,-0.16,120787.33,96655.22,1448653479.76,966009039.89
10,-7.80,-9.00,-95948.27,10.16,-959481521.70,66352.01
11,-4.04,-2.24,-6144000000046998780556823778153321130957216126337024.00,3072000000016677792204043700816918227645249334804480.00,-122880000000939962510265349106935579279221936403664338944.00,61440000000333552526327796537188345785002564236349538304.00
12,1.60,-10.80,167888.50,-95934.71,1438693246.24,-959212870.33
13,2.80,0.20,95938.72,-95957.41,959105001.58,-959592776.25
14,-5.13,1.13,3072000000093072512805790170780318730820741578620928.00,-6144000000186145025611580341560637461641483157241856.00,61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
15,-3.00,4.20,-1.01,-96025.40,-10142.07,-960897074.80
16,-4.72,-1.13,-94483.25,97457.39,-945175781.05,974581688.85
17,-12.80,-1.72,-95956.22,-29296875000887601598636827182074399452980884168245248.00,-959537952.28,-585937500017752008152970859175795546623395163141130158080.00
18,-0.76,0.96,-119208.02,-747.93,-1431952654.50,-7500841.36
19,0.80,6.93,95954.37,-1492.81,959536886.93,-14894487.25
20,-9.00,7.72,24026.42,70435.70,480503916.64,464169867.90
21,-5.09,2.04,98179.88,-23334.48,981516155.46,-474162239.15
22,-5.20,-3.00,95981.45,13.41,959804545.11,100145.59
23,3.13,7.00,-97456.26,-2.06,-974571487.08,-20912.65
24,2.92,3.92,-1509.22,-1498.89,-15094858.16,-14981271.42
25,8.96,6.83,-760.81,120574.06,-7653356.24,1444693646.66
26,4.93,-0.00,-1493.02,-4.01,-14931479.03,-36052.46
27,-3.93,1.93,1497.69,-1460.47,15007125.11,-14299447.47
28,-5.96,-0.96,751.87,744.75,7512462.97,7441035.80
29,2.80,0.00,95956.85,4.92,959594250.44,51403.27
30,8.92,3.87,-1506.27,97401.90,-15090487.58,973711247.64
31,4.89,3.24,-2244.98,-95217.96,-22531850.48,-952238647.99
32,-0.00,-8.85,-240000000007271232296032888275553480318819403106265071616.00,27013.17,-4800000000145424450789137278368117117938853176452138254991360.00,510348423.91
33,-3.87,-3.67,-97422.64,-193373.69,-973990171.24,-1933477382.04
34,4.80,5.00,95974.95,-5.45,960080793.79,-53834.54
35,-2.93,0.93,1500.70,-1492.39,15022813.99,-14946299.44
36,-4.16,-2.96,96761.34,748.02,968228170.18,7456149.74
37,-5.80,0.80,-96004.89,119952.71,-960591507.73,1439661126.60
38,4.93,-11.87,-1507.45,-121540.74,-15135550.53,-1456528474.37
39,-1.83,-2.04,-96698.36,-747.48,-966963140.08,-7438003.94
40,-1.00,2.13,-3.65,-97480.51,-62718.30,-975114929.21
41,-0.96,6.76,752.86,95167.54,7508785.05,951366709.68
42,12.76,-0.04,95205.35,-745.75,952047151.77,-7488325.49
43,-1.89,8.76,26198.78,95196.58,501565288.24,951939305.80
44,3.80,-5.93,72032.52,1502.14,481063749.52,15052855.36
45,6.72,-5.92,70326.24,1513.81,462147471.51,15217871.86
46,-5.00,-3.93,-1875000000056806502312756939652761564990776586767695872.00,1875000000056806502312756939652761564990776586767695872.00,-37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
47,2.16,-2.96,-96767.26,759.64,-968289770.81,7588800.83
48,7.00,7.00,-8.37,23953.55,-117600.12,479084224.01
49,-3.84,9.83,-120776.74,96645.93,-1448534321.07,966100605.61
50,8.96,-3.04,-764.37,-24721.08,-7699051.60,-487098418.74
51,-8.56,8.96,-191187.02,-744.15,-1912173175.20,-7333941.35
52,-5.96,1.16,805.89,-96785.50,8604217.68,-968710535.88
53,-12.76,-2.96,-95210.06,747.38,-952082190.75,7507810.63
54,4.04,-3.96,-23314.36,751.74,-473666771.00,7541465.18
55,5.00,1.80,-23979.90,95960.13,-479622118.70,959623961.57
56,-7.96,6.76,732.73,95144.23,7301833.15,950820653.69
57,-3.87,1.93,-97428.54,-1528.06,-973998091.56,-15621816.56
58,0.89,-3.24,-2257.65,119231.74,-22627576.90,1432504152.88
59,7.00,-1.00,11.51,-7.25,108657.34,-50400.12
60,2.87,-3.93,73516.56,1504.59,495897470.47,15149919.55
61,-2.87,5.92,-97467.91,-1515.97,-974656015.75,-15193163.08
62,-6.96,-8.89,24735.32,2249.07,487233431.73,22520380.69
63,2.96,1.04,-823.54,752.14,-8853739.59,7549235.20
64,-11.76,-5.96,6144000000186145025611580341560637461641483157241856.00,3072000000093072512805790170780318730820741578620928.00,122880000003722895152784327826431949684679596094487789568.00,61440000001861447576392163913215974842339798047243894784.00
65,-0.60,-4.80,-191906.21,-95907.06,-1919038111.74,-958734785.09
66,5.76,5.84,94963.79,96515.81,947178987.67,963314331.44
67,-5.20,9.00,240000000007271232296032888275553480318819403106265071616.00,-21.18,4800000000145424450789137278368117117938853176452138254991360.00,-293783.63
68,-9.87,6.00,1875000000056806502312756939652761564990776586767695872.00,-1875000000056806502312756939652761564990776586767695872.00,37500000001136128521790134987250914983897290441032330117120.00,-37500000001136128521790134987250914983897290441032330117120.00
69,-1.24,9.84,1875000000056806502312756939652761564990776586767695872.00,-1875000000056806502312756939652761564990776586767695872.00,37500000001136128521790134987250914983897290441032330117120.00,-37500000001136128521790134987250914983897290441032330117120.00
70,6.04,-2.04,737.90,-743.90,7380092.51,-7442544.07
71,4.16,-1.76,-96730.42,-95128.03,-967584930.87,-950664845.49
72,-9.93,-4.13,240000000007271232296032888275553480318819403106265071616.00,97493.96,4800000000145424450789137278368117117938853176452138254991360.00,975246764.59
73,1.96,1.04,-622.03,749.16,-5045225.33,7458961.77
74,4.84,1.16,-3072000000093072512805790170780318730820741578620928.00,6144000000186145025611580341560637461641483157241856.00,-61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
75,3.60,-8.00,29296875000887601598636827182074399452980884168245248.00,7.16,585937500017752008152970859175795546623395163141130158080.00,63505.60
76,0.16,5.04,-120731.18,24721.53,-1447530345.70,487073744.11
77,-5.20,-1.00,95925.65,-13.91,958944801.59,-173072.08
78,-3.84,-6.63,-96680.94,-192626.61,-966469946.66,-1925984751.46
79,-3.04,12.68,-739.26,69801.81,-7372044.75,459067704.80
80,-0.96,-3.24,755.90,95251.14,7566539.45,952816101.87
81,8.04,-5.96,731.06,747.08,7319472.21,7479489.58
82,-2.96,6.04,24727.70,747.86,487119592.51,7423636.23
83,-2.09,5.96,122259.70,-767.52,1463119449.28,-7752549.44
84,-3.84,-0.16,-96730.55,96699.24,-967597301.38,966939796.94
85,0.76,-4.16,95202.81,96692.91,952005411.46,966640210.62
86,-4.60,-3.20,-191904.16,96014.59,-1919017981.52,960760602.80
87,6.69,-6.76,93700.45,-95172.92,936947397.44,-951442747.82
88,-4.04,-1.84,6144000000046998780556823778153321130957216126337024.00,-3072000000016677792204043700816918227645249334804480.00,122880000000939962510265349106935579279221936403664338944.00,-61440000000333552526327796537188345785002564236349538304.00
89,-8.96,-0.91,48827.15,-98197.76,968938803.20,-982025654.72
90,4.80,9.00,-240000000007271232296032888275553480318819403106265071616.00,-9.79,-4800000000145424450789137278368117117938853176452138254991360.00,-179873.59
91,-2.07,-9.92,-1490.74,1504.40,-14908880.19,15034957.99
92,8.80,-8.00,-29296875000887601598636827182074399452980884168245248.00,11.08,-585937500017752008152970859175795546623395163141130158080.00,108049.45
93,-7.93,-2.05,-22491.38,29296875000887601598636827182074399452980884168245248.00,-464825885.85,585937500017752008152970859175795546623395163141130158080.00
94,-5.92,2.13,25494.66,-97395.84,494847679.85,-973340398.60
95,-1.04,-6.56,-726.28,-215111.07,-7206003.14,-2390649847.40
96,-2.76,1.83,-95276.57,96670.27,-953334883.90,966422317.35
97,-6.00,-0.13,-1875000000056806502312756939652761564990776586767695872.00,1875000000056806502312756939652761564990776586767695872.00,-37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
98,4.13,4.92,-97419.53,-1505.60,-973883735.74,-15050365.91
99,12.83,2.96,96712.22,-746.51,967403289.29,-7444454.96
###### Tour 3 ######
0,0.07,0.00,87.45,1313.14,-13102698.02,26079756.56
1,-7.65,-1.11,362679.57,104068.49,12031136110.06,2095787266.62
2,-3.74,-3.04,-187318.23,73646.77,-936409162.83,488474642.00
3,8.82,-16.34,388053.04,-193428.70,1938647543.39,-968572329.24
4,15.20,-3.00,418636567332.25,-1121455879504.24,8372728465413213.00,-22429117590228680.00
5,-0.00,-0.00,-18432000000558435076834741024681912384924449471725568.00,-9216000000279217538417370512340956192462224735862784.00,-122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
6,-4.00,-5.18,1527825.28,5679788.58,30556208897.22,116472819222.58
7,-8.00,8.70,-720000000021813696888098664826660440956458209318795214848.00,-2199741.54,-4800000000145424450789137278368117117938853176452138254991360.00,-43949758165.34
8,8.00,8.85,720000000021813696888098664826660440956458209318795214848.00,-1272149.73,4800000000145424450789137278368117117938853176452138254991360.00,-25420142687.76
9,14.16,14.33,33109633160454.45,60585562701017.08,662192659344688896.00,1211711251121228032.00
10,-2.19,-9.00,877905.85,70640.25,20436563833.48,1412535338.18
11,-12.00,12.00,-18432000000140996341670471334459963392871648379011072.00,9216000000050033376612131102450754682935748004413440.00,-122880000000939962510265349106935579279221936403664338944.00,61440000000333552526327796537188345785002564236349538304.00
12,5.58,-5.19,312245.90,-191506.51,1448454664.31,-952222997.19
13,17.19,-14.19,-68048373390.06,-25759540491661.17,-1360970345680583.50,-515190806954482432.00
14,0.00,-0.00,9216000000279217538417370512340956192462224735862784.00,-18432000000558435076834741024681912384924449471725568.00,61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
15,-3.00,-10.21,10702.36,-196042.83,214077638.68,-1039451563.91
16,-18.90,13.49,-418738581.40,110788299.00,-8371936787303.45,2212842250620.62
17,-7.19,-4.00,-158228.21,-87890625002662804795910481546223198358942652504735744.00,-285901828.25,-585937500017752008152970859175795546623395163141130158080.00
18,-19.84,0.85,-261924.31,-371.35,-1422373111.15,15032443.08
19,15.19,6.70,33171235902773.40,-60826806240672.23,663424715176843776.00,-1216536124768693760.00
20,-4.19,17.09,72907.77,117060.43,497123071.40,468324680.11
21,9.64,-2.67,423184844771.85,-1129114696325.87,8463693950323422.00,-22582292985665540.00
22,9.20,-3.00,7957567.86,-2643679.48,156271923520.98,-52873957995.58
23,-11.49,7.00,-210961.42,-41161.56,-1295531757.09,-823168950.65
24,2.70,3.70,-2960.85,-2953.75,-13937665.64,-14115991.69
25,8.85,6.11,-1852.97,264778.75,-14189792.15,1439400096.40
26,4.70,-0.00,-33109633222250.93,-60585562765260.32,-662192664400226816.00,-1211711255305090048.00
27,-3.70,1.71,1041675914859074682880.00,-4900588705463732224.00,20833518297181493082980352.00,-98011774109274593034240.00
28,-5.85,-0.85,892215.93,-176921.97,17821768742.94,-3560775460.42
29,17.19,0.00,68048794109.33,25759540506017.11,1360973003455292.25,515190810120192512.00
30,8.70,18.48,-3020.23,194767.32,-15188642.12,973597130.22
31,4.55,-11.04,-4716.67,-190928.35,-26901802.16,-961969260.39
32,-8.00,-3.60,-720000000021813696888098664826660440956458209318795214848.00,78261.14,-4800000000145424450789137278368117117938853176452138254991360.00,514610910.58
33,-18.48,-12.67,-629349.96,422616.80,-9664556210.25,14253287227.94
34,19.19,5.00,-3848174.25,-452417.44,-79843064920.47,-9048185895.83
35,-2.70,0.70,15824.68,61628.75,271456821.28,1277369186.87
36,10.35,-2.85,-207253945.25,-115183166.49,-4147982359916.12,-2303685746477.28
37,-0.20,19.99,-1323063863.54,2960612789.80,-26458396581617.21,59208417080707.01
38,4.70,-11.31,-750194.69,-34495.93,-14958609338.73,3197424680.20
39,-16.34,-2.15,-241640.78,443364.37,-1931885276.27,8889674982.62
40,-1.00,-12.50,700.78,-197679.56,14151370.92,-1028866084.82
41,-0.85,1.03,1237.74,190042.12,2188873.13,946124943.07
42,7.04,-0.15,189812.86,-1237.59,940103059.51,-2348365.74
43,3.24,3.04,91886.94,-256146.86,812198013.11,-7978808182.69
44,13.41,-5.70,-875414889.48,-227334074.00,-17510219503833.97,-4546726575641.78
45,16.07,-5.70,48968.89,-315862.00,-889294468.22,-6362733944.12
46,-16.00,16.00,-5625000000170419506938270818958284694972329760303087616.00,5625000000170419506938270818958284694972329760303087616.00,-37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
47,-12.35,-2.85,-201460.08,77799.21,-1125566684.32,1533202582.53
48,7.00,11.79,-5613.90,67588.48,-111993105.32,393614241.47
49,-3.16,4.33,-252426.47,53593.11,-1184460388.49,-1827157010.30
50,8.85,-7.94,-2155.55,-72655.76,-20124456.34,-471595300.41
51,-17.24,8.85,-381401.59,-4086.78,-1892118108.80,-59518672.75
52,-5.84,-13.36,1325696492.61,-2959408890.75,26513905130262.22,-59185273394555.68
53,-7.04,-2.85,-189937.95,3468.75,-942475641.90,46919462.66
54,-0.66,-3.85,-74397.17,2060.82,-547989464.85,18640093.50
55,0.20,16.19,-423187111794.79,1129105644368.36,-8463741276675778.00,22582110008540564.00
56,-7.85,1.03,13616.88,186087.03,250381183.22,868035442.58
57,-18.49,1.69,-1041675914859074813952.00,4900588705463730176.00,-20833518297181493082980352.00,98011774109274643365888.00
58,0.55,15.85,-33589872102774.31,61948262304191.84,-671797441987705472.00,1238965242266697984.00
59,7.00,-1.00,-832943.35,-36563.46,-16659205803.19,-731073692.74
60,12.70,-3.70,129121.02,49836.78,616191887.47,951493953.17
61,-17.49,5.70,-1266539720677649.50,1606625279372040.00,-25330794410628972544.00,32132505587486310400.00
62,-2.05,-8.55,-118277.45,-12868.97,-3347488744.28,-324881231.33
63,2.84,1.15,-913207.21,-243471.26,-18238819467.37,-4892017362.09
64,0.00,0.00,18432000000558435076834741024681912384924449471725568.00,9216000000279217538417370512340956192462224735862784.00,122880000003722895152784327826431949684679596094487789568.00,61440000001861447576392163913215974842339798047243894784.00
