particule,x,y,vx,vy
0,5796329673503890472960.00,17326254567915213815808.00,57963364375989215232.00,173262739235923558400.00
1,-0.06,0.46,-0.00,0.00
2,-1968.12,12284.76,-1.09,6.82
3,-6.63,-0.00,-0.00,-0.00
4,-137868046.44,-229352163.23,-81098.85,-134913.04
5,0.00,0.00,-357676486422.64,-92980491229.18
6,-23355352388432916480.00,-19700250771950592000.00,-29194190485541140.00,-24625313464938240.00
7,12905.37,-15682.99,8.07,-9.80
8,70.75,22.17,0.04,0.01
9,-8729.18,-10944.59,-4.85,-6.08
10,6934.59,2846.38,4.08,1.67
11,253979.05,738520.00,158.74,461.58
12,-598.85,337.33,-0.33,0.19
13,248051364261258002432.00,-2342325997988429168640.00,496102728902182272.00,-4684651994702606336.00
14,-1392944980629464646665895936.00,-396565892219271735712677888.00,-6964724903147322889732096.00,-1982829461096358614138880.00
15,0.51,0.75,0.00,0.00
16,30769409476711027645096132608.00,-9329421028984009488253059072.00,307694094767110291569246208.00,-93294210289840093508141056.00
17,50523.85,-39811.39,28.07,-22.12
18,-0.00,0.02,-0.95,8.36
19,-0.00,-0.00,156022446613371.09,25568073566843.88
20,-4583.62,-163243.26,-3.06,-108.83
21,-0.00,0.01,97548134744.77,-34948017712.59
22,111.83,-132.88,0.06,-0.07
23,0.01,-0.00,-3308.91,-328.00
24,3291682.55,-9001602.09,1936.28,-5295.06
25,4814324327299534466390327033856.00,7647591100754952596693293465600.00,24071621636497666526530240512.00,38237955503774758585419956224.00
26,-66300837657825343720781158779501674496.00,-90482532264244353372764649361804099584.00,-663008376578253463771123053936771072.00,-904825322642443492406939768508645376.00
27,-2599552067238093312.00,-1290524632957702144.00,-8665189396254199.00,-4301761542562241.50
28,-13688.45,10522.10,-7.20,5.54
29,28291078231609063845061244514992128.00,-541106186732228154098033391346647040.00,94303594105363564644986618118144.00,-1803687289107427314834286841954304.00
30,-3706.59,15597.22,-2.06,8.67
31,194531172.16,-91567248.63,114430.10,-53863.09
32,2285.36,2324.12,1.43,1.45
33,52644711897613955480794332921856.00,36652440985636654203757591003136.00,526447118976139551993193562112.00,366524409856366525149077307392.00
34,-10671.81,16167.54,-5.62,8.51
35,897620129.39,-329794549.15,472431.65,-173576.08
36,-123.29,170.57,-0.06,0.09
37,0.42,-0.04,0.00,-0.00
38,0.06,0.35,0.00,0.00
39,0.00,0.00,-159841956395312.50,-550353322792668.88
40,-230035512206233710113521154645064417280.00,-18211135986092406325154871969107148800.00,-766785040687445720054930860773736448.00,-60703786620308027232764264466874368.00
41,16821068801.02,7187275823.73,9894746.35,4227809.31
42,3495525.83,1199336.28,1839.75,631.23
43,-0.32,-0.20,795656536569359877799936.00,813333339037756754493440.00
44,7.24,14.48,0.00,0.01
45,87973652582101.36,-44516961981573.20,109967065727.63,-55646202476.97
46,-154310308982828033900544.00,24754992781707960123392.00,-514367696609426800640.00,82516642605693190144.00
47,65303608036043425021787532951552.00,-125570025747998590526865933336576.00,217678693453478079183833792512.00,-418566752493328615386304741376.00
48,-320.40,1204.18,-0.17,0.63
49,-9.69,6.97,-0.01,0.00
50,-19752.09,-5230.89,-10.40,-2.75
51,410179.61,-140917.48,227.88,-78.29
52,1303.04,714.78,0.72,0.40
53,-518351414970.10,-203426929740.72,-24049124718746048292412531061070757888.00,-8329524388399919140042658764992544768.00
54,-30158.42,-25935.72,-1119130988342451812904353136640.00,-932968853678877036026152353792.00
55,-3961859.12,18951732.93,-2085.19,9974.60
56,308066469596011917085620879465906176.00,-332848631044063425630913145700614144.00,3080664695960119447557369900302336.00,-3328486310440634325484421733416960.00
57,-6612850155760043014821477613568.00,-2761696690468869591995678457856.00,-22042833852533479765383839744.00,-9205655634896232134580633600.00
58,0.00,0.00,-8286922826626470912.00,-3251442778717090816.00
59,3963970960283953790976.00,250204151958607331328.00,9909927400709883904.00,625510379896518400.00
60,0.00,-0.00,-6049555706712.88,3154998751326.36
61,-6126063535643273723904.00,-2440898933540743806976.00,-15315158839108184064.00,-6102247333851859968.00
62,-16060774080055703552.00,28577041239748509696.00,-32121548160111408.00,57154082479497016.00
63,32.36,70.08,2839038591348861970132500480.00,4172773595462380772728504320.00
64,1507177520053344256.00,-6322893485703352320.00,5023925121671463.00,-21076311633470340.00
