particule,x,y,vx,vy
0,463706847.37,1386101720.33,579633.64,1732627.39
1,1592212805464612555105448755200.00,-1413580309342600968434259853312.00,3184425610929225220162060288.00,-2827160618685202460236054528.00
2,-32098442269339418149003460608.00,61159076034768443502932000768.00,-106994807564464737929396224.00,203863586782561503998377984.00
3,10302259937330930167264496668639232.00,48547202521828971134909550883241984.00,25755649843327327760033047904256.00,121368006304572437925337042518016.00
4,508814975060393721856.00,884947642831571517440.00,27210673316222271488.00,28549897706231709696.00
5,82563194257621682246414101381120.00,-89123440082351020066275088924672.00,137605323762702823681834352640.00,-148539066803918367011687628800.00
6,-437912.86,-369379.70,-291.94,-246.25
7,-39703259386270302208.00,62827657088285540352.00,-132344197954234336.00,209425523627618464.00
8,-1783104162914961134190592.00,-216490650210648677416960.00,-4457760407287402856448.00,-541226625526621732864.00
9,-3729554307284457008136192.00,9845024145494432257409024.00,-12431847690948189356032.00,32816747151648106741760.00
10,-3720625011748991889647337472.00,-435188082152786883032121344.00,-12402083372496638458200064.00,-1450626940509289409675264.00
11,-2618977859813899078094290944.00,-16792039294726138989266337792.00,-13094889299069496163565568.00,-83960196473630704567058432.00
12,1847498155214369828640072298085220352.00,1952445421999497461310833501837197312.00,6158327184047900381882018135277568.00,6508151406664992260200254559748096.00
13,5953232.74,-56215823.94,4961.03,-46846.52
14,-62682524128325.92,-17845465149867.23,-69647249031.47,-19828294610.96
15,-461916024784826466304.00,-217875752018749486530560.00,-923832049569652864.00,-435751504037498912768.00
16,2461552758136883.00,-746353682318720.88,3076940947671.10,-932942102898.40
17,-855798396694698674509070024438710272.00,-1081514780564463597653958201266143232.00,-4278991983473493533954360767152128.00,-5407573902822317803802350269235200.00
18,13737799785953654.00,-53878520466285088.00,22896332976589.43,-89797534110475.16
19,46845819506584162907717632.00,16214580631586136106467328.00,78076365844306928336896.00,27024301052643558555648.00
20,-2115891301980470512293605023638618112.00,2218398745303304532356789717434368000.00,-10579456509902351915831982538358784.00,11091993726516522661783948587171840.00
