//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
4,-1.99,3.01,-2417130.16,2380097.94,-483426232.02,476019388.22
5,2.00,1.01,-2398575.63,2398946.51,-479715126.21,479789101.90
6,5.01,0.00,-18645.11,18333.57,-3729222.35,3666714.24
7,5.99,-9.01,2379866.60,18700.45,475973520.04,3740290.28
8,-9.99,-3.99,-18842.37,-18789.48,-3768674.26,-3758095.96
9,-3.99,-10.00,2398745.03,-2436430.93,479748805.76,-487286185.80
10,-0.01,5.01,-313.75,-86.14,-62549.87,-17428.02
11,0.00,7.01,281.60,-283.47,56320.34,-56893.91
12,-7.99,8.00,-37434.60,-255.86,-7487119.27,-51172.72
13,-1.00,-7.01,18674.08,-18392.34,3734815.33,-3678267.38
14,-5.00,0.99,-18614.41,18703.61,-3722882.07,3740921.21
15,3.00,3.00,-286.67,-117.08,-57334.10,-23416.18
16,1.01,-2.99,282.81,-1.39,56361.64,-477.85
17,9.00,1.00,1.66,2399200.79,331.35,479840157.44
18,9.01,2.99,-18476.82,-2380151.50,-3695563.99,-476030099.11
19,-0.01,-7.00,-2399172.70,-254.02,-479834340.58,-50803.08
20,-8.99,5.00,2417132.01,18673.53,483426201.12,3734706.61
21,0.01,-6.00,-37467.52,-2399084.13,-7493704.82,-479816826.13
22,-4.00,-7.00,-18332.08,-18703.34,-3666415.60,-3740667.73
23,-8.01,6.00,-37408.16,-2398487.74,-7481432.88,-479697547.46
24,-10.01,3.00,-19048.06,-18870.49,-3809411.90,-3774098.22
25,-3.99,-1.99,2398519.72,1.37,479703744.62,73.69
26,0.99,0.99,2398713.98,37662.95,479742995.99,7532790.35
27,8.00,2.99,2399113.27,2398856.92,479822653.83,479771584.74
28,0.00,-10.00,-1.76,2399085.65,-351.74,479817129.22
29,-5.00,8.99,2436490.90,-2398772.35,487298179.01,-479754270.06
30,4.01,-9.01,-2398485.58,-226.98,-479697315.06,-45196.16
31,8.01,4.00,-2380123.18,18673.60,-476024835.96,3734720.56
32,-2.99,2.01,37353.11,2398770.97,7470421.37,479753994.12
33,2.01,7.01,-282.46,1.42,-56692.63,83.30
34,-9.99,7.01,2398915.54,-1.52,479782907.87,-504.10
35,-8.01,-3.00,18702.71,18333.45,3740741.98,3666690.40
36,0.00,-9.00,-87.09,372.45,-17418.70,74489.71
37,5.01,-7.00,2.53,-2398916.58,306.42,-479783315.68
38,6.99,5.01,18987.61,-18732.43,3797722.41,-3746685.83
39,9.01,2.01,28.01,90.34,5402.06,17868.40
40,-9.00,2.99,-2399145.38,254.05,-479829076.56,51009.87
41,-0.01,1.99,37541.80,2398713.79,7508559.93,479742957.83
42,9.01,-5.99,227.38,2398945.23,45276.80,479788845.47
43,-2.99,-2.01,-2398740.42,0.67,-479748284.73,334.68
44,-8.99,-5.99,18421.36,18762.83,3684071.19,3752366.43
45,-3.00,-10.00,-2417534.74,-2417502.93,-483506948.11,-483500586.29
46,-3.00,6.01,18390.42,-18672.29,3678084.16,-3734658.09
47,-2.00,1.01,30.33,-2398426.76,6065.57,-479685551.81
48,7.00,-8.99,-2380125.98,-18674.98,-476025195.61,-3735195.48
49,5.01,-8.01,-0.87,2361389.29,-373.03,472278058.52
50,0.01,-8.01,-19014.91,18703.08,-3803181.07,3740815.81
51,8.00,-4.00,253.09,-37377.09,50617.65,-7475417.35
52,-8.01,5.01,-2398862.49,2398802.08,-479772297.20,479760215.70
53,-3.99,9.01,0.83,0.59,-33.89,-82.67
54,7.99,-10.01,2398713.97,-29.89,479742994.05,-5777.21
55,-8.01,-5.01,2380093.98,-18420.94,476018996.40,-3683987.80
56,8.99,-10.01,-2398519.33,-2398802.95,-479703666.67,-479760390.39
57,9.00,9.01,-18362.22,2417418.43,-3672443.26,483483485.52
58,-5.01,8.01,2417562.93,2417278.81,483512785.73,483455562.76
59,-3.99,8.00,-2398770.21,2436375.98,-479754241.64,487275196.46
60,-6.99,-5.00,-2398885.65,-253.34,-479777329.77,-50667.71
61,-6.00,-2.01,-2398573.08,-29.81,-479714615.46,-5762.82
62,-10.01,0.99,-2417761.31,19074.41,-483552062.73,3815081.12
63,-1.01,0.00,-2417392.63,18762.23,-483478325.05,3752445.19
64,-9.01,6.99,-2361425.52,-57.53,-472284904.55,-11306.64
65,-1.99,5.01,-18416.27,-2380465.45,-3683454.03,-476093290.76
66,7.01,-5.00,18986.57,18702.79,3797113.62,3740557.38
67,-1.00,-5.00,-2398798.28,-397.81,-479759656.54,-79562.35
68,8.01,5.01,-37599.52,-2399140.18,-7520103.39,-479828235.96
69,3.00,-9.00,2398887.41,-2398827.11,479777482.57,-479765421.68
70,-7.01,-2.01,2380124.84,-18677.36,476025168.41,-3735271.52
71,7.00,4.01,2417591.37,2417757.41,483518273.05,483551282.29
72,-9.01,9.00,18303.72,2379812.45,3660943.77,475962489.89
73,-2.01,4.00,-18616.34,-18677.72,-3723068.31,-3735543.77
74,9.01,5.00,-2417556.65,-19017.05,-483511529.95,-3803409.74
75,1.99,1.99,-18957.78,-2380124.30,-3791356.11,-476024659.84
76,-3.00,2.99,2417531.90,-2380127.36,483506380.93,-476025271.18
77,-9.01,-10.01,-314.52,-2398888.72,-62703.80,-479777544.63
78,6.01,5.00,2436437.32,-58.89,487287263.56,-11778.13
79,-1.99,-4.99,2398887.31,2398427.03,479777261.55,479685206.36
80,0.00,2.99,2398543.00,-2398577.25,479708599.16,-479715250.27
81,-7.00,-7.01,-27.82,340.23,-5563.88,68245.43
82,-5.00,5.99,311.58,341.31,62315.90,68461.19
83,6.00,-3.00,-18647.33,2417360.18,-3729466.87,483472035.91
84,4.01,0.99,18305.10,-18589.03,3660820.80,-3717606.52
85,-2.01,-7.01,2398944.26,-2398460.96,479789052.01,-479691992.19
86,-2.00,-0.01,2398742.21,2398800.53,479748441.45,479760306.94
87,6.99,5.99,85.76,-2436237.67,17351.40,-487247334.09
88,8.99,-5.00,-226.01,-2361478.77,-45002.47,-472295753.52
89,3.01,-2.99,18451.38,-18645.11,3690075.69,-3729221.07
90,4.01,-4.01,-18585.79,18761.79,-3717357.21,3752557.09
91,-4.99,-7.99,18650.31,18644.31,3729861.03,3728662.88
92,2.99,-10.00,37349.63,2398801.56,7470126.34,479760311.77
93,5.01,-2.01,2417389.48,-18478.49,483477696.33,-3695497.35
94,8.00,1.01,2417788.70,19020.01,483557739.15,3803801.69
95,-2.99,9.01,-2436489.77,2398771.66,-487298153.66,479754132.34
96,-5.99,2.01,18676.96,-18673.77,3735191.09,-3734954.87
97,0.99,3.00,-2398518.27,-37633.37,-479703453.24,-7526674.29
98,-1.99,-3.99,18647.70,-2417417.60,3729339.59,-483483720.44
99,-1.99,-8.00,18989.18,2417445.49,3797635.60,483489097.78
###### Tour 2 ######
0,-10.07,9.33,-55017.96,55804.04,-3522252.35,3554228.39
1,-10.60,-16.95,-7889557.72,-7529177.61,-618379701.00,-546336790.45
2,8.76,4.10,266.85,-542.87,18201.49,-30455.89
3,-8.36,-9.00,-57215.40,-57105.62,-3995807.28,-3961396.23
4,-4.60,4.96,-7009533.78,7425756.29,-435054492.59,533112281.47
5,-9.51,19.93,-6930646.55,7873607.25,-426699057.44,615143046.18
6,-7.90,6.67,-57294.33,56174.65,-4000622.23,3901502.46
7,3.33,5.01,6840274.08,100536.27,416107976.13,12626874.20
8,-6.85,-19.79,-53281.03,-52999.44,-3119056.51,-3083896.52
9,10.90,-18.62,7534750.36,-7643071.25,547452260.59,-554041878.44
10,-6.27,3.28,-977.04,-222.19,-70108.11,-9780.99
11,5.63,1.33,825.26,-852.37,52410.50,-56886.96
12,-16.69,2.88,-106972.78,158.52,-6420517.93,134050.05
13,12.48,-14.85,674121.23,-31224.11,127354614.87,1111913.73
14,-17.29,15.07,-54386.55,55169.09,-3431546.49,3552174.83
15,-2.73,0.66,2780.86,3076.42,670840.17,662117.04
16,6.66,-3.03,846.54,-6.02,56384.79,-449.29
17,9.03,5.02,355475.67,6901429.37,71094471.06,420605560.01
18,-0.54,-0.03,955376.56,-7830452.12,198466239.69,-614030025.56
19,-3.45,-12.08,-7440995.84,261840.64,-528530286.95,52469733.48
20,13.64,18.47,7972163.85,90677.49,627580168.14,10666085.34
21,-9.35,-7.68,-156876.95,-7189518.62,-16388180.42,-478270072.40
22,-10.64,-1.07,-57591.51,-58721.60,-4185471.08,-4262984.88
23,-16.16,-3.75,-115962.20,-7532005.31,-8229374.89,-547005967.92
24,-10.96,-14.41,-1072078.85,-113428.50,-206796746.55,-15137503.67
25,6.39,-1.97,7188868.38,-47842.16,478365987.18,-9568778.98
26,15.28,14.26,6899234.95,154595.45,420361198.49,15853709.43
27,10.27,0.14,6931060.07,6900862.15,426566706.06,420629459.66
28,-0.04,11.71,-3.80,7197276.30,-56.37,479821002.46
29,4.82,-6.45,6978641.73,-7875151.71,421131988.35,-615521602.36
30,-5.71,-13.54,-6901905.43,21615.17,-420986655.59,4413625.33
31,-14.46,17.47,-6866688.33,76033.64,-421288194.51,7737287.23
32,4.06,17.42,81411.81,7913357.96,1341319.06,623163404.12
33,-3.65,7.03,-831.06,2.55,-53027.23,143.32
34,8.31,6.97,7908336.36,-63475.18,622101256.57,-12694227.18
35,6.05,3.67,57455.82,56172.51,4009880.77,3901121.79
36,-1.74,-1.55,27325.80,334059.82,5499997.90,66662983.86
37,5.05,-5.33,6.79,-6905618.05,546.07,-421556979.26
38,6.75,-9.65,-1185278.27,637711.28,-244650899.80,135035427.74
39,9.56,3.81,-17686.04,1019559.43,-3548212.51,203875949.44
40,-11.91,8.08,-6904888.05,21594.20,-421319457.78,4217020.41
41,10.84,16.28,135322.88,7193370.64,12047655.66,479188412.86
42,13.55,12.90,-54391.11,7523926.78,-10968974.94,545207464.49
43,-17.81,-1.99,-7189511.75,47841.15,-478405981.47,9567760.22
44,19.43,9.26,60887.89,61904.07,4809235.53,4875882.06
45,-13.69,-0.06,-7562511.63,-7588060.78,-545488430.76,-550610983.80
46,4.81,-7.45,54077.60,-54750.75,3459350.98,-3481032.83
47,-1.39,-7.54,-1260.04,-6649523.33,-264138.76,-370533761.81
48,-15.52,-2.50,-6844941.37,-96705.06,-416937882.75,-11870820.10
49,4.98,19.79,2385.00,6790227.96,477545.19,413489675.37
50,-0.30,6.06,-125166.82,-575036.76,-17427201.34,-122488783.23
51,13.06,-11.54,742.27,-114844.21,47217.98,-8018006.69
52,-5.25,1.04,-7914976.48,7499496.82,-623450501.28,540378733.34
53,-3.98,9.01,301637.51,589452.08,60327369.47,117890380.35
54,2.28,-10.60,7199130.57,-1965.07,480340325.18,-381259.70
55,13.88,-13.42,6588846.39,-42728.66,365731485.71,-1177555.67
56,-1.39,-6.06,-7163746.13,-7914797.05,-473341692.38,-623438429.10
57,-18.24,17.37,-88397.42,7971574.35,-10334597.63,627347699.46
58,6.26,13.58,6736561.75,7949645.84,380286978.16,623017841.76
59,-19.40,15.52,-6651931.87,7034876.47,-370878090.10,432424900.34
60,-4.71,-10.07,-6650846.86,-18912.13,-370614912.50,-3681091.53
61,-17.46,-2.60,-6904607.16,-83.72,-421492200.22,-5019.12
62,-5.23,2.49,-7585815.77,85125.48,-550058827.74,9395134.06
63,-8.85,15.24,-7584910.62,28870.55,-550025272.98,-1730779.59
64,-17.51,5.85,-7797712.50,58736.09,-614972490.72,11770030.97
65,-10.33,-4.31,-95738.12,-6845749.23,-11780915.17,-416963465.14
66,6.73,9.06,58156.24,57462.63,4036820.58,4011411.38
67,-16.97,-12.96,-7530220.88,27858.85,-546524863.11,5730893.84
68,-3.99,-17.80,430853.35,-6929385.63,101210677.61,-426220853.34
69,0.75,-5.54,6880114.54,-7215657.35,416467943.22,-483600627.63
70,15.50,-15.55,6847890.96,-57186.25,417528055.49,-3966507.37
71,18.83,19.15,6930073.03,7234245.27,418978060.48,479746289.33
72,17.07,5.25,52770.27,7476784.13,3232366.99,543431846.96
73,-14.33,-9.55,41034.88,-680210.83,15653312.00,-128571077.71
74,-2.13,-15.34,-7250950.58,-33063.87,-483167256.85,994045.84
75,-17.16,-0.49,-26077.57,-7862116.69,2367398.49,-620373819.23
76,7.64,-19.55,6987297.51,-7816988.59,430446739.76,-611346974.94
77,-15.29,-7.77,-947.74,-7531556.52,-63939.61,-546756014.65
78,14.75,3.82,8034258.80,33197.05,632277033.25,6662965.99
79,15.75,3.54,7529591.04,7167725.81,546363484.87,474174549.23
80,10.86,-8.55,7504583.27,-7166495.33,541499455.28,-473868365.98
81,-7.56,-0.20,-81.02,1004.08,-5076.51,64525.13
82,1.23,12.83,931.23,989.26,61613.67,61129.92
83,-6.95,4.20,-86148.82,7587630.31,-9770830.75,550581991.11
84,10.10,-10.78,56295.97,-56926.21,3937352.26,-3949829.15
85,16.89,-16.22,6960742.23,-7522509.30,432570542.24,-545117675.75
86,12.84,16.01,7529166.32,6679424.15,546336381.87,376364416.51
87,8.72,-18.75,-3364.36,-8033195.22,-707373.82,-632144175.20
88,4.48,-14.58,49972.96,-7413538.82,10084796.81,-538116257.56
89,12.03,-15.90,52912.02,-53817.23,3202053.30,-3305203.09
90,-7.72,11.24,-53314.22,54169.62,-3228328.91,3329008.99
91,8.01,4.89,58558.65,58544.94,4251807.17,4251463.23
92,9.99,6.03,133990.34,7194527.71,11858014.52,479384918.02
93,12.79,-11.57,7975437.73,-58064.16,628131952.75,-4221637.73
94,3.77,1.40,7250618.89,31864.06,483008300.56,-1234991.01
95,-12.80,4.43,-7337132.37,7531497.90,-492830366.30,546791115.07
96,7.54,-11.48,54566.24,-55082.24,3442664.95,-3546737.29
97,-9.37,-9.67,-7528505.97,-138298.57,-546294088.11,-12606365.79
98,10.95,-12.35,55737.78,-7252421.74,3688676.12,-483517107.28
99,17.78,0.91,4521.58,7582039.47,-6691155.65,549429698.20
###### Tour 3 ######
0,-16.36,5.08,2235883818938246.00,-1449920298801596.25,447176763802175040.00,-289984059775034304.00
1,-5.16,-5.56,3874164.69,59189654.22,2971124183.77,13890103156.05
2,12.34,-2.85,18042066.07,-1572868.72,3608341641.36,-314434712.31
3,-0.31,-18.12,282339165.23,108906889.38,56483271932.60,21796760395.98
4,-12.67,18.14,2537719354.99,-12871350065.64,509380832246.62,-2576288276667.63
5,-10.93,13.15,-9081642758855.29,8520743206037.62,-1816326738942690.25,1704146451343027.00
6,-0.88,3.49,-82988.22,77239.35,-1138155.21,311437.52
7,11.47,1.72,8912382.21,401362.28,-1686350.15,47538327.36
8,-15.61,-3.98,-28927617.45,-16589277.76,-5771748227.95,-3304171766.70
9,11.02,-11.43,10257699.40,-10441181.80,-2862451.83,-5580232.23
10,-19.55,0.57,125573.69,462961.42,25380254.18,92646502.79
11,16.51,-10.04,2984.95,-11364.09,379527.98,-2045456.18
12,-7.45,11.17,-136751.36,-6417.99,464801.52,-1449352.64
13,1.42,-11.49,1477597.71,-919488.30,33340682.07,-178764751.88
14,-12.73,4.37,-68822.70,76040.49,544317.47,622106.68
15,18.62,4.53,2883104745.06,1402017876.02,576619721999.42,280402297801.76
16,17.94,-3.11,-348152.21,854612.14,-69856135.66,170924081.63
17,18.51,9.59,29885752.49,3238771963.57,5834960892.91,645953501278.95
18,16.54,-6.05,1058388.23,-12048444.40,-177863904.79,-229568430.42
19,-19.93,9.81,-11856203.73,-7010181.75,-354511291.33,-1506874211.27
20,14.29,18.55,11109260.40,144896.86,-160858.54,177787.53
21,-17.53,-16.37,2438983.22,-20550145.52,535560213.61,-2193855305.98
22,-15.83,-1.43,-62986.96,-63174.07,3106381.35,3372490.54
23,-7.25,-14.11,-104385.89,-10014077.18,10544638.40,50591594.77
24,-11.59,-5.57,-33033071.56,-3234081180.98,-6185401795.52,-646778412993.21
25,13.38,-18.83,8259100.59,-1862117.02,-264319544.71,-353286194.42
26,5.69,12.90,9000976.77,233814.89,-12835.14,-9820.86
27,9.20,0.23,9081642757289.56,-8520723241353.65,1816326738679191.50,-1704146449072618.00
28,-0.08,15.53,-4863.27,9601924.71,-971838.16,1108679.06
29,7.83,-14.04,9166893.89,-13014910.98,16518442.63,-412430250.50
30,-14.10,3.29,-149716846053.74,44245566604.76,-29941567843006.43,8849104584294.53
31,-5.76,4.67,-8493668.38,1058017.04,95892185.62,188659392.69
32,5.25,9.17,154468047105.72,29936648955.57,30893591797463.94,5985123956116.78
33,-14.61,7.06,1687031.56,7708243.78,337625550.99,1541648102.38
34,16.74,-2.49,10930358.87,333476.39,-17696755.78,92084541.40
35,1.11,0.45,107462.25,95588.29,5991403.79,3982033.72
36,6.52,12.20,5876118.21,7819161.01,1164258484.50,1430357254.51
37,5.15,-19.36,-86809.90,-9446027.30,-17363885.17,-86524870.92
38,-18.58,19.24,-3255256.73,1304022.67,-169344790.76,-1773150.75
39,-4.71,13.20,-32228058.30,-60825963.91,-6438526239.93,-12572980617.62
40,-6.76,14.87,-172385674.51,130626691.28,-32674837832.70,26116802395.29
41,6.45,9.40,388900.91,8681634.59,38667950.84,-181535623.14
42,-18.81,12.55,-109271.51,10249886.41,-7105.69,-15538.41
43,-13.23,14.81,74573090.71,-260770897.48,16830926473.43,-52173315486.62
44,8.77,12.09,84938.63,86296.05,912.60,2513.22
45,-13.23,-11.22,-10329243.62,-10332425.67,-7857965.36,1738006.70
46,18.55,-9.00,-754389351424.42,-2509529586424.98,-150877884559754.84,-501905902853814.75
47,-7.20,-9.46,4346.39,-8490873.82,1385424.58,2263663.21
48,-11.83,-3.09,-154475764973.56,-29926061790.83,-30893367068554.57,-5985181146334.90
49,12.71,16.55,63096.77,8867167.09,11664808.80,1898150.88
50,-3.33,-8.75,-212336.53,-1187506.96,-6741.97,-5257.66
51,2.85,-0.88,-49668112398687.83,-5110542294509.44,-9933622479933236.00,-1022108427915040.12
52,-7.54,14.95,-11031259.73,10222039.39,193850.15,4129779.18
53,8.76,18.05,505594.44,1234547.21,-19535983.48,11128645.70
54,10.60,-9.31,9600834.81,-3886.72,523.45,-3070.92
55,8.92,-19.58,149716255558.86,-44245572025.26,29941567611008.64,-8849104681764.35
56,-5.93,-5.95,-9530429.39,-11047079.14,5040.80,-3017989.86
57,-18.95,0.50,91865880.64,65307751.08,18401190209.11,10839887646.10
58,6.22,0.93,8612907.12,11066296.15,-5017903.83,312221.79
59,-2.63,5.53,-8369333.10,8243720.12,27397844.42,-190656169.50
60,-3.93,-3.24,-8321788.69,-267374.63,36426546.12,-46011407.99
61,-18.14,-3.68,-185158907.94,206669453.57,-35229367957.62,41333912477.34
62,-6.33,3.50,-10273879.36,202619.54,12446108.26,14103678.55
63,-19.22,17.41,-10606226.35,895275.34,-54237874.59,175011737.44
64,-3.26,1.71,-10666465.62,4278.07,41221866.92,-22661634.81
65,-16.75,-9.97,-75891.55,-8897678.90,15750228.01,6577532.03
66,10.13,4.25,3190984.07,-1885751.70,622528745.37,-392654277.54
67,-5.42,12.18,-10291632.31,-7041.69,-5757423.13,-12711000.34
68,5.08,-2.70,823829.08,-8997276.83,-22615531.79,12642611.88
69,5.29,-2.15,8826382.11,-8682558.66,-27214428.69,190220366.94
70,10.81,-5.74,-2539060682.26,12874499062.45,-509599242700.51,2574915216248.44
71,8.46,8.92,4092353.53,3629553.02,-986521960.73,-1200684738.44
72,6.40,4.68,2312006.76,8505025.26,448614930.06,-337783622.20
73,18.69,-0.22,965703.74,-1397960.51,169280461.01,-14978859.78
74,-10.00,-16.28,-11965212.11,1601342.19,-459685047.94,325887164.97
75,-19.56,-0.34,-15655.08,-10967620.12,-282901.68,-726866.12
76,2.95,-16.78,9161472.66,-10849828.26,4388290.30,4779039.70
77,-7.96,-1.14,754389450766.13,2509521742142.83,150877890406713.50,501906401495884.00
78,11.19,8.94,14704263.70,1506950.52,701723945.63,288087727.84
79,9.83,9.53,7858055.61,14749632.77,-480670571.73,1042206843.27
80,11.67,-6.92,15861148.00,-3852350.35,1129813490.60,1136697363.49
81,-8.62,13.07,28859931.54,16521911.73,5772007588.75,3304117004.86
82,13.62,5.78,-1435.09,1810.87,-534877.24,103191.90
83,-16.98,9.61,-1814006.08,10376916.11,-335800621.24,7275166.99
84,9.93,-17.53,-2235883818768389.50,1449920299078568.75,-447176763768874432.00,289984059831048832.00
85,12.83,-17.20,8840907.09,-10254750.86,-56537570.22,-1330636.51
86,1.33,8.47,10259949.80,8560985.24,-179687.49,-52199.37
87,-0.30,-17.91,-49991.33,-11226080.35,-8618020.37,-6432850.60
88,8.45,-15.78,-68480.95,-10165086.41,-33775579.32,-12193259.18
89,1.25,-19.33,1826196.85,456891.83,351454911.35,105447013.61
90,-2.27,19.38,-291069422.55,-104150254.91,-58199993337.31,-20844213914.08
91,6.18,2.91,-3836408.93,-3709095.87,-783245321.52,-757779625.27
92,2.80,0.55,-970643.87,9041353.29,-232784855.35,-110019800.70
93,13.76,-3.29,49668123515278.34,5110542059193.74,9933622479836170.00,1022108427673217.38
94,0.38,18.29,9664171.70,32701.35,-297739.47,1402448.03
95,-5.64,18.97,-3707189.27,13702805.70,1218818985.95,687470445.12
96,5.33,-19.63,160425998.27,-129076941.12,32070843742.46,-25800825039.20
97,-9.13,-2.97,-10168970.14,40306.09,18201255.27,48327297.61
98,12.77,-12.42,82405.21,-9676716.75,1644811.45,-1341895.08
99,-11.56,12.79,-2883127184.41,-1391682528.24,-576619650041.49,-280402343240.02
###### Tour 4 ######
0,14.86,-2.60,4471767637948578.00,-2899840597677607.00,-108655.45,-167894.82
