particule,x,y,vx,vy
0,1738900254870173440.00,5197880241509992448.00,5796336437598922.00,17326273923592356.00
1,738407325881.96,-641048536437.33,31844256109292252682620242731911348224.00,-28271606186852017411168597431889690624.00
2,-0.22,1.36,-0.00,0.00
3,-0.00,-0.00,76598093813478304.00,11868815430213100.00
4,-15408.78,-25633.48,-8.11,-13.49
5,137605323762702813142802554096200982724608.00,-148539066803918340941313300387644017999872.00,1376053237627028034713959971791675850752.00,-1485390668039183445680907592315315421184.00
6,-2919419048554115.00,-2462531346493824.00,-2919419048554.11,-2462531346493.82
7,1.45,-1.76,0.00,-0.00
8,0.01,0.00,-15157.81,-4178.34
9,-0.97,-1.22,-0.00,-0.00
10,0.78,0.32,0.00,0.00
11,28.57,83.08,0.02,0.05
12,-0.07,0.04,-0.00,0.00
13,34727191004169448.00,-327925639692895104.00,49610272890218.23,-468465199470260.62
14,-278588996125892911562752.00,-79313178443854357987328.00,-696472490314732273664.00,-198282946109635854336.00
15,-1427.91,-87275.16,-9238320495696526568291565568.00,-4357515040374988856757153955840.00
16,9230822843013309004775424.00,-2798826308695202998517760.00,30769409476711032029184.00,-9329421028984009785344.00
17,5.61,-4.42,0.00,-0.00
18,22896332976589422781792256.00,-89797534110475122015993856.00,228963329765894225133568.00,-897975341104751284584448.00
19,78076365844306930784677439144460288.00,27024301052643553469093475155705856.00,780763658443069302082166868410368.00,270243010526435537573238513074176.00
20,-0.52,-18.50,-0.00,-0.01
21,3325529321466736601415057383488487424.00,-1286050724231762368233831066916356096.00,33255293214667368043292421942935552.00,-12860507242317624881376675460284416.00
22,0.01,-0.01,751163.82,-999908.20
23,-180993646018150331267705470976.00,-14768337782954720810942595072.00,-1809936460181503301681938432.00,-147683377829547206735036416.00
24,367.89,-1006.06,0.19,-0.53
25,962864865459906820490395648.00,1529518220150990387397263360.00,2407162163649766643204096.00,3823795550377475861118976.00
26,-19890251297347603728666250881007616.00,-27144759679273303296468667158495232.00,-66300837657825350325868458672128.00,-90482532264244353448857468665856.00
27,-433258994648893.31,-215087694147015.06,-866518939625.42,-430176154256.22
28,-1.51,1.16,-0.00,0.00
29,4715179705268177331529405431808.00,-90184364455371351330195534512128.00,9430359410536357724099182592.00,-180368728910742744600162598912.00
30,-0.41,1.73,-0.00,0.00
31,21741.72,-10233.99,11.44,-5.39
32,0.26,0.26,0.00,0.00
33,15793413569284187263483248640.00,10995732295690996018355109888.00,52644711897613956972281856.00,36652440985636654425309184.00
34,-1.18,1.79,-0.00,0.00
35,99210.65,-36450.98,47.24,-17.36
36,-0.01,0.02,52021904501165.34,-3769848176845.77
37,-47139079.12,6561861.27,116254752842139329390635854594048.00,113226056629115728149348670767104.00
38,-80166348.64,-402167544.65,-114600513210982138333180261826560.00,-188300898215262613679216965713920.00
39,626620149826987156063899978676830208.00,-287285558954826837684219362123186176.00,6266201498269871468405279418220544.00,-2872855589548268653543354726875136.00
40,-38339252034372287847420950409641984.00,-3035189331015401476930363684028416.00,-76678504068744580162412731170816.00,-6070378662030802764709543018496.00
41,1880001.81,803283.77,989.47,422.78
42,386.35,132.56,0.18,0.06
43,15913130731387599454208.00,16266666780755408977920.00,79565653656940003328.00,81333333903778414592.00
44,0.00,0.00,-1332441332186.31,-2237057780195.60
45,10996706572.76,-5564620247.70,10996706.57,-5564620.25
46,-25718384830471340032.00,4125832130284660224.00,-51436769660942688.00,8251664260569320.00
47,10883934672673904398996340736.00,-20928337624666434287752445952.00,21767869345347808660553728.00,-41856675249332869331419136.00
48,-0.04,0.13,-0.00,0.00
49,-0.00,0.00,2455900659524756480.00,-2486698046298466816.00
50,-2.18,-0.58,-0.00,-0.00
51,45.58,-15.66,0.02,-0.01
52,0.14,0.08,0.00,0.00
53,-480982494374920977654166828395528192.00,-166590487767998401985467011957784576.00,-2404912471874604934387694326251520.00,-832952438839992004162727536754688.00
54,-22382619766849035378477760512.00,-18659377073577540896444907520.00,-111913098834245179641167872.00,-93296885367887714790146048.00
55,-437.89,2094.67,-0.21,1.00
56,92419940878803581264993275871232.00,-99854589313219044176051459588096.00,308066469596011940364727353344.00,-332848631044063442118591381504.00
57,-1102141692626674043244773376.00,-460282781744811606729031680.00,-2204283385253347981262848.00,-920565563489623197351936.00
58,9431961572178091407955260075212275712.00,-12156941580022140076407891488665501696.00,94319615721780908176594497165066240.00,-121569415800221408880646307318857728.00
59,594595644042593024.00,37530622793791104.00,990992740070988.50,62551037989651.84
60,-18038707779264364902418235226199162880.00,-40070545531357153554409756444501999616.00,-180387077792643671160275240713453568.00,-400705455313571576864804289554415616.00
61,-918909530346491008.00,-366134840031111616.00,-1531515883910818.50,-610224733385186.00
62,-2248508371207798.25,4000785773564791.00,-3212154816011.14,5715408247949.70
63,56780771826977241120636928.00,83455471909247622326517760.00,283903859134886221709312.00,417277359546238098210816.00
64,251196254438763.66,-1053815581239742.12,502392512167.15,-2107631163347.03
65,-144282665177127265804898246502383616.00,9707823199590172811458409109351563264.00,-721413325885636380905958939820032.00,48539115997950863688357164072566784.00
66,4072976530.22,3558965573.34,5091220.96,4448707.19
67,122484701945728489483018243670016.00,25489454974172680741542860685312.00,1224847019457284934236679176192.00,254894549741726801785929072640.00
68,146268585414448365568.00,634084886533306056704.00,365671463536120960.00,1585212216333265152.00
69,-14798898566940196101473956220584853504.00,33806976528004323787010471849669689344.00,-147988985669401971344916243483197440.00,338069765280043240821583770290225152.00
70,7530485749841785959707836416.00,-21173814964477780403876265984.00,75304857494435707825946624.00,-211738149652543864947343360.00
71,-269326121160532098547712.00,286171563449376739164160.00,-2693261211721008676864.00,2861715634627990781952.00
72,1646254316653498551238656.00,5164325790964510034493440.00,16462543166534984925184.00,51643257909645102022656.00
73,-97534.27,-1939760.90,-48.77,-969.88
74,574048532977695639073147846656.00,-383234728433844463535560589312.00,1913495109925652108253593600.00,-1277449094779481592764039168.00
75,19.37,23.45,0.01,0.01
76,-12452894214279613382656.00,-31724800311460223778816.00,-41509647380932050944.00,-105749334371534077952.00
77,-1.26,-0.45,-0.00,-0.00
78,-10266696039773789020424798994432.00,-10501289338631976332597896675328.00,-25666740099434474662124322816.00,-26253223346579940479651020800.00
79,-3173996531943638261976370419597312.00,2549149216136283312222705824038912.00,-31739965319436383880771599859712.00,25491492161362834383234953904128.00
80,-473516860446823808.00,-685429123393933056.00,-947035785974259.38,-1370858481875725.25
81,-50240317910294406455596014370816.00,-41889561446053137055570808799232.00,-167467726367647999469780205568.00,-139631871486843804728109826048.00
82,-10.20,-8.49,-0.01,-0.00
83,-57016199942151164793978880.00,97642305423721524434567168.00,-285080999639522778021888.00,488211527073037444710400.00
84,0.02,0.02,1.26,0.99
85,-120595845483485821486468431872.00,990630516157911403511519641600.00,-172279779262122626469855232.00,1415186451654159147873599488.00
86,1084184162041127751385088.00,-457836826065965619871744.00,3613947206803759562752.00,-1526122753553218928640.00
87,1376629879452051498004201340928.00,-1118278156991036387157621080064.00,6883149397260257885845192704.00,-5591390784955181583944384512.00
88,13068690177656442.00,15204465225333546.00,18669557396652.07,21720664607619.36
89,294481657038732638780653568.00,38660974866936890736508928.00,1472408285193663290540032.00,193304874334684469788672.00
90,287976135452480685931045895274496.00,175215137403013496566867105415168.00,2879761354524806814274462679040.00,1752151374030134886855677575168.00
91,-480195643429704905523200.00,-939596583543736388026368.00,-1200489108574262263808.00,-2348991458859341053952.00
92,64385359779763312394240.00,-243913612666677103689728.00,128770719559526629376.00,-487827225333354201088.00
93,-3567834440916.95,-33537455001010.39,-4459795010.14,-41921834298.84
94,40737001939378176000.00,233899739301272649728.00,67895003232296960.00,389832898835454464.00
95,-53149.24,120062.68,-26.57,60.03
96,-5100.08,5308.26,-2.55,2.65
97,570229718486798696448.00,-477592738961851744256.00,5909528878284411904.00,-4291520210126654976.00
98,208266914525195392.00,-217050829090129408.00,297524163607421.94,-310072612985899.12
99,-973982904557131411963316923269120.00,1344010029719940504067243713232896.00,-3246609681857104593954399059968.00,4480033432399802040512115900416.00
