particule,x,y,vx,vy
0,2618220526225762287616.00,-791984383312761323520.00,3272775657782202880.00,-989980479140951808.00
1,-2108.73,1689.43,-1.32,1.06
2,74188.22,-133740.76,46.37,-83.59
3,122550885.24,-10068567946.52,94269.91,-7745052.27
4,-0.07,-0.56,-0.00,-0.00
5,-997045.89,407989.97,-712.18,291.42
6,-93873472931177.44,165444151921591.88,-104303858812.42,183826835468.44
7,-16143822724544.51,-1746023650860.82,-32287645449.09,-3492047301.72
8,-30441883716.25,6388355888.03,-16912157.62,3549086.60
9,2166.74,-363.39,1.20,-0.20
10,0.00,-0.00,-15343487621.63,23052592132.22
11,-13253522277693.80,40668686174211.09,-8283451423.56,25417928858.88
12,748036967698520.88,-1169931105242350.75,623364139748.77,-974942587701.96
13,75792980762486620160.00,-138164627662287536128.00,108275686803552304.00,-197378039517553600.00
14,-143847234985321.31,-72141421031291.45,-205496049979.03,-103059172901.84
15,-2770216027959167.50,-16833885752860214.00,-2438573544462503181473228367247777464320.00,9988679281872474450247212928671164661760.00
16,138842052585046176432128.00,-490943763148989274259456.00,694210259786779852800.00,-2454718814984545501184.00
17,2116699388490.41,1724237278497.38,1763916157.08,1436864398.75
18,-27087626062900781056.00,-293567636014649638912.00,117593488710494466543689596395323392.00,-178875553073891726023114915418472448.00
19,399396066530162751578098083735535616.00,349144274753377220220989374990385152.00,3993960665301627331313540100259840.00,3491442747533772179151463657766912.00
20,6979731924.12,-3999319203.21,5816443.27,-3332766.00
21,-0.78,0.26,-0.00,0.00
22,442186138308.43,210619188574.73,260109493.12,123893640.34
23,352397033677.11,100198699120.89,587328389.46,166997831.87
24,0.00,-0.01,-905.48,1383.72
25,-925608513795265265664.00,465003028467913326592.00,-2314021284488163328.00,1162507571169783296.00
26,-29837.51,-34748.14,-16.58,-19.30
27,-68159115774697515515904.00,-209615461340648396816384.00,-97370165392425025536.00,-299450659058069143552.00
28,-1988429193849684099072.00,-3172340744344193466368.00,-4971072984624209920.00,-7930851860860483584.00
29,32564020973156830281728.00,-28710575271067412070400.00,65128041946313662464.00,-57421150542134829056.00
30,-66524750777905.62,265206554943947.81,74384850245806813180485333704756953088.00,172346981926755857418405633161798090752.00
31,-1518.19,-2833.33,-0.80,-1.49
32,1073278.72,2762098.44,766.63,1972.93
33,-0.03,-0.08,-1.02,-1.67
34,-0.54,0.41,-0.00,0.00
35,2.51,-1.75,0.00,-0.00
36,-0.28,0.01,-0.00,0.00
37,-1346.95,-2589.39,-0.75,-1.44
38,-20.46,27.78,-0.01,0.02
39,-2330624.30,-1590238.91,-1370.96,-935.43
40,1491210.40,2144598.18,828.45,1191.44
41,0.32,0.21,0.00,0.00
42,97678.54,1106.30,57.46,0.65
