particule,x,y,vx,vy
0,-0.99,-2.86,-0.00,-0.00
1,-47949.42,377927.33,-34.25,269.95
2,-1640096431.44,10237298848.33,-1093397.62,6824865.90
3,-5460125.04,-3615.38,-3900.09,-2.58
4,-113538391186302.86,-188878252071674.31,-81098850847.36,-134913037194.05
5,2136.91,1374.15,1.64,1.06
6,-14597095242770569295298560.00,-12312656732469117956653056.00,-29194190485541137416192.00,-24625313464938240409600.00
7,10485610674.29,-12742429922.54,8065854.36,-9801869.17
8,59576413.74,18665689.47,37235.26,11666.06
9,-7274315590.02,-9120488023.94,-4849543.73,-6080325.35
10,5710835505.05,2344078251.19,4079168.22,1674341.61
11,206357981207.06,600047504042.85,158736908.62,461575003.11
12,-499044805.77,281108595.73,-332696.54,187405.73
13,99220545590603375496396800.00,-936930399577647497701490688.00,496102728902182235537408.00,-4684651994702605419806720.00
14,-0.00,-0.01,-1146.87,-796.12
15,422692.20,628849.46,281.79,419.23
16,-1.73,1.18,-0.00,0.00
17,42103211656.96,-33176161395.11,28068807.77,-22117440.93
18,-604.85,16978.79,-0.43,12.13
19,-1364.57,-129.76,-0.80,-0.08
20,-3666892318.04,-130594608870.10,-3055743.60,-108828840.73
21,-2043.66,4486.89,-1.70,3.74
22,94176739.40,-111899570.50,58860.46,-69937.23
23,10670.75,-1148.90,6.67,-0.72
24,2710797393067.33,-7413084073166.82,1936283852.19,-5295060052.26
25,-0.00,-0.00,11177132623057041408.00,11820246875351076864.00
26,-0.43,-0.18,-0.00,-0.00
27,0.08,0.08,-8665141879872535134208.00,-4301723244452537434112.00
28,-11527115396.31,8860714289.80,-7204447.12,5537946.43
29,-261283280863842080.00,48059253144329664.00,94303594105363540296437362326142713856.00,-1803687289107427136251357464372134805504.00
30,-3088826852.97,12997682492.40,-2059217.90,8665121.66
31,160202141782701.47,-75408322402784.53,114430101273.36,-53863087430.56
32,1856857332.27,1888344547.10,1428351.79,1452572.73
33,-0.52,-0.30,-0.00,-0.00
34,-8986785494.70,13614774507.16,-5616740.93,8509234.07
35,755890635279259.38,-277721725601197.56,472431647049.54,-173576078500.75
36,-103825800.71,143640995.87,-64891.13,89775.62
37,346255.67,-33585.48,230.84,-22.39
38,53390.98,297536.58,33.37,185.96
39,690.65,1038.21,0.43,0.65
40,-237817983847344.91,104020041031276.66,-766785040687445701184354395226634174070784.00,-60703786620308018086720978769089000374272.00
41,13852644894960464.00,5918933031306229.00,9894746353543.19,4227809308075.88
42,2943600697969.20,1009967392487.86,1839750436.23,631229620.30
43,-201.87,-216.00,-0.12,-0.13
44,6093710.11,12196049.32,3808.57,7622.53
45,54983532863813345280.00,-27823101238483251200.00,109967065727626688.00,-55646202476966504.00
46,8.33,-9.43,-514367696609426763025481728.00,82516642605693192716156928.00
47,31303556846330856.00,-48585515983380856.00,217678693453478074326701594392920064.00,-418566752493328583496315779965517824.00
48,-269812582.92,1014046006.64,-168632.86,633778.75
49,-8157760.32,5872169.34,-5098.60,3670.11
50,-16633342501.67,-4404961926.94,-10395839.06,-2753101.20
51,341816342634.69,-117431237035.27,227877561.76,-78287491.36
52,1085865187.38,595653211.30,723910.12,397102.14
53,-7.70,55.05,-0.00,0.03
54,154.18,24.16,0.11,0.02
55,-3336302419032.36,15959354043702.90,-2085189011.90,9974596277.31
56,1.50,0.43,0.00,0.00
57,-161734487926175296.00,402626519396964672.00,-22042833852533475118794924204490752.00,-9205655634896231670076553283239936.00
58,508.80,166.13,0.32,0.10
59,990992740070988442878607360.00,62551037989651826035654656.00,9909927400709883999289344.00,625510379896518324781056.00
60,1247.66,-898.15,0.69,-0.50
61,-1531515883910818273706377216.00,-610224733385185918298619904.00,-15315158839108182908862464.00,-6102247333851859225935872.00
62,-6424309632022280868462592.00,11430816495899402552999936.00,-32121548160111403335680.00,57154082479497013100544.00
63,-106.83,-71.54,-0.09,-0.06
64,-0.23,0.62,5023924957190516899840.00,-21076311590092847185920.00
65,13.14,-21.97,0.01,-0.01
66,15273660524638609408.00,13346119795311208448.00,50912209555127224.00,44487071876199320.00
67,-3166.65,-3012.26,-1.86,-1.77
68,-0.01,-0.02,-2.14,-5.38
69,4354.95,-1728.16,2.42,-0.96
70,-169.56,-397.18,-0.11,-0.25
71,-46722.01,-12553.99,-31.15,-8.37
72,-2180.39,-17540.60,-1.36,-10.96
73,-731507059203738.75,-14548206758316098.00,-487671372802.49,-9698804505544.06
74,-0.15,-0.04,-0.00,-0.00
75,142750211132.02,172795723438.30,101964436.52,123425516.74
76,-0.01,1.90,-0.00,0.00
77,-9771890115.87,-3505023176.10,-5748170.66,-2061778.34
78,-0.00,0.00,2336786774351026.00,-1666604627468924.00
79,3078.15,-3860.32,1.92,-2.41
80,10325403058087263207424.00,1175439295086643118080.00,-9470357859742592475856896.00,-13708584818757251087990784.00
81,0.33,-0.08,0.00,-0.00
82,-75121694224.59,-62581589525.11,-53658353.02,-44701135.38
83,1.87,-3.88,0.00,-0.00
84,148407317.65,121132887.85,92754.57,75708.05
85,-344559558524245205585908494571143168000.00,2830372903308317572443734547196991766528.00,-1722797792621226027929542472855715840.00,14151864516541588617797309995128193024.00
86,-0.97,0.97,-0.00,0.00
87,-62.42,-0.33,-0.03,-0.00
88,37339114793304036300816384.00,43441329215238658198601728.00,186695573966520733138944.00,217206646076193541980160.00
89,-62.56,123.96,-0.04,0.08
90,645.51,-2237.20,0.36,-1.24
91,-0.02,0.02,-1930.90,-4194.28
92,24521.12,-95393.09,1287707195595266090899450363904.00,-4878272253333541653214182506496.00
93,-13379369358490293239808.00,-125765378515909105156096.00,-44597950101358354432.00,-419218342988389482496.00
