particule,x,y,vx,vy
0,-112243724820229712.00,-13724191692916236.00,-160348178314613.88,-19605988132737.48
1,605.04,-537.16,0.32,-0.28
2,-18.19,34.66,-0.01,0.02
3,4636016.97,21846241.13,2575.56,12136.80
4,-15787817220386883584.00,-24069274898439372800.00,-3914098783550352623203494689505280.00,-29257074544150369570305951813074944.00
5,27521.06,-29707.81,13.76,-14.85
6,3864455288151656.50,2864814084620944.50,4293839209057.40,3183126760689.94
7,516467644054586462830592.00,114480524085568028540928.00,2582338220272932356096.00,572402620427840126976.00
8,-0.00,-0.00,1416487538478819328.00,-83275689445967936.00
9,-0.00,0.01,24700896688.74,-4919370302.75
10,-2.11,-0.25,-0.00,-0.00
11,-2.10,-13.43,-0.00,-0.01
12,1046915621.29,1106385739.13,615832.72,650815.14
13,2642066119498265600.00,1688254567876599808.00,3302582649372832.50,2110318209845750.00
14,53410118297978953728.00,7910322690420900864.00,106820236595957904.00,15820645380841802.00
15,284.34,32608.92,24361617844070273090049802240.00,604356815825150083279399944192.00
16,-11935156121452585362346999808.00,3016142729680433415354056704.00,-29837890303631462890471424.00,7540356824201083280687104.00
17,-684638717.36,-865211824.45,-427899.20,-540757.39
18,-33380005299935629300523092410368.00,319167561269808715101119080038400.00,-111266684333118767384389222400.00,1063891870899362289845404696576.00
19,0.02,0.01,1029.37,-9631.13
20,-1692713041.58,1774718996.24,-1057945.65,1109199.37
21,0.67,-0.26,0.00,-0.00
22,0.05,-0.07,0.00,-0.00
23,872920647462672662528.00,-98391096208503226368.00,4364603411204847104.00,-491955492089123072.00
24,-751000.46,2877074.07,-500.67,1918.05
25,-62483596442382689212825600.00,-139799837119993335160766464.00,-208278654807942275006464.00,-465999457066644500643840.00
26,-0.00,-0.00,-277635393230.69,-385755872218.24
27,14944721146545242112.00,-18278401899096672256.00,16605245718383606.00,-20309335443440752.00
28,0.02,0.04,0.02,0.05
29,-252160733920358400000.00,2348740246059737415680.00,-460417606128228171776.00,377948261564877635584.00
30,-0.01,0.00,8.27,-113.24
31,348857978771514947796992.00,133121540334314414145536.00,-79904620416313798871634442259617808384.00,-149122525763408533783563146564978343936.00
32,-105798.18,-169709.80,-62.23,-99.83
33,-259072285012473242765281677723828224.00,-802840159325472318688763272736276480.00,-1295361425062366219591015911653376.00,-4014200796627361708735966824366080.00
34,-2712999643702202141983848782031224832.00,2066852061244456610282803345045323776.00,-27129996437022021050903606346121216.00,20668520612444566379529194556096512.00
35,-17068507111.26,17556677474.11,-12191790.79,12540483.91
36,3525558.52,-367677.61,1958.64,-204.27
37,0.00,0.00,-16270965755.57,-25204187585.13
38,-0.00,-0.00,-233024681.73,461103088.05
39,0.13,-0.06,0.00,-0.00
40,-0.00,-0.00,17441880077097.31,6426262012588.40
41,-0.00,-0.00,19568357.45,7323397.53
42,-0.08,-0.04,-0.00,-0.00
43,-126506546268666687215632384.00,-202868459929393414891634688.00,-253013092537333400469504.00,-405736919858786844278784.00
44,-2610.31,-581.98,-1.45,-0.32
45,-1183.38,1710.75,-0.99,1.43
46,150228.99,493494.66,214.61,704.99
47,-2243262096428165111205174462906368.00,-3058965090630178506066522271645696.00,-11216310482140825375881887219712.00,-15294825453150893070764566642688.00
48,1129256.27,-380162.30,664.27,-223.62
49,105439556298.80,-226599382142.01,58577531.28,-125888545.63
50,0.00,0.00,358166261686078.00,-22546943682366344.00
51,-2046.97,543.48,-1.28,0.34
52,-3695225.41,-9470200.37,-2173.66,-5570.71
53,-0.05,-0.02,-0.01,-0.01
54,23632561438933295486662090948608.00,-13526349384084444293135509487616.00,118162807194666487284934639616.00,-67631746920422223576739872768.00
55,6808720.42,-11415374.71,4539.15,-7610.25
56,-361002289164369216.00,169767813318664800.00,8463101014869914435983700281245403447296.00,16693877737389676162167851191981827948544.00
57,164376413044844051345884693135360.00,11120223015790798309645738835968.00,547921376816146898805860597760.00,37067410052635990084720525312.00
58,1.89,-2.43,0.00,-0.00
59,-29854160750117.85,-3867623856506.38,-37317700937.65,-4834529820.63
60,-3.61,-8.01,-0.00,-0.00
61,1504484962381.68,-1494400074255.61,1880606202.98,-1868000092.82
62,41260418242.53,-85754291296.82,45844909.16,-95282545.89
63,-2863175114043648455255090866443738152960.00,112583109172695315668774820548687429632.00,-9543917046812160966574213220020518912.00,375277030575651104372045983514624000.00
64,949924124015443.12,-34009700065254448.00,1055471248906.05,-37788555628060.50
65,-0.02,1.02,-0.00,0.00
66,-88703866818.78,52704525009.78,-110879833.52,65880656.26
67,-216607044260079187047481344.00,34109893254574556818964480.00,-2166070442600791806050304.00,341098932545745554767872.00
68,56182548682592482355966902272.00,-378814523898555039021019430912.00,93637581137654142757502976.00,-631357539830925088857784320.00
69,-2.96,6.76,-0.00,0.00
70,41534210201153583175391717676285952.00,30167830289027473586626263643062272.00,207671051005767904347743542312960.00,150839151445137367212555377836032.00
71,64415130900654083008110738276352.00,-29268993998321045421167176843264.00,161037827251635213149776379904.00,-73172484995802617775042592768.00
72,8472862322701465343466175201280.00,-1937898079961975699071228182528.00,21182155806753664238274740224.00,-4844745199904939445590163456.00
73,0.00,0.01,-546180.08,-12661904.46
74,-516190656416209197361790976.00,184077334411868723216384000.00,-5161906542582066118131712.00,1840773346598951388708864.00
75,-2423404.37,-188620.97,-1514.63,-117.89
76,-60325926034780555625627648.00,231590850185666603734007808.00,-120651852069561106956288.00,463181700371333211226112.00
77,-213892793553964.06,-69124537567748.91,-17815489498606489662126721096652316213248.00,-5508823304518681412983363563162940997632.00
78,4830707497441568427697216946176.00,-1819850666167216769007720857600.00,48307074974415686739878215680.00,-18198506661672167690077208576.00
79,-0.00,0.00,304372652747884160.00,-330117426344444992.00
80,5330497934.62,11438989071.67,6663122.42,14298736.34
81,163727136995424305152.00,95133822613354758144.00,-5247194107331953557504.00,5849520815601842388992.00
82,1921735053.11,-296721827.79,1201084.41,-185451.14
83,45454949473853766161666813902979072.00,-7049777256915187339250948114481152.00,151516498246179220058505419423744.00,-23499257523050625785225717743616.00
84,146071439451787859934582222385890459648.00,143851073830148237609995836048627728384.00,730357197258939287866994904755339264.00,719255369150741241176602112526647296.00
85,4336695620355211264.00,-10137881328898826240.00,17782328602800626.00,-53521781423502136.00
86,-461182129461360851259676480765952.00,-236303724878837696366787080224768.00,-1152955323653402133778690736128.00,-590759312197094221213719330816.00
87,-3650546086703319329805016503703343737077760.00,1799611270977385639134148141170252136316928.00,-36505460867033196199472132112143456665600.00,17996112709773857261768071534235527151616.00
88,-5988315312205718.00,-8336434549529752.00,-7485394140245.79,-10420543186884.76
89,-52040112159200447350204187124170752.00,12980415946648781941972505540427776.00,-173467040530668138138271586713600.00,43268053155495947973102342766592.00
90,-87151878.44,-31491420.24,-4312300455041753742497457555636224.00,-1557050154856381281391895117824000.00
91,5019911087530140762112.00,17685347913866984554496.00,12549777715696023552.00,44213369780161978368.00
92,658854136538722682675740540928.00,861739010683916313361161125888.00,1317708273077445413729992704.00,1723478021367832763061764096.00
93,2204769245840591.00,6482454533094026.00,2204769245840.59,6482454533094.03
94,47531451488513151413555480756224.00,6226205244314710833718706044928.00,79219085814188583812759289856.00,10377008740524520020658618368.00
95,42673691306502498811904.00,194455469234429488005120.00,85347382613005008896.00,388910938468858986496.00
96,559.28,-499.20,0.37,-0.33
97,-69784168477388045287424.00,-28435931962048010780672.00,-116306947462313394176.00,-47393219936746684416.00
98,-992988552060996.75,1797196944501570.00,-1241235690076.25,2246496180626.96
99,40919.22,-33543.93,2539804646612856038888671543296.00,-2059965916022121208998646513664.00
