particule,x,y,vx,vy
0,23185338986300656.00,69305076338692288.00,57963364375989.22,173262739235923.56
1,31844256109292252682620242731911348224.00,-28271606186852017411168597431889690624.00,318442561092922515020286220145000448.00,-282716061868520162305769767144783872.00
2,-0.00,0.01,-2012332.25,3834265.54
3,76598093813478304.00,11868815430213100.00,2575564984332732746925471522736312418304.00,12136800630457242108281406717861554028544.00
4,-162.20,-269.83,-0.08,-0.13
5,2752106475254056069427919943583351701504.00,-2970781336078366891361815184630630842368.00,13760532376270279780455621773559332864.00,-14853906680391834267914416608367345664.00
6,-32113609534095.27,-27087844811432.07,-29194190485.54,-24625313464.94
7,0.02,-0.02,0.55,-0.70
8,-15157.81,-4178.34,-445776040728740261604660084736.00,-54122662552662170817750106112.00
9,-0.01,-0.01,-206.20,515.60
10,0.01,0.00,-237446.48,-28950.05
11,0.30,0.88,0.00,0.00
12,-0.00,0.00,952047905311524480.00,-349927932953094336.00
13,396882182931912.75,-3747721596399211.50,496102728902.18,-4684651994702.61
14,-3482362451573661499392.00,-991414730548179369984.00,-6964724903147323392.00,-1982829461096358656.00
15,-9238320495696526568291565568.00,-4357515040374988856757153955840.00,-92383204956965273929252864.00,-43575150403749890326790144000.00
16,123077637906844128116736.00,-37317684115936043335680.00,307694094767110356992.00,-93294210289840095232.00
17,0.06,-0.05,0.00,-0.00
18,457926659531788450267136.00,-1795950682209502569168896.00,2289633297658942324736.00,-8979753411047513391104.00
19,1561527316886138604164333736820736.00,540486021052871075146477026148352.00,7807636584430692660533698494464.00,2702430105264355668466360909824.00
20,-0.01,-0.20,-0.00,-0.00
21,66510586429334736086584843885871104.00,-25721014484635249762753350920568832.00,332552932146673657374494127292416.00,-128605072423176244490311112327168.00
22,751163.82,-999908.20,28558070423776304690198506110976.00,-37924873348629457338083827515392.00
23,-3619872920363006603363876864.00,-295366755659094413470072832.00,-18099364601815033360416768.00,-1476833778295471970713600.00
24,3.87,-10.59,0.00,-0.01
25,12035810818248834826633216.00,19118977751887379842465792.00,24071621636497665425408.00,38237955503774760960000.00
26,-265203350631301401303473834688512.00,-361930129056977413795429874663424.00,-663008376578253537035681792000.00,-904825322642443602042569097216.00
27,-5199108886114.35,-2581053095726.38,-8665189396.25,-4301761542.56
28,-0.02,0.01,1901.39,3569.84
29,56582156463218137548502073344.00,-1082212373464456256494743060480.00,94303594105363579302576128.00,-1803687289107427588938137600.00
30,-0.00,0.02,-1293.64,96.60
31,228.86,-107.73,0.11,-0.05
32,0.00,0.00,-13179955676.22,-21087746121.14
33,210578847590455827889127424.00,146609763942546617701236736.00,526447118976139567038464.00,366524409856366573780992.00
34,-0.01,0.02,-1.40,1.87
35,1039.35,-381.87,0.47,-0.17
36,52021904501165.34,-3769848176845.77,1958643621595421740914025036466454790144.00,-204265336860195771790382435986732744704.00
37,116254752842139329390635854594048.00,113226056629115728149348670767104.00,1162547528421393271388360409088.00,1132260566291157326529482981376.00
38,-114600513210982138333180261826560.00,-188300898215262613679216965713920.00,-1146005132109821355184304947200.00,-1883008982152626080497174315008.00
39,12532402996539742936810558836441088.00,-5745711179096537307086709453750272.00,62662014982698711801749032665088.00,-28728555895482685814857606889472.00
