particule,x,y,vx,vy
0,-2244.87,-274.48,-1.60,-0.20
1,-527182439012676893379919872.00,422356360416218458617806848.00,-1317956097531692158287872.00,1055890901040546141175808.00
2,18547055797602205979040022528.00,-33435189271180008856666243072.00,46367639494005523881132032.00,-83587973177950030388002816.00
3,9426991172244735227320745328640.00,-774505226655398953394511909224448.00,94269911722447362828519079936.00,-7745052266553990074377074376704.00
4,-27398691484852471988224.00,-204799521809052576251904.00,-39140987835503534080.00,-292570745441503707136.00
5,-142435126558142359767535845376.00,58284281716998917220009508864.00,-712175632790695163226750976.00,291421408584976504631328768.00
6,68.70,50.93,0.04,0.03
7,23241043982.46,5151623583.85,25823382.20,5724026.20
8,-10147294572082655809394663548256256.00,2129451962675254173089123100786688.00,-16912157620137759412108461604864.00,3549086604458757307930509312000.00
9,722246450575490432259588096.00,-121129375479777342733156352.00,1203744084292484091346944.00,-201882292466295563616256.00
10,1360699585790620205056.00,-705789389509444894720.00,2721399171581240320.00,-1411578779018889728.00
11,-3313380569423449118483020954336231424.00,10167171543552769062604988585286303744.00,-8283451423558623303493014412853248.00,25417928858881923394382234411597824.00
12,-397213806093.28,-439325307022.50,623364139748767175639574425599213568.00,-974942587701958681160066092217925632.00
13,49538.74,31654.77,33.03,21.10
14,1281842.84,189847.74,1068.20,158.21
15,170531324908491904.00,4230497710776051712.00,243616178440702.75,6043568158251502.00
16,-328216793339946.12,82943925066211.92,-298378903036.31,75403568242.01
17,-30610273494241.27,92680544131478.28,1763916157075343771329886259511296.00,1436864398747817810902228796440576.00
18,-1112666843331187968.00,10638918708993624064.00,-1112666843331188.00,10638918708993624.00
19,-67338319793595040.00,-15763084987524460.00,-112230532989325.06,-26271808312540.77
20,1426924219.63,-2757326425.90,5816443270098321657302450438144.00,-3332766002677379203518223613952.00
21,-230428183226373552209920.00,76912451030677836529664.00,-460856366452747141120.00,153824902061355696128.00
22,130054746561301930209352493293371392.00,61946820169037665546449307933081600.00,260109493122603886071208464089088.00,123893640338075334695778317762560.00
23,39281430.35,-4427599.41,43646.03,-4919.55
24,287849241672578236416.00,-1012342834432454295552.00,2792476888692995584.00,-9897429481380280320.00
25,-2082786548079.42,-4659994570666.45,-2082786548.08,-4659994570.67
26,-9945837409287429610488725504.00,-11582712770665974696968716288.00,-16576395682145714414026752.00,-19304521284443288813699072.00
27,265683.93,-324949.37,166.05,-203.09
28,-1777617394071.58,-2858415312718.46,-3467669445.88,-5556765607.34
29,-3225444850.24,2669125233.41,-4604176.06,3779482.62
30,2071782204052258816.00,-4638711433156856832.00,3452970340087097.50,-7731185721928095.00
31,-559332342914196498196463616.00,-1043857680343859884124536832.00,-799046204163137898283008.00,-1491225257634085482790912.00
32,153325531161811977804709888000.00,394585491548343949406582603776.00,766627655809059889023549440.00,1972927457741719878974308352.00
33,-11658252825561298632704.00,-36127807169646261436416.00,-12953614250623666176.00,-40142007966273626112.00
34,-217039971496176184721408.00,165348164899556535828480.00,-271299964370220220416.00,206685206124445728768.00
35,-0.04,0.03,701277336691256983552.00,-213164525991618543616.00
36,-21940168457848876957696.00,850722921919032721408.00,-218956766780161654784.00,8508889465868615680.00
37,-448982511634959337082847232.00,-863131145425696179703775232.00,-748304186058265619070976.00,-1438551909042826933960704.00
38,-6820841804731730265899008.00,9258998618413856114868224.00,-11368069674552883412992.00,15431664364023093133312.00
39,-685477735982051446166042705920.00,-467717325433229887296021463040.00,-1370955471964102793376038912.00,-935434650866459824070066176.00
40,497070132502454127398685245440.00,714866061542715476147150258176.00,828450220837423609802653696.00,1191443435904525929185017856.00
41,107033533995658193666048.00,70676957508575644614656.00,178389223326096982016.00,117794929180959424512.00
42,28728982018282649182269341696.00,325383775542826875385544704.00,57457964036565300288684032.00,650767551085653759361024.00
43,-3036157110448.00,-4868843038305.44,-2530130925.37,-4057369198.59
44,44430808628764022992750906357841920.00,94841998043456335577029065264070656.00,148102695429213429191194764640256.00,316139993478187798227130477707264.00
45,-4601666672647989817534767968550912.00,-7220291484564453740476092456632320.00,-15338888908826633896051796344832.00,-24067638281881513669213542154240.00
46,-133543237933802880307663208448.00,-374829495218595727411618250752.00,-667716189669014412533432320.00,-1874147476092978626062974976.00
47,-100946794339267428352.00,-137653429078358065152.00,-112163104821408256.00,-152948254531508960.00
48,-81702507972812962004992.00,238164528509601791868928.00,-408512539864064786432.00,1190822642548009074688.00
49,0.00,-0.00,-140288188392.55,310993106224.47
50,74387413781543690765026835038208.00,-466905983257458035570043667873792.00,123979022969239487892252786688.00,-778176638762430091183903473664.00
51,4020486800164289676260952506368.00,-9807625049348520855731351584768.00,13401622667214299038151081984.00,-32692083497828407367765590016.00
52,1544870898718527626294496801934657751825252352.00,-844864561403712335010159147655592216436408320.00,15448708987185275668733749162364045566672896.00,-8448645614037123597689599333631977144188928.00
53,1243485085360252160.00,577804151410110208.00,2486969926010053.00,1155608173928572.25
54,1063465264751998336.00,-608685722283800192.00,1181628071946665.25,-676317469204222.38
55,-12829426729630098358621304167929479168.00,2318366174147755666734054588494643200.00,-128294267296300993178519960008261632.00,23183661741477556667340545884946432.00
56,59241707104089398885851594752.00,116857144161727708048836788224.00,84631010148699150395375616.00,166938777373896732263317504.00
57,5479213768161470464.00,370674100526359936.00,5479213768161470.00,370674100526359.94
58,105218322283181280.00,808616492111527680.00,263079272752731.44,2021500418739309.50
59,-0.56,-0.07,-0.00,-0.00
60,-1606852491849331655298458320896.00,31649671432286825734076039692288.00,-4017131229623329424119169024.00,79124178580717065742564982784.00
61,0.03,-0.03,0.01,-0.01
62,0.00,-0.00,-13648646421186.65,37719304156671.45
63,-95439170468121625308954624.00,3752770305756511709691904.00,-95439170468121627590656.00,3752770305756512124928.00
64,16.89,-604.62,0.01,-0.38
65,-5902856786794660233216.00,-21479723525472725762048.00,-11805713573589319680.00,-42959447050945454080.00
66,-0.00,0.00,10277158886971.65,-5273177805384.08
67,-17328563540806.34,2728791460365.96,-21660704426.01,3410989325.46
68,1217288554789504.25,-8207648017802027.00,936375811376.54,-6313575398309.25
69,-514938798317112762664316336865280.00,535153732960578075444031671762944.00,-1287346995792782131840772210688.00,1337884332401445312459068932096.00
70,1869039459051911512064.00,1357552363006236557312.00,2076710510057679360.00,1508391514451373824.00
71,1771416099767987456.00,-804897334953829120.00,1610378272516352.25,-731724849958026.38
72,233003713874290368.00,-53292197198954352.00,211821558067536.69,-48447451999049.41
73,-29400977668481365311488.00,-102113092649274027540480.00,-49001629447468941312.00,-170188487748790059008.00
74,-41295252362236.57,14726186770311.35,-51619065425.82,18407733465.99
75,112517593840169091072.00,8546286013024458752.00,562588088457002304.00,42732884226497360.00
76,-1447822224834.73,5558180404456.00,-1206518520.70,4631817003.71
77,-124708426490245430973365747712.00,-38561763131630771724278038528.00,-178154894986064926718558208.00,-55088233045186812036775936.00
78,386456599795325504.00,-145588053293377376.00,483070749744156.88,-181985066616721.72
79,120149917022844670592417792.00,-139520175273602567720927232.00,200249861704741103337472.00,-232533625456004280877056.00
80,0.46,1.05,-202946352000700671590400.00,-487220313636991649447936.00
81,-36728721479.95,40947597047.44,-52471941.07,58495208.16
82,-36611915760.96,-13018969957.34,-1373460875728971418162613000016494592.00,-827047005905597956596091554413674496.00
83,1515164982461792256000.00,-234992575230506369024.00,1515164982461792256.00,-234992575230506304.00
84,6573214775330453363621888.00,6473298322356672477003776.00,7303571972589394853888.00,7192553691507414007808.00
85,167843.26,-476031.28,177.82,-535.22
86,-12682508560187426816.00,-6498352434168038400.00,-11529553236534024.00,-5907593121970943.00
