particule,x,y,vx,vy
0,4011236236574.02,-2406513424466.26,2865168740.41,-1718938160.33
1,-52160515408838.91,42673788665869.77,-37257511006.31,30481277618.48
2,-212402743969.42,368990437806.91,-151716245.69,263564598.43
3,2801483468372.66,-3052180682473.63,2001059620.27,-2180129058.91
4,-1756644799928.44,13401017856989.19,-1254746285.66,9572155612.14
5,-6488787166024252.00,-7886840083753137.00,-4634847975731.61,-5633457202680.81
6,1.22,-2.53,-101781635573566850983788544.00,33637501832428170374021120.00
7,-555827578244351.69,-388065188280928.19,-397019698745.97,-277189420200.66
8,377043771.57,2317083373.74,269316.98,1655059.55
9,-68865450587.26,566157818.49,-49189607.56,404398.44
10,-1937339318628.45,-3411168877533.75,-1383813799.02,-2436549198.24
11,314363427001099.88,-3876767940966053.50,224545305000.79,-2769119957832.90
12,250322312382.79,-70976853523.22,178801651.70,-50697752.52
13,0.06,0.06,0.00,0.00
14,-4559917968.75,14640077224.71,-3257084.26,10457198.02
15,-86938670339.43,-111052509096.40,-62099050.24,-79323220.78
16,88605678045352.66,-97214692370089.38,63289770032.39,-69439065978.64
17,-316327401372.34,-388612894378.36,-225948143.84,-277580638.84
18,-66068818565188.77,-132057956397716.33,-47192013260.85,-94327111712.65
19,51192801.66,44667421.27,36566.29,31905.30
20,-0.52,-0.24,467557778977727.00,412705181148424.50
21,265171943816214400.00,-28839081282173748.00,189408531297296.03,-20599343772981.26
22,-2163789867.27,-3102159178.48,-1545564.19,-2215827.98
23,6406540977.54,8189192619.18,4576100.70,5849423.30
24,-5423628421304.66,6267896189040.10,-3874020300.93,4477068706.46
25,35072945183.80,1319762173.94,25052103.70,942687.27
26,1688721409023.08,-702635143262.50,1206229577.87,-501882245.19
27,-227613131.43,250246174.62,-162580.81,178747.27
28,-7931482357.17,-6127729523.47,-5665344.54,-4376949.66
29,-187065524.41,-75310124.35,-133618.23,-53792.95
30,-75726111435.66,-247511485531.67,-54090079.60,-176793918.24
31,-4325970273949.03,-36946672339089.38,-3089978767.11,-26390480242.21
32,886552665984933.38,-2212946048556654.50,633251904274.95,-1580675748969.04
33,844793785856.47,495354597822.72,603424132.75,353824712.73
34,34102780.25,-1814641917.60,24359.13,-1296172.80
35,-471054978.02,231605834.25,-336467.84,165432.74
36,-454552302.23,-998830313.90,-324680.22,-713450.22
37,-449178260125.09,134020069907.51,-320841614.38,95728621.36
38,312090232.66,-316489222.63,222921.59,-226063.73
39,-2089111240.50,196361972.61,-20891112.38,1963619.77
40,-421836.66,989819.68,-301.31,707.01
41,-11702771144592.04,-6699933074879.30,-8359122246.14,-4785666482.06
42,-1082998423.84,-3923730646.62,-773570.30,-2802664.75
43,85009507.40,12374567.81,60721.08,8838.98
44,-3101760485.62,2514473915.30,-2215543.20,1796052.80
45,-13022360487071965184.00,-151302868970729373696.00,-9301686062194260.00,-108073477836235280.00
46,-1116571.97,399629.26,-797.55,285.45
47,864144.94,-323481.83,2160.36,-808.70
48,-496214372.42,-3722345697.21,-354438.84,-2658818.36
49,795446105.79,-93021777.44,568175.79,-66444.13
50,-424683931.91,718987726.33,-303345.67,513562.66
51,-48131495563.59,-21971235960.61,-34379639.69,-15693739.97
52,-350349608806.38,430418375225.25,-250249720.58,307441696.59
53,-6853241862.53,-30751101223.81,-4895172.76,-21965072.30
54,-83815075349038.05,15246938584300.08,-59867910963.60,10890670417.36
55,-1213705253.75,35904161.42,-866932.32,25645.83
56,-287666615.43,-295229281.12,-205476.15,-210878.06
57,-16221878928.68,29252952053.46,-11587056.38,20894965.75
58,-8400901379.01,3729513740.03,-6000643.84,2663938.39
59,-7437887942.20,-26573609023.61,-5312777.10,-18981149.30
60,-10304.79,311531.80,-7.36,222.52
61,-724402.12,-78134.73,-517.43,-55.81
62,-5529461.13,-9509539.99,-3949.62,-6792.53
63,-147850368703083520.00,886833551386325504.00,-105607406216488.25,633452536704518.38
64,-65208.10,1885676.86,-46.58,1346.91
65,15433477507.65,-3535020460.40,11023912.51,-2525014.61
66,-278186.57,2445680.30,-198.70,1746.91
67,26838300.81,42359958.10,19170.21,30257.11
68,965210.32,859298.61,689.44,613.78
69,136095.00,206126.07,97.21,147.23
70,1715128377.33,2836511764.26,1225091.70,2026079.83
71,-213074382956.16,501492826233.36,-152195987.83,358209161.60
72,9204300414.31,7888492123.61,6574500.30,5634637.23
73,104134602342.78,49585416174.60,74381858.82,35418154.41
74,66214250.07,-7736431.05,47295.89,-5526.02
75,-15193529962236.28,-15193531064458.85,-10852521401.60,-10852522188.90
76,289936.83,144909.10,207.10,103.51
77,10597974.46,26835177.79,7569.98,19167.98
78,5404.62,-4946.05,3.86,-3.53
79,-5982464384.71,6612240255.62,-4273188.85,4723028.75
80,1112.51,13206.48,0.79,9.43
81,22324022.79,96795331.43,15945.73,69139.52
82,4904630016928.70,4904629415848.31,3503307154.95,3503306725.61
83,-47064870477668.77,80679843871599.80,-33617764626.91,57628459908.29
84,-4704475661.26,3680644447.58,-3360339.76,2629031.75
85,-24551.30,39053.69,-17.54,27.90
86,3.25,-1.63,0.00,-0.00
87,771163.16,472124.37,550.83,337.23
88,-56.31,90.00,-0.04,0.06
89,223992596.68,-6495084213.06,159994.71,-4639345.87
90,234869.39,615013.23,167.76,439.30
91,421.60,-72.78,0.30,-0.05
92,3720110.70,-2883118.09,2657.22,-2059.37
93,-0.75,0.27,-0.00,0.00
94,62.85,40.59,0.04,0.03
95,-106331113485.47,-120491995644.97,-75950795.35,-86065711.17
96,73041986465.91,-6086832473.11,52172847.48,-4347737.48
97,1.94,1.50,0.00,0.00
98,-0.00,-0.00,17177553.26,40724255.79
99,-715878728080418048.00,84184355083655328.00,-1431757456160836.00,168368710167310.66
