//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
62,31.00,88.00,0.00,-1.00,0.32,-0.03
63,17.00,44.00,-1.00,0.00,3.11,1.26
64,-95.00,-44.00,1.00,1.00,14.40,4.12
65,-88.00,-43.00,-0.99,-1.00,195.72,4.41
66,-86.00,-17.00,-1.00,-0.00,3.41,-13.64
67,39.00,-88.00,0.00,-0.00,0.93,-4.65
68,-44.00,-35.00,-0.15,2.30,-11530.31,23030.44
69,52.00,-54.00,-0.93,-0.07,681.09,-681.10
70,86.00,-32.00,-0.00,-1.00,-0.16,-0.07
71,64.00,99.00,1.00,-0.00,0.11,-0.06
72,-44.00,70.00,0.00,-1.00,0.48,-0.47
73,79.00,-87.00,2.30,1.15,23040.77,11520.91
74,-52.00,56.00,1.00,-0.00,-0.04,-0.10
75,69.04,-95.04,747.00,-746.00,7470000.01,-7469999.97
76,-30.00,13.00,0.00,-1.00,12.16,2.76
77,11.00,76.00,1.00,-0.00,-3.72,-0.29
78,97.00,57.00,1.00,-0.00,-0.65,-0.01
79,9.00,-82.00,-1.00,1.00,-0.18,-0.07
80,40.00,-93.00,-1.00,0.00,-0.93,4.65
81,72.00,46.00,-1.00,-0.00,-3.22,-1.18
82,3.00,97.00,-1.00,1.00,0.03,-0.11
83,-98.00,-84.00,-0.00,1.84,-2.84,56793.66
84,-19.00,-62.00,1.15,-3.30,11515.90,-23029.12
85,-85.00,-41.00,1.00,-1.00,-8.23,6.63
86,-84.00,-57.00,1.00,0.00,0.00,0.01
87,-87.00,13.00,-1.00,-1.00,4.51,-10.94
88,-28.00,31.00,1.00,0.00,-0.11,0.01
89,-70.00,-60.00,-2.15,2.30,-11511.09,23039.63
90,-63.00,27.00,-1.00,0.00,0.01,0.02
91,-4.00,-38.00,1.00,1.00,-3.75,-11.33
92,-0.00,-35.00,-0.00,1.00,-3.71,-2.49
93,24.00,64.00,1.00,-0.00,-13.77,-3.64
94,59.00,57.00,-0.00,1.00,-0.01,-0.00
95,-30.00,-88.00,-1.00,-1.00,-0.01,0.04
96,-4.00,3.00,0.00,1.00,0.61,-0.99
97,-5.00,-42.00,-1.00,0.00,-0.79,16.92
98,85.00,-76.00,-1.00,1.00,-1.47,-0.73
99,-62.00,42.00,-1.00,-1.00,0.19,0.19
###### Tour 3 ######
0,-10.00,-53.00,1.00,-1.00,0.03,0.10
1,87.00,60.00,-0.00,-0.00,-0.03,-0.19
2,54.00,-30.00,-1.00,0.00,-1.60,0.03
3,21.00,-0.00,1.00,-1.00,-0.31,0.80
4,51.00,26.00,-1.00,-0.00,0.49,-0.93
5,65.00,31.00,-0.85,-0.15,1017.33,-1028.85
6,7.00,81.00,-1.00,1.00,2.56,-0.89
7,50.00,-52.00,-1.15,0.15,-1022.78,1022.97
8,-53.00,-4.00,1.00,-1.00,-13.49,6.81
9,-44.00,-66.00,-1.00,-1.00,0.05,-0.03
10,-43.00,-37.00,-1.59,-8.77,-17279.80,-51800.27
11,-85.00,86.00,-1.00,-0.00,0.17,-0.13
12,13.00,-22.00,-1.00,1.00,4.45,6.73
13,-91.00,7.00,23972.38,0.13,479413375.00,-86421.68
14,-11.00,89.00,0.00,1.00,0.03,-0.03
15,89.00,-53.00,-1.00,0.00,-0.61,0.38
16,43.00,-16.00,1.00,1.00,-7.06,1.60
17,-29.00,73.00,0.00,1.00,0.01,-0.18
18,88.00,96.00,-1.00,0.00,-7.01,1.36
19,83.00,1.00,0.00,-1.00,0.55,-0.45
20,79.00,-24.00,-1.00,-1.00,1.73,-0.70
21,83.00,97.00,-1.00,-1.00,6.91,-1.52
22,38.00,35.00,-1.00,-1.00,6.54,-1.21
23,34.00,51.00,0.00,1.00,0.66,0.43
24,87.00,-9.00,1.00,1.00,-0.63,-0.30
25,-36.00,-54.00,1.00,1.00,0.16,0.24
26,-57.00,48.00,1.00,-1.00,13.31,-6.98
27,-51.00,-18.00,-0.01,0.97,-72.46,-202.32
28,58.00,-92.00,-1.00,-1.00,-0.04,0.04
29,57.00,-64.00,1.00,-1.00,-0.01,0.04
30,71.00,-63.00,-1.00,1.00,2.65,-1.45
31,40.00,-8.00,-0.00,-0.00,-0.02,-0.19
32,83.00,-82.00,-0.00,0.00,-0.68,0.38
33,-35.00,-71.00,-1.00,0.00,-5.16,20.47
34,77.00,-88.00,-5.18,-2.59,-34542.07,-17270.95
35,-54.00,68.00,-1.00,-1.00,0.08,-0.01
36,76.00,-66.00,1.00,1.00,0.04,3.19
37,-30.00,-28.00,1.00,-1.00,0.01,0.05
38,-39.00,56.00,1.06,0.00,431.75,0.03
39,-52.00,36.00,-4.18,1.59,-34554.62,17260.69
40,6.00,24.00,0.00,-1.00,4.80,2.69
41,5.00,88.00,-0.00,1.00,-2.92,-2.30
42,52.00,73.00,-1.00,-1.00,-0.04,0.00
43,41.00,74.00,-1.00,1.00,0.03,-0.01
44,-92.00,57.00,-23969.86,31.56,-479396755.03,290679.56
45,81.00,-13.00,-0.00,-1.00,-1.99,-1.17
46,-57.00,-75.00,1.00,1.00,0.19,0.13
47,13.00,83.00,-1.15,-0.85,-1024.04,1020.92
48,-41.00,14.00,5.18,3.59,34539.64,17275.71
49,2.00,-22.00,-0.00,0.00,-5.05,6.87
50,-48.00,-86.00,1.00,-10.36,29.25,-113657.06
51,40.00,61.00,1.00,-1.00,0.27,-2.63
52,18.00,21.00,-0.00,0.00,-0.22,0.11
53,-92.00,5.00,-1.62,-30.69,-17454.60,-204261.92
54,-18.00,-56.00,-0.00,-0.00,-6.92,-15.63
55,79.00,77.00,1.00,1.00,-0.02,-0.01
56,-9.00,-39.00,0.00,-1.00,13.49,-3.40
57,40.00,55.00,1.00,0.00,0.05,2.24
58,21.00,57.00,-1.00,0.00,0.14,-0.19
59,17.85,-43.85,-1567.04,1568.04,-8930872.19,8930871.96
60,78.00,-57.00,-0.00,1.00,-0.08,-0.07
61,0.00,35.00,5.20,-3.56,34635.24,-17064.04
62,31.00,88.00,0.00,-1.00,0.48,-0.05
63,17.00,44.00,-1.00,0.00,4.67,1.88
64,-95.00,-44.00,1.00,1.00,21.60,6.18
65,-88.00,-43.00,-0.96,-1.00,389.47,6.59
66,-86.00,-17.00,-1.00,-0.00,5.12,-20.46
67,39.00,-88.00,0.00,-0.00,1.40,-6.98
68,-44.00,-35.00,-1.59,5.18,-17280.96,34519.16
69,52.00,-54.00,-0.85,-0.15,1021.62,-1021.63
70,86.00,-32.00,-0.00,-1.00,-0.23,-0.11
71,64.00,99.00,1.00,-0.00,0.17,-0.09
72,-44.00,70.00,0.00,-1.00,0.72,-0.70
73,79.00,-87.00,5.18,2.59,34543.38,17272.49
74,-52.00,56.00,1.00,-0.00,-0.05,-0.14
75,69.15,-95.15,1567.04,-1566.04,8930872.34,-8930872.27
76,-30.00,13.00,0.00,-1.00,18.24,4.13
77,11.00,76.00,1.00,-0.00,-5.58,-0.44
78,97.00,57.00,1.00,-0.00,-0.97,-0.01
79,9.00,-82.00,-1.00,1.00,-0.27,-0.10
80,40.00,-93.00,-1.00,0.00,-1.40,6.98
81,72.00,46.00,-1.00,-0.00,-4.83,-1.77
82,3.00,97.00,-1.00,1.00,0.05,-0.16
83,-98.00,-84.00,-0.00,10.36,-8.53,113662.35
84,-19.00,-62.00,2.59,-6.18,17258.38,-34511.89
85,-85.00,-41.00,1.00,-1.00,-12.36,9.94
86,-84.00,-57.00,1.00,0.00,0.00,0.02
87,-87.00,13.00,-1.00,-1.00,6.77,-16.41
88,-28.00,31.00,1.00,0.00,-0.17,0.01
89,-70.00,-60.00,-3.59,5.18,-17251.17,34527.66
90,-63.00,27.00,-1.00,0.00,0.02,0.02
91,-4.00,-38.00,1.00,1.00,-5.62,-17.00
92,-0.00,-35.00,-0.00,1.00,-5.57,-3.73
93,24.00,64.00,1.00,-0.00,-20.65,-5.46
94,59.00,57.00,-0.00,1.00,-0.01,-0.00
95,-30.00,-88.00,-1.00,-1.00,-0.02,0.07
96,-4.00,3.00,0.00,1.00,0.92,-1.49
97,-5.00,-42.00,-1.00,0.00,-1.18,25.38
98,85.00,-76.00,-1.00,1.00,-2.20,-1.09
99,-62.00,42.00,-1.00,-1.00,0.29,0.29
###### Tour 4 ######
0,-10.00,-53.00,1.00,-1.00,0.04,0.13
1,87.00,60.00,-0.00,-0.00,-0.03,-0.25
2,54.00,-30.00,-1.00,0.00,-2.13,0.03
3,21.00,-0.00,1.00,-1.00,-0.38,1.03
4,51.00,26.00,-1.00,-0.00,0.66,-1.23
5,65.00,31.00,-0.73,-0.27,1356.61,-1371.97
6,7.00,81.00,-1.00,1.00,3.45,-1.19
7,50.00,-52.00,-1.27,0.27,-1363.65,1363.90
8,-53.00,-4.00,1.00,-1.00,-17.98,9.08
9,-44.00,-66.00,-1.00,-1.00,0.07,-0.03
10,-43.00,-37.00,-3.61,-14.81,-23013.84,-68963.45
11,-85.00,86.00,-1.00,-0.00,0.23,-0.17
12,13.00,-22.00,-1.00,1.00,5.93,8.97
13,-86.21,7.00,95829.64,-44.02,957731826.14,-796724.08
14,-11.00,89.00,0.00,1.00,0.03,-0.04
15,89.00,-53.00,-1.00,0.00,-0.81,0.51
16,43.00,-16.00,1.00,1.00,-9.41,2.13
17,-29.00,73.00,0.00,1.00,0.01,-0.24
18,88.00,96.00,-1.00,0.00,-9.35,1.81
19,83.00,1.00,0.00,-1.00,0.73,-0.60
20,79.00,-24.00,-1.00,-1.00,2.31,-0.94
21,83.00,97.00,-1.00,-1.00,9.22,-2.03
22,38.00,35.00,-1.00,-1.00,8.72,-1.61
23,34.00,51.00,0.00,1.00,0.87,0.57
24,87.00,-9.00,1.00,1.00,-0.84,-0.41
25,-36.00,-54.00,1.00,1.00,0.24,0.33
26,-57.00,48.00,1.00,-1.00,17.74,-9.31
27,-51.00,-18.00,-0.02,0.95,-96.69,-269.95
28,58.00,-92.00,-1.00,-1.00,-0.05,0.06
29,57.00,-64.00,1.00,-1.00,-0.02,0.05
30,71.00,-63.00,-1.00,1.00,3.53,-1.93
31,40.00,-8.00,-0.00,-0.00,-0.03,-0.25
32,83.00,-82.00,-0.00,0.00,-0.90,0.51
33,-35.00,-71.00,-1.00,0.01,-6.89,27.30
34,77.00,-88.00,-9.21,-4.60,-45991.12,-22995.45
35,-54.00,68.00,-1.00,-1.00,0.10,-0.01
36,76.00,-66.00,1.00,1.00,0.06,4.26
37,-30.00,-28.00,1.00,-1.00,0.01,0.07
38,-39.00,56.00,1.12,0.00,574.83,0.02
39,-52.00,36.00,-8.21,3.60,-46019.90,22988.34
40,6.00,24.00,0.00,-1.00,6.40,3.58
41,5.00,88.00,-0.00,1.00,-3.90,-3.07
42,52.00,73.00,-1.00,-1.00,-0.05,0.00
43,41.00,74.00,-1.00,1.00,0.04,-0.02
44,-96.79,57.01,-95825.19,99.45,-957709834.53,1067189.70
45,81.00,-13.00,-0.00,-1.00,-2.66,-1.56
46,-57.00,-75.00,1.00,1.00,0.25,0.17
47,13.00,83.00,-1.27,-0.73,-1365.60,1361.40
48,-41.00,14.00,9.21,5.61,45985.50,23006.29
49,2.00,-22.00,-0.00,0.00,-6.73,9.17
50,-48.00,-86.00,1.01,-24.55,44.65,-170173.87
51,40.00,61.00,1.00,-1.00,0.36,-3.51
52,18.00,21.00,-0.00,0.00,-0.29,0.15
53,-92.00,4.99,-3.65,-54.43,-23167.83,-270470.75
54,-18.00,-56.00,-0.00,-0.00,-9.22,-20.85
55,79.00,77.00,1.00,1.00,-0.02,-0.02
56,-9.00,-39.00,0.00,-1.00,17.99,-4.53
57,40.00,55.00,1.00,0.00,0.06,2.99
58,21.00,57.00,-1.00,-0.00,0.18,-0.35
59,17.65,-43.65,-2466.28,2467.28,-9053775.04,9053774.79
60,78.00,-57.00,-0.00,1.00,-0.12,-0.09
61,0.00,35.00,9.23,-5.55,46127.48,-22725.96
62,31.00,88.00,0.00,-1.00,0.63,-0.07
63,17.00,44.00,-1.00,0.00,6.23,2.51
64,-95.00,-44.00,1.01,1.00,28.80,8.24
65,-88.00,-43.00,-0.91,-1.00,583.51,8.75
66,-86.00,-17.00,-1.00,-0.01,6.82,-27.28
