particule,x,y,vx,vy
0,4581885920.90,-1385972670.80,3272775.66,-989980.48
1,1135207209188933146003176947712.00,-1425889873837292336631265624064.00,5676036045944666213801000960.00,-7129449369186461331312607232.00
2,7780542777391069220798401154025259008.00,43924031160608282670036152232433418240.00,77805427773910694421593300385398784.00,439240311606082856215152040259616768.00
3,0.00,-0.01,-1.52,-16.83
4,-39167643422464600358556532736.00,692855911724088478248409759744.00,-97919108556161487839690752.00,1732139779310221349552652288.00
5,415812587818135720030804138524672.00,-94942106824645964968722769641472.00,4158125878181357448006020890624.00,-949421068246459615910230491136.00
6,-156.46,275.74,-0.10,0.18
7,-35.52,-3.84,-0.03,-0.00
8,-0.04,0.01,-0.02,0.00
9,-1680110132621601758782828536586567680.00,-970400646885369514988808386153283584.00,-8400550663108009485667045447041024.00,-4852003234426847667177762299314176.00
10,-29550073540609215410917605376.00,43010710257701997880073519104.00,-59100147081218432058785792.00,86021420515404004143923200.00
11,-18.22,55.92,-0.01,0.03
12,1122.06,-1754.90,0.62,-0.97
13,140758392.84,-256591451.37,108275.69,-197378.04
14,-267.14,-133.98,-0.21,-0.10
15,-1463144126677501920213408415744.00,5993207569123485039566283341824.00,-2438573544462503577854672896.00,9988679281872475388467216384.00
16,555368208457.11,-1963775052139.72,694210259.79,-2454718814.98
17,3.18,2.59,0.00,0.00
18,70556093226296684260098048.00,-107325331844335030654468096.00,117593488710494475780096.00,-178875553073891744153600.00
19,2795772465711139965108224.00,2444009923273641062039552.00,3993960665301628485632.00,3491442747533772718080.00
20,0.01,-0.01,-2.19,-0.68
21,88094017579851243378656149504.00,53265873655174905889529266176.00,220235043949628097451524096.00,133164684137937261975044096.00
22,0.60,0.28,0.00,0.00
23,0.70,0.20,0.00,0.00
24,-1415009224438513139712.00,2271960014457924485120.00,-2830018448877026304.00,4543920028915849216.00
25,-2314021284.49,1162507571.17,-2314021.28,1162507.57
26,-239442302954305924621158809484656640.00,362449009977100800859220251055751168.00,-2394423029543059361503738555531264.00,3624490099771007801066331681325056.00
27,-126581215010.15,-389285856775.49,-97370165.39,-299450659.06
28,-4971072984.62,-7930851860.86,-4971072.98,-7930851.86
29,71640846140.95,-63163265596.35,65128041.95,-57421150.54
30,44630910147484091018536550400.00,103408189156053528859016953856.00,74384850245806818364227584.00,172346981926755881889824768.00
31,217166512693597040550084608.00,352924081352931872862109696.00,1085832562954041674432512.00,1764620406043650566389760.00
32,1403583413170992456052768768.00,-2949132459167699697194237952.00,14035834131709924216930304.00,-29491324591676996456546304.00
33,3044361574779181056.00,4808902855562911744.00,6088723149558362.00,9617805711125824.00
34,92235847711932215403216896.00,-146023748276735420529639424.00,230589619279830527770624.00,-365059370691838548639744.00
35,-13734570540581778.00,9482717765947486.00,-34346773012764.64,23710119867080.71
36,12107098362822815835360547831808.00,-2932413529453142225444986159104.00,30267745907057040116166950912.00,-7331033823632855827495256064.00
37,-75703677605886271524340301949594238976.00,-18260301944451269407394248064248053760.00,-378518388029431363524659613335027712.00,-91301509722256350726320055063150592.00
38,-803189181889112477120196533788082176.00,-3764104266486010736892963048514387968.00,-2677297272963708541454626248982528.00,-12547014221620035144007167581880320.00
39,140703014003150375878656.00,-112633224939245662109696.00,1407030146583283367936.00,-1126332250281295347712.00
40,-6609227752145364713472.00,-9018615530835426672640.00,803982306952972062425088.00,16794961859637150601969664.00
41,-220401279626289745204609024.00,-143616871791503188594524160.00,-551003199065724360327168.00,-359042179478757998329856.00
42,175480376535752311053380617240576.00,991864198163246170713719213916160.00,1754803765357523121792805240832.00,9918641981632462382677136244736.00
43,-1807089816780526583808.00,15172016709939660587008.00,-2007877574200584704.00,16857796344377401344.00
44,0.31,0.66,0.00,0.00
45,-0.03,-0.05,-0.00,-0.00
46,210732700444933881856.00,913987903633325293568.00,-3727188711428911873916928.00,2172459550304466871779328.00
47,10976778286839.09,-17471512243915.37,21605682881.03,-35229198632.57
48,21963877074051186688.00,-83507098769751326720.00,54909692685127968.00,-208767746924378336.00
49,-1893960.64,4204341.19,-1114.09,2473.14
50,0.00,-0.00,-2385624662181.78,6208450031922.73
51,-210992.54,422194.43,-9544890940989832823544410537984.00,18894812257366378520745579905024.00
52,29352547075.65,-16052426666.67,15448708.99,-8448645.61
53,-274301439780.44,-219956060906.68,-391859809.00,-314224788.04
54,4486302254756057.50,-897874762565914.50,6409003221080.08,-1282678232237.02
55,-243.76,44.05,-0.13,0.02
56,-78680580289743359063854415872.00,-67778567924519712980379631616.00,-786805802897433623623892992.00,-677785679245197091320889344.00
57,-249500599320600729616384.00,-292815794205345817034752.00,-415834332201001222144.00,-488026323675576336384.00
58,-18369987416.88,-305397666970.89,-26242839.17,-436282381.39
59,0.12,0.06,-12097983657668199317504.00,-8283072101655233167360.00
