particule,x,y,vx,vy
0,-4810445349438415133736960.00,-588179643982124383469568.00,-16034817831461384617984.00,-1960598813273747881984.00
1,47766384163.94,-42407409280.28,31844256.11,-28271606.19
2,-1390932498.34,2650226628.17,-1069948.08,2038635.87
3,360579097806582.62,1699152088264014.50,257556498433.27,1213680063045.72
4,277.19,294.35,0.27,0.29
5,2201685180203.25,-2376625068862.69,1376053237.63,-1485390668.04
6,214691960452869823397888.00,159156338034496902266880.00,429383920905739632640.00,318312676068993794048.00
7,-1.72,2.72,-0.00,0.00
8,-62408.65,-7577.17,-44.58,-5.41
9,-161614.02,426617.71,-124.32,328.17
10,-161227083.84,-18858150.23,-124020.83,-14506.27
11,-157138671.59,-1007522357.68,-130948.89,-839601.96
12,80058253392622720.00,84605968286644928.00,61583271840479.02,65081514066649.95
13,132103305974913260643680256.00,84412728393830002050727936.00,330258264937283234824192.00,211031820984575001100288.00
14,1068202365959578969050185728.00,158206453808418012906127360.00,10682023659595788917407744.00,1582064538084180236435456.00
15,-13.86,-6536.27,-0.01,-4.36
16,-2785637.40,799574.38,-2983789030363146326196341767667712.00,754035682420108251531156234698752.00
17,-51347903801681928.00,-64890886833867824.00,-42789919834734.94,-54075739028223.19
18,0.00,-0.00,-9051748877611.71,31325905974360.71
19,1249221.85,432388.82,780.76,270.24
20,-126953478118828240.00,133103924718198288.00,-105794565099023.55,110919937265165.22
21,53208469.14,-20576811.59,33255.29,-12860.51
22,3998129.86,-5309482.27,2855.81,-3792.49
23,-2.90,-0.24,-0.00,-0.00
24,-55073366956083.60,210985431481839.44,-50066697232.80,191804937710.76
25,0.00,0.01,-5384.37,-11373.00
26,-119341.51,-162868.56,-66.30,-90.48
27,830262285919180093537648640.00,-1015466772172037297140662272.00,1660524571838360219287552.00,-2030933544344074695213056.00
28,1446179.67,2703795.01,1112.45,2079.84
29,18.86,-360.74,0.01,-0.18
30,-1040017.32,61689.06,-800.01,47.45
31,-276.27,602.07,-0.25,0.55
32,-8090448853410.65,-12977808138082.29,-6223422194.93,-9982929336.99
33,0.09,0.07,0.00,0.00
34,26.04,-20.34,0.02,-0.02
35,-1219179079375559936.00,1254048391007628544.00,-1219179079375559.75,1254048391007628.50
36,274210107023359.06,-28597147160427.41,195864362159.54,-20426533686.02
37,174382.13,169839.08,116.25,113.23
38,-171900.77,-282451.35,-114.60,-188.30
39,10025922.40,-4596568.94,6266.20,-2872.86
40,-153357.01,-12140.76,-76.68,-6.07
41,-334089.08,-118596.33,-334.09,-118.60
42,-6205323.19,-3107184.21,-5641.20,-2824.71
43,-2530130925373334019304903833288704.00,-4057369198587868295360991620759552.00,-25301309253733339112185127763968.00,-40573691985878686916777588293632.00
44,-203024222381.91,-45264978534.01,-145017301.70,-32332127.52
45,-78892224102.38,114050037152.53,-98615280.13,142562546.44
46,6438385280489.65,21149771120221.18,21461284268.30,70499237067.40
47,0.04,-0.08,0.00,-0.00
48,86354891143557.94,-29071234790648.39,66426839341.20,-22362488300.50
49,8200854378795458560.00,-17624396388823015424.00,5857753127711043.00,-12588854563445016.00
50,87176.09,11877.11,67.06,9.14
51,-153522767648.13,40760813453.62,-127935639.71,33967344.54
52,-282576060431117.12,-724191793310950.25,-217366200331.63,-557070610239.19
53,-4088351.20,-1416019.15,-2404.91,-832.95
54,-0.19,-0.16,-0.00,-0.00
55,499306164052187.06,-837127478588026.75,453914694592.90,-761024980534.57
56,554.52,-599.13,0.31,-0.33
57,-0.00,-0.00,9981052185.91,715546748.71
58,150911385.15,-194511065.28,94319.62,-121569.42
59,-1492708037505892745216.00,-193381192825318932480.00,-3731770093764731904.00,-483452982063297344.00
60,-288619324.47,-641128728.50,-180387.08,-400705.46
61,75224248119083892736.00,-74720003712780713984.00,188060620297709728.00,-186800009281951776.00
62,2292245457918139392.00,-4764127294267739136.00,4584490915836279.00,-9528254588535480.00
63,0.00,0.00,4617134054096713728.00,-148635360703598048.00
64,52773562445302398451712.00,-1889427781403024698638336.00,105547124890604797952.00,-3778855562806049636352.00
65,-1226402.65,82516497.20,-721.41,48539.12
66,-4435193340939156992.00,2635226250489156608.00,-11087983352347892.00,6588065626222892.00
67,1959.76,407.83,1.22,0.25
68,1872751622753082681851264383806603264.00,-12627150796618499505607869823709085696.00,9363758113765413040321440444841984.00,-63135753983092501586323045334646784.00
69,-236782377.07,540911624.45,-147988.99,338069.77
70,0.12,-0.34,0.00,-0.00
71,1156388250117972224.00,-1275941613750672384.00,16103782725163519043974475494044205056.00,-7317248499580261575715974372837556224.00
72,39915157615.86,-6833634322.65,2118215580675366349845717043678019584.00,-484474519990493832344935492734681088.00
73,8002.01,371840.58,8.00,371.84
74,3.44,-2.30,0.00,-0.00
75,-181755327990268.19,-14146572747144.92,-151462773325.22,-11788810622.62
76,-1206518520695610952889852885991424.00,4631817003713331481119799021404160.00,-12065185206956109799114506502144.00,46318170037133316612637841162240.00
77,1802.21,414.73,1.39,0.32
78,-48.77,-49.88,-0.03,-0.03
79,-50783.94,40786.39,-31.74,25.49
80,266524896730858208.00,571949453583705344.00,666312241827149.50,1429873633959268.75
81,-301.44,-251.34,-0.17,-0.14
82,144130128983151232.00,-22254137084106204.00,120108440819292.70,-18545114236755.17
83,-0.00,0.00,5328096979915006.00,-8897790163969877.00
84,-0.57,-0.58,-0.00,-0.00
85,-0.38,3.11,-0.00,0.00
86,-2149414609037395456.00,777351937959354112.00,-115295532365340196178261808714686136320.00,-59075931219709424903929970051715694592.00
87,11.70,-9.51,0.01,-0.01
88,-299415765610740135755776.00,-416821727477584669704192.00,-748539414024579317760.00,-1042054318688476332032.00
89,0.00,0.00,-3726406767365.53,903914049448.74
90,4607.62,2803.44,2.88,1.75
91,125173101307419246592.00,180219595520695795712.00,1254977771569602297658867712.00,4421336978016196600526798848.00
92,13177082730774454035059771249388421120.00,17234780213678325251607463350184706048.00,131770827307744536661248897751973888.00,172347802136783265797730366572724224.00
93,132286154750435449110528.00,388947271985641583280128.00,220476924584059076608.00,648245453309402546176.00
94,1584381716283771304512652228835143581696.00,207540174810490377743704664240168108032.00,7921908581418857089247239088533143552.00,1037700874052451930039230046310236160.00
95,853473826130049990761511911424.00,3889109384688589679022007386112.00,8534738261300499643732328448.00,38891093846885895558767050752.00
96,41013581637.69,-36607795934.62,37285074.22,-33279814.49
97,-2326138949246268139404521373696.00,-947864398734933507329373503488.00,-11630694746231340169257025536.00,-4739321993674667602617565184.00
98,-49649427603049836183552.00,89859847225078483779584.00,-124123569007624585216.00,224649618062696218624.00
99,-5843.90,8064.06,-3.25,4.48
