particule,x,y,vx,vy
50,26823412288692691140608.00,3654495293611477827584.00,67058530721731731456.00,9136238234028694528.00
51,-38380691912031262544402317312.00,10190203363405296047268823040.00,-127935639706770876980527104.00,33967344544684318153244672.00
52,-86946480132651400749782709305344.00,-222828244095677001391815880867840.00,-217366200331628520170330259456.00,-557070610239192404963297853440.00
53,-1923929977499684156997632.00,-666361951071993623216128.00,-2404912471874605154304.00,-832952438839992254464.00
54,-89530479067396128.00,-74637508294310160.00,-111913098834245.19,-93296885367887.70
55,90782938918579436680977181573120.00,-152204996106913912459636913471488.00,453914694592897225626132414464.00,-761024980534569635481678512128.00
56,277259822636410765312.00,-299563767939657105408.00,308066469596011968.00,-332848631044063424.00
57,-2424711723778683.00,-1012622119838585.88,-2204283385253.35,-920565563489.62
58,66023731005246639758639104.00,-85098591060154980730142720.00,94319615721780927266816.00,-121569415800221417340928.00
59,1189191.29,75061.25,990.99,62.55
60,-126270954454850575097921536.00,-280493818719500159793758208.00,-180387077792643690790912.00,-400705455313571649945600.00
61,-1837819.06,-732269.68,-1531.52,-610.22
62,-4175.80,7430.03,-3.21,5.72
63,227123087307909.00,333821887636990.50,283903859134.89,417277359546.24
64,552.63,-2318.39,0.50,-2.11
65,-577130660708509160570880.00,38831292798360699403239424.00,-721413325885636608000.00,48539115997950872911872.00
66,0.01,0.01,-163.72,-148.42
67,857392913620099530752.00,178426184819208781824.00,1224847019457285120.00,254894549741726816.00
68,365671463.54,1585212216.33,365671.46,1585212.22
69,-103592289968581394162515968.00,236648835696030241270005760.00,-147988985669402016874496.00,338069765280043236327424.00
70,52713400246503216.00,-148216704756004096.00,75304857494435.72,-211738149652543.88
71,-1885282848193.14,2003200944226.17,-2693261211.72,2861715634.63
72,11523780216574.49,36150280536751.58,16462543166.53,51643257909.65
73,800201496742614532096.00,37184058382094123925504.00,8002014967426196480.00,371840583820941852672.00
74,1722145598933087232.00,-1149704185301533568.00,1913495109925652.50,-1277449094779481.75
75,-45438831997567037474364586983424.00,-3536643186786228215202204090368.00,-151462773325223472087068311552.00,-11788810622620761567629672448.00
76,-37358682642.84,-95174400934.38,-41509647.38,-105749334.37
77,554526626059592073216.00,127608993524826472448.00,1386316565148980224.00,319022483812066176.00
78,-25666740099434479616.00,-26253223346579947520.00,-25666740099434476.00,-26253223346579944.00
79,-22217975723605469691904.00,17844044512953985138688.00,-31739965319436390400.00,25491492161362837504.00
80,-1041738.33,-1507944.21,-947.04,-1370.86
81,-150720953730883256320.00,-125668684338159435776.00,-167467726367648000.00,-139631871486843824.00
82,36032532245787800198350369927987200.00,-5563534271026549781403858353782784.00,120108440819292667327834566426624.00,-18545114236755166628564804042752.00
83,-228064799725864.88,390569221667544.06,-285080999639.52,488211527073.04
84,-202938037327428800.00,-206745079178717472.00,-405876074654857.62,-413490158357434.94
85,-223963713040759456.00,1839742387150407168.00,-172279779262122.66,1415186451654159.50
86,3252552486123.38,-1373510478197.90,3613947206.80,-1526122753.55
87,5506519517808205824.00,-4473112627964145152.00,6883149397260257.00,-5591390784955182.00
88,24270.42,28236.86,18.67,21.72
89,1177926628154930.75,154643899467747.59,1472408285193.66,193304874334.68
90,2015832948167365099520.00,1226505961821094543360.00,2879761354524807168.00,1752151374030135296.00
91,-1200489108574.26,-2348991458859.34,-1200489108.57,-2348991458.86
92,141647791515.48,-536609947866.69,128770719.56,-487827225.33
93,-6.24,-58.69,-0.00,-0.04
94,81474003.88,467799478.60,67895.00,389832.90
95,75914365536.50,-163206937450.01,379588629.83,-816028804.45
96,7457014843217151033325125632.00,-6655962897203632334562131968.00,37285074216085755338424320.00,-33279814486018161501011968.00
97,4115947045.46,-3052504865.04,5909528.88,-4291520.21
98,386781.41,-403094.40,297.52,-310.07
99,-2921948713671394852864.00,4032030089159823589376.00,-3246609681857105408.00,4480033432399803392.00
