particule,x,y,vx,vy
0,40574348299.10,121283898109.47,57963364.38,173262739.24
1,127377024437169013415635155156992.00,-113086424747408086481940043005952.00,318442561092922511021089751040.00,-282716061868520221834349641728.00
2,-2139896151289294566723145433088.00,4077271735651229754512117858304.00,-10699480756446473449342238720.00,20386358678256149300326170624.00
3,772669495299819795979560883746504704.00,3641040189137172659874147616002408448.00,2575564984332732541816124167159808.00,12136800630457242783727387720810496.00
4,-0.03,-0.05,508814975060393721856.00,884947642831571517440.00
5,6880266188135140775671526424838144.00,-7426953340195917558232321999503360.00,13760532376270281875602226020352.00,-14853906680391835927112576925696.00
6,-40871866.68,-34475438.85,-29194.19,-24625.31
7,-2646883959084686508032.00,4188510472552369356800.00,-13234419795423432704.00,20942552362761846784.00
8,-133732812218622081037762560.00,-16236798765798651410251776.00,-445776040728740283547648.00,-54122662552662169354240.00
9,-248636953818963800542412800.00,656334943032962144767311872.00,-1243184769094819002712064.00,3281674715164810573512704.00
10,-248041667449932772118938779648.00,-29012538810185790736125919232.00,-1240208337249663871589810176.00,-145062694050928949557460992.00
11,-130948892990694953904714547200.00,-839601964736306945065270378496.00,-1309488929906949539047145472.00,-8396019647363069494633168896.00
12,123166543680957999594859946568186855424.00,130163028133299841772910693484985319424.00,615832718404789992071341629253877760.00,650815140666499202961595363837870080.00
13,545713001.60,-5153117194.81,496102.73,-4684651.99
14,-5571779922517859.00,-1586263568877087.00,-6964724903147.32,-1982829461096.36
15,-36953281982786112061440.00,-17430060161499957848702976.00,-92383204956965289984.00,-43575150403749888917504.00
16,215385866336977280.00,-65305947202888072.00,307694094767110.38,-93294210289840.11
17,-42789919834734934906045121939346817024.00,-54075739028223176340923047911073251328.00,-427899198347349337254535012219355136.00,-540757390282231798826979100633071616.00
18,1144816648829471232.00,-4489876705523757568.00,2289633297658942.50,-8979753411047515.00
19,3903818292215346954789453824.00,1351215052632177985965785088.00,7807636584430693102125056.00,2702430105264355838787584.00
20,-105794565099023519121426337236168736768.00,110919937265165217173106520132427972608.00,-1057945650990235256146802511819309056.00,1109199372651652266178394858717184000.00
21,166276466073336851768195153920.00,-64302536211588128859817508864.00,332552932146673742019297280.00,-128605072423176244113178624.00
22,8567421127132891656868593664.00,-11377462004588836346444906496.00,28558070423776307183616000.00,-37924873348629454831747072.00
23,-9049682300907516067840.00,-738416889147736064000.00,-18099364601815031808.00,-1476833778295472128.00
24,-325553046743676.88,565457012162040.75,-500666972328032468974479754657792.00,1918049377107630806119628681510912.00
25,19257297309198135296.00,30590364403019808768.00,24071621636497668.00,38237955503774760.00
26,-464105863604777448437186560.00,-633377725849710553095733248.00,-663008376578253608976384.00,-904825322642443625037824.00
27,-7798665.70,-3871581.56,-8665.19,-4301.76
28,2224891801077689622120628224.00,4159684635065349088533807104.00,11124459005388449313193984.00,20798423175326744927272960.00
29,84873234694827210178560.00,-1623318560196684926681088.00,94303594105363578880.00,-1803687289107427622912.00
30,-1600026650807987192631132160.00,94906252728797487997911040.00,-8000133254039935748407296.00,474531263643987453411328.00
31,0.16,-0.08,-2511527896686082916352.00,5473394889017356451840.00
32,-12446844389862534198392060723068928.00,-19965858673972746925118749350559744.00,-62234221949312671712536243994624.00,-99829293369863733184441865994240.00
33,368512983283297681408.00,256567086899456606208.00,526447118976139584.00,366524409856366592.00
34,40058547213204142948352.00,-31295246779971289481216.00,200292736066020704256.00,-156476233899856461824.00
35,0.00,-0.00,328203423316870528.00,-248123119018952000.00
36,587593086478626526052100697235652608.00,-61279601058058738118913016295587840.00,1958643621595421722762428867936256.00,-204265336860195784122030849261568.00
37,465019011368557357813465088.00,452904226516462927423209472.00,1162547528421393362321408.00,1132260566291157377613824.00
38,-458402052843928536576163840.00,-753203592861050434177990656.00,-1146005132109821314596864.00,-1883008982152626235768832.00
39,31331007491349357061958795264.00,-14364277947741342537992896512.00,62662014982698714261356544.00,-28728555895482687034490880.00
40,-690106536618701306405584896.00,-54633407958277226475028480.00,-766785040687445965799424.00,-60703786620308032585728.00
41,0.02,0.01,0.39,0.17
42,-1004988328940946849792.00,-1410795461105546952704.00,-56412028099848593041522688.00,-28247127916412445554376704.00
43,477393921941636.06,488000003422667.81,795656536569.40,813333339037.78
44,-435051905104086308428439959371776.00,-96996382572873715720324703584256.00,-1450173017013621031847799554048.00,-323321275242912431708661874688.00
45,153.95,-77.90,0.11,-0.06
46,-462930926948.48,74264978345.12,-514367696.61,82516642.61
47,195910824108130271232.00,-376710077243995848704.00,217678693453478112.00,-418566752493328704.00
48,132853678682396801106477531852177408.00,-44724976600997517231810277369970688.00,664268393411983959415527474987008.00,-223624883004987583276747625332736.00
49,17573259383133125493799317677131222220800.00,-37766563690335025761521417952436168949760.00,58577531277110412016175748430910455808.00,-125888545634450089649631246137170067456.00
50,134117061443463431074086912.00,18272476468057387929960448.00,670585307217317219794944.00,91362382340286945689600.00
51,-127935639706770878572619941019648.00,33967344544684318668090991706112.00,-1279356397067708763208201273344.00,339673445446843181051410382848.00
52,-434732400663257010954672950319513600.00,-1114141220478384779833542996790345728.00,-2173662003316285054773364751597568.00,-5570706102391924314219456642416640.00
53,-14429474831247630814557503488.00,-4997714633039952406586064896.00,-24049124718746049009680384.00,-8329524388399921565270016.00
54,-671478593005471006720.00,-559781312207326216192.00,-1119130988342451712.00,-932968853678877056.00
55,9437173335.13,-36095582206.13,4539146945928971798020062059692032.00,-7610249805345695226665078464970752.00
56,2156465287172083456933888.00,-2329940417308444013363200.00,3080664695960119541760.00,-3328486310440634155008.00
57,-19838550467280134144.00,-8285090071406610432.00,-22042833852533480.00,-9205655634896234.00
58,471598078608904519716054237184.00,-607847079001106980947512786944.00,943196157217809129592061952.00,-1215694158002214030064746496.00
59,9909927400.71,625510379.90,9909927.40,625510.38
60,-901935388963218297074437062656.00,-2003527276567858152378271268864.00,-1803870777926436855832641536.00,-4007054553135716273970216960.00
61,-15315158839.11,-6102247333.85,-15315158.84,-6102247.33
62,-35333702.98,62869490.73,-32121.55,57154.08
63,1703423154809317376.00,2503664157277428736.00,2839038591348862.00,4172773595462381.00
64,4521532.59,-18968680.47,5023.93,-21076.31
65,-4328479955313818387259326464.00,291234695987705234151222280192.00,-7214133258856364809125888.00,485391159979508738245525504.00
66,61.09,53.38,0.05,0.04
67,6124235097286425136070656.00,1274472748708633958678528.00,12248470194572849315840.00,2548945497417268068352.00
68,2925371708288.97,12681697730666.12,3656714635.36,15852122163.33
69,-739944928347010011198048436224.00,1690348826400216086744112562176.00,-1479889856694020024595120128.00,3380697652800432116313620480.00
70,376524287476160724992.00,-1058690748254953275392.00,753048574944357120.00,-2117381496525438720.00
71,-13466306058489354.00,14308578173005732.00,-26932612117210.09,28617156346279.91
72,82312715832674928.00,258216289548225568.00,164625431665349.88,516432579096451.12
73,-0.00,-0.02,-0.03,-0.51
74,13394465769479565475840.00,-8942143663456371343360.00,19134951099256524800.00,-12774490947794817024.00
75,-151462773325223454693040650740301824.00,-11788810622620759858654351349252096.00,-1514627733252234558459621553471488.00,-117888106226207608674606678802432.00
76,-290567531666524.31,-740245340600738.50,-415096473809.32,-1057493343715.34
77,2772633130297960410644480.00,638044967624132270227456.00,13863165651489801633792.00,3190224838120661581824.00
78,-205333920795475815956480.00,-210025786772639560237056.00,-256667400994344763392.00,-262532233465799409664.00
79,-158699826597181932257148928.00,127457460806814167501635584.00,-317399653194363857534976.00,254914921613628354330624.00
80,-8523311748.37,-12337725161.44,-9470357.86,-13708584.82
81,-1172274084573536264912896.00,-977423100407906526298112.00,-1674677263676480159744.00,-1396318714868438138880.00
82,120108440819292662974402965031169818624.00,-18545114236755165040271316258744434688.00,1201084408192926617938113443137585152.00,-185451142367551656305671266174500864.00
83,-1710485997979603200.00,2929269162529364992.00,-2850809996395228.00,4882115270730375.00
84,-1217628223964572549120.00,-1240470475072304840704.00,-4058760746548575744.00,-4134901583574349312.00
85,-1895077571883349049344.00,15567050968195752001536.00,-1722797792621226496.00,14151864516541593600.00
86,25297630447626320.00,-10682859274872532.00,36139472068037.59,-15261227535532.19
87,41298896383561546334208.00,-33548344709731091218432.00,68831493972602576896.00,-55913907849551814656.00
88,205365131.36,238927310.68,186695.57,217206.65
89,8834449711161980928.00,1159829246008107008.00,14724082851936632.00,1933048743346844.75
90,14398806772624033679671296.00,8760756870150676027539456.00,28797613545248071352320.00,17521513740301351518208.00
91,-9603912868594098.00,-18791931670874728.00,-12004891085742.62,-23489914588593.41
92,1158936476035739.75,-4390445028000188.00,1287707195595.27,-4878272253333.54
93,-53517.52,-503061.89,-44.60,-419.22
94,678950032322.97,3898328988354.54,678950032.32,3898328988.35
95,-0.00,0.00,3795550255338.47,-8160405700511.69
96,8243.05,-7630.28,372850742160857547268209770496.00,-332798144860181588140804276224.00
97,29340412698005.63,-21942008230125.14,59095288782.84,-42915202101.27
98,3272765799.68,-3410798742.84,2975241.64,-3100726.13
99,-22726267772999732362739712.00,31360234026798622097539072.00,-32466096818571047862272.00,44800334323998030561280.00
