particule,x,y,vx,vy
62,-117243034431289501167980034129920.00,-131676861858897684494832694722560.00,-586215172156447548061146677248.00,-658384309294488478769158815744.00
63,1145213900.89,-406016083.95,1272459.89,-451128.98
64,1.33,3.32,0.00,0.00
65,-87693703948700408086528.00,106699835741787094253568.00,-87693703948700401664.00,106699835741787111424.00
66,4183902121711368277406421985787904.00,5658718318411896628825262164803584.00,13946340405704560564400103096320.00,18862394394706322786636150079488.00
67,550156346106.32,-14806184466.54,366770897.40,-9870789.64
68,-2.25,8.06,-0.00,0.01
69,33092422603278318965882880.00,-17507365322180092221194240.00,66184845206556640280576.00,-35014730644360183939072.00
70,-80803435392307920896.00,-77295934686657445888.00,-73457668538461760.00,-70269031533324944.00
71,-0.69,0.71,-0.00,0.00
72,-78213783136.55,20545508283.83,-60164448.57,15804237.14
73,-17749081538136240.00,551378579171351488.00,-17749081538136.24,551378579171351.44
74,1294.04,-492.31,0.86,-0.33
75,967727109989233024.00,-441316522771731648.00,879751918172030.00,-401196838883392.44
76,-26847483277.56,-7566142390.82,-17898322.19,-5044094.93
77,4681773907902840832.00,12010491806869135360.00,6688248439861202.00,17157845438384482.00
78,-1470093.50,549953.84,-1130.84,423.04
79,-16458947664606952628808665006080.00,-38231031609926034592768574095360.00,-20573684580758689026792226816.00,-47788789512407548518616530944.00
80,-40018004202.52,-1834962323.71,-50022332.51,-2294450.15
81,12742117457.01,3717187414.87,7963823.41,2323242.13
82,-4605702833652713.00,12051697593305164.00,-23028514168830.68,60258487956185.92
83,4872270643867.13,9951090167838066.00,4429336948.97,9046445607125.51
84,436913434247899774976.00,-1124645998033763696640.00,485459371386555392.00,-1249606664481959680.00
85,-980873121415643904.00,-1593206503404765184.00,-255387390584316852029624015650816.00,61512998729871221372680214151168.00
86,293291318563.74,103773073350.27,244409432.14,86477561.13
87,939385245274142080.00,-2202530818917075.75,1341978921820203.00,-3146472598452.96
88,-19998046905031467405934592.00,-26141950028766393244057600.00,-39996093810062934409216.00,-52283900057532791521280.00
89,792120306393113427968.00,-878958804135529414656.00,720109369448284928.00,-799053458305026688.00
90,44282106777547280.00,58539377796101656.00,44282106777547.28,58539377796101.66
91,-4035222.56,-1058146.03,-2373.66,-622.44
92,0.01,-0.04,-56054679.46,-16244636.11
93,-5293707013360465920.00,10108458522848075776.00,-13234267533401166.00,25271146307120188.00
94,-134.40,-16.06,-0.10,-0.01
95,-0.03,-0.06,-0.00,-0.00
96,-3997858237932194.00,7059076629332909.00,-9985329188036.96,17636312432767.46
97,6303910.44,14097124.13,3708.18,8292.43
98,9162971339861664249778536448.00,84584850158620212579545382912.00,91629713398616647308148736.00,845848501586202131293011968.00
99,71841445583477360.00,1717558331925157376.00,59867871319564.47,1431298609937631.50
