particule,x,y,vx,vy
0,-1282785426516911.00,-156847905061899.84,-1603481783146.14,-196059881327.37
1,6.37,-5.65,0.00,-0.00
2,-0.19,0.37,-0.00,0.00
3,48935.73,230599.21,25.76,121.37
4,-3914098783550352623203494689505280.00,-29257074544150369570305951813074944.00,-39140987835503527132754872369152.00,-292570745441503692820755756613632.00
5,288.97,-311.93,0.14,-0.15
6,42938392090573.96,31831267606899.38,42938392090.57,31831267606.90
7,7747014660818797068288.00,1717207861283520512000.00,25823382202729324544.00,5724026204278401024.00
8,1416487538478819328.00,-83275689445967936.00,-16912157620137758250886613917750489880985600.00,3549086604458756293019729362689663982108672.00
9,24700896688.74,-4919370302.75,1203744084292483957194800769085210624.00,-201882292466295531328288222116577280.00
10,-0.02,-0.00,-2.03,-0.28
11,-0.02,-0.14,0.00,-0.00
12,11084988.93,11714672.53,6158.33,6508.15
13,29723243844355488.00,18992863888611748.00,33025826493728.32,21103182098457.50
14,640921419575747456.00,94923872285050816.00,1068202365959579.00,158206453808418.03
15,24361617844070273090049802240.00,604356815825150083279399944192.00,243616178440702737772445696.00,6043568158251500920754929664.00
16,-149189451518157310157389824.00,37701784121005414255951872.00,-298378903036314651721728.00,75403568242010833813504.00
17,-7274286.37,-9192875.63,-4278.99,-5407.57
18,-445066737332475069537556889600.00,4255567483597449159381618786304.00,-1112666843331187673843892224.00,10638918708993623162336837632.00
19,1029.37,-9631.13,-112230532989325047916134400.00,-26271808312540770022195200.00
20,-17985076.07,18856389.34,-10579.46,11091.99
21,0.01,-0.00,-114909.34,41272.55
22,0.00,-0.00,-2615745765057624.00,34031609636696336.00
23,13093809885831573504.00,-1475866454174155264.00,43646034112048472.00,-4919554920891231.00
24,-8010.67,30688.79,-5.01,19.18
25,-833114619231769100025856.00,-1863997828266578002575360.00,-2082786548079422865408.00,-4659994570666445111296.00
26,-277635393230.69,-385755872218.24,-16576395682145708740063530509571981312.00,-19304521284443285878246272994516140032.00
27,166052457183836032.00,-203093354434407488.00,166052457183836.06,-203093354434407.53
28,0.02,0.05,-437826711321004343296.00,-800325090478800896000.00
29,-462939213467431731200.00,401435664025475022848.00,-4604176061282281984.00,3779482615648776192.00
30,8.27,-113.24,3452970340087097131381293056.00,-7731185721928094271498354688.00
31,-79904620416313798871634442259617808384.00,-149122525763408533783563146564978343936.00,-799046204163137947395637697486782464.00,-1491225257634085467700709744565026816.00
32,-1120.22,-1796.93,-0.62,-1.00
33,-3886084275187098802888235810816000.00,-12042602389882085702668652776521728.00,-12953614250623661925694181474304.00,-40142007966273617988079593717760.00
34,-54259992874044042101807212692242432.00,41337041224889132759058389112193024.00,-271299964370220206185580421185536.00,206685206124445669559899468595200.00
35,-182876861.91,188107258.65,-121917.91,125404.84
36,37214.23,-3881.04,19.59,-2.04
37,-16270965755.57,-25204187585.13,-748304186058265560901656380138586112.00,-1438551909042826774202239528728526848.00
38,-233024681.73,461103088.05,-11368069674552883359192268987695104.00,15431664364023092943178487910367232.00
39,0.00,-0.00,-55001724509309.19,26179394782191.34
40,17441880077097.31,6426262012588.40,828450220837423472666661874532840636416.00,1191443435904525657452084869983687933952.00
41,19568357.45,7323397.53,178389223326096946712752209002496.00,117794929180959419189440907575296.00
42,-0.00,-0.00,28634564248524599296.00,20879150226660843520.00
43,-1518078555224000469925888.00,-2434421519152720931454976.00,-2530130925373333962752.00,-4057369198587868610560.00
44,-27.55,-6.14,-0.01,-0.00
45,-12.82,18.53,-0.01,0.01
46,1716.90,5639.94,2.15,7.05
47,-33648931446422476127645661659136.00,-45884476359452674708694072557568.00,-112163104821408248129319337984.00,-152948254531508936337145200640.00
48,11956.83,-4025.25,6.64,-2.24
49,1112973094.27,-2391882367.05,585775.31,-1258885.46
50,358166261686078.00,-22546943682366344.00,123979022969239469063489757694038472916992.00,-778176638762430025168391153744781045137408.00
51,-21.75,5.77,-0.01,0.00
52,-39125.92,-100272.71,-21.74,-55.71
