particule,x,y,vx,vy
0,2292134992328008530919424.00,-1375150528266436763189248.00,2865168740410010894336.00,-1718938160333045891072.00
1,-29806008805050798590394368.00,24385022094782724334157824.00,-37257511006313497231360.00,30481277618478399881216.00
2,-121372996553954811707392.00,210851678746807262773248.00,-151716245692443525120.00,263564598433509048320.00
3,1600847696212949184020480.00,-1744103247127788317048832.00,2001059620266186637312.00,-2180129058909735092224.00
4,-1003797028530538974019584.00,7657724489708108479725568.00,-1254746285663173738496.00,9572155612135136690176.00
5,-3707878380585287320866914304.00,-4506765762144649351585071104.00,-4634847975731608485363712.00,-5633457202680811560632320.00
6,-27731882.64,-78835073.26,-34664.85,-98543.84
7,-317615758996772385883947008.00,-221751536160530301594894336.00,-397019698745965493092352.00,-277189420200662891757568.00
8,215453583753841803264.00,1324047642135164092416.00,269316979692302272.00,1655059552668954880.00
9,-39351686049860973232128.00,323518753424094396416.00,-49189607562326220800.00,404398441780118080.00
10,-1107051039216259102146560.00,-1949239358590712151015424.00,-1383813799020323930112.00,-2436549198238390419456.00
11,179636244000628507464957952.00,-2215295966266315764200898560.00,224545305000785637015552.00,-2769119957832894919999488.00
12,143041321361595640578048.00,-40558202013266615468032.00,178801651701994520576.00,-50697752516583268352.00
13,33749999999.37,33749999999.64,37500000.00,37500000.00
14,-2605667410918553681920.00,8365758414121286500352.00,-3257084263048191488.00,10457198017651607552.00
15,-49679240193962057662464.00,-63458576626511528329216.00,-62099050242452570112.00,-79323220783139405824.00
16,50631816025915803721269248.00,-55551252782908197172150272.00,63289770032394751967232.00,-69439065978635259215872.00
17,-180758515069909016248320.00,-222064511073350961856512.00,-225948143837386244096.00,-277580638841688719360.00
18,-37753610608679295024889856.00,-75461689370123601707008000.00,-47192013260849126834176.00,-94327111712654502133760.00
19,29253029522800746496.00,25524240728237260800.00,36566286903500920.00,31905300910296576.00
20,-110736499.63,-55328139.98,-123060.62,-61480.17
21,151526825037836808822313713664.00,-16479475018384997069130563584.00,189408531297296026146177024.00,-20599343772981251146776576.00
22,-1236451352727666556928.00,-1772662387702765715456.00,-1545564190909582848.00,-2215827984628457472.00
23,3660880558595229351936.00,4679538639529512534016.00,4576100698244036608.00,5849423299411891200.00
24,-3099216240745519595388928.00,3581654965165772754649088.00,-3874020300931899326464.00,4477068706457216090112.00
25,20041682962172400893952.00,754149813679439085568.00,25052103702715506688.00,942687267099299072.00
26,964983662298900249706496.00,-401505796150002704187392.00,1206229577873625448448.00,-501882245187503390720.00
27,-130064646532778721280.00,142997814069267251200.00,-162580808165973408.00,178747267586584032.00
28,-4532275632668489023488.00,-3501559727699102531584.00,-5665344540835611648.00,-4376949659623878144.00
29,-106894585376354992128.00,-43034356774111453184.00,-133618231720443744.00,-53792945967639320.00
30,-43272063677517375995904.00,-141435134589524527546368.00,-54090079596896722944.00,-176793918236905668608.00
31,-2471983013685157452316672.00,-21112384193765354940399616.00,-3089978767106446983168.00,-26390480242206694178816.00
32,506601523419961975872946176.00,-1264540599175231052728762368.00,633251904274952437628928.00,-1580675748969038772961280.00
33,482739306203696538320896.00,283059770184410930872320.00,603424132754620678144.00,353824712730513702912.00
