//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
0,48.00,3.00,-6.00,0.00,0.00,0.00
1,69.00,26.00,10.00,4.00,0.00,0.00
2,17.00,-88.00,8.00,9.00,0.00,0.00
3,19.00,44.00,-10.00,1.00,0.00,0.00
4,4.00,-58.00,-6.00,1.00,0.00,0.00
5,-27.00,-88.00,7.00,9.00,0.00,0.00
6,50.00,58.00,10.00,-8.00,0.00,0.00
7,-6.00,3.00,4.00,6.00,0.00,0.00
8,-94.00,-55.00,-7.00,-1.00,0.00,0.00
9,23.00,-48.00,-7.00,6.00,0.00,0.00
10,-35.00,-94.00,2.00,-9.00,0.00,0.00
11,50.00,-59.00,2.00,8.00,0.00,0.00
12,-65.00,-34.00,-4.00,-4.00,0.00,0.00
13,-70.00,70.00,-6.00,-2.00,0.00,0.00
14,28.00,-2.00,-2.00,6.00,0.00,0.00
15,-99.00,-33.00,2.00,0.00,0.00,0.00
16,12.00,74.00,10.00,9.00,0.00,0.00
17,-73.00,-31.00,4.00,6.00,0.00,0.00
18,-73.00,62.00,5.00,9.00,0.00,0.00
19,55.00,-96.00,4.00,8.00,0.00,0.00
20,-78.00,-22.00,-7.00,-10.00,0.00,0.00
21,-100.00,-93.00,-2.00,10.00,0.00,0.00
22,5.00,47.00,5.00,2.00,0.00,0.00
23,-86.00,76.00,-10.00,-3.00,0.00,0.00
24,3.00,-43.00,-5.00,-1.00,0.00,0.00
25,-22.00,96.00,-8.00,2.00,0.00,0.00
26,10.00,-98.00,0.00,4.00,0.00,0.00
27,58.00,-80.00,-1.00,8.00,0.00,0.00
28,-50.00,8.00,8.00,9.00,0.00,0.00
29,-32.00,23.00,8.00,-8.00,0.00,0.00
30,-30.00,39.00,3.00,1.00,0.00,0.00
31,-32.00,-98.00,8.00,-2.00,0.00,0.00
32,-41.00,31.00,7.00,-7.00,0.00,0.00
33,-21.00,-25.00,3.00,4.00,0.00,0.00
34,-71.00,-22.00,-2.00,3.00,0.00,0.00
35,-50.00,-37.00,-2.00,-9.00,0.00,0.00
36,24.00,5.00,10.00,-10.00,0.00,0.00
37,80.00,-64.00,-8.00,-4.00,0.00,0.00
38,75.00,1.00,5.00,5.00,0.00,0.00
39,-45.00,6.00,-8.00,-1.00,0.00,0.00
40,89.00,-81.00,0.00,-6.00,0.00,0.00
41,-54.00,98.00,8.00,-5.00,0.00,0.00
42,-72.00,13.00,8.00,-6.00,0.00,0.00
43,29.00,82.00,-5.00,-5.00,0.00,0.00
44,-61.00,-65.00,-5.00,7.00,0.00,0.00
45,-29.00,-82.00,-10.00,10.00,0.00,0.00
46,-28.00,-86.00,4.00,8.00,0.00,0.00
47,20.00,13.00,-5.00,3.00,0.00,0.00
48,32.00,97.00,7.00,-8.00,0.00,0.00
49,47.00,89.00,-5.00,8.00,0.00,0.00
50,-46.00,-79.00,-8.00,6.00,0.00,0.00
51,55.00,-59.00,-10.00,5.00,0.00,0.00
52,-23.00,-11.00,1.00,-8.00,0.00,0.00
53,8.00,40.00,-9.00,-5.00,0.00,0.00
54,54.00,-54.00,-8.00,-3.00,0.00,0.00
55,59.00,1.00,8.00,7.00,0.00,0.00
56,-49.00,-34.00,7.00,4.00,0.00,0.00
57,-45.00,-15.00,2.00,-10.00,0.00,0.00
58,-42.00,88.00,5.00,0.00,0.00,0.00
59,-71.00,85.00,-6.00,-8.00,0.00,0.00
60,-25.00,-24.00,-5.00,-5.00,0.00,0.00
61,-84.00,-90.00,-2.00,-7.00,0.00,0.00
62,-44.00,-78.00,0.00,-7.00,0.00,0.00
63,-24.00,-16.00,-10.00,6.00,0.00,0.00
64,50.00,37.00,-1.00,-9.00,0.00,0.00
65,74.00,7.00,-9.00,10.00,0.00,0.00
66,-53.00,-37.00,-1.00,-5.00,0.00,0.00
67,-51.00,56.00,-5.00,-7.00,0.00,0.00
68,85.00,-54.00,-4.00,-8.00,0.00,0.00
69,-91.00,74.00,-4.00,0.00,0.00,0.00
70,96.00,-76.00,4.00,7.00,0.00,0.00
71,8.00,96.00,2.00,6.00,0.00,0.00
72,-15.00,81.00,7.00,-7.00,0.00,0.00
73,-60.00,86.00,-8.00,-6.00,0.00,0.00
74,-51.00,-10.00,-3.00,5.00,0.00,0.00
75,98.00,-96.00,6.00,-10.00,0.00,0.00
76,-97.00,85.00,-7.00,3.00,0.00,0.00
77,59.00,65.00,-10.00,7.00,0.00,0.00
78,89.00,-86.00,1.00,9.00,0.00,0.00
79,-90.00,-64.00,4.00,0.00,0.00,0.00
80,69.00,80.00,1.00,4.00,0.00,0.00
81,66.00,-100.00,8.00,3.00,0.00,0.00
82,-58.00,66.00,-4.00,10.00,0.00,0.00
83,23.00,-4.00,8.00,3.00,0.00,0.00
84,-18.00,-35.00,-7.00,6.00,0.00,0.00
