//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
54,53.00,-7.00,2.00,4.00,0.00,0.00
55,-45.00,-2.00,4.00,9.00,0.00,0.00
56,-26.00,73.00,4.00,-4.00,0.00,0.00
57,31.00,-35.00,10.00,-3.00,0.00,0.00
58,-35.00,16.00,1.00,8.00,0.00,0.00
59,11.00,39.00,0.00,-8.00,0.00,0.00
60,94.00,-78.00,-1.00,6.00,0.00,0.00
61,-37.00,-32.00,4.00,1.00,0.00,0.00
62,61.00,68.00,-7.00,7.00,0.00,0.00
63,-82.00,99.00,3.00,0.00,0.00,0.00
64,24.00,44.00,4.00,-2.00,0.00,0.00
65,62.00,-94.00,5.00,-2.00,0.00,0.00
66,-26.00,94.00,-5.00,-10.00,0.00,0.00
67,33.00,42.00,-8.00,-9.00,0.00,0.00
68,64.00,-95.00,7.00,-9.00,0.00,0.00
69,-74.00,25.00,3.00,5.00,0.00,0.00
70,-55.00,74.00,1.00,0.00,0.00,0.00
71,73.00,-54.00,8.00,10.00,0.00,0.00
72,42.00,-41.00,-3.00,-2.00,0.00,0.00
73,-82.00,44.00,6.00,8.00,0.00,0.00
74,38.00,66.00,8.00,8.00,0.00,0.00
75,-39.00,-72.00,9.00,-9.00,0.00,0.00
76,-67.00,88.00,-9.00,3.00,0.00,0.00
77,14.00,-43.00,-2.00,4.00,0.00,0.00
78,-69.00,-89.00,-8.00,3.00,0.00,0.00
79,-43.00,-66.00,2.00,-7.00,0.00,0.00
80,-54.00,-85.00,1.00,1.00,0.00,0.00
81,11.00,-56.00,-4.00,9.00,0.00,0.00
82,62.00,-9.00,4.00,1.00,0.00,0.00
83,19.00,-75.00,1.00,-3.00,0.00,0.00
84,-86.00,58.00,-10.00,-6.00,0.00,0.00
85,-85.00,-81.00,8.00,-2.00,0.00,0.00
86,-70.00,-30.00,-10.00,10.00,0.00,0.00
87,5.00,59.00,-8.00,-4.00,0.00,0.00
88,26.00,52.00,5.00,-10.00,0.00,0.00
89,96.00,-73.00,8.00,6.00,0.00,0.00
90,18.00,12.00,-4.00,9.00,0.00,0.00
91,38.00,35.00,-6.00,-8.00,0.00,0.00
92,-55.00,14.00,-4.00,-1.00,0.00,0.00
93,33.00,27.00,7.00,0.00,0.00,0.00
94,98.00,-40.00,-1.00,7.00,0.00,0.00
95,72.00,47.00,-10.00,-2.00,0.00,0.00
96,0.00,73.00,-3.00,4.00,0.00,0.00
97,52.00,27.00,-1.00,2.00,0.00,0.00
98,-61.00,-54.00,-2.00,4.00,0.00,0.00
99,33.00,-42.00,6.00,5.00,0.00,0.00
###### Tour 1 ######
0,-22.00,39.00,5.00,1.00,-0.00,-0.00
1,-20.00,66.00,-3.00,-5.00,-0.00,-0.00
2,-79.00,-74.99,3.00,10.00,-0.18,-0.00
3,-60.01,55.00,-9.00,1.00,0.00,0.00
4,48.99,28.00,-8.00,-4.00,0.01,-0.00
5,-87.00,-45.99,3.00,6.00,0.00,0.01
6,44.01,-88.01,5.00,-8.00,0.04,0.08
7,57.01,-57.00,9.00,1.00,-1.07,-1.01
8,83.01,83.00,10.00,-5.00,0.01,0.00
9,50.00,-57.01,-1.00,-9.00,0.00,-0.00
10,-30.99,-11.00,9.00,3.00,-0.01,0.01
11,95.99,-54.00,-8.00,1.00,-1.15,1.15
12,75.01,24.01,6.00,6.00,-0.00,0.00
13,78.00,-42.00,2.00,-4.00,0.00,0.00
14,-77.00,-87.99,-4.00,9.00,-0.00,0.00
15,-44.00,42.00,-3.00,4.00,1.11,1.09
16,25.01,43.01,7.00,9.00,-1.16,1.14
17,86.01,-16.99,9.00,8.00,-0.01,-0.00
18,72.00,37.00,-1.00,-1.00,0.00,0.00
19,36.01,-49.01,8.00,-7.00,0.00,0.00
20,27.01,-8.01,9.00,-5.00,0.00,-0.00
21,3.00,-61.99,1.00,9.00,0.00,-0.00
22,-97.00,27.00,5.00,1.00,0.00,-0.00
23,-31.01,29.00,-6.00,4.00,0.00,-0.00
24,-76.00,60.01,2.00,6.00,0.00,-0.00
25,96.00,-23.00,1.00,-2.00,0.00,-0.00
26,67.01,91.01,7.00,6.00,0.01,-0.01
27,94.01,-39.99,9.00,9.00,0.00,-0.00
28,51.99,-83.00,-9.00,-4.00,-0.00,-0.00
29,-92.01,9.00,-8.00,4.00,0.00,0.00
30,-63.01,-5.01,-6.00,-6.00,-0.00,-0.00
31,-74.99,-76.01,8.00,-10.00,1.08,1.11
32,36.01,80.00,6.00,-2.00,-0.00,0.00
33,-90.99,-12.99,7.00,7.00,0.00,-0.00
34,-70.00,-54.00,2.00,3.00,0.00,-0.00
35,-42.00,-55.00,-1.00,1.00,-0.04,-0.08
36,-84.99,-23.01,7.00,-8.00,-0.00,0.00
37,86.01,4.00,6.00,-5.00,-0.00,-0.00
38,99.00,-44.00,-2.00,-4.00,-0.00,0.00
39,-68.00,-13.00,-3.00,-1.00,1.12,1.14
40,-80.99,-6.01,8.00,-7.00,-0.00,0.00
41,33.01,-90.00,10.00,0.00,-0.07,0.03
42,-92.01,-63.00,-10.00,0.00,0.00,0.00
43,-66.01,-60.99,-10.00,7.00,-0.00,0.01
44,16.01,-99.99,9.00,9.00,0.00,-0.00
45,3.99,-42.01,-7.00,-8.00,1.11,1.12
46,14.00,12.00,-2.00,4.00,0.00,0.00
47,-0.01,61.99,-7.00,-9.00,-0.01,-0.01
48,-91.01,-75.99,-6.00,7.00,-0.00,0.00
49,-66.00,-93.99,-4.00,6.00,-0.00,0.00
50,95.00,-53.01,-5.00,-5.00,1.15,-1.15
51,-13.01,-57.00,-8.00,3.00,0.00,0.00
52,-56.00,3.00,1.00,-2.00,-0.00,0.00
53,14.00,-58.99,-2.00,8.00,-0.00,-0.00
54,53.00,-7.00,2.00,4.00,0.00,0.00
55,-45.00,-1.99,4.00,9.00,-0.00,-0.00
56,-26.00,73.00,4.00,-4.00,0.00,-0.00
57,31.01,-35.00,10.00,-3.00,-0.00,0.00
58,-35.00,16.01,1.00,8.00,-0.00,-0.00
59,11.00,38.99,-0.00,-8.00,-0.00,0.00
60,94.00,-77.99,-1.00,6.00,0.00,0.00
61,-37.00,-32.00,4.00,1.00,-0.17,0.00
62,60.99,68.01,-7.00,7.00,0.17,-0.00
63,-82.00,99.00,3.00,-0.00,0.00,-0.00
64,24.00,44.00,4.00,-2.00,1.16,-1.14
65,62.01,-94.00,5.00,-2.00,0.07,-0.04
66,-26.00,93.99,-5.00,-10.00,-0.00,-0.00
67,32.99,41.99,-8.00,-9.00,0.00,-0.01
68,64.01,-95.01,7.00,-9.00,-0.07,0.04
69,-74.00,25.00,3.00,5.00,-1.09,-1.11
70,-55.00,74.00,1.00,-0.00,-0.00,-0.00
71,73.01,-53.99,8.00,10.00,-1.12,1.09
72,42.00,-41.00,-3.00,-2.00,-0.00,-0.00
73,-81.99,44.01,6.00,8.00,-0.00,-0.00
74,38.01,66.01,8.00,8.00,-0.00,-0.00
75,-38.99,-72.01,9.00,-9.00,-0.00,0.00
76,-67.01,88.00,-9.00,3.00,-1.12,-1.14
77,14.00,-43.00,-2.00,3.99,0.23,-28.94
78,-69.01,-89.00,-8.00,3.00,0.07,-0.04
79,-43.00,-66.01,2.00,-7.00,0.00,-0.00
80,-54.00,-85.00,1.00,1.00,-1.11,-1.11
81,11.00,-55.99,-4.00,9.00,0.00,-0.00
82,62.00,-9.00,4.00,1.00,0.00,-0.00
83,19.00,-75.00,1.00,-3.00,0.18,0.00
84,-86.01,57.99,-10.00,-5.99,-0.23,28.93
85,-84.99,-81.00,8.00,-2.00,0.00,-0.00
86,-70.01,-29.99,-10.00,10.00,0.00,-0.00
87,4.99,59.00,-8.00,-4.00,-1.11,-1.12
88,26.00,51.99,5.00,-10.00,0.00,-0.00
89,96.01,-72.99,8.00,6.00,-0.00,-0.00
90,18.00,12.01,-4.00,9.00,-0.00,0.00
91,37.99,34.99,-6.00,-8.00,-0.00,0.00
92,-55.00,14.00,-4.00,-1.00,1.07,1.03
93,33.01,27.00,7.00,-0.00,-0.00,-0.00
94,98.00,-39.99,-1.00,7.00,0.01,0.01
95,71.99,47.00,-10.00,-2.00,1.12,-1.09
96,-0.00,73.00,-3.00,4.00,-0.00,0.00
97,52.00,27.00,-1.00,2.00,-0.01,0.00
98,-61.00,-54.00,-2.00,4.00,-0.00,0.00
99,33.01,-41.99,6.00,5.00,0.00,0.00
###### Tour 2 ######
0,-21.99,39.00,5.00,1.00,-0.00,-0.00
1,-20.01,65.99,-3.00,-5.00,-0.00,-0.00
2,-78.99,-74.98,3.00,10.00,-0.36,-0.00
3,-60.02,55.00,-9.00,1.00,0.00,0.00
4,48.98,27.99,-8.00,-4.00,0.01,-0.00
5,-86.99,-45.99,3.00,6.00,0.01,0.02
6,44.01,-88.02,5.00,-8.00,0.08,0.16
7,57.02,-57.00,9.00,1.00,-2.12,-2.00
8,83.02,82.99,10.00,-5.00,0.02,0.00
9,50.00,-57.02,-1.00,-9.00,0.00,-0.00
10,-30.98,-10.99,9.00,3.00,-0.02,0.02
11,95.98,-54.00,-8.00,1.00,-2.33,2.32
12,75.01,24.01,6.00,6.00,-0.00,0.00
13,78.00,-42.01,2.00,-4.00,0.00,0.00
14,-77.01,-87.98,-4.00,9.00,-0.00,0.00
15,-44.01,42.01,-3.00,4.00,2.20,2.15
16,25.01,43.02,7.00,9.00,-2.34,2.29
17,86.02,-16.98,9.00,8.00,-0.02,-0.00
18,72.00,37.00,-1.00,-1.00,0.00,0.00
19,36.02,-49.01,8.00,-7.00,0.00,0.00
20,27.02,-8.01,9.00,-5.00,0.00,-0.00
21,3.00,-61.98,1.00,9.00,0.00,-0.00
22,-96.99,27.00,5.00,1.00,0.00,-0.00
23,-31.01,29.01,-6.00,4.00,0.00,-0.00
24,-76.00,60.01,2.00,6.00,0.00,-0.00
25,96.00,-23.00,1.00,-2.00,0.00,-0.00
26,67.01,91.01,7.00,6.00,0.02,-0.02
27,94.02,-39.98,9.00,9.00,0.00,-0.00
28,51.98,-83.01,-9.00,-4.00,-0.00,-0.00
29,-92.02,9.01,-8.00,4.00,0.00,0.00
30,-63.01,-5.01,-6.00,-6.00,-0.00,-0.00
31,-74.98,-76.02,8.00,-10.00,2.13,2.20
32,36.01,80.00,6.00,-2.00,-0.00,0.00
33,-90.99,-12.99,7.00,7.00,0.00,-0.00
34,-70.00,-53.99,2.00,3.00,0.00,-0.00
35,-42.00,-55.00,-1.00,1.00,-0.08,-0.16
36,-84.99,-23.02,7.00,-8.00,-0.00,0.00
37,86.01,3.99,6.00,-5.00,-0.00,-0.00
38,99.00,-44.01,-2.00,-4.00,-0.00,0.00
39,-68.01,-13.00,-3.00,-1.00,2.25,2.28
40,-80.98,-6.01,8.00,-7.00,-0.00,0.00
41,33.02,-90.00,10.00,0.00,-0.14,0.07
42,-92.02,-63.00,-10.00,0.00,0.00,0.00
43,-66.02,-60.99,-10.00,7.00,-0.00,0.01
44,16.02,-99.98,9.00,9.00,0.00,-0.00
45,3.99,-42.02,-7.00,-8.00,2.22,2.23
46,14.00,12.01,-2.00,4.00,0.00,0.00
47,-0.01,61.98,-7.00,-9.00,-0.02,-0.03
48,-91.01,-75.99,-6.00,7.00,-0.00,0.00
49,-66.01,-93.99,-4.00,6.00,-0.00,0.00
50,94.99,-53.01,-5.00,-5.00,2.33,-2.32
51,-13.02,-56.99,-8.00,3.00,0.00,0.00
52,-56.00,3.00,1.00,-2.00,-0.00,0.00
53,14.00,-58.98,-2.00,8.00,-0.01,-0.00
54,53.00,-6.99,2.00,4.00,0.00,0.00
55,-44.99,-1.98,4.00,9.00,-0.00,-0.00
56,-25.99,72.99,4.00,-4.00,0.00,-0.00
57,31.02,-35.01,10.00,-3.00,-0.00,0.00
58,-35.00,16.02,1.00,8.00,-0.00,-0.00
59,11.00,38.98,-0.00,-8.00,-0.00,0.00
60,94.00,-77.99,-1.00,6.00,0.00,0.00
61,-36.99,-32.00,4.00,1.00,-0.34,0.00
62,60.99,68.01,-7.00,7.00,0.34,-0.00
63,-81.99,99.00,3.00,-0.00,0.00,-0.00
64,24.01,44.00,4.00,-2.00,2.34,-2.29
65,62.01,-94.00,5.00,-2.00,0.15,-0.07
66,-26.01,93.98,-5.00,-10.00,-0.00,-0.00
67,32.98,41.98,-8.00,-9.00,0.00,-0.01
68,64.01,-95.02,7.00,-9.00,-0.15,0.07
69,-73.99,25.01,3.00,5.00,-2.13,-2.20
70,-55.00,74.00,1.00,-0.00,-0.00,-0.00
71,73.02,-53.98,8.00,10.00,-2.25,2.15
72,41.99,-41.00,-3.00,-2.00,-0.00,-0.00
73,-81.99,44.02,6.00,8.00,-0.00,-0.00
74,38.02,66.02,8.00,8.00,-0.00,-0.00
75,-38.98,-72.02,9.00,-9.00,-0.00,0.00
76,-67.02,88.01,-9.00,3.00,-2.25,-2.28
77,14.00,-42.99,-2.00,3.94,0.79,-63.59
78,-69.02,-88.99,-8.00,3.00,0.14,-0.07
79,-43.00,-66.01,2.00,-7.00,0.00,-0.00
80,-54.00,-85.00,1.00,1.00,-2.20,-2.19
81,10.99,-55.98,-4.00,9.00,0.00,-0.00
82,62.01,-9.00,4.00,1.00,0.00,-0.00
83,19.00,-75.01,1.00,-3.00,0.36,0.00
84,-86.02,57.99,-10.00,-5.94,-0.80,63.58
85,-84.98,-81.00,8.00,-2.00,0.00,-0.00
86,-70.02,-29.98,-10.00,10.00,0.00,-0.00
87,4.98,58.99,-8.00,-4.00,-2.22,-2.23
88,26.01,51.98,5.00,-10.00,0.00,-0.00
89,96.02,-72.99,8.00,6.00,-0.00,-0.00
90,17.99,12.02,-4.00,9.00,-0.00,0.00
91,37.99,34.98,-6.00,-8.00,-0.00,0.00
92,-55.01,14.00,-4.00,-1.00,2.12,2.04
93,33.01,27.00,7.00,-0.00,-0.00,-0.00
94,98.00,-39.99,-1.00,7.00,0.02,0.02
95,71.98,47.00,-10.00,-2.00,2.25,-2.15
96,-0.01,73.01,-3.00,4.00,-0.00,0.00
97,52.00,27.00,-1.00,2.00,-0.01,0.00
98,-61.00,-53.99,-2.00,4.00,-0.00,0.00
99,33.01,-41.99,6.00,5.00,0.00,0.00
###### Tour 3 ######
0,-21.99,39.00,5.00,1.00,-0.00,-0.00
1,-20.01,65.98,-3.00,-5.00,-0.00,-0.00
2,-78.99,-74.97,3.00,10.00,-0.53,-0.01
3,-60.03,55.00,-9.00,1.00,0.00,0.00
4,48.98,27.99,-8.00,-4.00,0.02,-0.01
5,-86.99,-45.98,3.00,6.00,0.01,0.03
6,44.02,-88.02,5.00,-8.00,0.11,0.23
7,57.03,-57.00,9.00,1.00,-3.16,-2.94
8,83.03,82.99,10.00,-5.00,0.03,0.00
9,50.00,-57.03,-1.00,-9.00,0.00,-0.00
10,-30.97,-10.99,9.00,3.00,-0.03,0.03
11,95.98,-54.00,-8.01,1.01,-3.54,3.52
12,75.02,24.02,6.00,6.00,-0.00,0.00
13,78.01,-42.01,2.00,-4.00,0.00,0.00
14,-77.01,-87.97,-4.00,9.00,-0.00,0.00
15,-44.01,42.01,-3.00,4.00,3.28,3.18
16,25.02,43.03,6.99,9.01,-3.56,3.46
17,86.03,-16.98,9.00,8.00,-0.03,-0.00
18,72.00,37.00,-1.00,-1.00,0.00,0.00
19,36.02,-49.02,8.00,-7.00,0.00,0.00
20,27.03,-8.02,9.00,-5.00,0.00,-0.00
21,3.00,-61.97,1.00,9.00,0.00,-0.00
22,-96.98,27.00,5.00,1.00,0.00,-0.00
23,-31.02,29.01,-6.00,4.00,0.00,-0.00
24,-75.99,60.02,2.00,6.00,0.00,-0.00
25,96.00,-23.01,1.00,-2.00,0.00,-0.00
26,67.02,91.02,7.00,6.00,0.03,-0.03
27,94.03,-39.97,9.00,9.00,0.00,-0.00
28,51.97,-83.01,-9.00,-4.00,-0.00,-0.00
29,-92.02,9.01,-8.00,4.00,0.00,0.00
30,-63.02,-5.02,-6.00,-6.00,-0.00,-0.00
31,-74.98,-76.03,8.00,-10.00,3.14,3.27
32,36.02,79.99,6.00,-2.00,-0.00,0.00
33,-90.98,-12.98,7.00,7.00,0.00,-0.00
34,-69.99,-53.99,2.00,3.00,0.00,-0.00
35,-42.00,-55.00,-1.00,1.00,-0.12,-0.24
36,-84.98,-23.02,7.00,-8.00,-0.00,0.00
37,86.02,3.98,6.00,-5.00,-0.00,-0.00
38,98.99,-44.01,-2.00,-4.00,-0.00,0.00
39,-68.01,-13.00,-2.99,-0.99,3.37,3.44
40,-80.98,-6.02,8.00,-7.00,-0.00,0.00
41,33.03,-90.00,10.00,0.00,-0.20,0.10
42,-92.03,-63.00,-10.00,0.00,0.01,0.01
43,-66.03,-60.98,-10.00,7.00,-0.01,0.02
44,16.03,-99.97,9.00,9.00,0.00,-0.00
45,3.98,-42.02,-7.00,-7.99,3.31,3.34
46,13.99,12.01,-2.00,4.00,0.00,0.00
47,-0.02,61.97,-7.00,-9.00,-0.04,-0.04
48,-91.02,-75.98,-6.00,7.00,-0.00,0.00
49,-66.01,-93.98,-4.00,6.00,-0.00,0.00
50,94.99,-53.02,-4.99,-5.01,3.54,-3.52
51,-13.02,-56.99,-8.00,3.00,0.00,0.00
52,-56.00,2.99,1.00,-2.00,-0.00,0.00
53,13.99,-58.98,-2.00,8.00,-0.01,-0.00
54,53.01,-6.99,2.00,4.00,0.00,0.00
55,-44.99,-1.97,4.00,9.00,-0.00,-0.00
56,-25.99,72.99,4.00,-4.00,0.00,-0.00
57,31.03,-35.01,10.00,-3.00,-0.00,0.00
58,-35.00,16.02,1.00,8.00,-0.00,-0.00
59,11.00,38.98,-0.00,-8.00,-0.00,0.00
60,94.00,-77.98,-1.00,6.00,0.00,0.00
61,-36.99,-32.00,4.00,1.00,-0.51,0.00
62,60.98,68.02,-7.00,7.00,0.51,-0.00
63,-81.99,99.00,3.00,-0.00,0.00,-0.00
64,24.01,43.99,4.01,-2.01,3.56,-3.46
65,62.02,-94.01,5.00,-2.00,0.22,-0.11
66,-26.02,93.97,-5.00,-10.00,-0.00,-0.00
67,32.98,41.97,-8.00,-9.00,0.01,-0.02
68,64.02,-95.03,7.00,-9.00,-0.22,0.11
69,-73.99,25.01,3.00,5.00,-3.14,-3.27
70,-55.00,74.00,1.00,-0.00,-0.00,-0.00
71,73.02,-53.97,7.99,10.00,-3.36,3.17
72,41.99,-41.01,-3.00,-2.00,-0.00,-0.00
73,-81.98,44.02,6.00,8.00,-0.00,-0.00
74,38.02,66.02,8.00,8.00,-0.00,-0.00
75,-38.97,-72.03,9.00,-9.00,-0.00,0.00
76,-67.03,88.01,-9.01,2.99,-3.37,-3.44
77,13.99,-42.99,-2.00,3.86,1.81,-104.81
78,-69.02,-88.99,-8.00,3.00,0.20,-0.10
79,-42.99,-66.02,2.00,-7.00,0.00,-0.00
80,-54.00,-85.00,1.00,1.00,-3.27,-3.26
81,10.99,-55.97,-4.00,9.00,0.00,-0.00
82,62.01,-9.00,4.00,1.00,0.00,-0.00
83,19.00,-75.01,1.00,-3.00,0.54,0.01
84,-86.03,57.98,-10.00,-5.86,-1.82,104.78
85,-84.98,-81.01,8.00,-2.00,0.00,-0.00
86,-70.03,-29.97,-10.00,10.00,0.00,-0.00
87,4.98,58.99,-8.00,-4.01,-3.31,-3.34
88,26.02,51.97,5.00,-10.00,0.00,-0.00
89,96.02,-72.98,8.00,6.00,-0.00,-0.00
90,17.99,12.03,-4.00,9.00,-0.00,0.00
91,37.98,34.98,-6.00,-8.00,-0.00,0.00
92,-55.01,14.00,-4.00,-1.00,3.16,3.02
93,33.02,27.00,7.00,-0.00,-0.00,-0.00
94,98.00,-39.98,-1.00,7.00,0.03,0.03
95,71.97,46.99,-9.99,-2.00,3.36,-3.17
96,-0.01,73.01,-3.00,4.00,-0.00,0.00
97,52.00,27.01,-1.00,2.00,-0.02,0.01
98,-61.01,-53.99,-2.00,4.00,-0.00,0.00
99,33.02,-41.98,6.00,5.00,0.00,0.00
###### Tour 4 ######
0,-21.98,39.00,5.00,1.00,-0.00,-0.00
1,-20.01,65.98,-3.00,-5.00,-0.00,-0.00
2,-78.99,-74.96,3.00,10.00,-0.71,-0.01
3,-60.04,55.00,-9.00,1.00,0.00,0.00
4,48.97,27.98,-8.00,-4.00,0.03,-0.01
5,-86.99,-45.98,3.00,6.00,0.01,0.03
6,44.02,-88.03,5.00,-8.00,0.15,0.31
7,57.04,-57.00,8.99,0.99,-4.17,-3.85
8,83.04,82.98,10.00,-5.00,0.04,0.00
9,50.00,-57.04,-1.00,-9.00,0.00,-0.00
10,-30.96,-10.99,9.00,3.00,-0.05,0.05
11,95.97,-54.00,-8.01,1.01,-4.78,4.74
12,75.02,24.02,6.00,6.00,-0.00,0.00
13,78.01,-42.02,2.00,-4.00,0.00,0.00
14,-77.02,-87.96,-4.00,9.00,-0.00,0.00
15,-44.01,42.02,-2.99,4.01,4.33,4.18
16,25.03,43.04,6.99,9.01,-4.81,4.64
17,86.04,-16.97,9.00,8.00,-0.04,-0.00
18,72.00,37.00,-1.00,-1.00,0.00,0.00
19,36.03,-49.03,8.00,-7.00,0.00,0.00
20,27.04,-8.02,9.00,-5.00,0.00,-0.00
21,3.00,-61.96,1.00,9.00,0.00,-0.00
22,-96.98,27.00,5.00,1.00,0.00,-0.00
23,-31.02,29.02,-6.00,4.00,0.00,-0.00
24,-75.99,60.02,2.00,6.00,0.00,-0.00
25,96.00,-23.01,1.00,-2.00,0.00,-0.00
26,67.03,91.02,7.00,6.00,0.04,-0.05
27,94.04,-39.96,9.00,9.00,0.01,-0.00
28,51.96,-83.02,-9.00,-4.00,-0.00,-0.00
29,-92.03,9.02,-8.00,4.00,0.00,0.00
30,-63.02,-5.02,-6.00,-6.00,-0.00,-0.00
31,-74.97,-76.04,8.01,-9.99,4.11,4.32
32,36.02,79.99,6.00,-2.00,-0.00,0.00
33,-90.97,-12.97,7.00,7.00,0.00,-0.00
34,-69.99,-53.99,2.00,3.00,0.00,-0.00
35,-42.00,-55.00,-1.00,1.00,-0.16,-0.32
36,-84.97,-23.03,7.00,-8.00,-0.00,0.00
37,86.02,3.98,6.00,-5.00,-0.00,-0.00
38,98.99,-44.02,-2.00,-4.00,-0.00,0.01
39,-68.01,-13.00,-2.99,-0.99,4.50,4.61
40,-80.97,-6.03,8.00,-7.00,-0.00,0.00
41,33.04,-90.00,10.00,0.00,-0.26,0.13
42,-92.04,-63.00,-10.00,0.00,0.01,0.01
43,-66.04,-60.97,-10.00,7.00,-0.01,0.03
44,16.04,-99.96,9.00,9.00,0.00,-0.00
45,3.97,-42.03,-6.99,-7.99,4.39,4.44
46,13.99,12.02,-2.00,4.00,0.01,0.00
47,-0.03,61.96,-7.00,-9.00,-0.05,-0.05
48,-91.02,-75.97,-6.00,7.00,-0.00,0.00
49,-66.02,-93.98,-4.00,6.00,-0.00,0.01
50,94.98,-53.02,-4.99,-5.01,4.78,-4.74
51,-13.03,-56.99,-8.00,3.00,0.00,0.00
52,-56.00,2.99,1.00,-2.00,-0.00,0.00
53,13.99,-58.97,-2.00,8.00,-0.01,-0.00
54,53.01,-6.98,2.00,4.00,0.00,0.00
55,-44.98,-1.96,4.00,9.00,-0.00,-0.00
56,-25.98,72.98,4.00,-4.00,0.00,-0.00
57,31.04,-35.01,10.00,-3.00,-0.00,0.00
58,-35.00,16.03,1.00,8.00,-0.00,-0.00
59,11.00,38.97,-0.00,-8.00,-0.00,0.00
60,94.00,-77.98,-1.00,6.00,0.00,0.00
61,-36.98,-32.00,4.00,1.00,-0.66,0.00
62,60.97,68.03,-7.00,7.00,0.66,-0.00
63,-81.99,99.00,3.00,-0.00,0.00,-0.00
64,24.02,43.99,4.01,-2.01,4.81,-4.64
65,62.02,-94.01,5.00,-2.00,0.29,-0.15
66,-26.02,93.96,-5.00,-10.00,-0.00,-0.00
67,32.97,41.96,-8.00,-9.00,0.01,-0.03
68,64.03,-95.04,7.00,-9.00,-0.29,0.15
69,-73.99,25.02,2.99,4.99,-4.11,-4.32
70,-55.00,74.00,1.00,-0.00,-0.00,-0.00
71,73.03,-53.96,7.99,10.01,-4.47,4.15
