//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones.
// Simulation de N = 10 particules pendant T = 100 tours.
// Ce CSV contient 10 tours sur les 100.
// Les constantes sont normalisées ; espilon = 1, sigma = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
0,-92.00,-9.00,-1.00,0.00,0.00,0.00
1,-71.00,-92.00,0.00,1.00,0.00,0.00
2,-84.00,-21.00,0.00,1.00,0.00,0.00
3,27.00,43.00,1.00,-1.00,0.00,0.00
4,-36.00,-77.00,1.00,1.00,0.00,0.00
5,-40.00,95.00,0.00,0.00,0.00,0.00
6,-70.00,-90.00,-1.00,1.00,0.00,0.00
7,-90.00,43.00,1.00,0.00,0.00,0.00
8,84.00,89.00,1.00,-1.00,0.00,0.00
9,47.00,44.00,-1.00,0.00,0.00,0.00
###### Tour 10 ######
0,-92.10,-9.00,-1.00,0.00,-0.00,0.00
1,-71.00,-91.90,-0.00,0.99,-0.04,-0.09
2,-84.00,-20.90,0.00,1.00,0.00,-0.00
3,27.10,42.90,1.00,-1.00,-0.00,-0.00
4,-35.90,-76.90,1.00,1.00,0.00,0.00
5,-40.00,95.00,0.00,0.00,0.00,0.00
6,-70.10,-89.90,-1.00,1.01,0.04,0.09
7,-89.90,43.00,1.00,0.00,-0.00,0.00
8,84.10,88.90,1.00,-1.00,0.00,0.00
9,46.90,44.00,-1.00,0.00,0.00,0.00
###### Tour 20 ######
0,-92.20,-9.00,-1.00,0.00,-0.00,0.00
1,-71.00,-91.80,-0.01,0.98,-0.04,-0.10
2,-84.00,-20.80,0.00,1.00,0.00,-0.00
3,27.20,42.80,1.00,-1.00,-0.00,-0.00
4,-35.80,-76.80,1.00,1.00,0.00,0.00
5,-40.00,95.00,0.00,0.00,0.00,0.00
6,-70.20,-89.80,-0.99,1.02,0.04,0.10
7,-89.80,43.00,1.00,0.00,-0.00,0.00
8,84.20,88.80,1.00,-1.00,0.00,0.00
