particule,x,y,vx,vy
0,-32838370963790254080.00,-95477659924378271744.00,-65676741927581080.00,-190955319848756896.00
1,-1369983491608944769499136.00,10797923613635545789366272.00,-3424958729022362091520.00,26994809034088864808960.00
2,-54669881048090496982977609728.00,341243294944247523810939502592.00,-109339762096181001112780800.00,682486589888494955262902272.00
3,-156003572216378280271413248.00,-103296525288637705748480.00,-390008931358613851602944.00,-258241289639281688576.00
4,-3243954033894367334681858419982336.00,-5396521487762121582869319352582144.00,-8109885084735918156560660955136.00,-13491303719405303236597358002176.00
5,49313372038172153741312.00,31711070484522250272768.00,164377906793907191808.00,105703568281740836864.00
6,-1323.16,437.29,-1.02,0.34
7,241975630945079085133933314048.00,-294056075135626955123081609216.00,806585436483596911963537408.00,-980186917118756641688256512.00
8,2234115515319235797774761984.00,699963355104440495617605632.00,3723525858865392788701184.00,1166605591840734306107392.00
9,-242477186334118306899484999680.00,-304016267464531853375946358784.00,-484954372668236630291644416.00,-608032534929063783167950848.00
10,163166728715613972430917206016.00,66973664319816253278611570688.00,407916821789035024535781376.00,167434160799540631822139392.00
11,4762107258624466813500405055488.00,13847250093296586630051634610176.00,15873690862081557188493443072.00,46157500310988622921140797440.00
12,-16634826858965343865019564032.00,9370286524238117521546280960.00,-33269653717930688657752064.00,18740573048476234957193216.00
13,-1602870849.63,375645318.50,-1457155.32,341495.74
14,-67159326159897696.00,-415468287063728320.00,-111932210266496.16,-692447145106213.88
15,14089739944207040957644800.00,20961648541132193871691776.00,28179479888414470307840.00,41923297082264571084800.00
16,-49319820629511913472.00,33714409336203472896.00,-123299551573779792.00,84286023340508688.00
17,1403440388565487056584049688576.00,-1105872046503611006455402987520.00,2806880777130974275895820288.00,-2211744093007221968930340864.00
18,-17281523958180460101632.00,485108247102965283815424.00,-43203809895451148288.00,1212770617757413146624.00
19,-56188065610962430853120.00,-5343119106850886254592.00,-80268665158517768192.00,-7633027295501266944.00
20,-61114871967314349091408838656.00,-2176576814501595542644676624384.00,-305574359836571746831433728.00,-10882884072507977801184313344.00
21,-34061082573151064293376.00,74781513170602717872128.00,-170305412865755316224.00,373907565853013573632.00
22,3531627727615805211296137216.00,-4196233893563527019129470976.00,5886046212693007282470912.00,-6993723155939211297685504.00
23,400153174783346675286016.00,-43083673108672409501696.00,666921957972244430848.00,-71806121847787347968.00
24,77451354087638061294112097697792.00,-211802402090480320515943786610688.00,193628385219095165901654196224.00,-529506005226200837881606438912.00
25,-14334263342126160.00,-15951485727640460.00,-28667528163426.02,-31902724718400.52
26,-14251593998069786624.00,-5899560729380694016.00,-28503187996139576.00,-11799121458761386.00
27,7789255252938707.00,10571346578429020.00,12982080465799.29,17618918096690.71
28,-432266827361786204423559577600.00,332276785867483823195329396736.00,-720444712269643628226281472.00,553794643112473018501169152.00
29,372992605186202.69,39036139473053.34,532846578837.43,55765913532.93
30,-102960895099099693134878081024.00,433256083080149810723183132672.00,-205921790198199381596831744.00,866512166160299628043436032.00
31,4577204050934326354508086819946496.00,-2154523497222414173438193407361024.00,11443010127335816156486194692096.00,-5386308743056036064099431350272.00
32,42850553821539686948691509248.00,43577181856257202772355579904.00,142835179405132279979180032.00,145257272854190678427566080.00
33,-17194955680322394112.00,-9916185057183193088.00,-34389911360644788.00,-19832370114366384.00
34,-337004456051276282933253505024.00,510554044018365871046990495744.00,-561674093418793715095306240.00,850923406697276645992038400.00
35,28345898822972220936964097261436928.00,-10414564710044906324920787894534144.00,47243164704953710808998063636480.00,-17357607850074847147483709046784.00
36,-3893467526473413730624339968.00,5386537345128156146746523648.00,-6489112544122358665838592.00,8977562241880261046304768.00
37,11541855655114379106451456.00,-1119516135268436536197120.00,23083711310228757676032.00,-2239032270536873082880.00
38,2002161564798803343572992.00,11157621673737795143729152.00,3336935941331339444224.00,18596036122896326721536.00
39,25899509878005426028544.00,38932754762706190336000.00,43165849796675715072.00,64887924604510330880.00
40,616241526558314.88,-565050519729799.12,770301908197.89,-706313149662.25
41,395789854141727536475575584487899136.00,169112372323035037594120636086616064.00,989474635354318881541191622459392.00,422780930807587625690642966904832.00
42,110385026173845174122948939743232.00,37873777218294713964998370000896.00,183975043623075268156041723904.00,63122962030491188299726585856.00
43,-8312425574957624328192.00,-8894027527935789891584.00,-11874893678510893056.00,-12705753611336841216.00
