particule,x,y,vx,vy
57,-154299836967734376136704.00,-64439589444273628512256.00,-220428338525334798336.00,-92056556348962324480.00
58,2829588471653427014713533993582592.00,-3647082474006642450886829956661248.00,9431961572178090394321084743680.00,-12156941580022140181900209160192.00
59,79279419205679.06,5004083039172.15,99099274007.10,6255103798.97
60,-5411612333779310088691397037129728.00,-12021163659407146752541806475345920.00,-18038707779264368193288554938368.00,-40070545531357158543965798006784.00
61,-122521270712865.47,-48817978670814.88,-153151588391.08,-61022473338.52
62,-289093933441.00,514386742315.47,-321215481.60,571540824.79
63,11356154365395448365056.00,16691094381849523257344.00,28390385913488621568.00,41727735954623807488.00
64,35167475687.22,-147534181390.91,50239251.22,-210763116.33
65,-28856533035425456677390238351360.00,1941564639918034708943297207861248.00,-72141332588563643452694200320.00,4853911599795086907466231840768.00
66,509122.07,444870.70,509.12,444.87
67,36745410583718550490006421504.00,7646836492251804933187174400.00,122484701945728498426445824.00,25489454974172680247312384.00
68,21940287812167256.00,95112732979995920.00,36567146353612.09,158521221633326.53
69,-4439669570082059486223938686550016.00,10142092958401296579011470528872448.00,-14798898566940199098061061881856.00,33806976528004325112581971771392.00
70,2259145724872892797157376.00,-6352144489498655208767488.00,7530485749443571220480.00,-21173814965254387400704.00
71,-80797836350473371648.00,85851469037497483264.00,-269326121172100864.00,286171563462799072.00
72,493876294996049526784.00,1549297737289353134080.00,1646254316653498624.00,5164325790964510720.00
73,-10.73,-213.37,-0.00,-0.10
74,95674755496282605412679680.00,-63872454738974077920215040.00,191349510992565228273664.00,-127744909477948157853696.00
75,0.00,0.00,-3614182193.59,-1237022259.80
76,-2075482369046602496.00,-5287466718576703488.00,-4150964738093205.00,-10574933437153408.00
77,-29.62,-10.33,138631656514898024827191296.00,31902248381206612437630976.00
78,-1540004405966068523707924480.00,-1575193400794796428779061248.00,-2566674009943447682678784.00,-2625322334657994133864448.00
79,-952198959583091499534649393152.00,764744764840884992090551877632.00,-3173996531943638507704025088.00,2549149216136283556191141888.00
80,-66292401764167.56,-95960081976907.81,-94703578597.43,-137085848187.57
81,-8373386318382401732707614720.00,-6981593574342189796600840192.00,-16746772636764800716636160.00,-13963187148684380864512000.00
82,-0.00,-0.00,22370923463972.22,15920613832140.94
83,-11403239987005574086656.00,19528461083832903270400.00,-28508099963952279552.00,48821152707303743488.00
84,-4058760746548574973591552.00,-4134901583574349085933568.00,-40587607465485754433536.00,-41349015835743491194880.00
85,-15505180133591037327179776.00,127366780648874325370208256.00,-17227977926212264656896.00,141518645165415924236288.00
86,180697360340187971584.00,-76306137677660946432.00,361394720680375936.00,-152612275355321888.00
87,275325975890410311310639104.00,-223655631398207285348007936.00,688314939726025789014016.00,-559139078495518108680192.00
88,1680260165698.69,1954859814685.74,1866955739.67,2172066460.76
89,58896331407746538668032.00,7732194973387378917376.00,147240828519366328320.00,19330487433468448768.00
90,86392840635744218501982715904.00,52564541220904047661201489920.00,287976135452480690773295104.00,175215137403013499075952640.00
91,-72029346514455732224.00,-140939487531560468480.00,-120048910857426224.00,-234899145885934112.00
92,9013950369166863360.00,-34147905773334798336.00,12877071955952664.00,-48782722533335416.00
93,-445979344.29,-4192182186.08,-445979.50,-4192183.43
94,5431600258583757.00,31186631906836356.00,6789500323229.70,38983289883545.45
95,-5.85,13.21,-0.00,0.01
96,-0.56,0.58,-0.00,0.00
97,175213549414368096.00,-133589678098718304.00,590952887828441.25,-429152021012665.50
98,26777174724667.98,-27906535168730.93,29752416360.74,-31007261298.59
99,-162330484092855222660845535232.00,224001671619990123136229048320.00,-324660968185710457416318976.00,448003343239980229779783680.00
