particule,x,y,vx,vy
0,286614520908.07,-171954973851.87,28651687404100107782770529785266307072.00,-17189381603330457498601030914567831552.00
1,46900539015334.98,31132136019174.57,-372575110063134967030423201791822790656.00,304812776184783933397401539313722720256.00
2,-15707623646.89,24635011971.50,-1517162456924435104390794048505380864.00,2635645984335090253011756736904691712.00
3,18674806435432372.00,28012489609293120.00,20010596202661857733739137426119458816.00,-21801290589097347604195986616281464832.00
4,-125529450034.86,957754771977.33,-12547462856631736121961460215167582208.00,95721556121351345524689362067763757056.00
5,-534664444831457.00,237628699289826.19,-46348479757316072110726574951486730534912.00,-56334572026808112152824984688579829563392.00
6,-868038308373749.12,-542751818428419.31,-346648531933462396928.00,-985438415069924950016.00
7,35294606116.10,60871021418.72,-3970196987459653722207546577578385997824.00,-2771894202006628141901778042368101974016.00
8,84985720419.90,374264049033.40,2693169796923021772049098712547328.00,16550595526689543918685594362839040.00
9,28488717081990.44,32055803269432.04,-491896075623262147656019370406051840.00,4043984417801180289556253931208704.00
10,-2425518623.55,14765738074.28,-13838137990203234464050998248424341504.00,-24365491982383900265585868399276195840.00
11,-458815996486975808.00,-274176888327012096.00,2245453050007855866816717027738124288000.00,-27691199578328937287515407818327297359872.00
12,3145728117135385088.00,-2359296110456363520.00,1788016517019945144426674728051146752.00,-506977525165832709279854893891321856.00
13,37499999999302973691789312.00,37499999999597256260976640.00,374999999993029731549184.00,374999999995972589453312.00
14,-4799999999997543644852649984.00,-13326903860496.99,-32570842630481915769065681536942080.00,104571980176516063972026422139027456.00
15,-6561712865.35,-8413125638.49,-620990502424525706997363311267282944.00,-793232207831394019657375190507061248.00
16,7178868669372.21,-7611094236517.96,632897700323947427527938421267739181056.00,-694390659786352527525064946914844213248.00
17,229487495023718465536.00,152991663335914668032.00,-2259481438373862161117265042559991808.00,-2775806388416886449917006674124603392.00
18,-3532522627942.08,-10270627261879.68,-471920132608491138496992827860848738304.00,-943271117126545051713749035442721783808.00
19,50331604553332.27,100663202660848.78,365662869035009262997138221039616.00,319053009102965752057255541342208.00
20,-122879999992326319505408.00,-61439999996161800798208.00,-1230606245410103885824.00,-614801749764705222656.00
21,-363589097021.29,-209068458959.40,1894085312972959907042017992155990392307712.00,-205993437729812468203151620901725001482240.00
22,11167596159.33,-1833252037.88,-15455641909095824816981241298419712.00,-22158279846284569963627467820236800.00
23,38540137028313552.00,77079348354740080.00,45761006982440363719709644338233344.00,58494232994118896228784011407785984.00
24,-303373552996985088.00,50566655419986504.00,-38740203009318986076175067763047399424.00,44770687064572149516584910587399503872.00
25,-163220662327680.59,-142820180097656.75,250521037027154973925998552925863936.00,9426872670992986877551860395278336.00
26,-1353815684197.11,-487820538031.53,12062295778736252739322282495889637376.00,-5018822451875032847765329559014080512.00
27,-16238177.51,17847118.24,-1625808081659733769200610263957504.00,1787472675865840236667565076643840.00
28,-565684100.21,-436998685.59,-56653445408356100445484023375986688.00,-43769496596238773563582164055883776.00
29,83835283037.13,132769107455.62,-1336182317204437515971783905247232.00,-537929459676393055956613491326976.00
30,358025215.51,-63947584393.79,-540900795968967183731952420378378240.00,-1767939182369056320156783852570804224.00
31,3911047743249834.00,-6855461471803736.00,-30899787671064456856492427993342279680.00,-263904802422066965079116000025955532800.00
32,66848982575835.13,-170924275382960.19,6332519042749524353829163304234950590464.00,-15806757489690384157867933682964103168000.00
33,-103980289767715.81,-53310693935936.67,6034241327546205099841193718931521536.00,3538247127305136639293897152770605056.00
34,50597431.23,17987251.82,243591287464933238000551483932672.00,-12961727982873427218993316909547520.00
35,1219366430.61,972858506.70,-3364678414419303488344480408403968.00,1654327387507193774156441962151936.00
36,-1424197002749.32,-2684754576974.31,-3246802158760840321925348723785728.00,-7134502242131521045328650104209408.00
37,-32093840647.84,9572506784.60,-3208416143750626959699521367642734592.00,957286213625064623713763827549995008.00
38,-6163826150920.42,24454867705488.03,2229215947594021604748248905416704.00,-2260637304493600020647902728683520.00
39,1391314307170106112.00,-556525237979711808.00,13912790390643470.00,-5570980641258904.00
40,-29469.43,69102.70,-3013119029134000878783771443200.00,7070140585364738725995534614528.00
41,213360418660.13,88525937072.21,-83591222461371684736765740958846287872.00,-47856664820566411697620659752864317440.00
42,8768860627.39,44310720911.47,-7735703027403038056292465040687104.00,-28026647475855677754635860924432384.00
43,77686435796.68,-44966838773.47,607210767119258209078309531156480.00,88389770100384134273911163453440.00
44,18683075812768348.00,28042957134990224.00,-22155432040153992153369759845449728.00,17960527966441289360539940493983744.00
45,14960598645911681024.00,-71929050975536742400.00,-93016860621942601940976330127105228386861056.00,-1080734778362352714719576707539886054469271552.00
46,-2390952400600.72,-159396793741.16,-7975514095086506871267883220992.00,2854494723222595232516678877184.00
