//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
71,2.00,-1.00,1.00,0.00,0.00,0.00
72,9.00,-9.00,1.00,1.00,0.00,0.00
73,1.00,-9.00,0.00,1.00,0.00,0.00
74,8.00,9.00,-1.00,-1.00,0.00,0.00
75,-1.00,-10.00,-1.00,-1.00,0.00,0.00
76,2.00,-7.00,0.00,-1.00,0.00,0.00
77,2.00,5.00,1.00,-1.00,0.00,0.00
78,6.00,1.00,-1.00,1.00,0.00,0.00
79,-6.00,-5.00,0.00,1.00,0.00,0.00
80,6.00,-6.00,-1.00,0.00,0.00,0.00
81,8.00,-10.00,0.00,1.00,0.00,0.00
82,4.00,-9.00,0.00,1.00,0.00,0.00
83,-6.00,9.00,-1.00,0.00,0.00,0.00
84,5.00,9.00,-1.00,1.00,0.00,0.00
85,-8.00,-3.00,0.00,-1.00,0.00,0.00
86,-2.00,-2.00,1.00,-1.00,0.00,0.00
87,-9.00,0.00,1.00,1.00,0.00,0.00
88,1.00,1.00,0.00,1.00,0.00,0.00
89,-7.00,-7.00,0.00,0.00,0.00,0.00
90,4.00,-2.00,-1.00,1.00,0.00,0.00
91,-2.00,-5.00,-1.00,-1.00,0.00,0.00
92,-10.00,6.00,-1.00,0.00,0.00,0.00
93,-6.00,3.00,1.00,1.00,0.00,0.00
94,-2.00,7.00,0.00,-1.00,0.00,0.00
95,-3.00,9.00,-1.00,-1.00,0.00,0.00
96,0.00,0.00,-1.00,1.00,0.00,0.00
97,-2.00,-1.00,-1.00,0.00,0.00,0.00
98,-4.00,2.00,1.00,0.00,0.00,0.00
99,1.00,-4.00,0.00,-1.00,0.00,0.00
###### Tour 1 ######
0,2.00,-5.00,-188.63,-23427.87,-3752532.19,-468537306.13
1,-1.00,-3.00,-371.97,373.67,-7419337.70,7493482.04
2,3.00,-8.00,-2.16,0.60,-63244.36,12097.61
3,-8.00,-5.00,191.18,189.56,3803663.14,3791231.09
4,1.00,6.00,-23801.43,-560.42,-476048639.93,-11228361.83
5,-8.00,-9.00,6.01,24361.70,120146.53,487254085.55
6,-1.00,-6.00,-23988.24,24359.99,-479764881.37,487219739.41
7,7.00,-9.00,-185.25,24177.19,-3684909.47,483563824.33
8,-4.00,-3.00,378.09,748.45,7561791.77,14968956.94
9,4.00,3.00,23615.78,-375.09,472295619.94,-7481800.96
10,5.00,1.00,23801.12,-555.96,476002348.11,-11119144.89
11,-2.00,-3.00,23613.24,48350.09,472284874.57,967001882.57
12,6.00,0.00,-377.35,23988.99,-7527024.49,479759795.26
13,1.00,-2.00,-0.87,-23988.70,-17311.53,-479754091.57
14,2.00,-3.00,-24176.02,23800.57,-483540398.20,476031392.92
15,-4.00,-6.00,1.35,1.02,6990.75,479.44
16,8.00,5.00,-1.90,-1.59,-58094.65,-11765.23
17,8.00,6.00,-191.22,-23802.97,-3804436.75,-476059470.94
18,-6.00,-8.00,4.18,24361.13,63613.22,487242694.46
19,-5.00,-1.00,2.17,374.22,23384.93,7464307.70
20,7.00,-8.00,-24175.08,188.50,-483501582.80,3769950.82
21,-9.00,4.00,-23614.45,-3.31,-472289057.50,-86295.11
22,3.00,-4.00,-751.70,-0.13,-15014057.25,17368.87
23,0.00,4.00,-184.92,24173.20,-3718365.94,483443994.86
24,-9.00,-10.00,186.51,190.35,3730237.94,3827019.28
25,-2.00,3.00,-1.24,-23987.57,-44804.50,-479771323.05
26,-3.00,-2.00,24363.10,23987.02,487241935.03,479760304.64
27,-9.00,-8.00,-23611.06,1.45,-472221181.99,29002.48
28,-2.00,-6.00,24172.47,24174.05,483449494.26,483500901.26
29,-8.00,2.00,23986.63,-23988.59,479732514.75,-479771859.82
30,8.00,-4.00,-188.22,188.75,-3764445.88,3774902.54
31,-2.00,-8.00,185.76,23804.42,3735114.48,476088346.21
32,-0.00,-3.00,371.92,2.71,7458385.01,74285.15
33,-4.00,3.00,24175.61,-48164.61,483512177.21,-963272101.47
34,-3.00,8.00,24360.40,-376.38,487207943.37,-7527656.41
35,4.00,5.00,371.93,-4.30,7418528.72,-85970.00
36,-10.00,-8.00,24175.50,-183.90,483530086.48,-3677963.19
37,-2.00,8.00,-23986.45,-48353.65,-479748931.87,-967053059.55
38,-1.00,5.00,23800.24,-24170.61,476024757.19,-483432255.45
39,5.00,-6.00,-561.15,188.70,-11223034.55,3774000.02
40,7.00,3.00,-24363.36,-23991.87,-487287124.74,-479817410.79
41,-7.00,2.00,-23426.07,-187.92,-468521331.23,-3758309.30
42,-10.00,2.00,377.07,-372.10,7561409.72,-7442079.22
43,4.00,9.00,23986.10,-23988.90,479742067.72,-479778095.25
44,-1.00,7.00,-24362.49,-4.70,-487269781.33,-73957.71
45,5.00,6.00,-372.77,-378.76,-7475455.80,-7555294.91
46,-6.00,-10.00,186.47,24179.81,3729433.97,483576269.76
47,-6.00,-7.00,-23798.98,186.32,-475979686.47,3746338.41
48,6.00,4.00,0.11,-372.81,22134.96,-7476102.06
49,8.00,4.00,-190.50,23803.20,-3810049.24,476064011.82
50,-4.00,6.00,194.90,184.03,3878032.25,3700531.57
51,-3.00,7.00,24552.39,23429.27,491027834.35,468605451.39
52,-4.00,-8.00,24360.36,23991.43,487207276.03,479828524.29
53,0.00,9.00,186.85,-193.24,3717082.53,-3844716.28
54,1.00,-0.00,-23805.39,23797.97,-476087739.90,475979434.39
55,-5.00,8.00,6.55,0.13,130987.93,-17323.75
56,2.00,-6.00,0.66,23988.14,-6870.12,479782875.92
57,0.00,-8.00,184.35,-184.29,3666929.10,-3665873.15
58,-0.00,5.00,-23987.04,-23986.74,-479720895.28,-479754748.47
59,-6.00,0.00,377.61,0.91,7532275.05,18223.91
60,2.00,8.00,-188.63,-24175.22,-3752652.94,-483524486.98
61,7.00,8.00,-3.14,-2.45,-62893.20,-29099.03
62,-10.00,4.00,23988.75,-2.86,479794951.63,-57196.65
63,-6.00,-9.00,-188.99,195.47,-3779734.41,3889337.35
64,-6.00,-6.00,23807.66,-188.73,476133271.47,-3774586.21
65,1.00,-3.00,184.77,188.05,3695325.09,3741017.86
66,-1.00,-0.00,-183.62,-188.09,-3672466.21,-3741726.43
67,-2.00,0.00,23989.54,-23991.40,479810824.65,-479827963.65
68,-2.00,6.00,185.50,186.42,3689967.44,3728481.27
69,-7.00,7.00,1.03,-1.56,40617.69,-11225.79
70,5.00,3.00,-47975.30,-5.87,-959485961.41,-97398.40
71,2.00,-1.00,-559.85,183.89,-11216913.78,3677816.00
72,9.00,-9.00,-376.22,1.89,-7544481.48,17763.35
73,1.00,-9.00,-559.96,561.83,-11199139.05,11216696.23
74,8.00,9.00,-24549.57,-561.86,-490971323.69,-11217234.35
75,-1.00,-10.00,0.15,0.73,23020.01,34572.70
76,2.00,-7.00,-189.33,23805.37,-3786530.42,476127402.20
77,2.00,5.00,-374.22,-23992.14,-7504320.52,-479822762.39
78,6.00,1.00,-23989.90,-23987.24,-479778002.34,-479764870.29
79,-6.00,-5.00,371.81,-23990.10,7436270.94,-479821946.28
80,6.00,-6.00,-23992.97,0.59,-479839400.03,11740.58
81,8.00,-10.00,-0.90,375.40,-18000.47,7488005.32
82,4.00,-9.00,-376.93,378.79,-7538598.63,7555898.53
83,-6.00,9.00,24173.48,-187.36,483489624.32,-3747292.18
84,5.00,9.00,-48163.18,-186.06,-963243672.05,-3741250.73
85,-8.00,-3.00,187.38,-190.28,3747539.99,-3785511.77
86,-2.00,-2.00,-23986.11,2.13,-479742197.89,62636.45
87,-9.00,0.00,187.78,-184.59,3735537.19,-3711780.24
88,1.00,1.00,-374.37,-23988.15,-7487403.35,-479783099.67
89,-7.00,-7.00,24361.51,0.29,487230134.02,5700.12
90,4.00,-2.00,183.74,24174.91,3694813.58,483478105.19
91,-2.00,-5.00,184.89,-180.30,3717806.63,-3585957.57
92,-10.00,6.00,23989.05,-4.27,479801013.76,-85437.61
93,-6.00,3.00,23806.53,-24177.79,476110638.63,-483575770.70
94,-2.00,7.00,-187.29,182.61,-3745746.57,3672272.39
95,-3.00,9.00,24360.25,-48355.40,487224945.59,-967087956.38
96,-0.00,0.00,183.19,186.56,3683702.16,3711283.18
97,-2.00,-1.00,-0.14,-3.16,17222.13,-63156.10
98,-4.00,2.00,373.93,23988.23,7458654.62,479764636.36
99,1.00,-4.00,188.98,24177.15,3779692.94,483562973.85
###### Tour 2 ######
0,1.96,-9.69,-746.80,-93708.29,-7410859.44,-937071113.64
1,-1.07,-2.93,-1485.32,1500.62,-14847692.66,15045425.96
2,3.00,-8.00,-13.45,23990.51,-162435.94,479786040.71
3,-7.96,-4.96,762.09,758.62,7614496.42,7589996.71
4,-3.76,5.89,-3072000000080796427650718580236115620715522456289280.00,-6144000000147950988380696568868619469571387736195072.00,-61440000001615921598493497658042465381591909739022778368.00,-122880000002959007517448722223587704709941887180245827584.00
5,-8.00,-4.13,23.80,97418.19,235631.23,973875598.20
6,-5.80,-1.13,-71998.58,97385.21,-480441883.03,973284659.93
7,6.96,-4.16,-24726.35,96685.47,-487137144.06,966601677.80
8,-3.92,-2.85,1512.64,2993.77,15129233.82,29937543.61
9,8.72,2.92,94522.45,-1500.31,945837666.01,-15022572.30
10,9.76,0.89,95267.11,-2221.78,953317422.20,-22197265.94
11,2.72,6.67,94467.51,169472.90,944800460.01,1455454243.51
12,5.92,4.80,-1506.99,95953.07,-15065731.79,959521837.65
13,1.00,-6.80,24015.39,-96009.34,480342423.55,-960658526.80
14,-2.84,1.76,-240000000007271232296032888275553480318819403106265071616.00,95147.50,-4800000000145424450789137278368117117938853176452138254991360.00,950907274.34
15,-4.00,-6.00,2.40,1.10,14059.41,1079.71
16,8.00,5.00,-20.21,-24050.91,-308021.36,-480974722.97
17,7.96,1.24,-757.46,-95180.34,-7520248.33,-951487911.25
18,-6.00,-3.13,-23947.44,97325.18,-479095986.91,972038246.85
19,-5.00,-0.93,5.77,1494.24,48637.17,14936114.84
20,2.16,-7.96,-96700.44,816.48,-967005640.35,8789790.40
21,-13.72,4.00,-70469.92,-20.29,-464820273.92,-253171.34
22,2.85,-4.00,-3007.36,2.49,-30098995.63,35083.95
23,-0.04,8.83,-6144000000186145025611580341560637461641483157241856.00,-3072000000093072512805790170780318730820741578620928.00,-122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
24,-8.96,-9.96,3072000000093072512805790170780318730820741578620928.00,6144000000186145025611580341560637461641483157241856.00,61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
25,-2.00,-1.80,-12.75,-95922.09,-185378.21,-958919107.28
26,1.87,2.80,-1875000000006847946613259359139386222000681536802783232.00,1874999999998521237094703994938437445356826168668454912.00,-37500000000136954783542569682705977894550416927937630568448.00,37499999999970423968772542254396559918349415288391721811968.00
27,-13.72,-8.00,-94413.07,6.02,-943819000.86,62487.92
28,2.83,-1.17,96692.58,120687.08,966952639.91,1446759800.88
29,-3.20,-2.80,95949.34,-95923.20,959521745.11,-958920342.40
30,7.96,-3.96,-757.93,786.40,-7629652.22,8178275.23
31,-1.96,-3.24,750.71,95186.65,7564059.90,951556348.76
32,0.07,-3.00,1459.27,18.65,14288650.31,244401.28
33,0.84,-6.63,96673.80,-192717.96,966451547.90,-1927794954.54
34,1.87,7.92,1875000000006847946613259359139386222000681536802783232.00,-1874999999998521237094703994938437445356826168668454912.00,37500000000136954783542569682705977894550416927937630568448.00,-37499999999970423968772542254396559918349415288391721811968.00
35,4.07,5.00,1482.12,-20.05,14785307.45,-228971.52
36,-5.16,-8.04,6144000000186145025611580341560637461641483157241856.00,-3072000000093072512805790170780318730820741578620928.00,122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
37,-6.80,-1.67,-95924.37,-193440.95,-959009500.06,-1934692829.01
38,3.76,0.17,71217.93,-96627.22,472329051.04,-965699827.27
39,4.89,-5.96,21774.76,757.34,457941171.10,7598703.18
40,2.13,-1.80,-97427.34,-95996.26,-973992483.99,-960270280.91
41,-11.69,1.96,-69747.27,-754.43,-457902716.06,-7572005.10
42,-9.92,1.93,6144000000186145025611580341560637461641483157241856.00,-3072000000093072512805790170780318730820741578620928.00,122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
43,8.80,4.20,95947.41,-95984.43,959484101.67,-960132478.53
44,-5.87,7.00,-97421.92,-15.91,-973918759.40,-150258.82
45,4.93,5.92,-1494.37,-1509.44,-14956506.89,-15058145.76
46,-5.96,-5.16,745.91,96716.25,7459240.26,967152441.67
47,-10.76,-6.96,3072000000093072512805790170780318730820741578620928.00,6144000000186145025611580341560637461641483157241856.00,61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
48,6.00,3.93,-24018.85,-240000000007271232296032888275553480318819403106265071616.00,-480401320.69,-4800000000145424450789137278368117117938853176452138254991360.00
49,7.96,8.76,-759.59,95241.16,-7571645.91,952695181.58
50,-3.96,6.04,776.61,739.10,7756164.03,7400976.33
51,1.91,11.69,98236.12,93688.19,982646645.69,936572862.03
52,0.87,-3.20,97441.45,95996.88,974414535.62,960280528.14
53,0.04,8.96,744.53,-770.08,7436434.64,-7692258.10
54,-3.76,4.76,-95216.24,95137.54,-952129407.04,950811854.07
55,-5.00,8.00,28.89,-5.20,315864.11,-89402.44
56,2.00,-1.20,-23970.06,95960.36,-479407482.43,959661449.35
57,0.04,-8.04,-12288000000372290051223160683121274923282966314483712.00,6144000000186145025611580341560637461641483157241856.00,-245760000007445790305568655652863899369359192188975579136.00,122880000003722895152784327826431949684679596094487789568.00
58,-4.80,0.20,-95940.46,-95950.11,-959347453.25,-959512706.98
59,-5.92,0.00,1507.58,3.53,15067061.04,34206.56
60,1.96,3.16,-24766.07,-96646.53,-487796004.56,-965901600.73
61,7.00,8.00,-15.00,23981.20,-174116.85,479702123.39
62,-5.20,4.00,6144000000186145025611580341560637461641483157241856.00,3072000000093072512805790170780318730820741578620928.00,122880000003722895152784327826431949684679596094487789568.00,61440000001861447576392163913215974842339798047243894784.00
63,-6.04,-8.96,-753.67,844.29,-7513970.38,9087177.08
64,-1.24,-6.04,95257.02,-754.78,952853919.09,-7546505.24
65,1.04,-2.96,739.18,864.52,7392922.12,9788372.23
66,-1.04,-0.04,-672.13,-742.13,-6097712.65,-7339089.46
67,2.80,-4.80,119917.99,-95970.39,1438758193.43,-959751775.00
68,-1.96,6.04,732.17,807.94,7243391.39,8701791.67
69,-7.00,7.00,7.12,-3.25,81204.82,-22481.04
70,-4.60,3.00,-192023.62,-16.16,-1921480445.85,-108395.80
71,1.89,-0.96,-2241.90,732.72,-22424254.13,7298776.85
72,8.92,-9.00,-1512.47,-23921.15,-15180452.46,-478478618.67
73,0.89,-8.89,-2240.24,2244.66,-22406499.45,22439777.61
74,3.09,8.89,-98195.85,-2245.08,-981954257.56,-22447205.30
75,-1.00,-10.00,8.38,23938.81,141601.22,478726996.97
76,1.96,-2.24,-754.76,95224.16,-7522089.17,952248392.67
77,1.93,0.20,-1499.75,-95965.88,-15006310.04,-959652064.95
78,1.20,-3.80,-72031.08,-95959.18,-481045536.60,-959673796.93
79,-5.93,-9.80,1489.67,-95932.01,14920783.26,-959016259.62
80,1.20,-6.00,-96000.10,240000000007271232296032888275553480318819403106265071616.00,-960303173.69,4800000000145424450789137278368117117938853176452138254991360.00
81,8.00,-9.92,-3.86,1501.40,-41239.55,15032020.84
82,3.92,-8.92,-1508.09,1512.54,-15084681.29,15119003.14
83,-1.17,8.96,96696.94,-747.04,966979591.31,-7446219.86
84,-4.63,8.96,-192649.74,-752.05,-1926487480.57,-7578447.56
85,-7.96,-3.04,240000000007271232296032888275553480318819403106265071616.00,-755.41,4800000000145424450789137278368117117938853176452138254991360.00,-7517190.14
86,-6.80,-2.00,-119913.42,-48.99,-1438804077.18,-1084996.69
87,-8.96,-0.04,-3072000000093072512805790170780318730820741578620928.00,-6144000000186145025611580341560637461641483157241856.00,-61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
88,0.93,-3.80,-1499.78,-95893.21,-15020762.73,-958317985.44
89,-2.13,-7.00,121404.90,-23986.75,1453637680.72,-479746403.49
90,4.04,2.83,737.96,96727.84,7389613.30,967580493.54
91,-1.96,-5.04,24742.86,23212.39,487441622.10,471439698.46
92,-5.20,6.00,119853.74,-19.92,1437492814.14,-227486.60
93,-1.24,-1.84,-3072000000093072512805790170780318730820741578620928.00,-6144000000186145025611580341560637461641483157241856.00,-61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
94,-2.04,7.04,-806.60,699.29,-8640517.21,6661289.68
95,1.87,-0.67,97453.14,-217437.27,974632876.04,-2414549527.79
96,0.04,0.04,-23283.58,728.73,-473018994.64,7131979.54
97,-2.00,-1.00,7.16,18.37,128755.96,493660.74
98,-3.93,6.80,1487.72,95984.10,14817035.01,960152757.80
99,1.04,0.84,3072000000080796427650718580236115620715522456289280.00,6144000000147950988380696568868619469571387736195072.00,61440000001615921598493497658042465381591909739022778368.00,122880000002959007517448722223587704709941887180245827584.00
###### Tour 3 ######
0,1.85,-3.74,-47916.68,-192487.45,-935986718.10,-1038512164.89
1,-1.30,-2.70,-49262.00,-7706.12,-940685930.38,-199180180.28
2,3.00,-3.20,-247648.84,83253.77,-4952545440.12,705479181.87
3,-7.85,-4.85,613363.72,385541.94,12244418176.90,7688076254.13
4,-8.00,-8.00,-9216000000242388618338157848250410410243037228695552.00,-18432000000443852965142089706605858408714163208585216.00,-61440000001615921598493497658042465381591909739022778368.00,-122880000002959007517448722223587704709941887180245827584.00
5,-8.00,10.48,202249.81,-22329.18,4044284728.94,-3368822891.85
6,-15.40,13.48,168753.71,270861.88,5295487810.04,2496248812.33
7,2.05,10.34,-1665810.22,321859.74,-32334540218.62,3536883821.51
8,-3.70,-2.40,1608334.62,123969.10,32121310350.81,2389569069.19
9,2.90,2.70,189156.41,-2044.58,946841586.51,4137227.45
10,4.05,0.56,187396.94,-8161.52,889279300.16,-96597527.31
11,16.89,10.89,830112.12,-3108003.31,13768091638.00,-67004978420.73
12,5.70,19.19,7475.78,56866.16,194721046.14,-1741260036.13
13,5.80,-1.20,-2842434417784.69,2844415650176.56,-56848689316344072.00,56888315884376448.00
14,-8.00,16.03,-720000000021813696888098664826660440956458209318795214848.00,165356.43,-4800000000145424450789137278368117117938853176452138254991360.00,453271325.70
15,-4.00,-6.00,139670.00,444419.08,2793337900.05,8888358422.87
16,8.00,0.19,3476.34,-75696.67,70239043.23,-551940424.32
17,7.85,-13.04,-13695.08,-175134.82,-251232289.18,-647601655.86
18,-10.79,11.46,85980473944810.25,86094120849466.05,1719609479854249728.00,1721882414070778880.00
19,-5.00,-0.70,-290333.06,-66325.16,-5806825218.92,-1371324137.22
20,-12.34,-7.84,-71049.02,319554.92,1480034076.92,6365978899.23
21,-3.09,4.00,-116946.32,-52.00,-464707684.47,-381082.74
22,2.40,-4.00,-857147.59,2953805.13,-17052705675.38,59076017607.69
23,-0.00,-0.00,-18432000000558435076834741024681912384924449471725568.00,-9216000000279217538417370512340956192462224735862784.00,-122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
24,0.00,0.00,9216000000279217538417370512340956192462224735862784.00,18432000000558435076834741024681912384924449471725568.00,61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
25,-2.00,-16.18,817547.21,229718.07,16351384633.08,7471722195.74
26,-0.00,4.00,-5625000000020544180122144998356622129376652042176561152.00,5624999999995563371001745063876848872695871074237153280.00,-37500000000136954783542569682705977894550416927937630568448.00,37499999999970423968772542254396559918349415288391721811968.00
27,-7.88,-8.00,-188789.61,18.48,-943711900.93,186705.49
28,17.34,18.14,901508890128.31,186299170017.29,18030174901761920.00,3725979539844335.50
29,11.19,-17.18,-1337156.15,-13978.44,-29621631543.27,2597815658.33
30,7.85,-3.84,-19798.60,-2062.30,-373183896.33,-65152282.51
31,-1.85,11.04,-74692381743.93,275949144811.89,-1493847657456883.00,5518980040948355.00
32,0.29,-3.00,333691.99,-74898.18,6630365710.80,-1498580910.42
33,15.33,-15.54,2842435458691.93,-2844414722275.66,56848706273911232.00,-56888288663359064.00
34,0.00,-4.00,5625000000020544180122144998356622129376652042176561152.00,-5624999999995563371001745063876848872695871074237153280.00,37500000000136954783542569682705977894550416927937630568448.00,-37499999999970423968772542254396559918349415288391721811968.00
35,4.30,5.00,-65930026543035.83,-290052004338016.25,-1318600530905144064.00,-5801040086759694336.00
36,0.00,-0.00,18432000000558435076834741024681912384924449471725568.00,-9216000000279217538417370512340956192462224735862784.00,122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
37,-1.18,-10.69,9158467.19,-45641719134.84,186046840718.36,-912828579185005.38
38,13.24,-14.33,118411.73,-193240.33,471546887.08,-966562466.29
39,9.35,-5.85,65170.66,5196.85,409976841.49,81191532.59
40,-12.49,-16.20,-155492193.61,-391132508.72,-3106921332888.52,-7819769979026.50
41,-0.95,1.85,-115521.34,-1515.02,-457578640.69,-7639805.11
42,0.00,-0.00,18432000000558435076834741024681912384924449471725568.00,-9216000000279217538417370512340956192462224735862784.00,122880000003722895152784327826431949684679596094487789568.00,-61440000001861447576392163913215974842339798047243894784.00
43,3.19,-10.20,-350071525770.79,-2353873071738.80,-7001433393848125.00,-47077458554954840.00
44,-0.48,7.00,-85980474236021.72,-86094120653623.89,-1719609481798077184.00,-1721882413072009216.00
45,4.70,5.70,-1267635882599473.25,743870350745753.38,-25352717651944624128.00,14877407014960312320.00
46,-5.85,9.34,65930026551821.73,290052004529678.75,1318600531014057216.00,5801040087692096512.00
47,0.00,0.00,9216000000279217538417370512340956192462224735862784.00,18432000000558435076834741024681912384924449471725568.00,61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
48,1.20,-8.00,-89517.68,-720000000021813696888098664826660440956458209318795214848.00,-829575256.85,-4800000000145424450789137278368117117938853176452138254991360.00
49,7.85,3.05,-2833.29,189468.28,-33902468.37,931847241.21
50,-3.84,6.15,1298765962322.66,-963326582689.27,25975319223164768.00,-19266531675968488.00
51,16.65,5.74,195185.94,185919.46,956349887.55,908052663.67
52,15.49,11.20,129051172951.63,187291846780.89,2581020535788994.50,3745834055399615.50
53,0.15,8.85,-817503986942667.00,-1393168038665191.25,-16350079738875666432.00,-27863360773280731136.00
54,-18.04,19.03,-330249.64,-248374.57,-3748538511.79,-7821053895.45
55,-4.99,8.00,5748.15,14429.79,114069196.27,288789204.49
56,-2.79,13.19,-334683042029.61,714017668668.95,-6693659881783487.00,14280350494510410.00
57,-0.00,0.00,-36864000001116870153669482049363824769848898943451136.00,18432000000558435076834741024681912384924449471725568.00,-245760000007445790305568655652863899369359192188975579136.00,122880000003722895152784327826431949684679596094487789568.00
58,-19.19,-14.19,-201664.14,-196680.29,-1155126017.16,-1055090880.00
59,-5.70,0.00,8093.25,-4363.17,116646244.21,-87368219.80
60,-2.95,-11.33,-1748370034.94,-7167634824.15,-34966417581417.80,-143349797650806.69
61,7.00,12.80,-74560.18,-223281.75,-1490729636.66,-5424960970.83
