//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones.
// Simulation de N = 100 particules pendant T = 10000 tours.
// Ce CSV contient 1000 tours sur les 10000.
// Les constantes sont normalisées ; espilon = 1, sigma = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
1,-5.00,2.00,-1.00,1.00,0.00,0.00
2,3.00,6.00,-1.00,1.00,0.00,0.00
3,-5.00,9.00,0.00,-1.00,0.00,0.00
4,-4.00,-8.00,-1.00,1.00,0.00,0.00
5,0.00,-3.00,0.00,0.00,0.00,0.00
6,-4.00,2.00,1.00,-1.00,0.00,0.00
7,8.00,9.00,0.00,1.00,0.00,0.00
8,-10.00,2.00,0.00,0.00,0.00,0.00
9,-6.00,6.00,0.00,1.00,0.00,0.00
10,3.00,-8.00,0.00,-1.00,0.00,0.00
11,3.00,3.00,0.00,1.00,0.00,0.00
12,5.00,2.00,0.00,0.00,0.00,0.00
13,1.00,7.00,0.00,1.00,0.00,0.00
14,-8.00,-2.00,-1.00,-1.00,0.00,0.00
15,9.00,-8.00,1.00,-1.00,0.00,0.00
16,-4.00,8.00,-1.00,-1.00,0.00,0.00
17,4.00,-3.00,-1.00,-1.00,0.00,0.00
18,-9.00,-3.00,0.00,1.00,0.00,0.00
19,-10.00,8.00,0.00,-1.00,0.00,0.00
20,-8.00,1.00,-1.00,1.00,0.00,0.00
21,-10.00,-6.00,0.00,0.00,0.00,0.00
22,-6.00,9.00,0.00,-1.00,0.00,0.00
23,3.00,5.00,1.00,0.00,0.00,0.00
24,3.00,-6.00,1.00,-1.00,0.00,0.00
25,-7.00,4.00,0.00,0.00,0.00,0.00
26,-9.00,3.00,0.00,0.00,0.00,0.00
27,2.00,0.00,1.00,-1.00,0.00,0.00
28,3.00,0.00,1.00,-1.00,0.00,0.00
29,-4.00,-6.00,1.00,-1.00,0.00,0.00
30,-7.00,5.00,0.00,1.00,0.00,0.00
31,0.00,3.00,-1.00,0.00,0.00,0.00
32,-1.00,-9.00,1.00,1.00,0.00,0.00
33,5.00,9.00,-1.00,-1.00,0.00,0.00
34,3.00,-5.00,0.00,1.00,0.00,0.00
35,-2.00,-2.00,1.00,-1.00,0.00,0.00
36,8.00,-6.00,0.00,-1.00,0.00,0.00
37,-10.00,6.00,0.00,-1.00,0.00,0.00
38,1.00,-5.00,1.00,0.00,0.00,0.00
39,0.00,2.00,1.00,0.00,0.00,0.00
40,-5.00,7.00,1.00,1.00,0.00,0.00
41,-1.00,7.00,1.00,0.00,0.00,0.00
42,5.00,5.00,0.00,1.00,0.00,0.00
43,0.00,6.00,1.00,-1.00,0.00,0.00
44,-6.00,0.00,-1.00,0.00,0.00,0.00
45,5.00,-7.00,1.00,0.00,0.00,0.00
46,-3.00,0.00,-1.00,1.00,0.00,0.00
47,9.00,3.00,0.00,1.00,0.00,0.00
48,-7.00,7.00,0.00,-1.00,0.00,0.00
49,2.00,3.00,1.00,-1.00,0.00,0.00
50,-10.00,-5.00,1.00,1.00,0.00,0.00
51,-9.00,-7.00,1.00,-1.00,0.00,0.00
52,-10.00,3.00,-1.00,-1.00,0.00,0.00
53,-7.00,6.00,0.00,1.00,0.00,0.00
54,-9.00,6.00,1.00,0.00,0.00,0.00
55,9.00,1.00,-1.00,1.00,0.00,0.00
56,7.00,7.00,0.00,1.00,0.00,0.00
57,2.00,9.00,0.00,1.00,0.00,0.00
58,-7.00,-10.00,-1.00,0.00,0.00,0.00
59,-6.00,5.00,0.00,0.00,0.00,0.00
60,1.00,4.00,0.00,-1.00,0.00,0.00
61,9.00,6.00,0.00,-1.00,0.00,0.00
62,-10.00,-7.00,-1.00,1.00,0.00,0.00
63,2.00,1.00,0.00,0.00,0.00,0.00
64,-8.00,9.00,0.00,-1.00,0.00,0.00
65,9.00,7.00,-1.00,1.00,0.00,0.00
66,-7.00,-8.00,-1.00,0.00,0.00,0.00
67,0.00,0.00,-1.00,0.00,0.00,0.00
68,-5.00,-7.00,-1.00,1.00,0.00,0.00
69,-8.00,4.00,0.00,1.00,0.00,0.00
70,6.00,-4.00,-1.00,0.00,0.00,0.00
71,-8.00,8.00,1.00,0.00,0.00,0.00
72,-3.00,-9.00,0.00,-1.00,0.00,0.00
73,-7.00,1.00,0.00,0.00,0.00,0.00
74,-9.00,7.00,1.00,0.00,0.00,0.00
75,2.00,-10.00,1.00,-1.00,0.00,0.00
76,-7.00,-6.00,0.00,0.00,0.00,0.00
77,8.00,-8.00,1.00,0.00,0.00,0.00
78,-4.00,-7.00,1.00,-1.00,0.00,0.00
79,-6.00,-4.00,-1.00,0.00,0.00,0.00
80,7.00,1.00,1.00,1.00,0.00,0.00
81,-9.00,4.00,-1.00,1.00,0.00,0.00
