particule,x,y,vx,vy
0,-591090677348.23,-1718597878638.81,-656767419.28,-1909553198.49
1,-27399669832178900.00,215958472272710912.00,-34249587290223.62,269948090340888.66
2,-984057858865628971008.00,6142379308996455563264.00,-1093397620961810048.00,6824865898884950016.00
3,-3120071447598238720.00,-2065930411443503.75,-3900089313586138.50,-2582412896392.82
4,-64879080677887341458620416.00,-107930429755242457275039744.00,-81098850847359181520896.00,-134913037194053046763520.00
5,1150645347557350.50,739924977972186.00,1643779067939.07,1057035682817.41
6,-0.00,0.00,-7147104.00,-6028962.94
7,5646098055385178963968.00,-6861308419831296425984.00,8065854364835969024.00,-9801869171187568640.00
8,37235258588653928448.00,11666055918407346176.00,37235258588653936.00,11666055918407344.00
9,-4364589354014129258496.00,-5472292814361573982208.00,-4849543726682366976.00,-6080325349290639360.00
10,3263334574312280555520.00,1339473286396325134336.00,4079168217890350080.00,1674341607995406080.00
11,111115836034570887626752.00,323102502176920390598656.00,158736908620815564800.00,461575003109886263296.00
12,-299426883461376245760.00,168665157436286140416.00,-332696537179306944.00,187405730484762368.00
13,-21.86,5.12,-0.01,0.00
14,-1119322102.66,-6924471451.06,-1119322.10,-6924471.45
15,253615318995728288.00,377309673740380288.00,281794798884144.69,419232970822645.69
16,-986396412590.24,674288186724.07,-1232995515.74,842860233.41
17,25261926994178769682432.00,-19905696837064999305216.00,28068807771309740032.00,-22117440930072223744.00
18,-345630479163609.19,9702164942059306.00,-432038098954.51,12127706177574.13
19,-882955316743695.25,-83963300250513.94,-802686651585.18,-76330272955.01
20,-1833446159019430641664.00,-65297304435047868137472.00,-3055743598365718016.00,-108828840725079785472.00
21,-1021832477194532.00,2243445395118082.00,-1703054128657.55,3739075658530.14
22,58860462126930092032.00,-69937231559392116736.00,58860462126930072.00,-69937231559392112.00
23,6669219579722444.00,-718061218477873.50,6669219579722.45,-718061218477.87
24,1549027081752761327419392.00,-4236048041809607139524608.00,1936283852190951669760.00,-5295060052262009176064.00
25,-258012746.07,-287125756.15,-286675.28,-319027.25
26,-256528691965.26,-106192093128.85,-285031879.96,-117991214.59
27,129820874.39,176189138.17,129820.80,176189.18
28,-7204447122696437760000.00,5537946431124731330560.00,-7204447122696436736.00,5537946431124731904.00
29,5861312.37,613425.05,5328.47,557.66
30,-1853296111783794442240.00,7798609495442697748480.00,-2059217901981993984.00,8665121661602997248.00
31,91544081018686555427962880.00,-43090469944448293294571520.00,114430101273358167441408.00,-53863087430560368295936.00
32,999846255835926102016.00,1016800909979334737920.00,1428351794051323136.00,1452572728541906944.00
33,-309509202245.80,-178491331029.30,-343899113.61,-198323701.14
34,-5616740934187937169408.00,8509234066972765847552.00,-5616740934187937792.00,8509234066972766208.00
35,472431647049536990112382976.00,-173576078500748451584671744.00,472431647049537111982080.00,-173576078500748465274880.00
36,-64891125441223565312.00,89775622418802622464.00,-64891125441223592.00,89775622418802624.00
37,207753401792058816.00,-20151290434831860.00,230837113102287.56,-22390322705368.73
38,33369359413313396.00,185960361228963264.00,33369359413313.39,185960361228963.28
39,431658497966757.12,648879246045103.25,431658497966.76,648879246045.10
40,9243622.90,-8475757.80,7703.02,-7063.13
41,7915797082834550686482432000.00,3382247446460701194359668736.00,9894746353543188358103040.00,4227809308075876407050240.00
42,1839750436230752882393088.00,631229620304911915810816.00,1839750436230752894976.00,631229620304911925248.00
43,-130623830463619.83,-139763289724705.28,-118748936785.11,-127057536113.37
44,3808568817309371392.00,7622530824180927488.00,3808568817309371.00,7622530824180928.00
45,-0.01,0.00,212.04,-121.46
46,71366867.90,-85484317.12,59472.39,-71236.93
47,-3491372.96,4946026.90,-2909.48,4121.69
48,-168632864325946638336.00,633778754147271442432.00,-168632864325946656.00,633778754147271424.00
49,-5098600201448756224.00,3670105838985229312.00,-5098600201448756.00,3670105838985229.50
50,-10395839063542057664512.00,-2753101204334732378112.00,-10395839063542059008.00,-2753101204334732800.00
51,205089805580812922388480.00,-70458742221161866723328.00,227877561756458876928.00,-78287491356846522368.00
52,651519112429681377280.00,357391926778345291776.00,723910124921868160.00,397102140864828032.00
53,-4815282772031.27,34406781025745.09,-4815282772.03,34406781025.75
54,88100104365340.09,13805647667433.32,110125130456.68,17257059584.29
55,-2085189011895222741762048.00,9974596277314313535881216.00,-2085189011895222534144.00,9974596277314311421952.00
56,939176199500.29,267541805530.92,939176199.48,267541805.53
57,1863055.87,-4941573.23,2069.72,-5489.87
58,318001971636385.50,103829937630597.48,318001971636.39,103829937630.60
59,-920749.54,-627072.83,-920.94,-626.94
60,831774870671272.38,-598763898835309.50,693145725559.39,-498969915696.09
61,901972.60,293554.84,751.64,244.63
62,5893.23,-8328.65,4.91,-6.94
63,-53416964425167.72,-35772153000771.06,-89028274041.95,-59620255001.29
64,-60884581.72,160086720.34,-50737.15,133405.60
65,8212783572199.22,-13732831101946.96,8212783572.20,-13732831101.95
66,-89.29,-222.41,-0.07,-0.19
67,-2049009260965050.75,-1949109701119206.25,-1862735691786.41,-1771917910108.37
68,-5444014851.60,-10624429373.29,-4536679.04,-8853691.14
69,2903302365157185.00,-1152103976853830.25,2419418637630.99,-960086647378.19
70,-105972004437487.14,-248237647375427.78,-105972004437.49,-248237647375.43
71,-28033203176116748.00,-7532394936071641.00,-31148003529018.61,-8369327706746.27
72,-1362745974151413.00,-10962876593117028.00,-1362745974151.41,-10962876593117.03
73,-438904235522243188555251712.00,-8728924054989655306724704256.00,-487671372802492326739968.00,-9698804505544061041508352.00
74,-94663652338.38,-25542524801.53,-86057865.76,-23220477.09
75,81571549218298736410624.00,98740413393311704809472.00,101964436522873421824.00,123425516741639634944.00
76,-9970501082.07,1266446897097.93,-8308750.90,1055372414.25
77,-6322987722035284672512.00,-2267956172769568489472.00,-5748170656395711488.00,-2061778338881425920.00
78,-67189654.34,691401578.81,-51684.35,531847.37
79,1923843211496979.75,-2412698654170873.50,1923843211496.98,-2412698654170.87
80,-2332263.18,-582579.08,-1794.05,-448.14
81,213511293049.07,-52512314491.53,194101175.50,-47738467.72
82,-42926682414051015786496.00,-35760908300065087422464.00,-53658353017563766784.00,-44701135375081373696.00
83,1068424002333.10,-2217175001222.02,1335530002.92,-2771468751.53
84,92754573531070758912.00,75708054907297726464.00,92754573531070752.00,75708054907297712.00
85,543.35,-84.41,0.45,-0.07
86,-681836962438.13,675749803903.82,-487026401.74,482678431.36
87,-41611160124700.12,-219357229323.34,-34675966770.58,-182797691.10
88,829.58,608.00,0.59,0.43
89,-39100105083365.60,77473826749750.41,-39100105083.37,77473826749.75
90,430343043307551.00,-1491463541038085.75,358619202756.29,-1242886284198.40
