particule,x,y,vx,vy
0,5.73,-3.44,0.00,-0.00
1,-74.52,60.96,-0.04,0.03
2,-0.30,0.53,-0.00,0.00
3,4.00,-4.36,0.00,-0.00
4,-2.51,19.14,-0.00,0.01
5,-9269.70,-11266.91,-4.63,-5.63
6,-61068981344140128.00,20182501099456908.00,-101781635573566.88,33637501832428.18
7,-794.04,-554.38,-0.40,-0.28
8,0.00,0.00,-91096765785667.48,-4219731726348.55
9,-0.10,0.00,-0.00,0.00
10,-2.77,-4.87,-0.00,-0.00
11,449.09,-5538.24,0.22,-2.77
12,0.36,-0.10,0.00,-0.00
13,-58286212713652900855808.00,13659829763756770983936.00,-145715531784132165632.00,34149574409392041984.00
14,-0.01,0.02,-1.92,8.91
15,-0.12,-0.16,0.01,0.01
16,126.58,-138.88,0.06,-0.07
17,-0.45,-0.56,-0.00,-0.00
18,-94.38,-188.65,-0.05,-0.09
19,-162028001.11,-15408375.24,-8026866515851776226996904334983168.00,-763302729550126557543385909952512.00
20,280534.67,247623.12,467.56,412.71
21,378817.06,-41198.69,189.41,-20.60
22,-0.00,-0.00,112647649744.06,-128134732706.72
23,0.01,0.01,12971292.75,-1394146.44
24,-7.75,8.95,-0.00,0.00
25,0.05,0.00,0.03,0.01
26,2.41,-1.00,0.00,-0.00
27,-0.03,0.03,6973459130328670011392.00,-4279585409506967289856.00
28,-0.01,-0.01,5918.90,2644.51
29,-2.67,-0.45,53284657883743225856917504.00,5576591353293334680436736.00
30,-0.11,-0.35,-0.00,-0.00
31,-6.18,-52.78,-0.00,-0.03
32,1266.50,-3161.35,0.63,-1.58
33,1.21,0.71,0.00,0.00
34,0.00,-0.00,-11294803449931.45,14848147872813.79
35,-0.00,0.00,1384169600583735705600.00,-87937607028945240064.00
36,-0.00,-0.00,-87973562981718832.00,-31921202592358808.00
37,-0.64,0.19,-0.00,0.00
38,0.00,-0.00,-1317592489246473984.00,17457562331140608000.00
39,-0.01,0.00,1755030.10,5922009.46
40,7703019081978936163521527808.00,-7063131496622489082708099072.00,77030190819789359573630976.00,-70631314966224889452691456.00
41,-16.72,-9.57,-0.01,-0.00
42,-0.00,-0.01,4249926822020679.50,1458747034900291.00
43,-23958228.18,-25634756.88,-1187489367851089039389591905239040.00,-1270575361133684273950131574800384.00
44,-0.00,0.00,6998237493.11,14364980824.41
45,-18603372.12,-216146955.67,-9301.69,-108073.48
46,59472389917935232099977003008.00,-71236930935909587555950002176.00,594723899179352301758316544.00,-712369309359095864564383744.00
47,-2909477469859313348509696000.00,4121689081050687310546337792.00,-29094774698593133485096960.00,41216890810506875167047680.00
48,-0.00,-0.01,-354833281184.32,1317137999487.19
49,0.00,-0.00,-388337323209529536.00,97075656409586784.00
50,-0.00,0.00,12519504872183338.00,-31984825329649688.00
51,-0.07,-0.03,-0.00,-0.00
52,-0.50,0.61,-0.00,0.00
53,-0.01,-0.04,-9214.99,65845.51
54,-119.74,21.78,-0.06,0.01
55,-0.00,0.00,97399581491926544.00,-6069712072712079.00
56,-0.01,-0.01,1831516733731839148032.00,119815937221466718208.00
57,-0.02,0.04,-0.02,0.03
58,-0.01,0.01,621584.92,202731.35
59,-0.01,-0.04,0.06,-0.05
60,693145725559393655990205277506895872.00,-498969915696091091665164875824365568.00,6931457255593936882720074064986112.00,-4989699156960911285586530232434688.00
61,751643835450918151886209024.00,244629035156186754862546944.00,7516438354509181776560128.00,2446290351561867484200960.00
62,4911027878628307415072768.00,-6940543952935786253385728.00,49110278786555670691840.00,-69405439532437428240384.00
63,-211214.81,1266905.07,-105.61,633.45
