particule,x,y,vx,vy
0,114606749616400425956770406465536.00,-68757526413321827001996358451200.00,286516874041001060669801365504.00,-171893816033304567504990896128.00
1,-1490300440252539937038728666546176.00,1219251104739135942701896976826368.00,-3725751100631349775042827255808.00,3048127761847839766682749894656.00
2,-6068649827697740007123120553984.00,10542583937340361082807584292864.00,-15171624569244351161299894272.00,26356459843350902531097100288.00
3,80042384810647432244675378937856.00,-87205162356389397302031171977216.00,200105962026618597500187049984.00,-218012905890973503106702114816.00
4,-50189851426526942678335539380224.00,382886224485405386913357651509248.00,-125474628566317353881089081344.00,957215561213513602391382949888.00
5,-185393919029264322736731698405310464.00,-225338288107232441489971282586894336.00,-463484797573160838547170622701568.00,-563345720268081144077180867706880.00
6,-1386594136414232.75,-3941753665707218.50,-3466485319334.62,-9854384150699.25
7,-15880787949838616016737905953210368.00,-11087576808026512879283300038868992.00,-39701969874596542203572586020864.00,-27718942020066282738640205381632.00
8,10772679187692087562622468096.00,66202382106758180499223478272.00,26931697969230221311737856.00,165505955266895459494395904.00
9,-1967584302493048790313684959232.00,16175937671204719860343898112.00,-4918960756232621887823282176.00,40439844178011801025249280.00
10,-55352551960812947536709406425088.00,-97461967929535600503176543862784.00,-138381379902032370249148399616.00,-243654919823838991406317174784.00
11,8981812200031424675528604938928128.00,-110764798313315756101385094057426944.00,22454530500078562049109482536960.00,-276911995783289407547285304246272.00
12,7152066068079780806273387200512.00,-2027910100663330764413307191296.00,17880165170199452807331840000.00,-5069775251658326647150477312.00
13,1874999999965148672.00,1874999999979862784.00,3749999999930297.50,3749999999959725.50
14,-130283370569927681146273923072.00,418287920706064250623397724160.00,-325708426304819199251316736.00,1045719801765160599070703616.00
15,-2483962009698102697132862472192.00,-3172928831325576223861581545472.00,-6209905024245257314578202624.00,-7932322078313940911497674752.00
16,2531590801295789892476265597763584.00,-2777562639145410255608177041080320.00,6328977003239474686154667720704.00,-6943906597863525413840461234176.00
17,-9037925753495449580353091534848.00,-11103225553667547093966530805760.00,-22594814383738622719429705728.00,-27758063884168869494134931456.00
18,-1887680530433964563654065206067200.00,-3773084468506179824048163124150272.00,-4719201326084911972085116436480.00,-9432711171265449199832437620736.00
19,1462651476140037040043458560.00,1276212036411862975208488960.00,3656628690350092492734464.00,3190530091029657330647040.00
