//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones.
// Simulation de N = 100 particules pendant T = 10000 tours.
// Ce CSV contient 1000 tours sur les 10000.
// Les constantes sont normalisées ; espilon = 1, sigma = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
0,52.00,93.00,-1.00,-1.00,0.00,0.00
1,-97.00,67.00,0.00,-1.00,0.00,0.00
2,86.00,-41.00,-1.00,-1.00,0.00,0.00
3,91.00,77.00,1.00,-1.00,0.00,0.00
4,21.00,-75.00,1.00,0.00,0.00,0.00
5,76.00,-70.00,-1.00,0.00,0.00,0.00
6,-67.00,47.00,0.00,0.00,0.00,0.00
7,-60.00,-75.00,1.00,-1.00,0.00,0.00
8,-83.00,-98.00,1.00,-1.00,0.00,0.00
9,19.00,74.00,-1.00,0.00,0.00,0.00
10,83.00,-15.00,1.00,1.00,0.00,0.00
11,-39.00,-39.00,0.00,-1.00,0.00,0.00
12,-14.00,35.00,1.00,1.00,0.00,0.00
13,16.00,56.00,-1.00,-1.00,0.00,0.00
14,-48.00,-28.00,0.00,1.00,0.00,0.00
15,-3.00,2.00,-1.00,0.00,0.00,0.00
16,-46.00,29.00,1.00,-1.00,0.00,0.00
17,2.00,17.00,0.00,-1.00,0.00,0.00
18,52.00,-72.00,0.00,-1.00,0.00,0.00
19,-10.00,-40.00,1.00,-1.00,0.00,0.00
20,45.00,-42.00,-1.00,0.00,0.00,0.00
21,64.00,-70.00,0.00,-1.00,0.00,0.00
22,2.00,-77.00,-1.00,1.00,0.00,0.00
23,-25.00,-59.00,0.00,-1.00,0.00,0.00
24,70.00,-51.00,1.00,0.00,0.00,0.00
25,66.00,30.00,1.00,-1.00,0.00,0.00
26,59.00,-37.00,1.00,-1.00,0.00,0.00
27,-27.00,75.00,0.00,-1.00,0.00,0.00
28,83.00,-39.00,0.00,-1.00,0.00,0.00
29,-58.00,38.00,-1.00,-1.00,0.00,0.00
30,61.00,70.00,-1.00,-1.00,0.00,0.00
31,-90.00,7.00,0.00,-1.00,0.00,0.00
32,57.00,17.00,0.00,-1.00,0.00,0.00
33,-53.00,-42.00,1.00,-1.00,0.00,0.00
34,-29.00,-81.00,-1.00,0.00,0.00,0.00
35,44.00,27.00,1.00,-1.00,0.00,0.00
36,39.00,41.00,0.00,0.00,0.00,0.00
37,-72.00,35.00,1.00,0.00,0.00,0.00
38,4.00,18.00,1.00,-1.00,0.00,0.00
39,-76.00,-60.00,0.00,1.00,0.00,0.00
40,8.00,96.00,0.00,-1.00,0.00,0.00
41,-97.00,-7.00,-1.00,-1.00,0.00,0.00
42,12.00,-87.00,1.00,1.00,0.00,0.00
43,-10.00,-69.00,-1.00,0.00,0.00,0.00
44,73.00,4.00,-1.00,-1.00,0.00,0.00
45,-62.00,-67.00,1.00,1.00,0.00,0.00
46,51.00,-35.00,1.00,1.00,0.00,0.00
47,6.00,99.00,-1.00,1.00,0.00,0.00
48,44.00,60.00,1.00,-1.00,0.00,0.00
49,-48.00,28.00,0.00,-1.00,0.00,0.00
50,41.00,-60.00,1.00,-1.00,0.00,0.00
51,-28.00,50.00,1.00,-1.00,0.00,0.00
52,-47.00,-83.00,0.00,1.00,0.00,0.00
