particule,x,y,vx,vy
0,425460835511.69,-128697462288.32,327277565.78,-98998047.91
1,56760360459446659270483684360192.00,-71294493691864609513213886726144.00,567603604594466573001588473856.00,-712944936918646168315632812032.00
2,-2089889826316.75,4262972505683.90,7780542777391069220798401154025259008.00,43924031160608282670036152232433418240.00
3,0.02,-1.39,0.00,-0.00
4,-2937573256684845031289786466304.00,51964193379306628972493802569728.00,-9791910855616148990127505408.00,173213977931022119562102439936.00
5,14010178.43,-3981478.53,415812587818135720030804138524672.00,-94942106824645964968722769641472.00
6,-14602.54,25735.76,-10.43,18.38
7,-3228.76,-349.20,-3.23,-0.35
8,-3.89,0.82,-0.00,0.00
9,-84005506631080090890620478622856642560.00,-48520032344268473093109272693488746496.00,-840055066310800879391414268293283840.00,-485200323442684757494404193076641792.00
10,-2364005883248737303242152607744.00,3440856820616159689668393172992.00,-5910014708121842862281195520.00,8602142051540400895428657152.00
11,-1739.52,5337.77,-0.83,2.54
12,105971.90,-165740.24,62.34,-97.49
13,12993082416.43,-23685364742.11,10827568.68,-19737803.95
14,-24659.53,-12367.10,-20.55,-10.31
15,-121928677223125152887084624642048.00,499433964093623760803189657436160.00,-243857354446250343491816128512.00,998867928187247600419372793856.00
16,48594718247843.61,-171830317064126.22,69421025978.68,-245471881498.45
17,299.87,244.27,0.18,0.14
18,5879674435524723963219410944.00,-8943777653694586723959308288.00,11759348871049447376683008.00,-17887555307389173207400448.00
19,239637639918097693501554688.00,209486564852026361407078400.00,399396066530162823397376.00,349144274753377246642176.00
20,0.99,-0.57,0.00,-0.00
21,6607051318488842567303955480576.00,3994940524138117836161578696704.00,22023504394962810844664037376.00,13316468413793726472382316544.00
22,57.22,27.26,0.03,0.01
23,64.61,18.37,0.06,0.02
24,-113200737955081051176960.00,181756801156633942032384.00,-283001844887702634496.00,454392002891584897024.00
25,-208261915603.93,104625681405.28,-231402128.45,116250757.12
26,74426293760353337344.00,61649609809791213568.00,-239442302954305924621158809484656640.00,362449009977100800859220251055751168.00
27,-11684419847091.00,-35934079086968.30,-9737016539.24,-29945065905.81
28,-447396568616.18,-713776667477.44,-497107298.46,-793085186.09
29,6512804194631.37,-5742115054213.48,6512804194.63,-5742115054.21
30,3719242512290341375608216354816.00,8617349096337793883934761680896.00,7438485024580681836422758400.00,17234698192675586677153988608.00
31,10858325639819288508979216384.00,17646204074856680862104158208.00,108583256295404168516993024.00,176462040604365049122783232.00
32,23.78,-46.35,1403583413170992456052768768.00,-2949132459167699697194237952.00
33,243548925982334484480.00,384712228445032939520.00,608872314955836160.00,961780571112582400.00
34,6917688578394915966262706176.00,-10951781120755155577650282496.00,23058961927983053850804224.00,-36505937069183850837442560.00
35,-1029989323930531328.00,711170577923941504.00,-3434677301276463.50,2371011986708071.50
36,908032377211711239443436802146304.00,-219931014708985649456925405872128.00,3026774590705703958840136957952.00,-733103382363285556361246539776.00
37,-3785183880294313595106481028958292803584.00,-913015097222563418423681091646305337344.00,-37851838802943135762170150974797119488.00,-9130150972225634703697124032124026880.00
38,-53545945459274164354285355107597942784.00,-250940284432400715792864203234292531200.00,-267729727296370838004561560402395136.00,-1254701422162003578964321016171462656.00
39,-0.18,0.03,140703014003150375878656.00,-112633224939245662109696.00
40,0.07,0.10,-6609227752145364713472.00,-9018615530835426672640.00
41,-16530095971971731199583322112.00,-10771265384362738388675067904.00,-55100319906572436301152256.00,-35904217947875797148631040.00
42,-1030857472283101.75,148158511036069.38,175480376535752311053380617240576.00,991864198163246170713719213916160.00
43,-160630205936046799060992.00,1348623707550192037265408.00,-200787757420058476544.00,1685779634437740036096.00
44,29.62,63.23,0.01,0.03
45,-3.07,-4.81,-0.00,-0.00
46,-0.02,-0.06,210732700444933881856.00,913987903633325293568.00
47,881620999873565.88,-1394859238065816.25,2160568288103.43,-3522919863257.21
48,1647290780553838854144.00,-6263032407731349749760.00,5490969268512796672.00,-20876774692437831680.00
49,-178255118.64,395702699.80,-111409.45,247314.19
50,0.03,-0.18,0.00,-0.00
51,0.00,-0.01,-210992.54,422194.43
52,2780767617693.35,-1520756210526.68,1544870898.72,-844864561.40
53,-23511545888041.13,-18853358210271.45,-39185980900.03,-31422478803.97
54,384540193264804928.00,-76960693934221248.00,640900322108008.12,-128267823223702.06
55,-23092.97,4173.06,-12.83,2.32
56,-27333400.20,-53752154.17,-78680580289743359063854415872.00,-67778567924519712980379631616.00
57,-20791716610050061047431168.00,-24401316183778818332295168.00,-41583433220100118806528.00,-48802632367557633376256.00
58,-1574570350018.64,-26176942883217.90,-2624283916.70,-43628238138.71
59,0.03,0.01,0.12,0.06
60,-0.00,0.02,-0.29,8.58
61,-0.00,0.00,25898927.03,-79440515.47
62,-49188.96,51576.27,-30.74,32.24
63,25449197797447387054080.00,-9022579643394609381376.00,127245988987236958208.00,-45112898216973025280.00
64,86228259688386.42,215638367017163.97,66329430529.53,165875666936.28
65,-2630811118461011694921297994409050112.00,3200995072253611957516780037635833856.00,-8769370394870038168339796725858304.00,10669983574178707847072592074637312.00
66,-1480.77,-605.78,-0.93,-0.38
67,29341671792337303958978560.00,-789663171548950109880320.00,36677089740421630787584.00,-987078964436187480064.00
68,-112251889143165.45,403173194801042.12,-160359841633.09,575961706858.63
69,-0.27,0.28,-0.00,0.00
70,-2938306741538469195677909607514112.00,-2810761261332997444582179776495616.00,-7345766853846173304446747934720.00,-7026903153332492530591538872320.00
71,-31721966449357.87,32684227869879.88,-52869946730.56,54473718078.46
72,-3609866913994601584918528.00,948254228484585213132800.00,-6016444856657668734976.00,1580423714140975529984.00
73,-532472446144087159957559967744.00,16541357375140539554732036849664.00,-1774908153813623888515432448.00,55137857917135128682513301504.00
74,69015605224904224.00,-26256590924733560.00,86269506531130.28,-32820738655916.95
75,35190076726881191374194378539008.00,-16047873555335695224233118400512.00,87975191817202983361298038784.00,-40119683888339236653207912448.00
76,-1431865774803043030663168.00,-403527594177316964532224.00,-1789832218503803830272.00,-504409492721646239744.00
77,65252917.98,18957521.47,668824843986120147679680921600.00,1715784543838448013001770401792.00
78,-67850469050253762560.00,25382484925757669376.00,-113084115083756256.00,42304141542929456.00
79,-205736845807586886332452744894451610604797952.00,-477887895124075385652705533221193507382755328.00,-2057368458075868888083328234652121604030464.00,-4778878951240754203150266332118412045582336.00
80,-500237144355362175975424.00,-22884721803288054333440.00,-5002233251280328851456.00,-229445015096616058880.00
81,716744106956894616158208.00,209091792086226345918464.00,796382341063216201728.00,232324213429140357120.00
82,-233488.35,-140597.99,-137.35,-82.70
83,177173477958804742531448832.00,361857824285020450602503634944.00,442933694897011875119104.00,904644560712551142998933504.00
84,9709187427731104428397265376247808.00,-24992133289639193300356996517593088.00,48545937138655521061122416312320.00,-124960666448195963619481221070848.00
85,196567862.52,328207335.65,163806.55,273506.11
86,12220471606822641319542784.00,4323878056261439285362688.00,24440943213645282672640.00,8647756112522878386176.00
87,2742.62,-384.58,134197892182020279482462502912.00,-314647259845296432774905856.00
88,0.07,0.11,0.00,0.00
89,28804374777931392417928000944734208.00,-31962138332201063068297202644287488.00,72010936944828485007987674447872.00,-79905345830502656229591125852160.00
90,1328463203326418462682107609088.00,1756181333883049612339073515520.00,4428210677754728252920823808.00,5853937779610165301162803200.00
91,-237366032712501264384.00,-62243884406306095104.00,-237366032712501248.00,-62243884406306088.00
92,699342640085.16,-1799471249627.30,999060914.96,-2570673213.08
