particule,x,y,vx,vy
0,6.96,20.79,0.01,0.02
1,28659830498363028013056.00,-25444445568166822674432.00,31844256109292249088.00,-28271606186852028416.00
2,-748963652951253188608.00,1427045107477930573824.00,-1069948075644647552.00,2038635867825615104.00
3,206045198746618684369797120.00,970944050436579647517884416.00,257556498433273315196928.00,1213680063045724312436736.00
4,113930843015493.05,123049067253242.56,272106733162.22,285498977062.32
5,1376053237627028726874112.00,-1485390668039183549857792.00,1376053237627028504576.00,-1485390668039183925248.00
6,-0.01,-0.00,86322.67,64053.08
7,-926409385679.64,1465978665393.33,-1323441979.54,2094255236.28
8,-35662083258299224.00,-4329813004212973.50,-44577604072874.04,-5412266255266.22
9,-87022933836637328.00,229717230061536736.00,-124318476909481.91,328167471516481.06
10,-86814583607476486144.00,-10154388583565025280.00,-124020833724966400.00,-14506269405092896.00
11,-78569335794416975872.00,-503761178841784254464.00,-130948892990694976.00,-839601964736307200.00
12,43108290288335304053527412736.00,45557059846654950448287449088.00,61583271840479008146849792.00,65081514066649932107874304.00
13,0.08,-0.75,0.00,-0.00
14,-905414.24,-257767.83,-696.47,-198.28
15,-8314488446126.88,-3921763536337491.00,-9238320495.70,-4357515040374.99
16,36923291.37,-11195305.23,30769.41,-9329.42
17,-25673951900840963335054688256.00,-32445443416933905359144222720.00,-42789919834734936486576128.00,-54075739028223181897859072.00
18,228963329.77,-897975341.10,228963.33,-897975.34
19,780763658443069312.00,270243010526435648.00,780763658443069.25,270243010526435.66
20,-63476739059414112991312871424.00,66551962359099137845327036416.00,-105794565099023529211330560.00,110919937265165229055016960.00
21,33255293214667374592.00,-12860507242317623296.00,33255293214667384.00,-12860507242317624.00
22,2284645633902104576.00,-3033989867890356736.00,2855807042377631.00,-3792487334862946.50
23,-1809936460181.50,-147683377829.55,-1809936460.18,-147683377.83
24,-25033348616401629015441408.00,95902468855381567100420096.00,-50066697232803258433536.00,191804937710763132321792.00
25,3129310812.74,4970934215.49,2407162.16,3823795.55
26,-79561005189390448.00,-108579038717093264.00,-66300837657825.38,-90482532264244.36
27,-0.00,-0.00,78648929862084.88,36382504492940.36
28,778712130377191552.00,1455889622272872448.00,1112445900538845.00,2079842317532675.00
29,13202503174750.90,-252516220475039.94,9430359410.54,-180368728910.74
30,-560009327782795584.00,33217188455079120.00,-800013325403993.75,47453126364398.74
31,-125576401173734.41,273669747673046.38,-251152805517.18,547339496957.18
32,-4356395536451887981133824.00,-6988050535890461545988096.00,-6223422194931267010560.00,-9982929336986373193728.00
33,63173654277.14,43982929182.76,52644711.90,36652440.99
34,14020491524621.45,-10953336372989.95,20029273606.60,-15647623389.99
35,-487671631750223865229697089536.00,501619356403051371655340228608.00,-1219179079375559838996103168.00,1254048391007628407148118016.00
36,156691489727633736591212544.00,-16341226948815663405203456.00,195864362159542162685952.00,-20426533686019578920960.00
37,104629277557925408.00,101903450966204160.00,116254752842139.34,113226056629115.75
38,-103140461889883920.00,-169470808393736384.00,-114600513210982.12,-188300898215262.66
39,6266201498269870080.00,-2872855589548268544.00,6266201498269873.00,-2872855589548269.00
40,-107349905696242448.00,-8498530126843124.00,-76678504068744.59,-6070378662030.80
41,-133635633646207024.00,-47438533598632192.00,-334089084115517.44,-118596333996580.41
42,-2820601505491262976.00,-1412356536900168448.00,-5641202809984860.00,-2824712791641244.50
43,87522.22,89466.67,79.57,81.33
