//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 100 x 100.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
62,-84.00,86.00,-7.00,-1.00,0.00,0.00
63,-2.00,-16.00,-3.00,-2.00,0.00,0.00
64,50.00,-87.00,8.00,0.00,0.00,0.00
65,99.00,-69.00,10.00,10.00,0.00,0.00
66,-22.00,72.00,6.00,7.00,0.00,0.00
67,-16.00,-77.00,-8.00,5.00,0.00,0.00
68,-47.00,-23.00,8.00,8.00,0.00,0.00
69,-54.00,63.00,5.00,-2.00,0.00,0.00
70,50.00,-66.00,7.00,-6.00,0.00,0.00
71,-30.00,-41.00,2.00,5.00,0.00,0.00
72,-75.00,78.00,-8.00,10.00,0.00,0.00
73,-91.00,60.00,9.00,1.00,0.00,0.00
74,-16.00,-62.00,-3.00,-10.00,0.00,0.00
75,-39.00,-44.00,6.00,-7.00,0.00,0.00
76,-14.00,-20.00,10.00,-5.00,0.00,0.00
77,-56.00,-13.00,3.00,-6.00,0.00,0.00
78,-27.00,40.00,-2.00,6.00,0.00,0.00
79,52.00,-5.00,-2.00,10.00,0.00,0.00
80,-27.00,69.00,9.00,-9.00,0.00,0.00
81,-19.00,-4.00,0.00,-5.00,0.00,0.00
82,-14.00,-80.00,-4.00,-4.00,0.00,0.00
83,-23.00,-27.00,-1.00,6.00,0.00,0.00
84,53.00,54.00,9.00,4.00,0.00,0.00
85,94.00,45.00,6.00,0.00,0.00,0.00
86,-15.00,93.00,-6.00,-6.00,0.00,0.00
87,-12.00,-22.00,-7.00,-10.00,0.00,0.00
88,99.00,20.00,-10.00,1.00,0.00,0.00
89,-84.00,-30.00,5.00,-10.00,0.00,0.00
90,-9.00,88.00,-4.00,-5.00,0.00,0.00
91,-39.00,21.00,9.00,-3.00,0.00,0.00
92,-73.00,-18.00,10.00,10.00,0.00,0.00
93,-73.00,-89.00,0.00,9.00,0.00,0.00
94,-95.00,-96.00,-7.00,3.00,0.00,0.00
95,-18.00,-32.00,4.00,-6.00,0.00,0.00
96,88.00,7.00,3.00,10.00,0.00,0.00
97,77.00,-36.00,9.00,-4.00,0.00,0.00
98,-96.00,-87.00,1.00,-6.00,0.00,0.00
99,34.00,27.00,0.00,6.00,0.00,0.00
###### Tour 1 ######
0,6.00,85.01,-3.00,9.00,-0.08,0.03
1,-56.00,18.00,-4.00,3.00,-0.01,0.00
2,-11.01,-45.01,-10.00,-6.00,0.00,0.00
3,-73.00,93.99,-2.00,-10.00,0.00,-0.00
4,-87.00,-67.99,-5.00,10.00,-0.00,-0.00
5,52.01,-1.99,10.00,6.00,0.00,0.17
6,18.00,84.99,-3.00,-6.00,-0.08,0.04
7,-75.00,-81.99,-4.00,8.00,-0.00,-0.00
8,-95.99,-9.01,6.00,-8.00,0.00,-0.00
9,-91.00,68.00,3.00,-0.00,0.00,-0.00
10,-77.00,25.01,2.00,6.00,0.00,0.00
11,19.01,65.00,7.00,1.00,-0.00,0.00
12,97.00,26.99,0.00,-9.00,0.04,-0.07
13,77.00,80.01,5.00,8.00,0.00,-0.00
14,17.01,-20.00,10.00,1.00,0.00,0.00
15,-49.00,-38.00,-2.00,3.00,-0.00,0.00
16,53.01,16.99,5.00,-6.00,-0.00,-0.00
17,-15.00,80.00,1.99,-4.00,-24.00,-0.00
18,-42.99,76.00,10.00,2.00,-0.00,0.00
19,40.99,-80.99,-10.00,9.00,0.01,-0.00
20,-1.99,-75.00,8.00,0.00,-0.04,0.08
21,56.99,70.00,-5.00,-3.00,-0.00,0.00
22,-48.99,-21.01,6.00,-10.00,0.01,-0.01
23,41.00,-3.00,3.00,-3.00,0.00,-0.00
24,66.00,15.99,-1.00,-8.00,-0.00,0.00
25,-52.00,-69.00,-4.00,-2.00,0.00,0.00
26,-91.99,-68.01,10.00,-9.00,0.00,-0.00
27,-47.99,-99.99,8.00,6.00,0.00,-0.18
28,-75.01,84.99,-7.00,-8.00,0.00,-0.00
29,56.00,2.00,-3.00,3.00,-0.00,-0.00
30,81.00,27.99,3.00,-8.00,0.00,-0.00
31,77.00,-26.01,-1.00,-5.99,0.04,23.92
32,42.00,-66.01,-4.00,-9.00,0.00,-0.00
33,-83.00,17.01,-1.00,7.00,-1.12,-1.13
34,49.01,88.01,9.00,6.00,-0.00,0.00
35,88.00,19.00,2.00,0.00,-0.08,0.04
36,5.00,-18.00,2.00,-2.00,0.00,0.01
37,35.99,57.01,-10.00,5.00,0.00,0.00
38,-62.99,84.99,5.00,-9.00,-0.00,0.00
39,-41.01,-84.00,-5.00,-3.00,0.00,0.00
40,-98.00,63.01,-2.00,5.00,0.00,-0.00
41,-20.00,45.01,2.00,5.00,-0.00,-0.00
42,-15.00,-24.01,1.00,-6.00,0.00,0.00
43,47.00,90.99,4.00,-6.00,0.00,-0.00
44,-27.00,-63.99,2.00,7.00,0.01,-0.00
45,93.00,89.01,-1.00,9.00,-0.08,-0.04
46,26.01,75.01,8.00,10.00,-0.00,0.01
47,91.00,-39.01,-5.00,-10.00,-0.00,-0.00
48,76.00,-65.00,5.00,-5.00,-0.01,0.00
49,33.01,13.00,10.00,-4.00,-0.00,-0.00
50,41.00,-24.00,0.00,-2.00,0.00,0.00
51,-33.00,31.99,2.00,-9.00,0.00,0.00
52,21.01,-85.01,6.00,-9.00,-0.00,0.00
53,-95.99,-13.99,8.00,5.00,0.08,-0.04
54,-39.00,-53.00,2.00,-4.00,-0.00,0.00
55,-40.00,59.01,-4.00,10.00,0.00,-0.01
56,46.99,-34.00,-6.00,-0.00,-0.00,-0.01
57,31.01,86.00,6.00,2.00,-0.00,-0.00
58,-37.99,-4.99,10.00,7.00,-0.00,0.00
59,79.01,11.00,8.00,-4.00,0.00,0.00
60,26.00,-70.01,-2.00,-7.00,-0.00,-0.00
61,16.01,-83.99,8.00,10.00,1.13,1.12
62,-84.01,86.00,-7.00,-1.00,0.08,-0.04
63,-2.00,-16.00,-3.00,-2.00,0.00,0.00
64,50.01,-87.00,8.00,0.00,0.00,0.00
65,99.01,-68.99,10.00,10.00,-0.00,-0.00
66,-21.99,72.01,6.00,7.00,-1.16,1.20
67,-16.01,-77.00,-8.00,5.00,0.00,-0.00
68,-46.99,-22.99,8.00,8.00,-0.01,0.01
69,-53.99,63.00,5.00,-2.00,0.00,0.01
70,50.01,-66.01,7.00,-6.00,-0.00,-0.00
71,-30.00,-40.99,2.00,5.00,0.00,0.00
72,-75.01,78.01,-8.00,10.00,0.00,-0.01
73,-90.99,60.00,9.00,1.00,-0.00,0.00
74,-16.00,-62.01,-3.00,-10.00,-0.00,0.00
75,-38.99,-44.01,6.00,-7.00,-0.00,0.01
76,-13.99,-20.00,10.01,-5.00,24.01,-0.01
77,-56.00,-13.01,3.00,-6.00,0.00,0.00
78,-27.00,40.01,-2.00,6.00,0.00,-0.00
79,52.00,-4.99,-2.00,10.00,-0.00,0.01
80,-26.99,68.99,9.00,-9.00,0.00,0.00
81,-19.00,-4.00,0.00,-5.00,0.00,-0.00
82,-14.00,-80.00,-4.00,-4.00,0.07,-0.04
83,-23.00,-26.99,-1.00,5.99,1.12,-25.13
84,53.01,54.00,9.00,4.00,0.00,0.00
85,94.01,45.00,6.00,0.00,-0.00,0.00
86,-15.01,92.99,-6.00,-6.00,-0.00,0.00
87,-12.01,-22.01,-7.00,-10.00,-0.02,0.01
88,98.99,20.00,-10.00,1.00,-0.00,0.00
89,-84.00,-30.01,5.00,-10.00,0.00,-0.00
90,-9.00,88.00,-4.00,-5.00,0.08,0.04
91,-38.99,21.00,9.00,-3.00,-0.00,-0.00
92,-72.99,-17.99,10.00,10.00,-0.00,0.00
93,-73.00,-88.99,0.00,9.00,0.00,0.00
94,-95.01,-96.00,-7.00,3.00,-0.00,0.00
95,-18.00,-32.01,4.00,-6.00,-0.00,0.00
96,88.00,7.01,3.00,10.00,-0.00,0.00
97,77.01,-36.00,9.00,-4.00,0.00,0.00
98,-96.00,-87.01,1.00,-6.00,0.00,-0.00
99,34.00,27.01,-0.00,6.00,-0.00,0.00
###### Tour 2 ######
0,5.99,85.02,-3.00,9.00,-0.16,0.06
1,-56.01,18.01,-4.00,3.00,-0.01,0.00
2,-11.02,-45.01,-10.00,-6.00,0.00,0.00
3,-73.00,93.98,-2.00,-10.00,0.00,-0.00
4,-87.01,-67.98,-5.00,10.00,-0.00,-0.00
5,52.02,-1.99,10.00,6.00,-0.00,0.34
6,17.99,84.99,-3.00,-6.00,-0.15,0.07
7,-75.01,-81.98,-4.00,8.00,-0.00,-0.00
8,-95.99,-9.02,6.00,-8.00,0.00,-0.00
9,-90.99,68.00,3.00,-0.00,0.00,-0.00
10,-77.00,25.01,2.00,6.00,0.00,0.00
11,19.01,65.00,7.00,1.00,-0.00,0.00
12,97.00,26.98,0.00,-9.00,0.08,-0.15
13,77.01,80.02,5.00,8.00,0.00,-0.00
14,17.02,-20.00,10.00,1.00,0.00,0.00
15,-49.00,-37.99,-2.00,3.00,-0.00,0.00
16,53.01,16.99,5.00,-6.00,-0.00,-0.00
17,-15.00,79.99,1.95,-4.00,-44.57,0.01
18,-42.98,76.00,10.00,2.00,-0.00,0.00
19,40.98,-80.98,-10.00,9.00,0.01,-0.00
20,-1.98,-75.00,8.00,0.00,-0.08,0.15
21,56.99,69.99,-5.00,-3.00,-0.00,0.00
22,-48.99,-21.02,6.00,-10.00,0.02,-0.02
23,41.01,-3.01,3.00,-3.00,0.00,-0.00
24,66.00,15.98,-1.00,-8.00,-0.00,0.00
25,-52.01,-69.00,-4.00,-2.00,0.00,0.01
26,-91.98,-68.02,10.00,-9.00,0.00,0.00
27,-47.98,-99.99,8.00,6.00,0.00,-0.36
28,-75.01,84.98,-7.00,-8.00,0.00,-0.01
29,55.99,2.01,-3.00,3.00,-0.00,-0.00
30,81.01,27.98,3.00,-8.00,0.00,-0.00
31,77.00,-26.01,-1.00,-5.95,0.08,53.89
32,41.99,-66.02,-4.00,-9.00,0.00,-0.00
33,-83.00,17.01,-1.00,7.00,-2.28,-2.29
34,49.02,88.01,9.00,6.00,-0.00,0.00
35,88.00,19.00,2.00,0.00,-0.15,0.08
36,5.00,-18.00,2.00,-2.00,0.00,0.02
37,35.98,57.01,-10.00,5.00,0.00,0.00
38,-62.99,84.98,5.00,-9.00,-0.00,0.00
39,-41.01,-84.01,-5.00,-3.00,0.00,0.00
40,-98.00,63.01,-2.00,5.00,0.00,-0.00
41,-20.00,45.01,2.00,5.00,-0.00,-0.00
42,-15.00,-24.01,1.00,-6.00,0.01,0.01
43,47.01,90.99,4.00,-6.00,0.00,-0.01
44,-27.00,-63.99,2.00,7.00,0.01,-0.00
45,93.00,89.02,-1.00,9.00,-0.15,-0.07
46,26.02,75.02,8.00,10.00,-0.00,0.01
47,90.99,-39.02,-5.00,-10.00,-0.00,-0.00
48,76.01,-65.01,5.00,-5.00,-0.01,0.00
49,33.02,12.99,10.00,-4.00,-0.00,-0.00
50,41.00,-24.00,0.00,-2.00,0.00,0.00
51,-33.00,31.98,2.00,-9.00,0.00,0.00
52,21.01,-85.02,6.00,-9.00,-0.00,0.00
53,-95.98,-13.99,8.00,5.00,0.15,-0.08
54,-39.00,-53.01,2.00,-4.00,-0.00,0.00
55,-40.01,59.02,-4.00,10.00,0.00,-0.01
56,46.99,-34.00,-6.00,-0.00,-0.00,-0.01
57,31.01,86.00,6.00,2.00,-0.00,-0.00
58,-37.98,-4.99,10.00,7.00,-0.00,0.00
59,79.02,10.99,8.00,-4.00,0.00,0.00
60,26.00,-70.01,-2.00,-7.00,-0.00,-0.00
61,16.02,-83.98,8.00,10.00,2.28,2.29
62,-84.01,86.00,-7.00,-1.00,0.15,-0.08
63,-2.01,-16.00,-3.00,-2.00,0.00,0.00
64,50.02,-87.00,8.00,0.00,0.00,0.00
65,99.02,-68.98,10.00,10.00,-0.00,-0.00
66,-21.99,72.01,6.00,7.00,-2.31,2.38
67,-16.02,-76.99,-8.00,5.00,0.00,-0.00
68,-46.98,-22.98,8.00,8.00,-0.02,0.02
69,-53.99,63.00,5.00,-2.00,0.01,0.01
70,50.01,-66.01,7.00,-6.00,-0.00,-0.01
71,-30.00,-40.99,2.00,5.00,0.00,0.00
72,-75.02,78.02,-8.00,10.00,0.01,-0.01
73,-90.98,60.00,9.00,1.00,-0.00,0.00
74,-16.01,-62.02,-3.00,-10.00,-0.00,0.00
75,-38.99,-44.01,6.00,-7.00,-0.00,0.01
76,-13.98,-20.01,10.05,-5.00,44.60,-0.05
77,-55.99,-13.01,3.00,-6.00,0.00,0.00
78,-27.00,40.01,-2.00,6.00,0.00,-0.00
79,52.00,-4.98,-2.00,10.00,-0.00,0.02
80,-26.98,68.98,9.00,-9.00,0.00,0.00
81,-19.00,-4.01,0.00,-5.00,0.00,-0.00
82,-14.01,-80.01,-4.00,-4.00,0.15,-0.07
83,-23.00,-26.99,-1.00,5.95,2.24,-56.27
84,53.02,54.01,9.00,4.00,0.00,0.00
85,94.01,45.00,6.00,0.00,-0.00,0.00
86,-15.01,92.99,-6.00,-6.00,-0.00,0.00
87,-12.01,-22.02,-7.00,-10.00,-0.03,0.02
88,98.98,20.00,-10.00,1.00,-0.00,0.00
89,-83.99,-30.02,5.00,-10.00,0.00,-0.00
90,-9.01,87.99,-4.00,-5.00,0.15,0.07
91,-38.98,20.99,9.00,-3.00,-0.00,-0.00
92,-72.98,-17.98,10.00,10.00,-0.00,0.00
93,-73.00,-88.98,0.00,9.00,0.00,0.00
94,-95.01,-95.99,-7.00,3.00,-0.00,0.00
95,-17.99,-32.01,4.00,-6.00,-0.00,0.00
96,88.01,7.02,3.00,10.00,-0.00,0.00
97,77.02,-36.01,9.00,-4.00,0.00,0.00
98,-96.00,-87.01,1.00,-6.00,0.00,-0.00
99,34.00,27.01,-0.00,6.00,-0.00,0.00
###### Tour 3 ######
0,5.99,85.03,-3.00,9.00,-0.24,0.10
1,-56.01,18.01,-4.00,3.00,-0.02,0.01
2,-11.03,-45.02,-10.00,-6.00,0.00,0.00
3,-73.01,93.97,-2.00,-10.00,0.00,-0.00
4,-87.02,-67.97,-5.00,10.00,-0.00,-0.00
5,52.03,-1.98,10.00,6.00,-0.00,0.51
6,17.99,84.98,-3.00,-6.00,-0.22,0.11
7,-75.01,-81.98,-4.00,8.00,-0.00,-0.00
8,-95.98,-9.02,6.00,-8.00,0.00,-0.00
9,-90.99,68.00,3.00,-0.00,0.00,-0.00
10,-76.99,25.02,2.00,6.00,0.00,0.00
11,19.02,65.00,7.00,1.00,-0.00,0.00
12,97.00,26.97,0.00,-9.00,0.12,-0.23
13,77.02,80.02,5.00,8.00,0.00,-0.00
14,17.03,-20.00,10.00,1.00,0.00,0.00
15,-49.01,-37.99,-2.00,3.00,-0.00,0.00
16,53.01,16.98,5.00,-6.00,-0.00,-0.00
17,-14.99,79.99,1.90,-4.00,-62.13,0.05
18,-42.97,76.01,10.00,2.00,-0.00,0.00
19,40.97,-80.97,-10.00,9.00,0.02,-0.01
20,-1.98,-75.00,8.00,0.00,-0.12,0.23
21,56.98,69.99,-5.00,-3.00,-0.00,0.00
22,-48.98,-21.03,6.00,-10.00,0.04,-0.04
23,41.01,-3.01,3.00,-3.00,0.00,-0.00
24,66.00,15.98,-1.00,-8.00,-0.00,0.00
25,-52.01,-69.01,-4.00,-2.00,0.00,0.01
26,-91.97,-68.03,10.00,-9.00,0.00,0.00
27,-47.98,-99.98,8.00,6.00,0.00,-0.54
28,-75.02,84.98,-7.00,-8.00,0.01,-0.01
29,55.99,2.01,-3.00,3.00,-0.00,-0.00
30,81.01,27.98,3.00,-8.00,0.00,-0.00
31,77.00,-26.02,-1.00,-5.88,0.12,91.15
32,41.99,-66.03,-4.00,-9.00,0.00,-0.00
33,-83.00,17.02,-1.01,6.99,-3.46,-3.49
34,49.03,88.02,9.00,6.00,-0.01,0.01
35,88.01,19.00,2.00,0.00,-0.22,0.11
36,5.01,-18.01,2.00,-2.00,0.01,0.02
37,35.97,57.02,-10.00,5.00,0.00,0.00
38,-62.99,84.97,5.00,-9.00,-0.00,0.00
39,-41.01,-84.01,-5.00,-3.00,0.00,0.00
40,-98.01,63.01,-2.00,5.00,0.00,-0.00
41,-19.99,45.01,2.00,5.00,-0.00,-0.00
42,-15.00,-24.02,1.00,-6.00,0.01,0.01
43,47.01,90.98,4.00,-6.00,0.00,-0.01
44,-26.99,-63.98,2.00,7.00,0.02,-0.00
45,93.00,89.03,-1.00,9.00,-0.22,-0.11
46,26.02,75.03,8.00,10.00,-0.01,0.02
47,90.98,-39.03,-5.00,-10.00,-0.00,-0.00
48,76.01,-65.01,5.00,-5.00,-0.02,0.01
49,33.03,12.99,10.00,-4.00,-0.00,-0.00
50,41.00,-24.01,0.00,-2.00,0.00,0.00
51,-32.99,31.97,2.00,-9.00,0.00,0.00
52,21.02,-85.03,6.00,-9.00,-0.00,0.00
53,-95.98,-13.99,8.00,5.00,0.24,-0.12
54,-38.99,-53.01,2.00,-4.00,-0.00,0.00
55,-40.01,59.03,-4.00,10.00,0.01,-0.02
56,46.98,-34.00,-6.00,-0.00,-0.01,-0.02
57,31.02,86.01,6.00,2.00,-0.00,-0.00
58,-37.97,-4.98,10.00,7.00,-0.00,0.00
59,79.02,10.99,8.00,-4.00,0.00,0.00
60,25.99,-70.02,-2.00,-7.00,-0.00,-0.00
61,16.02,-83.97,8.01,10.01,3.47,3.49
62,-84.02,86.00,-7.00,-1.00,0.22,-0.11
63,-2.01,-16.01,-3.00,-2.00,0.00,0.00
64,50.02,-87.00,8.00,0.00,0.00,0.00
65,99.03,-68.97,10.00,10.00,-0.00,-0.00
66,-21.98,72.02,5.99,7.01,-3.46,3.54
67,-16.02,-76.99,-8.00,5.00,0.01,-0.01
68,-46.98,-22.98,8.00,8.00,-0.03,0.03
69,-53.98,62.99,5.00,-2.00,0.01,0.02
70,50.02,-66.02,7.00,-6.00,-0.01,-0.01
71,-29.99,-40.98,2.00,5.00,0.00,0.00
72,-75.02,78.03,-8.00,10.00,0.01,-0.02
73,-90.97,60.00,9.00,1.00,-0.00,0.00
74,-16.01,-62.03,-3.00,-10.00,-0.00,0.00
75,-38.98,-44.02,6.00,-7.00,-0.01,0.02
76,-13.97,-20.02,10.10,-5.00,62.17,-0.09
77,-55.99,-13.02,3.00,-6.00,0.00,0.00
78,-27.01,40.02,-2.00,6.00,0.00,-0.00
79,51.99,-4.97,-2.00,10.00,0.00,0.03
80,-26.97,68.97,9.00,-9.00,0.00,0.00
81,-19.00,-4.02,0.00,-5.00,0.00,-0.00
82,-14.01,-80.01,-4.00,-4.00,0.22,-0.10
83,-23.00,-26.98,-0.99,5.87,3.34,-94.70
84,53.03,54.01,9.00,4.00,0.00,0.00
85,94.02,45.00,6.00,0.00,-0.00,0.00
86,-15.02,92.98,-6.00,-6.00,-0.00,0.00
87,-12.02,-22.03,-7.00,-10.00,-0.05,0.04
88,98.97,20.00,-10.00,1.00,-0.00,0.00
89,-83.98,-30.03,5.00,-10.00,0.00,-0.00
90,-9.01,87.99,-4.00,-5.00,0.22,0.11
91,-38.97,20.99,9.00,-3.00,-0.00,-0.00
92,-72.97,-17.97,10.00,10.00,-0.01,0.01
93,-73.00,-88.97,0.00,9.00,0.00,0.00
94,-95.02,-95.99,-7.00,3.00,-0.00,0.00
95,-17.99,-32.02,4.00,-6.00,-0.00,0.00
96,88.01,7.03,3.00,10.00,-0.00,0.00
97,77.03,-36.01,9.00,-4.00,0.00,0.00
98,-96.00,-87.02,1.00,-6.00,0.00,-0.00
99,34.00,27.02,-0.00,6.00,-0.00,0.00
###### Tour 4 ######
0,5.99,85.04,-3.00,9.00,-0.33,0.13
1,-56.02,18.01,-4.00,3.00,-0.03,0.01
2,-11.04,-45.02,-10.00,-6.00,0.00,0.00
3,-73.01,93.96,-2.00,-10.00,0.00,-0.00
4,-87.02,-67.96,-5.00,10.00,-0.00,-0.00
5,52.04,-1.98,10.00,6.00,-0.00,0.68
6,17.99,84.98,-3.00,-6.00,-0.29,0.15
7,-75.02,-81.97,-4.00,8.00,-0.00,-0.00
8,-95.98,-9.03,6.00,-8.00,0.00,-0.00
9,-90.99,68.00,3.00,-0.00,0.00,-0.00
10,-76.99,25.02,2.00,6.00,0.00,0.00
11,19.03,65.00,7.00,1.00,-0.00,0.00
12,97.00,26.96,0.00,-9.00,0.16,-0.31
13,77.02,80.03,5.00,8.00,0.00,-0.00
14,17.04,-20.00,10.00,1.00,0.00,0.00
15,-49.01,-37.99,-2.00,3.00,-0.00,0.00
16,53.02,16.98,5.00,-6.00,-0.00,-0.00
17,-14.99,79.98,1.83,-4.00,-77.00,0.09
18,-42.96,76.01,10.00,2.00,-0.00,0.00
19,40.96,-80.96,-10.00,9.00,0.03,-0.01
20,-1.97,-75.00,8.00,0.00,-0.16,0.31
21,56.98,69.99,-5.00,-3.00,-0.00,0.00
22,-48.98,-21.04,6.00,-10.00,0.05,-0.05
23,41.01,-3.01,3.00,-3.00,0.00,-0.00
24,66.00,15.97,-1.00,-8.00,-0.00,0.00
25,-52.02,-69.01,-4.00,-2.00,0.01,0.01
26,-91.96,-68.04,10.00,-9.00,0.00,0.00
27,-47.97,-99.98,8.00,6.00,0.00,-0.73
28,-75.03,84.97,-7.00,-8.00,0.01,-0.01
29,55.99,2.01,-3.00,3.00,-0.00,-0.00
30,81.01,27.97,3.00,-8.00,0.00,-0.00
31,77.00,-26.02,-1.00,-5.76,0.16,137.19
32,41.98,-66.04,-4.00,-9.00,0.00,-0.00
33,-83.00,17.03,-1.01,6.99,-4.68,-4.73
34,49.04,88.02,9.00,6.00,-0.01,0.01
35,88.01,19.00,2.00,0.00,-0.30,0.15
36,5.01,-18.01,2.00,-2.00,0.01,0.03
37,35.96,57.02,-10.00,5.00,0.00,0.00
38,-62.98,84.96,5.00,-9.00,-0.00,0.00
39,-41.02,-84.01,-5.00,-3.00,0.00,0.00
40,-98.01,63.02,-2.00,5.00,0.00,-0.00
41,-19.99,45.02,2.00,5.00,-0.00,-0.00
42,-15.00,-24.02,1.00,-6.00,0.01,0.02
43,47.02,90.98,4.00,-6.00,0.01,-0.01
44,-26.99,-63.97,2.00,7.00,0.03,-0.00
45,93.00,89.04,-1.00,9.00,-0.29,-0.15
46,26.03,75.04,8.00,10.00,-0.01,0.03
47,90.98,-39.04,-5.00,-10.00,-0.00,-0.00
48,76.02,-65.02,5.00,-5.00,-0.03,0.01
49,33.04,12.98,10.00,-4.00,-0.00,-0.00
50,41.00,-24.01,0.00,-2.00,0.00,0.00
51,-32.99,31.96,2.00,-9.00,0.00,0.00
52,21.02,-85.04,6.00,-9.00,-0.00,0.00
53,-95.97,-13.98,8.00,5.00,0.32,-0.16
54,-38.99,-53.02,2.00,-4.00,-0.00,0.00
55,-40.02,59.04,-4.00,10.00,0.01,-0.03
56,46.98,-34.00,-6.00,-0.00,-0.01,-0.03
57,31.02,86.01,6.00,2.00,-0.00,-0.00
58,-37.96,-4.97,10.00,7.00,-0.00,0.00
59,79.03,10.98,8.00,-4.00,0.00,0.00
60,25.99,-70.03,-2.00,-7.00,-0.00,-0.00
61,16.03,-83.96,8.01,10.01,4.68,4.73
62,-84.03,86.00,-7.00,-1.00,0.29,-0.15
63,-2.01,-16.01,-3.00,-2.00,0.00,0.00
64,50.03,-87.00,8.00,0.00,0.00,0.00
65,99.04,-68.96,10.00,10.00,-0.00,-0.00
66,-21.98,72.03,5.99,7.01,-4.59,4.69
67,-16.03,-76.98,-8.00,5.00,0.01,-0.01
68,-46.97,-22.97,8.00,8.00,-0.04,0.05
69,-53.98,62.99,5.00,-2.00,0.01,0.03
70,50.03,-66.02,7.00,-6.00,-0.01,-0.01
71,-29.99,-40.98,2.00,5.00,0.00,0.00
72,-75.03,78.04,-8.00,10.00,0.01,-0.03
