particule,x,y,vx,vy
0,51573.04,-30940.89,28.65,-17.19
1,-670635.20,548663.00,-372.58,304.81
2,-2730.89,4744.16,-1.52,2.64
3,36019.07,-39242.32,20.01,-21.80
4,-22585.43,172298.80,-12.55,95.72
5,-83427263.56,-101402229.65,-46348.48,-56334.57
6,-407126542294267461632.00,134550007329712701440.00,-1017816355735668736.00,336375018324281792.00
7,-7146354.58,-4989409.56,-3970.20,-2771.89
8,4.85,29.79,0.00,0.02
9,-885.41,7.28,-0.49,0.00
10,-24908.65,-43857.89,-13.84,-24.37
11,4041815.49,-49844159.24,2245.45,-27691.20
12,3218.43,-912.56,1.79,-0.51
13,-291431063568264691915423744.00,68299148818783646563434496.00,-1457155317841321548316672.00,341495744093920425934848.00
14,-58.63,188.23,-0.03,0.10
15,-1117.78,-1427.82,-0.62,-0.79
16,1139215.86,-1249903.19,632.90,-694.39
17,-4067.07,-4996.45,-2.26,-2.78
18,-849456.24,-1697888.01,-471.92,-943.27
19,0.66,0.57,0.00,0.00
20,1870231140.77,1650820763.81,4675577.87,4127051.94
21,3409353563.35,-370788187.91,1894085.31,-205993.44
22,-27.82,-39.88,-0.02,-0.02
23,82.37,105.29,0.05,0.06
24,-69732.37,80587.24,-38.74,44.77
25,450.94,16.97,0.25,0.01
26,21712.13,-9033.88,12.06,-5.02
27,-2.93,3.22,-0.00,0.00
28,-101.98,-78.79,-0.06,-0.04
29,-2.41,-0.97,-0.00,-0.00
30,-973.62,-3182.29,-0.54,-1.77
31,-55619.62,-475028.64,-30.90,-263.90
32,11398534.28,-28452163.48,6332.52,-15806.76
33,10861.63,6368.84,6.03,3.54
34,0.44,-23.33,0.00,-0.01
35,-6.06,2.98,-0.00,0.00
36,-5.84,-12.84,-0.00,-0.01
37,-5775.15,1723.12,-3.21,0.96
38,4.01,-4.07,0.00,-0.00
39,-104.46,9.82,-0.21,0.02
40,-0.01,0.01,102.90,-78.75
41,-150464.20,-86142.00,-83.59,-47.86
42,-13.92,-50.45,-0.01,-0.03
43,1.09,0.16,0.00,0.00
44,-39.88,32.33,-0.02,0.02
45,-167430349119.50,-1945322601052.24,-93016860.62,-1080734778.36
46,-0.01,0.01,1144.83,-1405.46
47,0.02,-0.01,-189.74,336.38
48,-6.38,-47.86,-0.00,-0.03
49,10.23,-1.20,0.01,-0.00
50,-5.46,9.24,-0.00,0.01
51,-618.83,-282.49,-0.34,-0.16
52,-4504.49,5533.95,-2.50,3.07
53,-88.11,-395.37,-0.05,-0.22
54,-1077622.40,196032.07,-598.68,108.91
55,-15.60,0.46,-0.01,0.00
56,-3.70,-3.80,-0.00,-0.00
57,-208.57,376.11,-0.12,0.21
58,-108.01,47.95,-0.06,0.03
59,-95.63,-341.66,-0.05,-0.19
60,-0.00,0.00,14569901741.36,-10675132975.42
61,-0.01,-0.00,1476.54,179.69
62,-0.07,-0.12,-0.51,0.76
63,-1900933311.90,11402145660.68,-1056074.06,6334525.37
64,-0.00,0.02,-988.41,2599.42
65,198.43,-45.45,0.11,-0.03
66,-0.00,0.03,-0.06,0.31
67,0.35,0.54,0.00,0.00
68,0.01,0.01,-94296.86,-184085.07
69,0.00,0.00,47550196294.81,-24793948826.46
70,22.05,36.47,0.01,0.02
71,-2739.53,6447.76,-1.52,3.58
72,118.34,101.42,0.07,0.06
73,1338.87,637.53,0.74,0.35
74,0.85,-0.10,0.00,-0.00
75,-195345.39,-195345.40,-108.53,-108.53
76,0.00,0.00,-119290870.45,-35350884.81
77,0.14,0.35,0.00,0.00
78,-1679.42,2353.11,-5168434949491604659399714406400.00,53184736831229041345522978258944.00
79,-76.92,85.01,-0.04,0.05
80,-3683.88,-1032.14,-179404860358714606089326821376.00,-44813775337191766216023212032.00
81,0.29,1.24,0.00,0.00
82,63059.53,63059.52,35.03,35.03
83,-605119.76,1037312.28,-336.18,576.28
84,-60.49,47.32,-0.03,0.03
85,-0.02,0.01,2067613460749106806784.00,-1318041440663325638656.00
86,-4870264017415240176034207914734387200.00,4826784313598732556081058823880572928.00,-48702640174152401760342079147343872.00,48267843135987324085071062342041600.00
87,0.01,0.01,-801183145.19,1101047.94
88,5925576576164426205221617664.00,4342829609618738572806848512.00,59255765761644262739410944.00,43428296096187382635692032.00
89,2.88,-83.51,0.00,-0.05
90,0.00,0.01,8373868762.82,-28272228315.77
91,-70156447519331098624.00,11640223002760601600.00,-793472822317272277610375935950848.00,1007975557246259565772026427736064.00
92,0.05,-0.04,-1020.87,-1149.38
93,772802715141755492349509632.00,3569657675249088980794212352.00,3864013575708777633546240.00,17848288376245444646273024.00
94,-875112271930516887837171777536.00,-4637220490063963068424020557824.00,-8751122719305169582059159552.00,-46372204900639628221334159360.00
95,-1367.11,-1549.18,-0.76,-0.86
96,939.11,-78.26,0.52,-0.04
97,-43013660652977908613120.00,-36011215248246609805312.00,-215068303264885178368.00,-180056076241232429056.00
98,97530644724603248271475867648.00,158052079546142442733806026752.00,325102149082010834901663744.00,526840265153808158022434816.00
99,-12885817105.45,1515318391.51,-14317574.56,1683687.10
