particule,x,y,vx,vy
0,458426998.47,-275030105.65,286516.87,-171893.82
1,-5961201761.01,4877004418.96,-3725751.10,3048127.76
2,-24274599.31,42170335.75,-15171.62,26356.46
3,320169539.24,-348820649.43,200105.96,-218012.91
4,-200759405.71,1531544897.94,-125474.63,957215.56
5,-741575676117.06,-901353152428.93,-463484797.57,-563345720.27
6,-2035632711471337159262208.00,672750036648563434323968.00,-10178163557356686802944.00,3363750183242817339392.00
7,-63523151799.35,-44350307232.11,-39701969.87,-27718942.02
8,43090.72,264809.53,26.93,165.51
9,-7870337.21,64703.75,-4918.96,40.44
10,-221410207.84,-389847871.72,-138381.38,-243654.92
11,35927248800.13,-443059193253.26,22454530.50,-276911995.78
12,28608264.27,-8111640.40,17880.17,-5069.78
13,-4223846562777545.00,-4326397453399593.50,-14571553178413213292733399040.00,3414957440939203957627027456.00
14,-521133.48,1673151.68,-325.71,1045.72
15,-9935848.04,-12691715.33,-6209.91,-7932.32
16,10126363205.18,-11110250556.58,6328977.00,-6943906.60
17,-36151703.01,-44412902.21,-22594.81,-27758.06
18,-7550722121.74,-15092337874.02,-4719201.33,-9432711.17
19,5850.61,5104.85,3.66,3.19
20,9351155662416.07,8254103753703.53,46755778726.39,41270519422.19
21,30305365007567.36,-3295895003677.00,18940853129.73,-2059934377.30
22,-247290.27,-354532.48,-154.56,-221.58
23,732176.11,935907.73,457.61,584.94
24,-619843248.15,716330993.03,-387402.03,447706.87
25,4008336.59,150829.96,2505.21,94.27
26,192996732.46,-80301159.23,120622.96,-50188.22
27,-26012.93,28599.56,-16.26,17.87
28,-906455.13,-700311.95,-566.53,-437.69
29,-21378.92,-8606.87,-13.36,-5.38
30,-8654412.74,-28287026.92,-5409.01,-17679.39
31,-494396602.74,-4222476838.75,-308997.88,-2639048.02
32,101320304683.99,-252908119835.05,63325190.43,-158067574.90
33,96547861.24,56611954.04,60342.41,35382.47
34,3897.46,-207387.65,2.44,-129.62
35,-53834.85,26469.24,-33.65,16.54
36,-51948.83,-114152.04,-32.47,-71.35
37,-51334658.30,15316579.42,-32084.16,9572.86
38,35667.46,-36170.20,22.29,-22.61
39,-626733.37,58908.59,-2089.11,196.36
40,-48.21,113.12,-0.03,0.07
41,-1337459559.38,-765706637.13,-835912.22,-478566.65
42,-123771.25,-448426.36,-77.36,-280.27
43,9715.37,1414.24,6.07,0.88
44,-354486.91,287368.45,-221.55,179.61
45,-1488269769951081.50,-17291756453797642.00,-930168606219.43,-10807347783623.53
46,-127.61,45.67,-0.08,0.03
47,129.62,-48.52,0.22,-0.08
48,-56710.21,-425410.94,-35.44,-265.88
49,90908.13,-10631.06,56.82,-6.64
50,-48535.31,82170.03,-30.33,51.36
51,-5500742.35,-2510998.40,-3437.96,-1569.37
52,-40039955.29,49190671.45,-25024.97,30744.17
53,-783227.64,-3514411.57,-489.52,-2196.51
54,-9578865754.18,1742507266.78,-5986791.10,1089067.04
55,-138709.17,4103.33,-86.69,2.56
56,-32876.18,-33740.49,-20.55,-21.09
57,-1853929.02,3343194.52,-1158.71,2089.50
58,-960103.01,426230.14,-600.06,266.39
59,-850044.34,-3036983.89,-531.28,-1898.11
60,-1.18,35.60,-0.00,0.02
61,-82.79,-8.93,-0.05,-0.01
62,-631.94,-1086.80,-0.39,-0.68
63,-16897184994638.12,101352405872722.92,-10560740621.65,63345253670.45
64,-7.45,215.51,-0.00,0.13
65,1763826.00,-404002.34,1102.39,-252.50
66,-31.79,279.51,-0.02,0.17
67,3067.23,4841.14,1.92,3.03
68,110.31,98.21,0.07,0.06
69,15.55,23.56,0.01,0.01
70,196014.67,324172.77,122.51,202.61
71,-24351358.05,57313465.86,-15219.60,35820.92
72,1051920.05,901541.96,657.45,563.46
73,11901097.41,5666904.71,7438.19,3541.82
74,7567.34,-884.16,4.73,-0.55
75,-1736403424.26,-1736403550.22,-1085252.14,-1085252.22
76,33.14,16.56,0.02,0.01
77,1211.20,3066.88,0.76,1.92
78,0.62,-0.57,0.00,-0.00
79,-683710.22,755684.60,-427.32,472.30
80,0.13,1.51,0.00,0.00
81,2551.32,11062.32,1.59,6.91
82,560529144.79,560529076.10,350330.72,350330.67
83,-5378842340.31,9220553585.33,-3361776.46,5762845.99
84,-537654.36,420645.08,-336.03,262.90
85,-2.81,4.46,-0.00,0.00
86,0.01,-0.01,-105211266791427997696.00,237855723636590116864.00
87,88.13,53.96,0.06,0.03
88,-0.01,0.01,88.76,71.18
89,25599.15,-742295.34,16.00,-463.93
90,26.84,70.29,0.02,0.04
91,0.05,-0.01,0.01,-0.00
92,425.16,-329.50,0.27,-0.21
93,2688.93,3155.87,38640135757087776541620830208.00,178482883762454452338245500928.00
94,0.01,0.00,-3368.77,-2266.00
95,-12152127.26,-13770513.79,-7595.08,-8606.57
96,8347655.60,-695638.00,5217.28,-434.77
97,0.66,0.53,-2150683032648938615209984.00,-1800560762412336882384896.00
98,325102149082010845773634719449088.00,526840265153808125745171471007744.00,3251021490820108322628358373376.00,5268402651538081752847673720832.00
99,-100223021931258.53,11785809711711.75,-143175745616.08,16836871016.73
