particule,x,y,vx,vy
0,4870786.86,-2922194.87,2865.17,-1718.94
1,-63337768.71,51818171.95,-37257.51,30481.28
2,-257917.62,448059.82,-151.72,263.56
3,3401801.35,-3706219.40,2001.06,-2180.13
4,-2133068.69,16272664.54,-1254.75,9572.16
5,-7879241558.74,-9576877244.56,-4634847.98,-5633457.20
6,-30534490672070060408832.00,10091250549728452018176.00,-101781635573566865408.00,33637501832428175360.00
7,-674933487.87,-471222014.34,-397019.70,-277189.42
8,457.84,2813.60,0.27,1.66
9,-83622.33,687.48,-49.19,0.40
10,-2352483.46,-4142133.64,-1383.81,-2436.55
11,381727018.50,-4707503928.32,224545.31,-2769119.96
12,303962.81,-86186.18,178.80,-50.70
13,-14571553178413255074175254528.00,3414957440939160526917730304.00,-145715531784132139799281664.00,34149574409392042325049344.00
14,-5537.04,17777.24,-3.26,10.46
15,-105568.39,-134849.48,-62.10,-79.32
16,107592609.06,-118046412.16,63289.77,-69439.07
17,-384111.84,-471887.09,-225.95,-277.58
18,-80226422.54,-160356089.91,-47192.01,-94327.11
19,62.16,54.24,0.04,0.03
20,140267335350.55,123811556959.23,467557787.26,412705194.22
21,321994503205.40,-35018884414.07,189408531.30,-20599343.77
22,-2627.46,-3766.91,-1.55,-2.22
23,7779.37,9944.02,4.58,5.85
24,-6585834.51,7611016.80,-3874.02,4477.07
25,42588.58,1602.57,25.05,0.94
26,2050590.28,-853199.82,1206.23,-501.88
27,-276.39,303.87,-0.16,0.18
28,-9631.09,-7440.81,-5.67,-4.38
29,-227.15,-91.45,-0.13,-0.05
30,-91953.14,-300549.66,-54.09,-176.79
31,-5252963.90,-44863816.41,-3089.98,-26390.48
32,1076528237.27,-2687148773.25,633251.90,-1580675.75
33,1025821.03,601502.01,603.42,353.82
34,41.41,-2203.49,0.02,-1.30
35,-572.00,281.24,-0.34,0.17
36,-551.96,-1212.87,-0.32,-0.71
37,-545430.74,162738.66,-320.84,95.73
38,378.97,-384.31,0.22,-0.23
39,-8356.44,785.45,-20.89,1.96
40,-0.51,1.20,-0.00,0.00
41,-14210507.82,-8135633.02,-8359.12,-4785.67
42,-1315.07,-4764.53,-0.77,-2.80
43,103.23,15.03,0.06,0.01
44,-3766.42,3053.29,-2.22,1.80
45,-15812866305730.24,-183724912321599.97,-9301686062.19,-108073477836.24
46,-1.36,0.49,-0.00,0.00
47,1.51,-0.57,0.00,-0.00
48,-602.55,-4519.99,-0.35,-2.66
49,965.90,-112.96,0.57,-0.07
50,-515.69,873.06,-0.30,0.51
51,-58445.39,-26679.36,-34.38,-15.69
52,-425424.52,522650.88,-250.25,307.44
53,-8321.79,-37340.62,-4.90,-21.97
54,-101775448.64,18514139.71,-59867.91,10890.67
55,-1473.78,43.60,-0.87,0.03
56,-349.31,-358.49,-0.21,-0.21
57,-19698.00,35521.44,-11.59,20.89
58,-10201.09,4528.70,-6.00,2.66
59,-9031.72,-32267.95,-5.31,-18.98
60,-0.01,0.38,-0.00,0.00
61,-0.88,-0.09,-0.00,-0.00
62,-6.71,-11.55,-0.00,-0.01
63,-179532590568.03,1076869312397.68,-105607406.22,633452536.70
64,-0.08,2.29,-0.00,0.00
65,18740.65,-4292.52,11.02,-2.53
66,-0.34,2.97,-0.00,0.00
67,32.59,51.44,0.02,0.03
68,1.17,1.04,0.00,0.00
69,0.17,0.25,0.00,0.00
70,2082.66,3444.34,1.23,2.03
71,-258733.18,608955.57,-152.20,358.21
72,11176.65,9578.88,6.57,5.63
73,126449.16,60210.86,74.38,35.42
74,80.40,-9.39,0.05,-0.01
75,-18449286.38,-18449287.72,-10852.52,-10852.52
76,0.35,0.18,0.00,0.00
77,12.87,32.59,0.01,0.02
78,0.01,-0.01,-1679.42,2353.11
79,-7264.42,8029.15,-4.27,4.72
80,0.00,0.02,-3683.88,-1032.14
81,27.11,117.54,0.02,0.07
82,5955622.16,5955621.43,3503.31,3503.31
83,-57150199.87,97968381.84,-33617.76,57628.46
84,-5712.58,4469.35,-3.36,2.63
85,-0.03,0.05,-0.02,0.01
86,-105211266791427997696.00,237855723636590116864.00,-4870264017415240176034207914734387200.00,4826784313598732556081058823880572928.00
87,0.94,0.57,0.00,0.00
88,88.76,71.18,5925576576164426205221617664.00,4342829609618738572806848512.00
89,271.99,-7886.89,0.16,-4.64
90,0.29,0.75,0.00,0.00
91,0.01,-0.00,-70156447519331098624.00,11640223002760601600.00
92,4.52,-3.50,0.00,-0.00
93,38640135757087776541620830208.00,178482883762454452338245500928.00,386401357570877746174754816.00,1784828837624544490397106176.00
94,-3368.77,-2266.00,-875112271930516887837171777536.00,-4637220490063963068424020557824.00
95,-129116.35,-146311.71,-75.95,-86.07
96,88693.84,-7391.15,52.17,-4.35
97,-2150683032648938615209984.00,-1800560762412336882384896.00,-21506830326488518098944.00,-18005607624123241988096.00
98,6502042981640216645256716746752.00,10536805303076163505695347441664.00,32510214908201085689189629952.00,52684026515380817176633016320.00
99,-1145405964928.67,134694968133.85,-1431757456.16,168368710.17
