//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Les constantes sont normalisées ; espilon = 1, sigma = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
1,8.00,-6.00,0.00,0.00,0.00,0.00
2,-7.00,4.00,0.00,1.00,0.00,0.00
3,-2.00,8.00,-1.00,0.00,0.00,0.00
4,-2.00,3.00,1.00,-1.00,0.00,0.00
5,-7.00,1.00,-1.00,1.00,0.00,0.00
6,7.00,-3.00,-1.00,0.00,0.00,0.00
7,-8.00,8.00,1.00,0.00,0.00,0.00
8,1.00,-1.00,1.00,1.00,0.00,0.00
9,-5.00,-2.00,-1.00,0.00,0.00,0.00
10,4.00,9.00,-1.00,0.00,0.00,0.00
11,-1.00,0.00,1.00,0.00,0.00,0.00
12,-7.00,6.00,0.00,1.00,0.00,0.00
13,9.00,4.00,0.00,-1.00,0.00,0.00
14,3.00,-10.00,1.00,1.00,0.00,0.00
15,8.00,0.00,1.00,-1.00,0.00,0.00
16,9.00,9.00,0.00,-1.00,0.00,0.00
17,9.00,-6.00,1.00,1.00,0.00,0.00
18,-7.00,-1.00,0.00,1.00,0.00,0.00
19,1.00,5.00,0.00,0.00,0.00,0.00
20,-7.00,-4.00,-1.00,1.00,0.00,0.00
21,-10.00,0.00,-1.00,1.00,0.00,0.00
22,0.00,0.00,-1.00,1.00,0.00,0.00
23,-10.00,-3.00,0.00,0.00,0.00,0.00
24,8.00,3.00,1.00,-1.00,0.00,0.00
25,7.00,-4.00,-1.00,1.00,0.00,0.00
26,5.00,1.00,0.00,1.00,0.00,0.00
27,8.00,-9.00,0.00,0.00,0.00,0.00
28,-3.00,8.00,0.00,0.00,0.00,0.00
29,-2.00,-10.00,0.00,1.00,0.00,0.00
30,0.00,4.00,0.00,1.00,0.00,0.00
31,3.00,-5.00,0.00,1.00,0.00,0.00
32,6.00,-7.00,1.00,1.00,0.00,0.00
33,4.00,1.00,1.00,-1.00,0.00,0.00
34,2.00,-4.00,1.00,0.00,0.00,0.00
35,-6.00,5.00,-1.00,1.00,0.00,0.00
36,-2.00,-5.00,0.00,-1.00,0.00,0.00
37,1.00,9.00,-1.00,0.00,0.00,0.00
38,-6.00,-3.00,0.00,1.00,0.00,0.00
39,-1.00,-1.00,0.00,-1.00,0.00,0.00
40,2.00,-2.00,-1.00,0.00,0.00,0.00
41,9.00,-7.00,0.00,-1.00,0.00,0.00
42,6.00,-8.00,0.00,-1.00,0.00,0.00
43,-3.00,7.00,0.00,1.00,0.00,0.00
44,6.00,-2.00,0.00,-1.00,0.00,0.00
45,-3.00,-6.00,1.00,1.00,0.00,0.00
46,3.00,0.00,-1.00,-1.00,0.00,0.00
47,8.00,6.00,0.00,0.00,0.00,0.00
48,1.00,7.00,1.00,1.00,0.00,0.00
49,8.00,-7.00,1.00,1.00,0.00,0.00
50,-5.00,8.00,1.00,1.00,0.00,0.00
51,5.00,-4.00,1.00,-1.00,0.00,0.00
52,-4.00,8.00,1.00,0.00,0.00,0.00
53,-8.00,9.00,0.00,0.00,0.00,0.00
54,0.00,-6.00,0.00,-1.00,0.00,0.00
55,2.00,1.00,1.00,1.00,0.00,0.00
56,-9.00,6.00,0.00,-1.00,0.00,0.00
57,-3.00,3.00,-1.00,0.00,0.00,0.00
58,-10.00,-5.00,-1.00,1.00,0.00,0.00
59,5.00,-8.00,1.00,-1.00,0.00,0.00
60,-9.00,-8.00,0.00,1.00,0.00,0.00
61,8.00,-10.00,-1.00,-1.00,0.00,0.00
62,1.00,4.00,-1.00,-1.00,0.00,0.00
63,-6.00,-4.00,1.00,0.00,0.00,0.00
64,-8.00,2.00,0.00,-1.00,0.00,0.00
65,8.00,1.00,-1.00,1.00,0.00,0.00
66,6.00,4.00,1.00,1.00,0.00,0.00
67,6.00,-10.00,-1.00,1.00,0.00,0.00
68,4.00,6.00,-1.00,1.00,0.00,0.00
69,6.00,7.00,-1.00,1.00,0.00,0.00
70,2.00,-1.00,1.00,0.00,0.00,0.00
71,3.00,4.00,0.00,0.00,0.00,0.00
72,7.00,-6.00,0.00,1.00,0.00,0.00
73,8.00,-8.00,1.00,-1.00,0.00,0.00
74,-8.00,-2.00,0.00,1.00,0.00,0.00
75,-6.00,7.00,1.00,1.00,0.00,0.00
76,-4.00,0.00,1.00,-1.00,0.00,0.00
77,-6.00,-1.00,0.00,1.00,0.00,0.00
78,0.00,-4.00,0.00,0.00,0.00,0.00
79,2.00,-6.00,-1.00,1.00,0.00,0.00
80,-1.00,-9.00,1.00,0.00,0.00,0.00
81,-7.00,0.00,-1.00,-1.00,0.00,0.00
82,9.00,-2.00,-1.00,1.00,0.00,0.00
83,8.00,7.00,1.00,1.00,0.00,0.00
84,-6.00,6.00,0.00,0.00,0.00,0.00
85,7.00,5.00,0.00,1.00,0.00,0.00
86,7.00,-7.00,-1.00,-1.00,0.00,0.00
87,-5.00,6.00,1.00,-1.00,0.00,0.00
88,7.00,9.00,1.00,-1.00,0.00,0.00
89,6.00,5.00,-1.00,-1.00,0.00,0.00
90,3.00,2.00,1.00,-1.00,0.00,0.00
91,9.00,-1.00,1.00,0.00,0.00,0.00
92,2.00,7.00,1.00,1.00,0.00,0.00
93,-4.00,-4.00,-1.00,0.00,0.00,0.00
94,-5.00,-8.00,1.00,-1.00,0.00,0.00
95,7.00,-5.00,-1.00,1.00,0.00,0.00
96,-7.00,3.00,0.00,0.00,0.00,0.00
97,0.00,-3.00,1.00,1.00,0.00,0.00
98,-7.00,2.00,0.00,0.00,0.00,0.00
99,-1.00,9.00,-1.00,0.00,0.00,0.00
###### Tour 1 ######
0,5.99,-8.99,-18219.90,18959.80,-3643780.41,3791760.94
1,8.00,-6.00,-18705.60,-2417703.29,-3741119.43,-483540657.35
2,-7.00,4.01,18675.12,-2380121.18,3735024.10,-476024435.97
3,-2.01,8.00,-2399084.70,284.06,-479816739.61,56812.99
4,-1.99,2.99,-2398740.88,27.52,-479748376.24,5704.33
5,-7.01,1.01,-18647.30,18618.71,-3729260.46,3723541.64
6,6.99,-3.00,-18673.09,-2380407.76,-3734417.57,-476081552.38
