particule,x,y,vx,vy
0,-98.00,-58.00,-1.00,-1.00
1,-44.00,75.00,0.00,-1.00
2,63.00,-52.00,-1.00,-1.00
3,-54.00,49.00,-1.00,0.00
4,79.00,-53.00,0.00,-1.00
5,-26.00,-34.00,-1.00,-1.00
6,-15.00,19.00,0.00,0.00
7,36.00,-84.00,0.00,0.00
8,-91.00,33.00,0.00,-1.00
9,7.00,19.00,-1.00,0.00
10,17.00,43.00,0.00,0.00
11,-58.00,87.00,-1.00,-1.00
12,-67.00,-13.00,-1.00,0.00
13,3.00,77.00,0.00,-1.00
14,-54.00,-16.00,0.00,0.00
15,-50.00,55.00,-1.00,0.00
16,-63.00,84.00,-1.00,-1.00
17,2.00,24.00,0.00,-1.00
18,-83.00,-79.00,0.00,0.00
19,-93.00,-98.00,0.00,-1.00
20,-60.00,-70.00,0.00,-1.00
21,57.00,62.00,-1.00,0.00
22,-55.00,84.00,0.00,-1.00
23,-12.00,55.00,0.00,-1.00
24,39.00,30.00,-1.00,-1.00
25,-46.00,-19.00,-1.00,0.00
26,2.00,-8.00,-1.00,-1.00
27,-55.00,-91.00,-1.00,-1.00
28,-61.00,-50.00,-1.00,-1.00
29,-89.00,-91.00,0.00,0.00
30,43.00,84.00,0.00,-1.00
31,39.00,58.00,-1.00,0.00
32,-12.00,-77.00,0.00,-1.00
33,4.00,78.00,0.00,-1.00
34,-81.00,43.00,-1.00,-1.00
35,52.00,-34.00,-1.00,-1.00
36,16.00,-23.00,-1.00,0.00
37,-64.00,37.00,-1.00,0.00
38,21.00,88.00,0.00,-1.00
39,45.00,64.00,0.00,0.00
40,87.00,-97.00,0.00,-1.00
41,81.00,87.00,-1.00,-1.00
42,29.00,11.00,-1.00,-1.00
43,77.00,14.00,-1.00,0.00
44,91.00,61.00,-1.00,-1.00
45,-3.00,5.00,0.00,0.00
46,-8.00,-87.00,0.00,-1.00
47,77.00,-88.00,-1.00,-1.00
48,-84.00,43.00,-1.00,0.00
49,-20.00,98.00,0.00,0.00
50,8.00,62.00,0.00,0.00
51,-25.00,-38.00,-1.00,0.00
52,-78.00,-52.00,0.00,0.00
53,3.00,-54.00,-1.00,0.00
54,-91.00,-36.00,0.00,0.00
55,-24.00,50.00,0.00,0.00
56,-57.00,51.00,0.00,0.00
57,48.00,36.00,-1.00,0.00
58,-3.00,-79.00,-1.00,0.00
59,-17.00,19.00,-1.00,0.00
60,67.00,79.00,-1.00,-1.00
61,75.00,-88.00,0.00,0.00
62,-24.00,-6.00,-1.00,0.00
63,95.00,-33.00,-1.00,0.00
64,-83.00,-67.00,-1.00,-1.00
65,20.00,41.00,0.00,-1.00
66,12.00,-88.00,-1.00,-1.00
67,31.00,26.00,0.00,0.00
68,5.00,-74.00,0.00,0.00
69,-62.00,-71.00,0.00,-1.00
70,-27.00,-18.00,0.00,-1.00
71,50.00,62.00,0.00,0.00
72,46.00,-36.00,0.00,0.00
73,56.00,-47.00,0.00,-1.00
74,-35.00,-30.00,-1.00,-1.00
75,97.00,13.00,0.00,-1.00
76,-11.00,8.00,0.00,-1.00
77,37.00,43.00,-1.00,0.00
78,-75.00,60.00,0.00,0.00
79,-29.00,-68.00,-1.00,0.00
80,-54.00,74.00,-1.00,-1.00
81,77.00,-37.00,0.00,-1.00
82,33.00,-69.00,-1.00,0.00
83,45.00,81.00,0.00,0.00
84,-62.00,10.00,0.00,0.00
85,-48.00,-47.00,-1.00,0.00
86,-88.00,13.00,-1.00,0.00
87,45.00,-57.00,-1.00,0.00
88,67.00,-18.00,0.00,0.00
89,45.00,62.00,0.00,-1.00
90,94.00,-27.00,-1.00,0.00
91,-97.00,-14.00,-1.00,-1.00
92,46.00,33.00,0.00,-1.00
93,86.00,2.00,0.00,-1.00
94,-85.00,28.00,0.00,0.00
95,21.00,-18.00,-1.00,-1.00
96,14.00,95.00,0.00,0.00
97,6.00,-35.00,-1.00,-1.00
98,38.00,93.00,0.00,0.00
99,-72.00,59.00,0.00,-1.00
