particule,x,y,vx,vy
0,8595506221230032379103344712482816.00,-5156814480999136781955347005833216.00,28651687404100106489192601616384.00,-17189381603330456750499089612800.00
1,-111772533018940492972061640777269248.00,91443832855435188785113245620895744.00,-372575110063134984259682166636544.00,304812776184783985675474244206592.00
2,-455148737077330500534234041548800.00,790693795300527042929971989315584.00,-1517162456924435001780780138496.00,2635645984335090270701896073216.00
3,6003178860798557130120277268627456.00,-6540387176729204869709931936219136.00,20010596202661858061168844734464.00,-21801290589097349325507792994304.00
4,-3764238856989520926055146822041600.00,28716466836405404306732200014905344.00,-12547462856631735669583884845056.00,95721556121351364742737922359296.00
5,-13904543927194822286793493714604916736.00,-16900371608042433997191561732075552768.00,-46348479757316080684182924601327616.00,-56334572026808110372492820646723584.00
6,-103994560448077040.00,-295631525063729344.00,-346648531933462.44,-985438415069925.00
7,-1191059096237896125162523642438877184.00,-831568260601988465946247502915174400.00,-3970196987459654004184476488302592.00,-2771894202006628219820825009717248.00
8,807950939076906529813289762816.00,4965178658006863977246411980800.00,2693169796923021890655617024.00,16550595526689545124805869568.00
9,-147568822686978670814000417079296.00,1213195325340354099476955136000.00,-491896075623262197578421239808.00,4043984417801179965085974528.00
10,-4151441397060971110289201755586560.00,-7309647594715170596184594583650304.00,-13838137990203236884177351606272.00,-24365491982383900125794135965696.00
11,673635915002356789559805626256719872.00,-8307359873498681707603882054307020800.00,2245453050007856168882151234732032.00,-27691199578328939025346273514356736.00
12,536404955105983582988502176890880.00,-152093257549749810708697759875072.00,1788016517019945201568346800128.00,-506977525165832691103326797824.00
13,149999999997211901952.00,149999999998389026816.00,374999999993029760.00,374999999995972544.00
14,-9771252793944574966527504154624.00,31371594052954816756061248159744.00,-32570842630481920749765394432.00,104571980176516062655849431040.00
15,-186297150727357711292163940155392.00,-237969662349418209471269221433344.00,-620990502424525744651959795712.00,-793232207831394055965395386368.00
16,189869310097184243665102176742539264.00,-208317197935905773782299296508411904.00,632897700323947473119066399440896.00,-694390659786352563902044260270080.00
17,-677844431512158732037280747225088.00,-832741916525065926212898567225344.00,-2259481438373862395088272883712.00,-2775806388416886773491632701440.00
18,-141576039782547350344505422702968832.00,-282981335137963500638670289593434112.00,-471920132608491212971110339444736.00,-943271117126544956012040781037568.00
19,109698860710502779377648926720.00,95715902730889718467712253952.00,365662869035009260010864640.00,319053009102965743802122240.00
20,-492061873615357568.00,-245880524925573376.00,-1230606245410104.00,-614801749764705.25
21,568225593891888022162134329692444950528.00,-61798031318943747865616131410121195520.00,1894085312972960085679697306148929536.00,-205993437729812473208860092743548928.00
22,-4636692572728747572996601806848.00,-6647483953885371034124236619776.00,-15455641909095826533415649280.00,-22158279846284570934716137472.00
23,13728302094732109569875735740416.00,17548269898235671340210678923264.00,45761006982440366640294002688.00,58494232994118904232806449152.00
24,-11622060902795694546337830428213248.00,13431206119371646006052303375695872.00,-38740203009318985003669838102528.00,44770687064572155875523469246464.00
25,75156311108146502064101467881472.00,2828061801297896176756268728320.00,250521037027155007349463187456.00,9426872670992987915561205760.00
26,3618688733620875899273009858347008.00,-1505646735562510092292597418557440.00,12062295778736252277000759148544.00,-5018822451875033978745296781312.00
27,-487742424497920160258760638464.00,536241802759752101399567007744.00,-1625808081659733907844628480.00,1787472675865840359988789248.00
28,-16996033622506831041570891890688.00,-13130848978871632894134100951040.00,-56653445408356102416371810304.00,-43769496596238776900186537984.00
29,-400854695161331248711675674624.00,-161378837902917922754253553664.00,-1336182317204437407744655360.00,-537929459676393024536969216.00
