//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
59,2.00,-1.00,0.00,1.00,0.00,0.00
60,-5.00,8.00,0.00,-1.00,0.00,0.00
61,0.00,-5.00,1.00,1.00,0.00,0.00
62,-7.00,1.00,0.00,0.00,0.00,0.00
63,0.00,-2.00,1.00,-1.00,0.00,0.00
64,-5.00,-3.00,1.00,-1.00,0.00,0.00
65,-2.00,-7.00,-1.00,1.00,0.00,0.00
66,7.00,9.00,0.00,0.00,0.00,0.00
67,8.00,-9.00,0.00,1.00,0.00,0.00
68,-3.00,-2.00,0.00,1.00,0.00,0.00
69,2.00,-2.00,0.00,-1.00,0.00,0.00
70,7.00,-1.00,1.00,1.00,0.00,0.00
71,8.00,0.00,-1.00,0.00,0.00,0.00
72,-1.00,-7.00,1.00,-1.00,0.00,0.00
73,-8.00,-3.00,1.00,-1.00,0.00,0.00
74,3.00,-1.00,-1.00,0.00,0.00,0.00
75,8.00,-4.00,1.00,-1.00,0.00,0.00
76,-1.00,-8.00,1.00,-1.00,0.00,0.00
77,-4.00,-2.00,0.00,-1.00,0.00,0.00
78,-2.00,8.00,-1.00,1.00,0.00,0.00
79,5.00,-7.00,1.00,0.00,0.00,0.00
80,-6.00,-8.00,-1.00,1.00,0.00,0.00
81,1.00,8.00,-1.00,0.00,0.00,0.00
82,5.00,-6.00,-1.00,0.00,0.00,0.00
83,-5.00,9.00,1.00,0.00,0.00,0.00
84,-1.00,-10.00,0.00,0.00,0.00,0.00
85,5.00,1.00,1.00,-1.00,0.00,0.00
86,-5.00,-10.00,1.00,-1.00,0.00,0.00
87,-1.00,6.00,1.00,1.00,0.00,0.00
88,-3.00,-3.00,0.00,0.00,0.00,0.00
89,-2.00,7.00,1.00,0.00,0.00,0.00
90,-9.00,-4.00,1.00,-1.00,0.00,0.00
91,-5.00,-4.00,1.00,1.00,0.00,0.00
92,8.00,-7.00,0.00,1.00,0.00,0.00
93,-3.00,7.00,1.00,1.00,0.00,0.00
94,-1.00,7.00,-1.00,0.00,0.00,0.00
95,4.00,8.00,-1.00,0.00,0.00,0.00
96,7.00,-4.00,-1.00,-1.00,0.00,0.00
97,-7.00,6.00,0.00,-1.00,0.00,0.00
98,4.00,0.00,0.00,1.00,0.00,0.00
99,-2.00,-5.00,-1.00,1.00,0.00,0.00
###### Tour 1 ######
0,-0.00,-0.00,-0.00,-0.00,-15.74,-9.40
1,-0.00,-8.00,-24174.34,187.17,-483466749.66,3723356.87
2,4.00,-10.00,-4.40,374.09,-107917.42,7481891.28
3,-4.00,-7.00,23807.10,187.48,476121996.48,3769632.97
4,-9.00,-1.00,24365.64,-1.56,487292842.56,-11155.49
5,-5.00,5.00,-185.43,-24175.92,-3688699.03,-483518319.94
6,7.00,-7.00,-192.04,186.51,-3820737.10,3730187.94
7,9.00,6.00,-750.03,-23986.69,-14980628.16,-479753818.59
8,7.00,3.00,-24174.05,183.05,-483500907.28,3660914.73
9,5.00,-8.00,-24174.48,23806.41,-483489632.64,476128162.23
10,4.00,4.00,187.74,-184.62,3734847.96,-3712378.37
11,7.00,1.00,185.28,-186.77,3705633.66,-3735358.22
12,-10.00,-1.00,24181.60,-185.77,483632028.02,-3735344.76
13,-6.00,-6.00,24361.95,23988.44,487259000.79,479788733.50
14,-3.00,-5.00,24174.34,24181.04,483506717.39,483620816.40
15,3.00,6.00,4.97,0.14,79447.87,-17293.66
16,-1.00,1.00,-190.17,-24175.49,-3803406.81,-483489701.03
17,-1.00,5.00,-23990.42,23987.01,-479828490.73,479760154.74
18,8.00,7.00,-24362.10,-24360.50,-487241938.14,-487229987.90
19,-3.00,-1.00,0.73,-23988.56,-5322.26,-479771264.01
20,4.00,-6.00,186.03,-186.04,3740547.59,-3700759.29
21,2.00,-0.00,1.68,-24365.64,33604.74,-487292800.02
22,-9.00,2.00,-184.01,-188.21,-3700225.17,-3764158.06
23,-3.00,2.00,187.47,-24175.51,3769319.53,-483530191.73
24,-10.00,5.00,1.59,23988.71,11722.12,479754292.37
25,-5.00,-6.00,-23989.66,23992.18,-479793111.77,479823647.59
26,-3.00,8.00,24172.22,-24550.74,483444432.69,-491034742.92
27,-3.00,5.00,23991.02,2.98,479840324.87,39551.43
28,1.00,-2.00,0.86,375.36,17275.97,7487210.37
29,9.00,5.00,-23991.04,23987.99,-479840794.13,479759735.06
30,-3.00,9.00,0.72,-48357.23,-5678.50,-967144652.97
31,2.00,4.00,1.22,-2.55,44454.96,-50950.19
32,-8.00,-10.00,189.34,188.93,3786864.71,3758696.25
33,-6.00,2.00,2.16,-24363.36,23266.01,-487247296.07
34,-8.00,-1.00,-2.96,-2.97,-39275.54,-39395.75
35,-6.00,-5.00,562.14,188.33,11222866.65,3746695.01
36,5.00,-1.00,-186.77,24177.62,-3735459.76,483552319.74
37,-10.00,-9.00,187.48,186.46,3769503.69,3729205.05
38,5.00,-4.00,-185.78,23797.83,-3695676.11,475956636.31
39,-3.00,1.00,377.88,23612.65,7577577.88,472233043.75
40,5.00,9.00,-183.92,-190.61,-3678364.66,-3792147.40
41,-2.00,-10.00,24174.76,24549.43,483495183.95,490988602.55
42,-4.00,-3.00,374.80,23990.27,7516043.14,479805330.72
43,6.00,4.00,-2.88,-372.81,-57659.50,-7476120.68
44,5.00,0.00,-23987.29,1.57,-479765884.06,11478.10
45,-2.00,-9.00,186.58,-23797.52,3751539.66,-475950421.10
46,-6.00,-9.00,374.25,47977.34,7464905.27,959526845.91
47,2.00,-8.00,-3.36,0.73,-67191.86,-5420.12
48,9.00,9.00,-194.19,-187.52,-3883714.70,-3770471.43
49,-4.00,3.00,24174.21,-187.37,483484175.91,-3747300.46
50,-2.00,5.00,24362.74,375.05,487234798.69,7480956.63
51,-6.00,6.00,374.10,-23992.00,7482083.68,-479840003.82
52,5.00,6.00,-24181.30,23796.67,-483625985.51,475933451.45
53,-3.00,-4.00,24358.63,24369.91,487172612.63,487378110.58
54,9.00,1.00,-379.80,-372.23,-7595915.30,-7464584.03
55,5.00,7.00,-375.34,-47973.61,-7486714.31,-959492200.21
56,-10.00,6.00,-0.68,-23986.44,6421.40,-479748790.67
57,2.00,-10.00,0.95,4.72,38919.39,74338.80
58,-7.00,-6.00,48169.20,190.64,963403954.17,3792715.44
59,2.00,-1.00,-189.58,-185.75,-3791500.51,-3734970.93
60,-5.00,8.00,191.63,-191.23,3832580.64,-3804528.92
61,0.00,-5.00,-189.20,187.75,-3804073.66,3735098.09
62,-7.00,1.00,376.62,-374.39,7532439.67,-7487880.67
63,0.00,-2.00,23992.41,-0.70,479828242.37,6036.12
64,-5.00,-3.00,24180.68,188.05,483593656.78,3780951.20
65,-2.00,-7.00,24171.51,-180.88,483450143.69,-3637699.03
66,7.00,9.00,-190.20,-188.24,-3803943.14,-3764724.20
67,8.00,-9.00,-187.36,191.77,-3747285.38,3815377.69
68,-3.00,-2.00,-24174.76,23799.68,-483495130.30,475973634.76
69,2.00,-2.00,-23991.68,24363.07,-479833509.44,487281343.48
70,7.00,-1.00,-2.72,3.55,-74345.22,51049.59
71,8.00,0.00,-561.86,186.73,-11217202.62,3734679.26
72,-1.00,-7.00,-23800.86,-24171.73,-476037252.37,-483414679.30
73,-8.00,-3.00,-185.16,-183.48,-3723120.43,-3649585.32
74,3.00,-1.00,-48164.03,186.19,-963260690.17,3723796.45
75,8.00,-4.00,-48536.45,24175.21,-970748943.09,483524269.68
76,-1.00,-8.00,23615.21,23983.61,472284278.89,479692178.82
77,-4.00,-2.00,24548.58,-23430.47,490971587.13,-468589465.47
78,-2.00,8.00,-24176.04,-24175.80,-483500890.81,-483535959.61
79,5.00,-7.00,-557.57,560.56,-11171307.85,11211113.52
80,-6.00,-8.00,24175.48,-23795.67,483529676.69,-475933477.27
81,1.00,8.00,-1.87,-0.90,-17375.97,-18084.89
82,5.00,-6.00,-48166.60,-23798.65,-963311997.73,-475972951.63
83,-5.00,9.00,194.90,-24178.78,3877932.35,-483575658.74
84,-1.00,-10.00,-24175.05,24178.48,-483500915.61,483569567.66
85,5.00,1.00,-559.24,-24178.60,-11204776.27,-483552006.80
86,-5.00,-10.00,-185.73,187.79,-3734503.70,3775784.98
87,-1.00,6.00,-374.52,-372.19,-7510324.74,-7463779.20
88,-3.00,-3.00,-23804.95,24177.05,-476098916.83,483540989.83
89,-2.00,7.00,1.01,23607.66,289.69,472153255.24
90,-9.00,-4.00,188.06,186.33,3741113.48,3746558.19
91,-5.00,-4.00,8.43,23989.31,148673.64,479766263.69
92,8.00,-7.00,-23991.72,0.20,-479834349.04,-16026.39
93,-3.00,7.00,48353.93,-3.58,967058510.96,-91586.46
94,-1.00,7.00,-24179.50,-23805.54,-483570003.96,-476110818.09
95,4.00,8.00,371.92,-2.59,7458361.51,-51754.15
96,7.00,-4.00,23979.84,373.64,479616704.08,7492705.41
97,-7.00,6.00,24179.92,-191.75,483598483.04,-3815077.60
98,4.00,0.00,23984.00,0.41,479679978.27,-11888.63
99,-2.00,-5.00,-23799.46,562.41,-475969112.22,11228274.14
###### Tour 2 ######
0,-0.00,-0.00,-183.17,183.14,-3663350.85,3662904.07
1,-4.83,-7.96,-96757.30,741.35,-968192551.64,7360239.21
2,4.00,-9.93,-1875000000056806502312756939652761564990776586767695872.00,1875000000056806502312756939652761564990776586767695872.00,-37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
3,0.76,-6.96,-1875000000006847946613259359139386222000681536802783232.00,1874999999998521237094703994938437445356826168668454912.00,-37500000000136954783542569682705977894550416927937630568448.00,37499999999970423968772542254396559918349415288391721811968.00
4,-4.13,-1.00,97584.65,6.36,977087319.77,169595.91
5,-5.04,0.16,-733.90,-72749.46,-7280648.17,-487952554.55
6,6.96,-6.96,-858.77,746.05,-9513990.26,7460543.44
7,8.85,1.20,-27046.33,-95923.15,-510945293.59,-958975456.75
8,2.17,3.04,-120660.57,-23289.67,-1446229613.66,-473115222.10
9,0.17,-3.24,-96664.60,95227.79,-966312737.26,952299516.22
10,4.04,3.96,-457763671885819775186619037379197327520367007236096.00,-457763671885311594708480516729537790783633578000384.00,-9155273437716395166108469818215314832840346833514397696.00,-9155273437706231612373275228188590760065574780574629888.00
11,7.04,0.96,-1875000000027666081539115453395612017108749684211449856.00,1875000000031829436298393135496086405430677368278614016.00,-37500000000553320846771735682070020522559898161435037925376.00,37500000000636586254156749396224729510660398981207992303616.00
12,-5.16,-1.04,96697.62,-24676.56,966688405.38,-486080548.29
13,-1.13,-1.20,228881835944434387489350212359956245726413157564416.00,228881835944434387489350212359956245726413157564416.00,4577636718888687563695084837310902707995274712040079360.00,4577636718888687563695084837310902707995274712040079360.00
14,1.83,-0.16,120628.34,240000000007271232296032888275553480318819403106265071616.00,1445573455.87,4800000000145424450789137278368117117938853176452138254991360.00
15,3.00,6.00,-3072000000093072512805790170780318730820741578620928.00,-6144000000186145025611580341560637461641483157241856.00,-61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
16,-1.04,-3.84,-573.93,-96917.13,-3871763.68,-971343170.89
17,-5.80,9.80,-95964.69,95893.53,-959656779.14,958370301.17
18,3.13,2.13,-121469.96,-73399.71,-1454915405.53,-493554226.04
19,-3.00,-5.80,0.84,-95984.96,7489.19,-960156664.25
20,4.04,-6.04,228881835941385429235643693297862110037924483432448.00,228881835940877207219130304369581545057220420435968.00,4577636718827708282978118822781339051594286985010741248.00,4577636718817544048678190390877688052070300068534550528.00
21,2.00,-4.87,1.62,-121510.40,-34874.84,-1455602475.61
22,-9.04,1.96,-738.82,-752.57,-7395946.21,-7523097.83
23,-2.96,-2.84,762.41,-96642.18,7729518.21,-965803260.52
24,-10.00,9.80,-1.45,95951.85,-72499.08,959508444.92
25,-9.80,-1.20,-95927.94,72035.81,-958972494.00,481048878.70
26,1.83,3.09,72736.92,-98147.88,487849462.56,-980908037.76
27,1.80,5.00,95904.76,-240000000007271232296032888275553480318819403106265071616.00,958434579.29,-4800000000145424450789137278368117117938853176452138254991360.00
28,1.00,-1.92,-28.05,1489.42,-595464.11,14793924.92
29,4.20,9.80,-95971.94,95926.01,-959777301.84,959000636.78
30,-3.00,-0.67,-4.34,-193491.49,-95410.77,-1935540440.14
31,2.00,4.00,10.72,-10.19,145542.36,-101947.33
32,-7.96,-9.96,757.50,752.85,7576304.35,7519639.83
33,-6.00,-2.87,5.63,-97512.91,46167.68,-975743641.06
34,-8.00,-1.00,3072000000016677792204043700816918227645249334804480.00,6144000000046998780556823778153321130957216126337024.00,61440000000333552526327796537188345785002564236349538304.00,122880000000939962510265349106935579279221936403664338944.00
35,-5.89,-4.96,2239.27,844.55,22319610.02,9377556.01
36,4.96,3.84,-744.57,96679.18,-7420394.77,966479004.69
37,-9.96,-8.96,752.68,745.58,7534509.87,7453164.71
38,4.96,0.76,-743.33,95159.78,-7455260.54,951282397.46
39,-2.92,5.72,1875000000027666081539115453395612017108749684211449856.00,-1875000000031829436298393135496086405430677368278614016.00,37500000000553320846771735682070020522559898161435037925376.00,-37500000000636586254156749396224729510660398981207992303616.00
40,4.96,8.96,-735.69,-759.41,-7357105.43,-7583985.87
41,2.83,-5.09,96696.88,98197.48,966947260.25,981972304.20
42,-3.93,1.80,25338.31,95991.78,491754097.65,960224885.24
43,6.00,3.93,-23974.29,-1496.43,-479370524.10,-14996407.79
44,0.20,0.00,-119911.40,94.54,-1438716222.76,1847841.95
45,-1.96,-13.76,1875000000056806502312756939652761564990776586767695872.00,1875000000056806502312756939652761564990776586767695872.00,37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
46,-5.93,0.60,1489.17,191969.30,14833495.32,1920312334.89
47,2.00,-8.00,-13.44,-0.08,-134342.77,-10798.27
48,8.96,8.96,-779.47,-755.80,-7821970.04,-7595011.86
49,0.83,2.96,1875000000006847946613259359139386222000681536802783232.00,-1874999999998521237094703994938437445356826168668454912.00,37500000000136954783542569682705977894550416927937630568448.00,-37499999999970423968772542254396559918349415288391721811968.00
50,2.87,5.08,73584.77,1487.87,497205787.47,14775449.51
51,-5.93,1.20,1498.91,-96004.56,15014114.73,-960411189.78
52,0.16,10.76,-96727.39,71167.28,-967295800.31,471478636.87
53,1.87,0.87,97403.46,97534.06,973723960.65,975904915.13
54,8.92,0.93,-25475.64,-1493.96,-494320879.19,-14969977.88
55,4.92,-2.59,-1496.07,-191835.00,-14927974.89,-1917735640.06
56,-10.00,1.20,23935.58,-119941.53,478718693.81,-1439352989.22
57,2.00,-10.00,6.78,15.87,77757.78,148688.51
58,2.63,-5.96,192679.55,752.53,1926803109.77,7445093.60
59,1.96,-1.04,-3072000000016677792204043700816918227645249334804480.00,-6144000000046998780556823778153321130957216126337024.00,-61440000000333552526327796537188345785002564236349538304.00,-122880000000939962510265349106935579279221936403664338944.00
60,-4.96,7.96,771.55,-793.32,7765905.19,-8237399.37
61,-0.04,-4.96,-764.61,24736.01,-7704018.68,487230071.42
62,-6.92,0.93,1506.39,-1497.69,15062956.27,-14977995.57
63,4.80,-2.00,120043.09,23935.95,1441185347.97,478727005.29
64,-0.16,-2.96,96782.77,695.25,968448110.18,6363134.26
65,2.83,-7.04,240000000007271232296032888275553480318819403106265071616.00,-733.66,4800000000145424450789137278368117117938853176452138254991360.00,-7417858.68
66,6.96,8.96,-760.66,-752.83,-7605294.45,-7527189.67
67,7.96,-8.96,-1875000000056806502312756939652761564990776586767695872.00,-1875000000056806502312756939652761564990776586767695872.00,-37500000001136128521790134987250914983897290441032330117120.00,-37500000001136128521790134987250914983897290441032330117120.00
68,-7.83,2.76,-96691.57,119272.77,-966841217.28,1433488034.97
69,-2.80,2.87,-119923.23,121388.33,-1438797657.70,1453223926.17
70,7.00,-1.00,-15.54,-23976.05,-182041.90,-479643180.74
71,7.89,0.04,-2245.26,746.07,-22450698.11,7452123.89
72,-5.76,-11.83,-95143.67,-96679.64,-950818892.07,-966743461.47
73,-8.04,-3.04,-743.61,-730.92,-7446051.19,-7299165.45
74,-6.63,-0.96,-192684.83,744.74,-1927155146.41,7447302.04
75,-1.71,0.84,-170011.46,72603.20,-1458751410.46,485035407.05
76,3.72,-3.20,94518.07,95941.91,945772774.47,959473820.31
77,0.91,-6.69,122181.79,-93741.69,1461692542.76,-937634852.41
78,-6.84,3.16,-96726.01,-120665.77,-967498471.13,-1446263500.32
79,4.89,-6.89,-2242.46,26201.64,-22526506.98,501610529.95
80,-1.16,-12.76,96678.47,-95188.23,966529996.02,-951917596.41
81,1.00,8.00,-98.12,-8.42,-1907561.18,-132195.62
82,-4.63,-10.76,-192752.33,-95194.43,-1928402655.10,-951942707.91
83,-4.96,4.16,774.17,-96683.98,7707457.18,-966528240.11
84,-5.84,-5.16,-96700.07,96745.00,-966999579.50,967760813.60
85,4.89,-3.84,-2240.23,-96774.08,-22415090.85,-968357583.44
86,-5.04,-9.96,-745.63,753.93,-7463557.64,7547065.24
87,-1.07,5.93,-1505.77,-1397.88,-15114838.25,-13050015.80
88,-7.76,1.84,1875000000006847946613259359139386222000681536802783232.00,1874999999998521237094703994938437445356826168668454912.00,37500000000136954783542569682705977894550416927937630568448.00,37499999999970423968772542254396559918349415288391721811968.00
89,-2.00,11.72,59.44,94401.16,1168232.38,943716667.56
90,-8.96,-3.96,-23173.63,753.10,-470974816.29,7588807.71
91,-5.00,0.80,31.10,96017.10,304605.95,960789534.12
92,3.20,-7.00,-240000000007271232296032888275553480318819403106265071616.00,-4.60,-4800000000145424450789137278368117117938853176452138254991360.00,-79930.16
93,6.67,7.00,-1875000000006847946613259359139386222000681536802783232.00,-1874999999998521237094703994938437445356826168668454912.00,-37500000000136954783542569682705977894550416927937630568448.00,-37499999999970423968772542254396559918349415288391721811968.00
94,-5.84,2.24,-96772.54,-95253.48,-968290789.17,-952848031.71
95,4.07,8.00,1487.98,-10.48,14862954.43,-106143.25
96,11.80,-3.93,95859.79,1497.07,957982328.80,14976087.11
97,-2.16,5.96,3072000000093072512805790170780318730820741578620928.00,6144000000186145025611580341560637461641483157241856.00,61440000001861447576392163913215974842339798047243894784.00,122880000003722895152784327826431949684679596094487789568.00
98,8.80,0.00,1875000000056806502312756939652761564990776586767695872.00,-1875000000056806502312756939652761564990776586767695872.00,37500000001136128521790134987250914983897290441032330117120.00,-37500000001136128521790134987250914983897290441032330117120.00
99,-6.76,-4.89,-95190.35,26294.59,-951848780.63,503415320.21
###### Tour 3 ######
0,-0.04,0.04,24861464185016.49,38650786965.32,497229283707656576.00,773015731980666.75
1,-19.35,-7.85,-211498.22,5086.39,-1326625833.38,79540654.67
2,-16.00,16.00,-5625000000170419506938270818958284694972329760303087616.00,5625000000170419506938270818958284694972329760303087616.00,-37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
3,-0.00,4.00,-5625000000020544180122144998356622129376652042176561152.00,5624999999995563371001745063876848872695871074237153280.00,-37500000000136954783542569682705977894550416927937630568448.00,37499999999970423968772542254396559918349415288391721811968.00
4,10.52,-1.00,188291.70,452.58,837053629.61,8754803.84
5,-5.15,-9.55,-4768164476761.69,-10453511697535772.00,-95363289513275072.00,-209070233948772466688.00
6,6.83,-6.85,-2343.75,1979.50,-20185599.51,17208453.08
7,3.59,-13.18,69653606346.60,-260683466423.19,1393073178803932.25,-5213666451025338.00
8,-17.13,-1.66,-35616971884.58,-425469736451.17,-712335578250504.25,-8509393790114877.00
9,-14.33,11.05,-1081946802.05,908848304.83,-21636036436237.28,18174109241290.96
10,-0.00,-4.00,-1373976183523639425014634167646382859543113445146624.00,-1373857939362325709222838578533359835388101200445440.00,-9168976795039997359905122279268176799666882585454182400.00,-9166611911834050018616800098569577171735475769275580416.00
11,-8.00,0.00,-5625000000082998244617346360186836051326249052634349568.00,5625000000095487968612812485549795752917424673067630592.00,-37500000000553320846771735682070020522559898161435037925376.00,37500000000636586254156749396224729510660398981207992303616.00
12,9.34,-5.94,185214.65,-80751.04,803652208.20,-635408968.59
13,8.00,8.00,686645507833303162468050637079868737179239472693248.00,686645507833303162468050637079868737179239472693248.00,4577636718888687563695084837310902707995274712040079360.00,4577636718888687563695084837310902707995274712040079360.00
14,1.13,8.00,283194.64,720000000021813696888098664826660440956458209318795214848.00,1805752374.59,4800000000145424450789137278368117117938853176452138254991360.00
15,-0.00,-0.00,-9216000000279217538417370512340956192462224735862784.00,-18432000000558435076834741024681912384924449471725568.00,-61440000001861447576392163913215974842339798047243894784.00,-122880000003722895152784327826431949684679596094487789568.00
16,-1.11,-18.38,666.91,-192820.92,28688450.46,-946732643.70
17,-0.19,4.18,-184438.21,174440.58,-809813684.32,612570749.15
18,-16.29,-7.68,-329569.48,-140719.43,-2707074813.72,-852840226.10
19,-3.00,-0.20,8.39,-191895.72,143502.32,-958058550.89
20,0.00,4.00,687330675690336428700083003680998235339756507496448.00,687212431529022629831537678010733154696802995273728.00,4591340076151310476774771283834201018420822736950525952.00,4588975192945363135486449103135601390489415920771923968.00
21,2.00,-4.30,159804.44,-308667.31,3196091420.87,-2287535743.39
22,-9.15,1.85,-1849.80,-3014.59,-14823673.74,-37717233.67
23,-2.85,-17.33,1852.37,-193514.12,14069710.54,-971635408.52
24,-10.00,4.19,9248.13,206301.10,185064178.15,1247476532.29
25,-4.19,8.41,-188727.16,134509.92,-897011893.83,768433426.86
26,11.55,-11.63,35399288770.91,-5698683473.37,707983832830429.50,-113970725601896.22
27,16.18,-8.00,219432.38,-720000000021813696888098664826660440956458209318795214848.00,1512117737.83,-4800000000145424450789137278368117117938853176452138254991360.00
28,0.99,-1.70,-6416.58,9483.23,-127175129.29,145082297.93
29,-10.19,4.19,-192333.28,184880.88,-967449488.70,820096776.77
30,-3.00,-9.70,676.91,-384981.06,13720291.37,-1894251001.09
31,2.00,4.00,-10226.37,-80358.05,-204887355.53,-1606855110.47
32,-7.85,-9.85,1838.38,1789.28,14041328.14,13208914.43
33,-6.00,-17.50,50552.24,-47239.88,1010886014.57,1981204233.77
34,12.00,12.00,9216000000050033376612131102450754682935748004413440.00,18432000000140996341670471334459963392871648379011072.00,61440000000333552526327796537188345785002564236349538304.00,122880000000939962510265349106935579279221936403664338944.00
35,-5.55,-4.83,4242345354693.48,-16301301852586.08,84846907026764656.00,-326026037077990144.00
36,4.85,18.34,-199001.13,-1298487.42,-3957710955.32,-28869811123.62
37,-9.85,-8.85,-55224681867733.55,242760283808832.53,-1104493637377259008.00,4855205676154286080.00
38,4.85,15.03,-116431.38,184179.57,-2306305808.50,829113370.59
39,8.00,-0.00,5625000000082998244617346360186836051326249052634349568.00,-5625000000095487968612812485549795752917424673067630592.00,37500000000553320846771735682070020522559898161435037925376.00,-37500000000636586254156749396224729510660398981207992303616.00
40,4.85,8.85,-14066.23,-27339.49,-259253697.60,-524017612.34
41,17.34,9.64,56543101118247.84,248339197437186.19,1130862019464071936.00,4966783945797801984.00
42,1.07,16.20,75217.64,191276.69,505832434.11,945473400.34
43,1.21,3.70,-112558.70,1682.09,-1292317586.22,78566896.41
44,-18.98,0.02,-24861464358118.06,-38649309633.60,-497229283325417024.00,-772986196410572.50
45,16.00,16.00,5625000000170419506938270818958284694972329760303087616.00,5625000000170419506938270818958284694972329760303087616.00,37500000001136128521790134987250914983897290441032330117120.00,37500000001136128521790134987250914983897290441032330117120.00
46,-5.70,9.39,162395.19,16495353.31,3203286911.42,324147367759.95
47,2.00,-8.00,6129.99,20762.01,123002894.02,415252580.34
48,8.84,8.85,-32835603241995.93,-60959727898420.70,-656712064816507264.00,-1219194557945702912.00
49,0.00,-4.00,5625000000020544180122144998356622129376652042176561152.00,-5624999999995563371001745063876848872695871074237153280.00,37500000000136954783542569682705977894550416927937630568448.00,-37499999999970423968772542254396559918349415288391721811968.00
50,12.72,5.30,-56543101000472.85,-248339197241576.47,-1130862021978358016.00,-4966783944876061696.00
