//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
220,9.45,33.01,1.89,6.60,-19593569053589516.00,-10801248643754844.00,-9796784526794758.00,-5400624321877422.00,-1853724472.45,-6196588780.57,-926862236.22,-3098294390.29,111.42,-170.73,18.57,-28.45,-0.00,-0.00,-0.00,-0.00
221,0.01,0.04,0.00,0.01,-29390353580384.27,-16201872965632.27,-9796784526794.76,-5400624321877.42,-2780586.71,-9294883.17,-926862.24,-3098294.39,0.13,-0.20,0.02,-0.03,13368570980155973632.00,46688240077838786560.00,13368570980155973632.00,46688240077838786560.00
222,619795325.39,-1247428843.37,619795325.39,-1247428843.37,-39187138107.18,-21602497287.51,-9796784526.79,-5400624321.88,-3707.45,-12393.18,-926.86,-3098.29,0.00,-0.00,0.00,-0.00,26737141960311948.00,93376480155677568.00,13368570980155974.00,46688240077838784.00
223,1239590.65,-2494857.69,619795.33,-1247428.84,-48983922.63,-27003121.61,-9796784.53,-5400624.32,-4.63,-15.49,-0.93,-3.10,0.00,-0.00,0.00,0.00,40105712940467.92,140064720233516.34,13368570980155.97,46688240077838.78
224,1859.39,-3742.29,619.80,-1247.43,-58780.71,-32403.75,-9796.78,-5400.62,-0.01,-0.02,-0.00,-0.00,-248903186912834482077696.00,-831991550125870191476736.00,-248903186912834482077696.00,-831991550125870191476736.00,53474283920.62,186752960311.36,13368570980.16,46688240077.84
225,2.48,-4.99,0.62,-1.25,-68.58,-37.80,-9.80,-5.40,-0.00,0.00,-0.00,0.00,-497806373825668972544.00,-1663983100251740307456.00,-248903186912834486272.00,-831991550125870153728.00,66842854.90,233441200.39,13368570.98,46688240.08
226,0.00,-0.01,0.00,-0.00,-0.08,-0.04,-0.01,-0.01,143208125872236297520173547520.00,-286654365942116469837142163456.00,143208125872236297520173547520.00,-286654365942116469837142163456.00,-746709560738503424.00,-2495974650377610752.00,-248903186912834496.00,-831991550125870208.00,80211.43,280129.44,13368.57,46688.24
227,-1857382142061105.00,-839173965784061.88,-1857382142061105.00,-839173965784061.88,-0.00,-0.00,-0.00,-0.00,286416251744472585419620352.00,-573308731884232953967935488.00,143208125872236292709810176.00,-286654365942116476983967744.00,-995612747651338.00,-3327966200503481.00,-248903186912834.50,-831991550125870.25,93.58,326.82,13.37,46.69
228,-3714764284122.21,-1678347931568.12,-1857382142061.10,-839173965784.06,-0.00,-0.00,-0.00,-0.00,429624377616708881350656.00,-859963097826349438468096.00,143208125872236293783552.00,-286654365942116490674176.00,-1244515934564.17,-4159957750629.35,-248903186912.83,-831991550125.87,0.11,0.37,0.01,0.05
229,-5572146426.18,-2517521897.35,-1857382142.06,-839173965.78,2870406.93,10024567.69,2870406.93,10024567.69,572832503488945192960.00,-1146617463768465932288.00,143208125872236298240.00,-286654365942116483072.00,-1493419121.48,-4991949300.76,-248903186.91,-831991550.13,0.00,0.00,0.00,0.00
230,-7429528.57,-3356695.86,-1857382.14,-839173.97,5740.81,20049.14,2870.41,10024.57,716040629361181568.00,-1433271829710582272.00,143208125872236304.00,-286654365942116480.00,-1742322.31,-5823940.85,-248903.19,-831991.55,0.00,0.00,0.00,0.00
231,-9286.91,-4195.87,-1857.38,-839.17,8.61,30.07,2.87,10.02,859248755233418.00,-1719926195652698.75,143208125872236.31,-286654365942116.50,-1991.23,-6655.93,-248.90,-831.99,-0.00,-0.00,-0.00,-0.00
232,-11.14,-5.04,-1.86,-0.84,0.01,0.04,0.00,0.01,1002456881105.65,-2006580561594.82,143208125872.24,-286654365942.12,-2.24,-7.49,-0.25,-0.83,11426824893822889984.00,39906877978469916672.00,11426824893822889984.00,39906877978469916672.00
233,-0.01,-0.01,-0.00,-0.00,-1086408292349257088.00,-2039538562540923648.00,-1086408292349257088.00,-2039538562540923648.00,1145665006.98,-2293234927.54,143208125.87,-286654365.94,-0.00,-0.01,-0.00,-0.00,22853649787645780.00,79813755956939840.00,11426824893822890.00,39906877978469920.00
234,1724333389891265327309783040.00,-403407148418424964644864000.00,1724333389891265327309783040.00,-403407148418424964644864000.00,-2172816584698514.25,-4079077125081847.50,-1086408292349257.12,-2039538562540923.75,1288873.13,-2579889.29,143208.13,-286654.37,-0.00,-0.00,-0.00,-0.00,34280474681468.67,119720633935409.77,11426824893822.89,39906877978469.92
235,3448666779782530740518912.00,-806814296836849929289728.00,1724333389891265370259456.00,-403407148418424964644864.00,-3259224877047.77,-6118615687622.77,-1086408292349.26,-2039538562540.92,1432.08,-2866.54,143.21,-286.65,-0.00,-0.00,-0.00,-0.00,45707299575.29,159627511913.88,11426824893.82,39906877978.47
236,5173000169673796354048.00,-1210221445255274954752.00,1724333389891265363968.00,-403407148418424963072.00,-4345633169.40,-8158154250.16,-1086408292.35,-2039538562.54,1.58,-3.15,0.14,-0.29,-0.00,0.00,-0.00,0.00,57134124.47,199534389.89,11426824.89,39906877.98
237,6897333559565062144.00,-1613628593673699840.00,1724333389891265280.00,-403407148418424960.00,-5432041.46,-10197692.81,-1086408.29,-2039538.56,0.00,-0.01,0.00,-0.00,688392937696875772861480960.00,-1377930471437094308856987648.00,688392937696875772861480960.00,-1377930471437094308856987648.00,68560.95,239441.27,11426.82,39906.88
238,8621666949456327.00,-2017035742092124.75,1724333389891265.25,-403407148418424.94,-6518.45,-12237.23,-1086.41,-2039.54,0.00,-0.00,0.00,-0.00,1376785875393751459823616.00,-2755860942874188613419008.00,688392937696875729911808.00,-1377930471437094306709504.00,79.99,279.35,11.43,39.91
239,10346000339347.59,-2420442890510.55,1724333389891.27,-403407148418.42,-7.60,-14.28,-1.09,-2.04,0.00,0.00,0.00,0.00,2065178813090627321856.00,-4133791414311282802688.00,688392937696875773952.00,-1377930471437094354944.00,0.09,0.32,0.01,0.04
240,12070333729.24,-2823850038.93,1724333389.89,-403407148.42,-0.01,-0.02,-0.00,-0.00,-765959804738579166396416.00,-1437951213738072584749056.00,-765959804738579166396416.00,-1437951213738072584749056.00,2753571750787503104.00,-5511721885748377600.00,688392937696875776.00,-1377930471437094400.00,-11511660.85,-38588969.06,-11511660.85,-38588969.06
241,13794667.12,-3227257.19,1724333.39,-403407.15,-0.00,-0.00,-0.00,-0.00,-1531919609477158404096.00,-2875902427476145471488.00,-765959804738579202048.00,-1437951213738072735744.00,3441964688484379.00,-6889652357185472.00,688392937696875.75,-1377930471437094.50,-23023.32,-77177.94,-11511.66,-38588.97
242,15519.00,-3630.66,1724.33,-403.41,-0.00,-0.00,-0.00,-0.00,-2297879414215737600.00,-4313853641214218240.00,-765959804738579200.00,-1437951213738072832.00,4130357626181.25,-8267582828622.57,688392937696.88,-1377930471437.09,-34.53,-115.77,-11.51,-38.59
243,17.24,-4.03,1.72,-0.40,-0.00,0.00,-0.00,0.00,-3063839218954317.00,-5751804854952291.00,-765959804738579.25,-1437951213738072.75,4818750563.88,-9645513300.06,688392937.70,-1377930471.44,-0.05,-0.15,-0.01,-0.04
244,0.02,-0.00,0.00,-0.00,803574224229263210446848.00,-187995869367064474943488.00,803574224229263210446848.00,-187995869367064474943488.00,-3829799023692.90,-7189756068690.36,-765959804738.58,-1437951213738.07,5507143.50,-11023443.77,688392.94,-1377930.47,322400340191.25,743431284523.25,322400340191.25,743431284523.25
245,0.00,-0.00,0.00,-0.00,1607148448458526425088.00,-375991738734128988160.00,803574224229263212544.00,-187995869367064494080.00,-4595758828.43,-8627707282.43,-765959804.74,-1437951213.74,6195.54,-12401.37,688.39,-1377.93,644800680.38,1486862569.05,322400340.19,743431284.52
246,0.00,-0.00,0.00,-0.00,2410722672687789568.00,-563987608101193536.00,803574224229263232.00,-187995869367064512.00,-5361718.63,-10065658.50,-765959.80,-1437951.21,6.88,-13.78,0.69,-1.38,967201.02,2230293.85,322400.34,743431.28
247,-0.00,0.00,-0.00,0.00,3214296896917053.00,-751983477468258.00,803574224229263.25,-187995869367064.53,-6127.68,-11503.61,-765.96,-1437.95,0.01,-0.02,0.00,-0.00,1289.60,2973.73,322.40,743.43
248,2261270398233161641230336.00,-4526300640272854806429696.00,2261270398233161641230336.00,-4526300640272854806429696.00,4017871121146.32,-939979346835.32,803574224229.26,-187995869367.06,-6.89,-12.94,-0.77,-1.44,0.00,-0.00,0.00,-0.00,1.61,3.72,0.32,0.74
249,4522540796466323521536.00,-9052601280545709621248.00,2261270398233161760768.00,-4526300640272854810624.00,4821445345.38,-1127975216.20,803574224.23,-187995869.37,-0.01,-0.01,-0.00,-0.00,-3999665938847191569268736.00,-7491936909553688958205952.00,-3999665938847191569268736.00,-7491936909553688958205952.00,0.00,0.01,0.00,0.00
250,6783811194699485184.00,-13578901920818565120.00,2261270398233161728.00,-4526300640272855040.00,5625019.57,-1315971.09,803574.22,-187995.87,59065797658105461342208.00,117019294397459620429824.00,59065797658105461342208.00,117019294397459620429824.00,-7999331877694383063040.00,-14983873819107378855936.00,-3999665938847191531520.00,-7491936909553689427968.00,0.00,0.00,0.00,0.00
251,9045081592932648.00,-18105202561091420.00,2261270398233162.00,-4526300640272855.00,6428.59,-1503.97,803.57,-188.00,118131595316210925568.00,234038588794919256064.00,59065797658105462784.00,117019294397459628032.00,-11998997816541575168.00,-22475810728661069824.00,-3999665938847191552.00,-7491936909553689600.00,0.00,0.00,0.00,0.00
252,11306351991165.81,-22631503201364.28,2261270398233.16,-4526300640272.86,7.23,-1.69,0.80,-0.19,177197392974316384.00,351057883192378880.00,59065797658105464.00,117019294397459632.00,-15998663755388768.00,-29967747638214760.00,-3999665938847191.50,-7491936909553690.00,-0.00,0.00,-0.00,0.00
253,13567622389.40,-27157803841.64,2261270398.23,-4526300640.27,0.01,-0.00,0.00,-0.00,236263190632421.84,468077177589838.50,59065797658105.47,117019294397459.64,-19998329694235.96,-37459684547768.45,-3999665938847.19,-7491936909553.69,53411694280818132282301743104.00,-12495644665074372310621749248.00,53411694280818132282301743104.00,-12495644665074372310621749248.00
254,15828892.79,-31684104.48,2261270.40,-4526300.64,0.00,-0.00,0.00,-0.00,295328988290.53,585096471987.30,59065797658.11,117019294397.46,-23997995633.08,-44951621457.32,-3999665938.85,-7491936909.55,106823388561636272948379648.00,-24991289330148746442309632.00,53411694280818136474189824.00,-12495644665074373221154816.00
255,18090.16,-36210.41,2261.27,-4526.30,0.00,-0.00,0.00,-0.00,354394785.95,702115766.38,59065797.66,117019294.40,-27997661.57,-52443558.37,-3999665.94,-7491936.91,160235082842454406201344.00,-37486933995223120871424.00,53411694280818135400448.00,-12495644665074373623808.00
256,20.35,-40.74,2.26,-4.53,-0.00,0.00,-0.00,0.00,413460.58,819135.06,59065.80,117019.29,-31997.33,-59935.50,-3999.67,-7491.94,213646777123272556544.00,-49982578660297498624.00,53411694280818139136.00,-12495644665074374656.00
257,0.02,-0.05,0.00,-0.00,1506003328160043008.00,-3014510708949712384.00,1506003328160043008.00,-3014510708949712384.00,472.53,936.15,59.07,117.02,-36.00,-67.43,-4.00,-7.49,267058471404090720.00,-62478223325371872.00,53411694280818144.00,-12495644665074374.00
258,0.00,-0.00,0.00,-0.00,3012006656320086.00,-6029021417899425.00,1506003328160043.00,-3014510708949712.50,0.53,1.05,0.06,0.12,-0.04,-0.07,-0.00,-0.01,320470165684908.88,-74973867990446.25,53411694280818.15,-12495644665074.38
259,-1901859881606136.50,-3557870930658334.00,-1901859881606136.50,-3557870930658334.00,4518009984480.13,-9043532126849.14,1506003328160.04,-3014510708949.71,1.07,2.12,1.07,2.12,-0.02,-0.04,-0.02,-0.04,373881859965.73,-87469512655.52,53411694280.82,-12495644665.07
260,-3803719763212.27,-7115741861316.67,-1901859881606.14,-3557870930658.33,6024013312.64,-12058042835.80,1506003328.16,-3014510708.95,0.02,0.05,0.02,0.05,275439571375985.12,543128211880820.19,275439571375985.12,543128211880820.19,427293554.25,-99965157.32,53411694.28,-12495644.67
261,-5705579644.82,-10673612791.98,-1901859881.61,-3557870930.66,7530016.64,-15072553.54,1506003.33,-3014510.71,0.00,0.00,0.00,0.00,550879142751.97,1086256423761.64,275439571375.99,543128211880.82,480705.25,-112460.80,53411.69,-12495.64
262,-7607439.53,-14231483.72,-1901859.88,-3557870.93,9036.02,-18087.06,1506.00,-3014.51,0.00,0.00,0.00,0.00,826318714.13,1629384635.64,275439571.38,543128211.88,534.12,-124.96,53.41,-12.50
263,-9509.30,-17789.35,-1901.86,-3557.87,10.54,-21.10,1.51,-3.01,-0.00,0.00,-0.00,0.00,1101758.29,2172512.85,275439.57,543128.21,0.59,-0.14,0.05,-0.01
264,-11.41,-21.35,-1.90,-3.56,0.01,-0.02,0.00,-0.00,5401283410209958526976.00,-10811539102237747838976.00,5401283410209958526976.00,-10811539102237747838976.00,1377.20,2715.64,275.44,543.13,-47449.03,9344.68,-47449.03,9344.68
265,-0.01,-0.02,-0.00,-0.00,-26553590955670358720512.00,-826104591579209138176.00,-26553590955670358720512.00,-826104591579209138176.00,10802566820419917824.00,-21623078204475494400.00,5401283410209958912.00,-10811539102237747200.00,1.65,3.26,0.28,0.54,-94.90,18.69,-47.45,9.34
266,-0.00,-0.00,-0.00,-0.00,-53107181911340720128.00,-1652209183158418432.00,-26553590955670360064.00,-826104591579209216.00,16203850230629876.00,-32434617306713244.00,5401283410209959.00,-10811539102237748.00,0.00,0.01,0.00,0.00,-0.14,0.03,-0.05,0.01
267,3439851537281438336384237568.00,6780938667270864093243768832.00,3439851537281438336384237568.00,6780938667270864093243768832.00,-79660772867011072.00,-2478313774737628.00,-26553590955670360.00,-826104591579209.25,21605133640839.84,-43246156408950.99,5401283410209.96,-10811539102237.75,-3133335819301.00,469085022735.45,-3133335819301.00,469085022735.45,-0.00,0.00,-0.00,0.00
268,6879703074562877033545728.00,13561877334541728684703744.00,3439851537281438516772864.00,6780938667270864342351872.00,-106214363822681.44,-3304418366316.84,-26553590955670.36,-826104591579.21,27006417051.05,-54057695511.19,5401283410.21,-10811539102.24,-6266671638.60,938170045.47,-3133335819.30,469085022.74,-0.00,0.00,-0.00,0.00
269,10319554611844315348992.00,20342816001812596785152.00,3439851537281438449664.00,6780938667270864896000.00,-132767954778.35,-4130522957.90,-26553590955.67,-826104591.58,32407700.46,-64869234.61,5401283.41,-10811539.10,-9400007.46,1407255.07,-3133335.82,469085.02,-0.00,0.00,-0.00,0.00
270,13759406149125754880.00,27123754669083463680.00,3439851537281438720.00,6780938667270864896.00,-159321545.73,-4956627.55,-26553590.96,-826104.59,37808.98,-75680.77,5401.28,-10811.54,-12533.34,1876.34,-3133.34,469.09,-0.00,0.00,-0.00,0.00
271,17199257686407196.00,33904693336354328.00,3439851537281439.00,6780938667270865.00,-185875.14,-5782.73,-26553.59,-826.10,43.21,-86.49,5.40,-10.81,-15.67,2.35,-3.13,0.47,0.00,-0.00,0.00,-0.00
272,20639109223688.64,40685632003625.20,3439851537281.44,6780938667270.87,-212.43,-6.61,-26.55,-0.83,0.05,-0.10,0.01,-0.01,-0.02,0.00,-0.00,0.00,-1121288020582270685413376.00,167865669415873160413184.00,-1121288020582270685413376.00,167865669415873160413184.00
273,24078960760.97,47466570670.90,3439851537.28,6780938667.27,-0.24,-0.01,-0.03,-0.00,-23236681652331.23,34510268921783.93,-23236681652331.23,34510268921783.93,-16537482112.88,-769819975.95,-16537482112.88,-769819975.95,-2242576041164541526016.00,335731338831746301952.00,-1121288020582270763008.00,167865669415873150976.00
274,27518812.30,54247509.34,3439851.54,6780938.67,-0.00,-0.00,-0.00,-0.00,-46473363304.66,69020537843.57,-23236681652.33,34510268921.78,-33074964.23,-1539639.95,-16537482.11,-769819.98,-3363864061746812416.00,503597008247619456.00,-1121288020582270848.00,167865669415873152.00
275,30958.66,61028.45,3439.85,6780.94,-0.00,-0.00,-0.00,-0.00,-69710044.96,103530806.77,-23236681.65,34510268.92,-49612.45,-2309.46,-16537.48,-769.82,-4485152082329083.50,671462677663492.62,-1121288020582270.88,167865669415873.16
276,34.40,67.81,3.44,6.78,-0.00,-0.00,-0.00,-0.00,-92946.73,138041.08,-23236.68,34510.27,-66.15,-3.08,-16.54,-0.77,-5606440102911.36,839328347079.37,-1121288020582.27,167865669415.87
277,0.04,0.07,0.00,0.01,2215440980947141.75,4367272577150030.50,2215440980947141.75,4367272577150030.50,-116.18,172.55,-23.24,34.51,-0.08,-0.00,-0.02,-0.00,-6727728123.49,1007194016.50,-1121288020.58,167865669.42
278,-3577520849453.81,-2328287649472.69,-3577520849453.81,-2328287649472.69,4430881961894.28,8734545154300.06,2215440980947.14,4367272577150.03,-0.14,0.21,-0.02,0.03,-4845064521.14,18012123285.34,-4845064521.14,18012123285.34,-7849016.14,1175059.69,-1121288.02,167865.67
279,-7155041698.91,-4656575298.95,-3577520849.45,-2328287649.47,6646322942.84,13101817731.45,2215440980.95,4367272577.15,-0.00,0.00,-0.00,0.00,-9690129.04,36024246.57,-4845064.52,18012123.29,-8970.30,1342.93,-1121.29,167.87
280,-10732562.55,-6984862.95,-3577520.85,-2328287.65,8861763.92,17469090.31,2215440.98,4367272.58,-0.00,0.00,-0.00,0.00,-14535.19,54036.37,-4845.06,18012.12,-10.09,1.51,-1.12,0.17
281,-14310.08,-9313.15,-3577.52,-2328.29,11077.20,21836.36,2215.44,4367.27,0.00,-0.00,0.00,-0.00,-19.38,72.05,-4.85,18.01,-0.01,0.00,-0.00,0.00
282,-17.89,-11.64,-3.58,-2.33,13.29,26.20,2.22,4.37,-923549995935100152953438208.00,138262702748141127894827008.00,-923549995935100152953438208.00,138262702748141127894827008.00,-0.02,0.09,-0.00,0.02,-302891841449980.38,2057593807423816.00,-302891841449980.38,2057593807423816.00
283,-0.02,-0.01,-0.00,-0.00,0.02,0.03,0.00,0.00,-1847099991870200430460928.00,276525405496282252836864.00,-923549995935100215230464.00,138262702748141126418432.00,20748705209480504.00,-31339822476900896.00,20748705209480504.00,-31339822476900896.00,-605783682899.96,4115187614847.63,-302891841449.98,2057593807423.82
284,374118417512314432.00,450690348725424768.00,374118417512314432.00,450690348725424768.00,0.00,0.00,0.00,0.00,-2770649987805300654080.00,414788108244423409664.00,-923549995935100174336.00,138262702748141125632.00,41497410418961.01,-62679644953801.80,20748705209480.50,-31339822476900.90,-908675524.35,6172781422.27,-302891841.45,2057593807.42
285,748236835024628.88,901380697450849.50,374118417512314.44,450690348725424.75,0.00,0.00,0.00,0.00,-3694199983740400640.00,553050810992564544.00,-923549995935100160.00,138262702748141136.00,62246115628.44,-94019467430.70,20748705209.48,-31339822476.90,-1211567.37,8230375.23,-302891.84,2057593.81
286,1122355252536.94,1352071046176.27,374118417512.31,450690348725.42,0.00,0.00,0.00,0.00,-4617749979675501.00,691313513740705.75,-923549995935100.12,138262702748141.14,82994820.84,-125359289.91,20748705.21,-31339822.48,-1514.46,10287.97,-302.89,2057.59
287,1496473670.05,1802761394.90,374118417.51,450690348.73,0.00,0.00,0.00,0.00,-5541299975610.60,829576216488.85,-923549995935.10,138262702748.14,103743.53,-156699.11,20748.71,-31339.82,-1.82,12.35,-0.30,2.06
288,1870592.09,2253451.74,374118.42,450690.35,0.00,-0.00,0.00,-0.00,-6464849971.55,967838919.24,-923549995.94,138262702.75,124.49,-188.04,20.75,-31.34,-0.00,0.01,-0.00,0.00
289,2244.71,2704.14,374.12,450.69,-5292369603093771044519936.00,35951932114753578590011392.00,-5292369603093771044519936.00,35951932114753578590011392.00,-7388399.97,1106101.62,-923550.00,138262.70,0.15,-0.22,0.02,-0.03,466751664.28,-740481843.32,466751664.28,-740481843.32
290,2.62,3.15,0.37,0.45,-10584739206187542642688.00,71903864229507155099648.00,-5292369603093771321344.00,35951932114753577549824.00,-8311.95,1244.36,-923.55,138.26,-0.00,-0.00,-0.00,-0.00,933503.33,-1480963.69,466751.66,-740481.84
291,0.00,0.00,0.00,0.00,-15877108809281314816.00,107855796344260722688.00,-5292369603093771264.00,35951932114753576960.00,-9.24,1.38,-0.92,0.14,257245371335337656268519112704.00,343332416136591019650626617344.00,257245371335337656268519112704.00,343332416136591019650626617344.00,1400.25,-2221.45,466.75,-740.48
292,0.00,0.00,0.00,0.00,-21169478412375088.00,143807728459014304.00,-5292369603093771.00,35951932114753576.00,-0.01,0.00,-0.00,0.00,514490742670675289997049856.00,686664832273182052495392768.00,257245371335337644998524928.00,343332416136591026247696384.00,1.87,-2.96,0.47,-0.74
293,-3298814773308990296204247040.00,491689204892804982115401728.00,-3298814773308990296204247040.00,491689204892804982115401728.00,-26461848015468.86,179759660573767.88,-5292369603093.77,35951932114753.58,-0.00,0.00,-0.00,0.00,771736114006012890972160.00,1029997248409773134577664.00,257245371335337641508864.00,343332416136591022489600.00,0.00,-0.01,0.00,-0.00
294,-6597629546617980678307840.00,983378409785609997516800.00,-3298814773308990339153920.00,491689204892804998758400.00,-31754217618.56,215711592688.52,-5292369603.09,35951932114.75,318389213218188240390979584.00,-503526343945699726215610368.00,318389213218188240390979584.00,-503526343945699726215610368.00,1028981485341350559744.00,1373329664546364194816.00,257245371335337639936.00,343332416136591048704.00,0.00,-0.00,0.00,-0.00
295,-9896444319926971269120.00,1475067614678415048704.00,-3298814773308990423040.00,491689204892805038080.00,-37046587.22,251663524.80,-5292369.60,35951932.11,636778426436376500109312.00,-1007052687891399517929472.00,318389213218188250054656.00,-503526343945699758964736.00,1286226856676688128.00,1716662080682955264.00,257245371335337632.00,343332416136591040.00,0.00,-0.00,0.00,-0.00
296,-13195259093235961856.00,1966756819571220224.00,-3298814773308990464.00,491689204892805056.00,-42338.96,287615.46,-5292.37,35951.93,955167639654564626432.00,-1510579031837099425792.00,318389213218188230656.00,-503526343945699786752.00,1543472228012026.00,2059994496819546.25,257245371335337.62,343332416136591.06,0.00,-0.00,0.00,-0.00
297,-16494073866544952.00,2458446024464025.50,-3298814773308990.50,491689204892805.06,-47.63,323.57,-5.29,35.95,1273556852872752896.00,-2014105375782799360.00,318389213218188224.00,-503526343945699776.00,1800717599347.36,2403326912956.14,257245371335.34,343332416136.59,0.00,-0.00,0.00,-0.00
298,-19792888639853.95,2950135229356.83,-3298814773308.99,491689204892.81,-0.05,0.36,-0.01,0.04,1591946066090941.25,-2517631719728499.50,318389213218188.25,-503526343945699.81,2057962970.68,2746659329.09,257245371.34,343332416.14,-3623312.01,24613750.95,-3623312.01,24613750.95
299,-23091703413.16,3441824434.25,-3298814773.31,491689204.89,-0.00,0.00,-0.00,0.00,1910335279309.13,-3021158063674.20,318389213218.19,-503526343945.70,2315208.34,3089991.75,257245.37,343332.42,-7246.62,49227.50,-3623.31,24613.75
300,-26390518.19,3933513.64,-3298814.77,491689.20,-0.00,0.00,-0.00,0.00,2228724492.53,-3524684407.62,318389213.22,-503526343.95,2572.45,3433.32,257.25,343.33,-10.87,73.84,-3.62,24.61
301,-29689.33,4425.20,-3298.81,491.69,-0.00,0.00,-0.00,0.00,2547113.71,-4028210.75,318389.21,-503526.34,2.83,3.78,0.26,0.34,-0.01,0.10,-0.00,0.02
302,-32.99,4.92,-3.30,0.49,-74456674663595.11,505796366037674.19,-74456674663595.11,505796366037674.19,2865.50,-4531.74,318.39,-503.53,0.00,0.00,0.00,0.00,160782181559058.47,-844057923321186.75,160782181559058.47,-844057923321186.75
303,-0.04,0.01,-0.00,0.00,-148913349327.19,1011592732075.35,-74456674663.60,505796366037.67,3.18,-5.04,0.32,-0.50,-78957962426180091904.00,1759811736675681536.00,-78957962426180091904.00,1759811736675681536.00,321564363118.12,-1688115846642.37,160782181559.06,-844057923321.19
304,-0.00,0.00,-0.00,0.00,-223370023.99,1517389098.11,-74456674.66,505796366.04,0.00,-0.01,0.00,-0.00,-157915924852360192.00,3519623473351363.00,-78957962426180096.00,1759811736675681.50,482346544.68,-2532173769.96,160782181.56,-844057923.32
305,422049935246760373634727936000.00,-660795539842976070035455344640.00,422049935246760373634727936000.00,-660795539842976070035455344640.00,-297826.70,2023185.46,-74456.67,505796.37,0.00,-0.00,0.00,-0.00,-236873887278540.28,5279435210027.04,-78957962426180.09,1759811736675.68,643128.73,-3376231.69,160782.18,-844057.92
306,844099870493520747269455872.00,-1321591079685952107085561856.00,422049935246760373634727936.00,-660795539842976053542780928.00,-372.28,2528.98,-74.46,505.80,0.00,-0.00,0.00,-0.00,-315831849704.72,7039246946.70,-78957962426.18,1759811736.68,803.91,-4220.29,160.78,-844.06
307,1266149805740281022119936.00,-1982386619528928250822656.00,422049935246760385445888.00,-660795539842976083607552.00,-0.45,3.03,-0.07,0.51,0.00,-0.01,0.00,-0.01,-394789812.13,8799058.68,-78957962.43,1759811.74,0.96,-5.06,0.16,-0.84
308,1688199740987041382400.00,-2643182159371904221184.00,422049935246760411136.00,-660795539842976055296.00,-0.00,0.01,-0.00,0.01,-22915947639094451896320.00,155659603135672700895232.00,-22915947639094451896320.00,155659603135672700895232.00,-473747.77,10558.87,-78957.96,1759.81,0.00,-0.01,0.00,-0.00
309,2110249676233801984.00,-3303977699214880768.00,422049935246760448.00,-660795539842976128.00,180097008705649174904832.00,-1115887265339994714144768.00,180097008705649174904832.00,-1115887265339994714144768.00,-45831895278188904448.00,311319206271345426432.00,-22915947639094452224.00,155659603135672713216.00,-552.71,12.32,-78.96,1.76,0.00,-0.00,0.00,-0.00
310,2532299611480562.50,-3964773239057857.00,422049935246760.44,-660795539842976.12,360194017411298361344.00,-2231774530679989600256.00,180097008705649180672.00,-1115887265339994800128.00,-68747842917283360.00,466978809407018112.00,-22915947639094452.00,155659603135672704.00,-0.63,0.01,-0.08,0.00,-18170.30,405.19,-18170.30,405.19
311,2954349546727.32,-4625568778900.83,422049935246.76,-660795539842.98,540291026116947584.00,-3347661796019984384.00,180097008705649184.00,-1115887265339994880.00,-91663790556377.81,622638412542690.88,-22915947639094.45,155659603135672.72,-0.00,0.00,-0.00,0.00,-36.34,0.81,-18.17,0.41
312,3376399481.97,-5286364318.74,422049935.25,-660795539.84,720388034822596.75,-4463549061359979.50,180097008705649.19,-1115887265339994.88,-114579738195.47,778298015678.36,-22915947639.09,155659603135.67,-0.00,0.00,-0.00,0.00,-0.05,0.00,-0.02,0.00
313,3798449.42,-5947159.86,422049.94,-660795.54,900485043528.25,-5579436326699.97,180097008705.65,-1115887265339.99,-137495685.83,933957618.81,-22915947.64,155659603.14,-1275054258556814080.00,28432890437966292.00,-1275054258556814080.00,28432890437966292.00,-0.00,0.00,-0.00,0.00
314,4220.50,-6607.96,422.05,-660.80,1080582052.23,-6695323592.04,180097008.71,-1115887265.34,-160411.63,1089617.22,-22915.95,155659.60,-2550108517113628.00,56865780875932.59,-1275054258556814.00,28432890437966.29,-0.00,0.00,-0.00,0.00
315,4.64,-7.27,0.42,-0.66,1260679.06,-7811210.86,180097.01,-1115887.27,-183.33,1245.28,-22.92,155.66,-3825162775670.44,85298671313.90,-1275054258556.81,28432890437.97,-0.00,0.00,-0.00,0.00
316,0.01,-0.01,0.00,-0.00,1440.78,-8927.10,180.10,-1115.89,-0.21,1.40,-0.02,0.16,-5100217034.23,113731561.75,-1275054258.56,28432890.44,5599112820047393100878839808.00,-8766424044001322126289141760.00,5599112820047393100878839808.00,-8766424044001322126289141760.00
317,0.23,-1.52,0.23,-1.52,1.62,-10.04,0.18,-1.12,-0.00,0.01,-0.00,0.01,-6375271.29,142164.45,-1275054.26,28432.89,11198225640094787077931008.00,-17532848088002643737182208.00,5599112820047393538965504.00,-8766424044001321868591104.00
