//CSV contenant les positions et les vitesses de N=5 particules évoluant dans un espace infini durant T=1000 tours.
//Chaque particule est décrite à chaque tour par sa position x et y et sa vitesse vx et vy (ex pour la particule 0 : x0,y0,vx0,vy0).

Tour,x0,y0,vx0,vy0,x1,y1,vx1,vy1,x2,y2,vx2,vy2,x3,y3,vx3,vy3,x4,y4,vx4,vy4
247,-0.01,0.00,-0.00,0.00,-47565194019936464038929629184.00,33471781855992934070069755904.00,-47565194019936464038929629184.00,33471781855992934070069755904.00,-17146967615.74,-3369731183.41,-2857827935.96,-561621863.90,320.86,-130.86,106.95,-43.62,-60.69,-305.58,-12.14,-61.12
248,-0.00,0.00,-0.00,0.00,-95130388039872932338466816.00,66943563711985869651968000.00,-47565194019936466169233408.00,33471781855992934825984000.00,-20004795.55,-3931353.05,-2857827.94,-561621.86,0.43,-0.17,0.11,-0.04,-0.07,-0.37,-0.01,-0.06
249,-2338371.38,-17279511.52,-2338371.38,-17279511.52,-142695582059809390723072.00,100415345567978804477952.00,-47565194019936466370560.00,33471781855992934825984.00,-22862.62,-4492.97,-2857.83,-561.62,-145906.63,-56018.31,-145906.63,-56018.31,-0.00,-0.00,-0.00,-0.00
250,-4676.74,-34559.02,-2338.37,-17279.51,-190260776079745875968.00,133887127423971737600.00,-47565194019936468992.00,33471781855992934400.00,-25.72,-5.05,-2.86,-0.56,-291.81,-112.04,-145.91,-56.02,-0.00,-0.00,-0.00,-0.00
251,-7.02,-51.84,-2.34,-17.28,-237825970099682368.00,167358909279964672.00,-47565194019936472.00,33471781855992936.00,-0.03,-0.01,-0.00,-0.00,-0.44,-0.17,-0.15,-0.06,-4341217373032976220160.00,-853066967718519242752.00,-4341217373032976220160.00,-853066967718519242752.00
252,-0.01,-0.07,-0.00,-0.02,-285391164119618.88,200830691135957.62,-47565194019936.48,33471781855992.94,28807198550376360.00,-95153658875182000.00,28807198550376360.00,-95153658875182000.00,2032724.07,469484.43,2032724.07,469484.43,-8682434746065952768.00,-1706133935437038592.00,-4341217373032976384.00,-853066967718519296.00
253,-0.00,-0.00,-0.00,-0.00,-332956358139.56,234302472991.95,-47565194019.94,33471781855.99,57614397100752.72,-190307317750364.00,28807198550376.36,-95153658875182.00,4065.45,938.97,2032.72,469.48,-13023652119098930.00,-2559200903155558.00,-4341217373032976.50,-853066967718519.38
254,-0.00,-0.00,-0.00,-0.00,-380521552.16,267774254.85,-47565194.02,33471781.86,86421595651.13,-285460976625.55,28807198550.38,-95153658875.18,6.10,1.41,2.03,0.47,-17364869492131.91,-3412267870874.08,-4341217373032.98,-853066967718.52
255,-0.00,-0.00,-0.00,-0.00,-428086.75,301246.04,-47565.19,33471.78,115228794.20,-380614635.50,28807198.55,-95153658.88,0.01,0.00,0.00,0.00,-21706086865.16,-4265334838.59,-4341217373.03,-853066967.72
256,40344223069281274188544344064.00,9318030978790595212852854784.00,40344223069281274188544344064.00,9318030978790595212852854784.00,-475.65,334.72,-47.57,33.47,144035.99,-475768.29,28807.20,-95153.66,0.00,0.00,0.00,0.00,-26047304.24,-5118401.81,-4341217.37,-853066.97
257,80688446138562541642579968.00,18636061957581191679836160.00,40344223069281270821289984.00,9318030978790595839918080.00,-0.52,0.37,-0.05,0.03,172.84,-570.92,28.81,-95.15,-12597.14,8864.42,-12597.14,8864.42,-30388.52,-5971.47,-4341.22,-853.07
258,121032669207843821322240.00,27954092936371785170944.00,40344223069281273774080.00,9318030978790595756032.00,-0.00,0.00,-0.00,0.00,0.20,-0.67,0.03,-0.10,-25.19,17.73,-12.60,8.86,-34.73,-6.82,-4.34,-0.85
259,161376892277125087232.00,37272123915162386432.00,40344223069281271808.00,9318030978790596608.00,1448.17,-4772.85,1448.17,-4772.85,0.00,-0.00,0.00,-0.00,-0.04,0.03,-0.01,0.01,-0.04,-0.01,-0.00,-0.00
260,201721115346406368.00,46590154893952976.00,40344223069281272.00,9318030978790596.00,2.90,-9.55,1.45,-4.77,-80105749364739031040.00,-7417746005349573632.00,-80105749364739031040.00,-7417746005349573632.00,-19729315414666158080.00,-528423869339106148352.00,-19729315414666158080.00,-528423869339106148352.00,-0.00,-0.00,-0.00,0.00
261,242065338415687.66,55908185872743.57,40344223069281.27,9318030978790.60,0.00,-0.01,0.00,-0.00,-160211498729478080.00,-14835492010699148.00,-80105749364739040.00,-7417746005349574.00,-39458630829332320.00,-1056847738678212352.00,-19729315414666160.00,-528423869339106176.00,7404734397012116303249408.00,-24148588467579846953795584.00,7404734397012116303249408.00,-24148588467579846953795584.00
262,282409561484.97,65226216851.53,40344223069.28,9318030978.79,0.00,-0.00,0.00,-0.00,-240317248094217.12,-22253238016048.72,-80105749364739.05,-7417746005349.57,-59187946243998.48,-1585271608017318.50,-19729315414666.16,-528423869339106.19,14809468794024233009152.00,-48297176935159696457728.00,7404734397012116504576.00,-24148588467579848228864.00
263,322753784.55,74544247.83,40344223.07,9318030.98,0.00,-0.00,0.00,-0.00,-320422997458.96,-29670984021.40,-80105749364.74,-7417746005.35,-78917261658.66,-2113695477356.42,-19729315414.67,-528423869339.11,22214203191036350464.00,-72445765402739556352.00,7404734397012116480.00,-24148588467579850752.00
264,363098.01,83862.28,40344.22,9318.03,0.00,-0.00,0.00,-0.00,-400528746.82,-37088730.03,-80105749.36,-7417746.01,-98646577.07,-2642119346.70,-19729315.41,-528423869.34,29618937588048468.00,-96594353870319408.00,7404734397012117.00,-24148588467579852.00
265,403.44,93.18,40.34,9.32,0.00,-0.00,0.00,-0.00,-480634.50,-44506.48,-80105.75,-7417.75,-118375.89,-3170543.22,-19729.32,-528423.87,37023671985060.59,-120742942337899.25,7404734397012.12,-24148588467579.85
266,0.44,0.10,0.04,0.01,1282460.74,296201.24,1282460.74,296201.24,-560.74,-51.92,-80.11,-7.42,-138.11,-3698.97,-19.73,-528.42,44428406382.07,-144891530805.48,7404734397.01,-24148588467.58
267,0.00,0.00,0.00,0.00,2564.92,592.40,1282.46,296.20,-0.64,-0.06,-0.08,-0.01,-0.16,-4.23,-0.02,-0.53,51833140.78,-169040119.27,7404734.40,-24148588.47
268,-14040.40,-1301.60,-14040.40,-1301.60,3.85,0.89,1.28,0.30,-0.00,0.00,-0.00,0.00,-0.00,-0.01,-0.00,-0.00,59237.88,-193188.71,7404.73,-24148.59
269,-28.08,-2.60,-14.04,-1.30,0.01,0.00,0.00,0.00,145494815726010643854340915200.00,-800424873601076231959434231808.00,145494815726010643854340915200.00,-800424873601076231959434231808.00,609705356646710358942154752.00,552163490505738591150276608.00,609705356646710358942154752.00,552163490505738591150276608.00,66.64,-217.34,7.40,-24.15
270,-0.04,-0.00,-0.01,-0.00,-3260121417588438016.00,-376131497133804096.00,-3260121417588438016.00,-376131497133804096.00,290989631452021294580629504.00,-1600849747202152501302263808.00,145494815726010647290314752.00,-800424873601076250651131904.00,1219410713293420775866368.00,1104326981011477226323968.00,609705356646710387933184.00,552163490505738613161984.00,0.07,-0.24,0.01,-0.02
271,681051863.46,-1392847164.65,681051863.46,-1392847164.65,-6520242835176876.00,-752262994267608.25,-3260121417588438.00,-376131497133804.12,436484447178031894626304.00,-2401274620803228603777024.00,145494815726010642726912.00,-800424873601076201259008.00,1829116069940131004416.00,1656490471517215784960.00,609705356646710378496.00,552163490505738616832.00,0.00,-0.00,0.00,-0.00
272,1362103.73,-2785694.33,681051.86,-1392847.16,-9780364252765.31,-1128394491401.41,-3260121417588.44,-376131497133.80,581979262904042520576.00,-3201699494404305190912.00,145494815726010646528.00,-800424873601076166656.00,2438821426586841600.00,2208653962022954496.00,609705356646710400.00,552163490505738624.00,0.00,-0.00,0.00,-0.00
273,2043.16,-4178.54,681.05,-1392.85,-13040485670.35,-1504525988.54,-3260121417.59,-376131497.13,727474078630053120.00,-4002124368005381632.00,145494815726010656.00,-800424873601076224.00,3048526783233552.00,2760817452528693.00,609705356646710.38,552163490505738.62,0.00,-0.00,0.00,-0.00
274,2.72,-5.57,0.68,-1.39,-16300607.09,-1880657.49,-3260121.42,-376131.50,872968894356063.75,-4802549241606458.00,145494815726010.66,-800424873601076.25,3658232139880.26,3312980943034.43,609705356646.71,552163490505.74,-0.00,0.00,-0.00,0.00
275,0.00,-0.01,0.00,-0.00,-19560.73,-2256.79,-3260.12,-376.13,1018463710082.07,-5602974115207.53,145494815726.01,-800424873601.08,4267937496.53,3865144433.54,609705356.65,552163490.51,46052068794313091456339804160.00,-94182979133633514041388302336.00,46052068794313091456339804160.00,-94182979133633514041388302336.00
276,0.00,-0.00,0.00,-0.00,-22.82,-2.63,-3.26,-0.38,1163958525.81,-6403398988.81,145494815.73,-800424873.60,4877642.85,4417307.92,609705.36,552163.49,92104137588626191846211584.00,-188365958267267031381311488.00,46052068794313095923105792.00,-94182979133633515690655744.00
277,0.00,-0.00,0.00,-0.00,-0.03,-0.00,-0.00,-0.00,1309453.34,-7203823.86,145494.82,-800424.87,5487.35,4969.47,609.71,552.16,138156206382939302264832.00,-282548937400900554588160.00,46052068794313100754944.00,-94182979133633512603648.00
278,-16936711675876957224960.00,-1954040260267334172672.00,-16936711675876957224960.00,-1954040260267334172672.00,-0.00,-0.00,-0.00,-0.00,1454.95,-8004.25,145.49,-800.42,6.10,5.52,0.61,0.55,184208275177252421632.00,-376731916534534045696.00,46052068794313105408.00,-94182979133633511424.00
279,-33873423351753916416.00,-3908080520534668288.00,-16936711675876958208.00,-1954040260267334144.00,-0.00,-0.00,-0.00,-0.00,1.60,-8.80,0.15,-0.80,0.01,0.01,0.00,0.00,230260343971565504.00,-470914895668167616.00,46052068794313104.00,-94182979133633520.00
280,-50810135027630872.00,-5862120780802003.00,-16936711675876958.00,-1954040260267334.25,12705278647988898356858454016.00,11506330027137720077002997760.00,12705278647988898356858454016.00,11506330027137720077002997760.00,0.00,-0.01,0.00,-0.00,-2228953555570953254076416.00,-7041253883595824352460800.00,-2228953555570953254076416.00,-7041253883595824352460800.00,276312412765878.59,-565097874801801.12,46052068794313.10,-94182979133633.52
281,-67746846703507.84,-7816161041069.34,-16936711675876.96,-1954040260267.33,25410557295977799325057024.00,23012660054275439638609920.00,12705278647988899662528512.00,11506330027137719819304960.00,0.00,-0.00,0.00,-0.00,-4457907111141906579456.00,-14082507767191649124352.00,-2228953555570953289728.00,-7041253883595824562176.00,322364481560.19,-659280853935.43,46052068794.31,-94182979133.63
282,-84683558379.38,-9770201301.34,-16936711675.88,-1954040260.27,38115835943966700732416.00,34518990081413164826624.00,12705278647988899545088.00,11506330027137720909824.00,0.00,-0.00,0.00,-0.00,-6686860666712859648.00,-21123761650787475456.00,-2228953555570953216.00,-7041253883595825152.00,368416550.35,-753463833.07,46052068.79,-94182979.13
283,-101620270.06,-11724241.56,-16936711.68,-1954040.26,50821114591955599360.00,46025320108550881280.00,12705278647988899840.00,11506330027137720320.00,0.00,-0.00,0.00,-0.00,-8915814222283813.00,-28165015534383300.00,-2228953555570953.25,-7041253883595825.00,414468.62,-847646.81,46052.07,-94182.98
284,-118556.98,-13678.28,-16936.71,-1954.04,63526393239944496.00,57531650135688600.00,12705278647988900.00,11506330027137720.00,0.00,-0.00,0.00,-0.00,-11144767777854.77,-35206269417979.12,-2228953555570.95,-7041253883595.83,460.52,-941.83,46.05,-94.18
285,-135.49,-15.63,-16.94,-1.95,76231671887933.41,69037980162826.32,12705278647988.90,11506330027137.72,0.00,0.00,0.00,0.00,-13373721333.43,-42247523301.57,-2228953555.57,-7041253883.60,0.51,-1.04,0.05,-0.09
286,-0.15,-0.02,-0.02,-0.00,88936950535.92,80544310189.96,12705278647.99,11506330027.14,-1824351108722.94,-210480970775.70,-1824351108722.94,-210480970775.70,-15602674.89,-49288777.19,-2228953.56,-7041253.88,1.26,-1.94,1.26,-1.94
287,-0.03,0.04,-0.03,0.04,101642229.18,92050640.22,12705278.65,11506330.03,-3648702217.45,-420961941.55,-1824351108.72,-210480970.78,-17831.63,-56330.03,-2228.95,-7041.25,0.03,-0.05,0.03,-0.05
288,40759087548644.76,-59168985306375.06,40759087548644.76,-59168985306375.06,114347.51,103556.97,12705.28,11506.33,-5473053.33,-631442.91,-1824351.11,-210480.97,-20.06,-63.37,-2.23,-7.04,0.00,-0.00,0.00,-0.00
289,81518175097.29,-118337970612.75,40759087548.64,-59168985306.38,127.05,115.06,12.71,11.51,-7297.40,-841.92,-1824.35,-210.48,-0.02,-0.07,-0.00,-0.01,-7577457580075552.00,-23832301338469344.00,-7577457580075552.00,-23832301338469344.00
290,122277262.65,-177506955.92,40759087.55,-59168985.31,0.14,0.13,0.01,0.01,-9.12,-1.05,-1.82,-0.21,1576014513.56,1915775094.25,1576014513.56,1915775094.25,-15154915160151.10,-47664602676938.69,-7577457580075.55,-23832301338469.34
291,163036.35,-236675.94,40759.09,-59168.99,0.00,0.00,0.00,0.00,-0.01,-0.00,-0.00,-0.00,3152029.03,3831550.19,1576014.51,1915775.09,-22732372740.23,-71496904015.41,-7577457580.08,-23832301338.47
292,203.80,-295.84,40.76,-59.17,-1097878964518500912641081344.00,-138579967263850713290113024.00,-1097878964518500912641081344.00,-138579967263850713290113024.00,-0.00,-0.00,-0.00,-0.00,4728.04,5747.33,1576.01,1915.78,-30309830.32,-95329205.35,-7577457.58,-23832301.34
293,0.24,-0.36,0.04,-0.06,-2195757929037001866084352.00,-277159934527701417721856.00,-1097878964518500933042176.00,-138579967263850708860928.00,1528110.25,-2218195.71,1528110.25,-2218195.71,6.30,7.66,1.58,1.92,-37887.29,-119161.51,-7577.46,-23832.30
294,0.00,-0.00,0.00,-0.00,-3293636893555502874624.00,-415739901791552143360.00,-1097878964518500958208.00,-138579967263850708992.00,3056.22,-4436.39,1528.11,-2218.20,0.01,0.01,0.00,0.00,-45.46,-142.99,-7.58,-23.83
295,150595658792117154745417728.00,198148293766516122564165632.00,150595658792117154745417728.00,198148293766516122564165632.00,-4391515858074003968.00,-554319869055402816.00,-1097878964518500992.00,-138579967263850704.00,4.58,-6.65,1.53,-2.22,0.00,0.00,-0.00,0.00,-0.05,-0.17,-0.01,-0.02
296,301191317584234309222400.00,396296587533032246738944.00,150595658792117154611200.00,198148293766516123369472.00,-5489394822592505.00,-692899836319253.50,-1097878964518501.00,-138579967263850.70,0.01,-0.01,0.00,-0.00,985600834315281825754251264.00,-1434701041703946994080284672.00,985600834315281825754251264.00,-1434701041703946994080284672.00,188519580106.59,503212826861.17,188519580106.59,503212826861.17
297,451786976376351424512.00,594444881299548405760.00,150595658792117141504.00,198148293766516113408.00,-6587273787111.01,-831479803583.10,-1097878964518.50,-138579967263.85,0.00,-0.00,0.00,-0.00,1971201668630563788947456.00,-2869402083407894142779392.00,985600834315281894473728.00,-1434701041703947071389696.00,377039160.21,1006425653.72,188519580.11,503212826.86
298,602382635168468608.00,792593175066064512.00,150595658792117152.00,198148293766516128.00,-7685152751.63,-970059770.85,-1097878964.52,-138579967.26,0.00,-0.00,0.00,-0.00,2956802502945845805056.00,-4304103125111841226752.00,985600834315281891328.00,-1434701041703947075584.00,565558.74,1509638.48,188519.58,503212.83
299,752978293960585.75,990741468832580.62,150595658792117.16,198148293766516.12,-8783031.72,-1108639.74,-1097878.96,-138579.97,0.00,-0.00,0.00,-0.00,3942403337261127680.00,-5738804166815788032.00,985600834315281920.00,-1434701041703947008.00,754.08,2012.85,188.52,503.21
300,903573952752.70,1188889762599.10,150595658792.12,198148293766.52,-9880.91,-1247.22,-1097.88,-138.58,0.00,-0.00,0.00,-0.00,4928004171576410.00,-7173505208519735.00,985600834315282.00,-1434701041703947.00,0.94,2.52,0.19,0.50
301,1054169611.54,1387038056.37,150595658.79,198148293.77,-10.98,-1.39,-1.10,-0.14,-0.01,-0.02,-0.01,-0.02,5913605005891.69,-8608206250223.68,985600834315.28,-1434701041703.95,0.01,0.02,0.01,0.02
302,1204765.27,1585186.35,150595.66,198148.29,-0.01,-0.00,-0.00,-0.00,-58553908038680126160896.00,317702948810264045158400.00,-58553908038680126160896.00,317702948810264045158400.00,6899205840.21,-10042907291.93,985600834.32,-1434701041.70,-573625199824438755328.00,-692293820152642797568.00,-573625199824438755328.00,-692293820152642797568.00
303,1355.36,1783.33,150.60,198.15,-0.00,-0.00,-0.00,-0.00,-117107816077360250880.00,635405897620528168960.00,-58553908038680125440.00,317702948810264084480.00,7884806.67,-11477608.33,985600.83,-1434701.04,-1147250399648877568.00,-1384587640305285632.00,-573625199824438784.00,-692293820152642816.00
304,1.51,1.98,0.15,0.20,-0.02,-0.03,-0.02,-0.03,-175661724116040384.00,953108846430792192.00,-58553908038680128.00,317702948810264064.00,8870.41,-12912.31,985.60,-1434.70,-1720875599473316.25,-2076881460457928.50,-573625199824438.75,-692293820152642.88
305,0.02,0.03,0.02,0.03,6261547016107312.00,8238680016560475.00,6261547016107312.00,8238680016560475.00,-234215632154720.50,1270811795241056.25,-58553908038680.13,317702948810264.06,9.86,-14.35,0.99,-1.43,-2294500799297.75,-2769175280610.57,-573625199824.44,-692293820152.64
306,0.00,0.00,0.00,0.00,12523094032214.62,16477360033120.95,6261547016107.31,8238680016560.48,-292769540193.40,1588514744051.32,-58553908038.68,317702948810.26,0.01,-0.02,0.00,-0.00,-2868125999.12,-3461469100.76,-573625199.82,-692293820.15
307,572282740408559712862208.00,-839713782962307517644800.00,572282740408559712862208.00,-839713782962307517644800.00,18784641048.32,24716040049.68,6261547016.11,8238680016.56,-351323448.23,1906217692.86,-58553908.04,317702948.81,0.00,-0.00,0.00,-0.00,-3441751.20,-4153762.92,-573625.20,-692293.82
308,1144565480817119461376.00,-1679427565924615192576.00,572282740408559730688.00,-839713782962307596288.00,25046188.06,32954720.07,6261547.02,8238680.02,-409877.36,2223920.64,-58553.91,317702.95,0.00,-0.00,0.00,-0.00,-4015.38,-4846.06,-573.63,-692.29
309,1716848221225679360.00,-2519141348886922752.00,572282740408559744.00,-839713782962307584.00,31307.74,41193.40,6261.55,8238.68,-468.43,2541.62,-58.55,317.70,0.00,-0.00,0.00,-0.00,-4.59,-5.54,-0.57,-0.69
310,2289130961634239.00,-3358855131849230.50,572282740408559.75,-839713782962307.62,37.57,49.43,6.26,8.24,-0.53,2.86,-0.06,0.32,0.00,-0.01,0.00,-0.01,-0.01,-0.01,-0.00,-0.00
311,2861413702042.80,-4198568914811.54,572282740408.56,-839713782962.31,0.04,0.06,0.01,0.01,-0.01,0.04,-0.01,0.04,-1954121036731235359233409024.00,1816030759952339232717012992.00,-1954121036731235359233409024.00,1816030759952339232717012992.00,-204462090981458784.00,3256411340519218688.00,-204462090981458784.00,3256411340519218688.00
312,3433696442.45,-5038282697.77,572282740.41,-839713782.96,-1422861775157330944.00,-361993692472728064.00,-1422861775157330944.00,-361993692472728064.00,-0.00,0.00,-0.00,0.00,-3908242073462470877380608.00,3632061519904678770376704.00,-1954121036731235438690304.00,1816030759952339385188352.00,-408924181962917.56,6512822681038438.00,-204462090981458.78,3256411340519219.00
313,4005979.18,-5877996.48,572282.74,-839713.78,-2845723550314662.00,-723987384945456.12,-1422861775157331.00,-361993692472728.06,-0.00,0.00,-0.00,0.00,-5862363110193705779200.00,5448092279857018306560.00,-1954121036731235434496.00,1816030759952339435520.00,-613386272944.38,9769234021557.66,-204462090981.46,3256411340519.22
314,4578.26,-6717.71,572.28,-839.71,-4268585325471.99,-1085981077418.18,-1422861775157.33,-361993692472.73,-0.00,0.00,-0.00,0.00,-7816484146924941312.00,7264123039809357824.00,-1954121036731235584.00,1816030759952339456.00,-817848363.93,13025645362.08,-204462090.98,3256411340.52
315,5.15,-7.56,0.57,-0.84,-5691447100.63,-1447974769.89,-1422861775.16,-361993692.47,-0.00,0.00,-0.00,0.00,-9770605183656176.00,9080153799761698.00,-1954121036731235.50,1816030759952339.50,-1022310.45,16282056.70,-204462.09,3256411.34
316,0.01,-0.01,0.00,-0.00,-7114308.88,-1809968.46,-1422861.78,-361993.69,2169039023279320612300914688.00,-3182643534493653351117357056.00,2169039023279320612300914688.00,-3182643534493653351117357056.00,-11724726220387.41,10896184559714.04,-1954121036731.24,1816030759952.34,-1226.77,19538.47,-204.46,3256.41
317,0.00,-0.00,0.00,-0.00,-8537.17,-2171.96,-1422.86,-361.99,4338078046558641306206208.00,-6365287068987307251990528.00,2169039023279320653103104.00,-3182643534493653625995264.00,-13678847257.12,12712215319.67,-1954121036.73,1816030759.95,-1.43,22.79,-0.20,3.26
318,0.00,-0.00,0.00,-0.00,-9.96,-2.53,-1.42,-0.36,6507117069837962051584.00,-9547930603480961515520.00,2169039023279320596480.00,-3182643534493653663744.00,-15632968.29,14528246.08,-1954121.04,1816030.76,-0.00,0.03,-0.00,0.00
319,-1151778114351045804032.00,18343992877222511771648.00,-1151778114351045804032.00,18343992877222511771648.00,-0.01,-0.00,-0.00,-0.00,8676156093117282304.00,-12730574137974614016.00,2169039023279320576.00,-3182643534493653504.00,-17587.09,16344.28,-1954.12,1816.03,-760290604042845290496.00,-2257508044785178640384.00,-760290604042845290496.00,-2257508044785178640384.00
320,-2303556228702091776.00,36687985754445025280.00,-1151778114351045888.00,18343992877222512640.00,-0.00,-0.00,-0.00,-0.00,10845195116396602.00,-15913217672468268.00,2169039023279320.50,-3182643534493653.50,-19.54,18.16,-1.95,1.82,-1520581208085690624.00,-4515016089570357248.00,-760290604042845312.00,-2257508044785178624.00
321,-3455334343053138.00,55031978631667536.00,-1151778114351046.00,18343992877222512.00,-0.00,-0.00,0.00,-0.00,13014234139675.92,-19095861206961.92,2169039023279.32,-3182643534493.65,-0.02,0.02,-0.00,0.00,-2280871812128536.00,-6772524134355536.00,-760290604042845.38,-2257508044785178.50
322,-4607112457404.18,73375971508890.05,-1151778114351.05,18343992877222.51,-2938994507588496785408.00,2731309284718523449344.00,-2938994507588496785408.00,2731309284718523449344.00,15183273162.96,-22278504741.46,2169039023.28,-3182643534.49,-0.00,0.00,-0.00,0.00,-3041162416171.38,-9030032179140.71,-760290604042.85,-2257508044785.18
323,-5758890571.76,91719964386.11,-1151778114.35,18343992877.22,-5877989015176993792.00,5462618569437046784.00,-2938994507588496896.00,2731309284718523392.00,17352312.19,-25461148.28,2169039.02,-3182643.53,-0.00,0.00,-0.00,0.00,-3801453020.21,-11287540223.93,-760290604.04,-2257508044.79
324,-6910668.69,110063957.26,-1151778.11,18343992.88,-8816983522765491.00,8193927854155570.00,-2938994507588497.00,2731309284718523.50,19521.35,-28643.79,2169.04,-3182.64,-0.00,0.00,-0.00,0.00,-4561743.62,-13545048.27,-760290.60,-2257508.04
325,-8062.45,128407.95,-1151.78,18343.99,-11755978030353.99,10925237138874.09,-2938994507588.50,2731309284718.52,21.69,-31.83,2.17,-3.18,-0.00,0.00,-0.00,0.00,-5322.03,-15802.56,-760.29,-2257.51
326,-9.21,146.75,-1.15,18.34,-14694972537.94,13656546423.59,-2938994507.59,2731309284.72,0.02,-0.04,0.00,-0.00,19081211119607111680.00,-27997971704671805440.00,19081211119607111680.00,-27997971704671805440.00,-6.08,-18.06,-0.76,-2.26
327,-0.01,0.17,-0.00,0.02,-17633967.05,16387855.71,-2938994.51,2731309.28,-8134035720.69,47557071614.74,-8134035720.69,47557071614.74,38162422239214224.00,-55995943409343616.00,19081211119607112.00,-27997971704671808.00,-0.01,-0.02,-0.00,-0.00
328,2972448188.17,-156421435783.39,2972448188.17,-156421435783.39,-20572.96,19119.16,-2938.99,2731.31,-16268071.44,95114143.23,-8134035.72,47557071.61,57243633358821.34,-83993915114015.42,19081211119607.11,-27997971704671.81,-0.00,-0.00,-0.00,-0.00
329,5944896.38,-312842871.57,2972448.19,-156421435.78,-23.51,21.85,-2.94,2.73,-24402.11,142671.21,-8134.04,47557.07,76324844478.43,-111991886818.69,19081211119.61,-27997971704.67,-0.00,-0.00,-0.00,-0.00
330,8917.34,-469264.31,2972.45,-156421.44,-0.03,0.02,-0.00,0.00,-32.54,190.23,-8.13,47.56,95406055.60,-139989858.52,19081211.12,-27997971.70,-198121235325187457024.00,184121163171066740736.00,-198121235325187457024.00,184121163171066740736.00
331,11.89,-625.69,2.97,-156.42,-0.00,0.00,-0.00,0.00,-0.04,0.24,-0.01,0.05,114487.27,-167987.83,19081.21,-27997.97,-396242470650374912.00,368242326342133504.00,-198121235325187456.00,184121163171066752.00
332,0.01,-0.78,0.00,-0.16,-864400921.65,5056945070.41,-864400921.65,5056945070.41,0.86,-15.73,0.86,-15.73,133.57,-195.99,19.08,-28.00,-594363705975562.38,552363489513200.25,-198121235325187.47,184121163171066.75
333,0.00,-0.00,0.00,-0.00,-1728801.84,10113890.14,-864400.92,5056945.07,0.00,-0.03,0.00,-0.02,0.15,-0.22,0.02,-0.03,-792484941300.75,736484652684.27,-198121235325.19,184121163171.07
334,130618915217919148032.00,-2351888779807818252288.00,130618915217919148032.00,-2351888779807818252288.00,-2593.20,15170.84,-864.40,5056.95,2634748617.22,-3360641138.74,2634748617.22,-3360641138.74,0.00,-0.00,0.00,-0.00,-990606176.63,920605815.86,-198121235.33,184121163.17
335,261237830435838304.00,-4703777559615636480.00,130618915217919152.00,-2351888779807818240.00,-3.46,20.23,-0.86,5.06,5269497.23,-6721282.28,2634748.62,-3360641.14,0.00,-0.00,0.00,-0.00,-1188727.41,1104726.98,-198121.24,184121.16
336,391856745653757.50,-7055666339423456.00,130618915217919.16,-2351888779807818.50,-0.00,0.03,-0.00,0.01,7904.25,-10081.92,2634.75,-3360.64,-3884168274924134203392.00,22722530101363673661440.00,-3884168274924134203392.00,22722530101363673661440.00,-1386.85,1288.85,-198.12,184.12
337,522475660871.68,-9407555119231.27,130618915217.92,-2351888779807.82,-0.00,0.00,-0.00,0.00,10.54,-13.44,2.63,-3.36,-7768336549848268800.00,45445060202727350272.00,-3884168274924134400.00,22722530101363675136.00,-1.58,1.47,-0.20,0.18
338,653094576.09,-11759443899.04,130618915.22,-2351888779.81,0.08,-0.07,0.08,-0.07,0.01,-0.02,0.00,-0.00,-11652504824772404.00,68167590304091024.00,-3884168274924134.50,22722530101363676.00,-0.13,0.12,-0.13,0.12
339,783713.49,-14111332.68,130618.92,-2351888.78,-3027742853147742.00,2599542166739513.50,-3027742853147742.00,2599542166739513.50,-45364033214.92,43667645815.32,-45364033214.92,43667645815.32,-15536673099696.54,90890120405454.70,-3884168274924.13,22722530101363.68,-0.00,0.00,-0.00,0.00
340,914.33,-16463.22,130.62,-2351.89,-6055485706295.48,5199084333479.03,-3027742853147.74,2599542166739.51,-90728066.43,87335291.63,-45364033.21,43667645.82,-19420841374.62,113612650506.82,-3884168274.92,22722530101.36,-0.00,0.00,-0.00,0.00
341,1.04,-18.82,0.13,-2.35,-9083228559.44,7798626500.22,-3027742853.15,2599542166.74,-136092.10,131002.94,-45364.03,43667.65,-23305009.65,136335180.61,-3884168.27,22722530.10,-0.00,0.00,-0.00,0.00
342,0.00,-0.02,0.00,-0.00,-12110971.41,10398168.67,-3027742.85,2599542.17,-181.46,174.67,-45.36,43.67,-27189.18,159057.71,-3884.17,22722.53,15236392615030705618944.00,-274342241079525485051904.00,15236392615030705618944.00,-274342241079525485051904.00
343,0.00,-0.00,0.00,-0.00,-15138.71,12997.71,-3027.74,2599.54,-0.23,0.22,-0.05,0.04,-31.07,181.78,-3.88,22.72,30472785230061412352.00,-548684482159051014144.00,15236392615030706176.00,-274342241079525507072.00
344,-115686636.03,111371890.04,-115686636.03,111371890.04,-18.17,15.60,-3.03,2.60,-0.00,0.00,-0.00,0.00,-0.03,0.20,-0.00,0.02,45709177845092120.00,-823026723238576512.00,15236392615030706.00,-274342241079525504.00
345,-231373.27,222743.78,-115686.64,111371.89,-0.02,0.02,-0.00,0.00,-6896005242075947728896.00,5911399843859845349376.00,-6896005242075947728896.00,5911399843859845349376.00,10476930417.86,-141820187646.06,10476930417.86,-141820187646.07,60945570460122.83,-1097368964318102.00,15236392615030.71,-274342241079525.50
